query	reference	enzyme	tag_len	body_len	n_miss	hist
JACPMB010000008.1	JABFSS010000008.1	PpiI	28	21	4	0,0,0
JACPMB010000008.1	JABFSS010000008.1	PsrI	27	20	1	0,0,0
NZ_CP043653.1	DMKW01000003.1	AlfI	32	26	224	3,9,11
NZ_CP043653.1	DMKW01000003.1	AloI	27	20	102	3,3,3
NZ_CP043653.1	DMKW01000003.1	BcgI	32	26	812	6,44,61
NZ_CP043653.1	DMKW01000003.1	BplI	27	21	227	7,8,12
NZ_CP043653.1	DMKW01000003.1	BsaXI	27	21	362	4,18,21
NZ_CP043653.1	DMKW01000003.1	Bsp24I	27	21	239	8,20,30
NZ_CP043653.1	DMKW01000003.1	CjeI	28	23	610	23,39,79
NZ_CP043653.1	DMKW01000003.1	CjePI	27	22	803	18,48,65
NZ_CP043653.1	DMKW01000003.1	FalI	27	21	68	4,13,13
NZ_CP043653.1	DMKW01000003.1	PpiI	28	21	121	2,8,14
NZ_CP043653.1	DMKW01000003.1	PsrI	27	20	32	0,6,6
NZ_VRMG01000001.1	DMKW01000003.1	AlfI	32	26	525	28,54,74
NZ_VRMG01000001.1	DMKW01000003.1	AloI	27	20	234	15,26,28
NZ_VRMG01000001.1	DMKW01000003.1	BcgI	32	26	1909	70,178,263
NZ_VRMG01000001.1	DMKW01000003.1	BplI	27	21	464	30,56,41
NZ_VRMG01000001.1	DMKW01000003.1	BsaXI	27	21	862	43,81,62
NZ_VRMG01000001.1	DMKW01000003.1	Bsp24I	27	21	562	31,76,102
NZ_VRMG01000001.1	DMKW01000003.1	CjeI	28	23	1430	116,195,238
NZ_VRMG01000001.1	DMKW01000003.1	CjePI	27	22	1614	110,221,290
NZ_VRMG01000001.1	DMKW01000003.1	FalI	27	21	128	23,34,31
NZ_VRMG01000001.1	DMKW01000003.1	PpiI	28	21	340	17,45,53
NZ_VRMG01000001.1	DMKW01000003.1	PsrI	27	20	81	11,26,19
NZ_NHYM01000010.1	JAFVZI010000003.1	AlfI	32	26	5	0,0,0
NZ_NHYM01000010.1	JAFVZI010000003.1	AloI	27	20	1	0,0,0
NZ_NHYM01000010.1	JAFVZI010000003.1	BcgI	32	26	5	0,0,0
NZ_NHYM01000010.1	JAFVZI010000003.1	BplI	27	21	2	0,0,0
NZ_NHYM01000010.1	JAFVZI010000003.1	BsaXI	27	21	6	0,0,0
NZ_NHYM01000010.1	JAFVZI010000003.1	Bsp24I	27	21	4	0,0,1
NZ_NHYM01000010.1	JAFVZI010000003.1	CjeI	28	23	35	1,1,6
NZ_NHYM01000010.1	JAFVZI010000003.1	CjePI	27	22	36	0,1,4
NZ_NHYM01000010.1	JAFVZI010000003.1	FalI	27	21	17	0,0,0
NZ_NHYM01000010.1	JAFVZI010000003.1	PpiI	28	21	1	0,0,0
NZ_NHYM01000010.1	JAFVZI010000003.1	PsrI	27	20	3	0,0,0
NZ_PGEZ01000001.1	NZ_CP059901.1	AlfI	32	26	747	18,22,26
NZ_PGEZ01000001.1	NZ_CP059901.1	AloI	27	20	445	9,19,21
NZ_PGEZ01000001.1	NZ_CP059901.1	BcgI	32	26	3242	53,75,139
NZ_PGEZ01000001.1	NZ_CP059901.1	BplI	27	21	863	16,44,43
NZ_PGEZ01000001.1	NZ_CP059901.1	BsaXI	27	21	1730	29,41,46
NZ_PGEZ01000001.1	NZ_CP059901.1	Bsp24I	27	21	1278	32,57,81
NZ_PGEZ01000001.1	NZ_CP059901.1	CjeI	28	23	2901	80,151,197
NZ_PGEZ01000001.1	NZ_CP059901.1	CjePI	27	22	2751	65,126,178
NZ_PGEZ01000001.1	NZ_CP059901.1	FalI	27	21	129	16,21,28
NZ_PGEZ01000001.1	NZ_CP059901.1	PpiI	28	21	628	18,32,43
NZ_PGEZ01000001.1	NZ_CP059901.1	PsrI	27	20	266	6,21,25
NZ_PGEZ01000001.1	NZ_WJYO01000001.1	AlfI	32	26	721	15,22,33
NZ_PGEZ01000001.1	NZ_WJYO01000001.1	AloI	27	20	416	10,19,23
NZ_PGEZ01000001.1	NZ_WJYO01000001.1	BcgI	32	26	3092	45,98,150
NZ_PGEZ01000001.1	NZ_WJYO01000001.1	BplI	27	21	829	20,36,41
NZ_PGEZ01000001.1	NZ_WJYO01000001.1	BsaXI	27	21	1620	31,55,53
NZ_PGEZ01000001.1	NZ_WJYO01000001.1	Bsp24I	27	21	1205	34,66,74
NZ_PGEZ01000001.1	NZ_WJYO01000001.1	CjeI	28	23	2716	94,168,204
NZ_PGEZ01000001.1	NZ_WJYO01000001.1	CjePI	27	22	2594	56,131,169
NZ_PGEZ01000001.1	NZ_WJYO01000001.1	FalI	27	21	137	11,22,24
NZ_PGEZ01000001.1	NZ_WJYO01000001.1	PpiI	28	21	578	13,42,56
NZ_PGEZ01000001.1	NZ_WJYO01000001.1	PsrI	27	20	250	16,32,24
NBLM01000003.1	QNBU01000001.1	AlfI	32	26	74	26,9,13
NBLM01000003.1	QNBU01000001.1	AloI	27	20	26	14,6,3
NBLM01000003.1	QNBU01000001.1	BcgI	32	26	186	60,40,29
NBLM01000003.1	QNBU01000001.1	BplI	27	21	15	8,6,5
NBLM01000003.1	QNBU01000001.1	BsaXI	27	21	44	27,4,10
NBLM01000003.1	QNBU01000001.1	Bsp24I	27	21	64	27,9,13
NBLM01000003.1	QNBU01000001.1	CjeI	28	23	285	130,64,58
NBLM01000003.1	QNBU01000001.1	CjePI	27	22	365	159,92,83
NBLM01000003.1	QNBU01000001.1	FalI	27	21	47	25,12,15
NBLM01000003.1	QNBU01000001.1	PpiI	28	21	19	6,1,3
NBLM01000003.1	QNBU01000001.1	PsrI	27	20	23	5,4,2
SKRJ01000249.1	DCTX01000018.1	AlfI	32	26	49	4,6,6
SKRJ01000249.1	DCTX01000018.1	AloI	27	20	6	0,2,2
SKRJ01000249.1	DCTX01000018.1	BcgI	32	26	87	1,6,12
SKRJ01000249.1	DCTX01000018.1	BplI	27	21	25	0,3,7
SKRJ01000249.1	DCTX01000018.1	BsaXI	27	21	24	3,3,8
SKRJ01000249.1	DCTX01000018.1	Bsp24I	27	21	46	6,1,3
SKRJ01000249.1	DCTX01000018.1	CjeI	28	23	140	15,14,23
SKRJ01000249.1	DCTX01000018.1	CjePI	27	22	164	14,12,24
SKRJ01000249.1	DCTX01000018.1	FalI	27	21	8	0,2,3
SKRJ01000249.1	DCTX01000018.1	PpiI	28	21	17	1,6,1
SKRJ01000249.1	DCTX01000018.1	PsrI	27	20	6	0,2,1
NBLM01000003.1	JAGPMT010000070.1	AlfI	32	26	0	0,0,1
NBLM01000003.1	JAGPMT010000070.1	BcgI	32	26	1	0,0,0
NBLM01000003.1	JAGPMT010000070.1	BsaXI	27	21	1	0,1,0
NBLM01000003.1	JAGPMT010000070.1	Bsp24I	27	21	1	1,0,1
NBLM01000003.1	JAGPMT010000070.1	CjeI	28	23	4	5,1,1
NBLM01000003.1	JAGPMT010000070.1	CjePI	27	22	2	1,0,1
NBLM01000003.1	JAGPMT010000070.1	FalI	27	21	1	0,0,0
JAFEDL010000100.1	JADJPT010000001.1	AlfI	32	26	443	12,38,41
JAFEDL010000100.1	JADJPT010000001.1	AloI	27	20	173	4,15,21
JAFEDL010000100.1	JADJPT010000001.1	BcgI	32	26	1039	15,55,68
JAFEDL010000100.1	JADJPT010000001.1	BplI	27	21	144	9,5,12
JAFEDL010000100.1	JADJPT010000001.1	BsaXI	27	21	262	7,9,17
JAFEDL010000100.1	JADJPT010000001.1	Bsp24I	27	21	210	10,20,20
JAFEDL010000100.1	JADJPT010000001.1	CjeI	28	23	658	33,59,72
JAFEDL010000100.1	JADJPT010000001.1	CjePI	27	22	687	18,45,82
JAFEDL010000100.1	JADJPT010000001.1	FalI	27	21	128	2,18,18
JAFEDL010000100.1	JADJPT010000001.1	PpiI	28	21	211	12,18,21
JAFEDL010000100.1	JADJPT010000001.1	PsrI	27	20	85	3,12,10
DCTX01000018.1	SLPC01000086.1	AlfI	32	26	111	2,11,11
DCTX01000018.1	SLPC01000086.1	AloI	27	20	24	0,2,4
DCTX01000018.1	SLPC01000086.1	BcgI	32	26	182	7,11,23
DCTX01000018.1	SLPC01000086.1	BplI	27	21	74	1,5,8
DCTX01000018.1	SLPC01000086.1	BsaXI	27	21	101	0,6,1
DCTX01000018.1	SLPC01000086.1	Bsp24I	27	21	80	2,5,5
DCTX01000018.1	SLPC01000086.1	CjeI	28	23	251	7,18,21
DCTX01000018.1	SLPC01000086.1	CjePI	27	22	309	7,22,38
DCTX01000018.1	SLPC01000086.1	FalI	27	21	26	0,1,2
DCTX01000018.1	SLPC01000086.1	PpiI	28	21	36	0,6,10
DCTX01000018.1	SLPC01000086.1	PsrI	27	20	7	1,3,2
NC_006087.1	QKXI01000001.1	AlfI	32	26	335	12,23,34
NC_006087.1	QKXI01000001.1	AloI	27	20	283	13,11,18
NC_006087.1	QKXI01000001.1	BcgI	32	26	1471	21,77,104
NC_006087.1	QKXI01000001.1	BplI	27	21	423	23,26,38
NC_006087.1	QKXI01000001.1	BsaXI	27	21	807	29,43,40
NC_006087.1	QKXI01000001.1	Bsp24I	27	21	411	18,37,58
NC_006087.1	QKXI01000001.1	CjeI	28	23	1195	61,93,118
NC_006087.1	QKXI01000001.1	CjePI	27	22	1456	50,85,135
NC_006087.1	QKXI01000001.1	FalI	27	21	106	14,22,21
NC_006087.1	QKXI01000001.1	PpiI	28	21	327	16,16,31
NC_006087.1	QKXI01000001.1	PsrI	27	20	96	3,7,10
NZ_LMIO01000001.1	NZ_JABFMV010000010.1	AlfI	32	26	994	23,39,59
NZ_LMIO01000001.1	NZ_JABFMV010000010.1	AloI	27	20	445	16,21,30
NZ_LMIO01000001.1	NZ_JABFMV010000010.1	BcgI	32	26	3250	89,134,192
NZ_LMIO01000001.1	NZ_JABFMV010000010.1	BplI	27	21	754	13,42,55
NZ_LMIO01000001.1	NZ_JABFMV010000010.1	BsaXI	27	21	1735	41,74,96
NZ_LMIO01000001.1	NZ_JABFMV010000010.1	Bsp24I	27	21	1074	48,69,70
NZ_LMIO01000001.1	NZ_JABFMV010000010.1	CjeI	28	23	2482	99,197,206
NZ_LMIO01000001.1	NZ_JABFMV010000010.1	CjePI	27	22	2820	93,151,193
NZ_LMIO01000001.1	NZ_JABFMV010000010.1	FalI	27	21	199	16,43,21
NZ_LMIO01000001.1	NZ_JABFMV010000010.1	PpiI	28	21	508	20,27,46
NZ_LMIO01000001.1	NZ_JABFMV010000010.1	PsrI	27	20	236	11,24,32
NZ_VMSF01000001.1	MKVJ01000001.1	AlfI	32	26	523	18,41,46
NZ_VMSF01000001.1	MKVJ01000001.1	AloI	27	20	333	16,19,22
NZ_VMSF01000001.1	MKVJ01000001.1	BcgI	32	26	2386	74,160,196
NZ_VMSF01000001.1	MKVJ01000001.1	BplI	27	21	870	41,57,66
NZ_VMSF01000001.1	MKVJ01000001.1	BsaXI	27	21	1374	39,67,70
NZ_VMSF01000001.1	MKVJ01000001.1	Bsp24I	27	21	804	39,82,91
NZ_VMSF01000001.1	MKVJ01000001.1	CjeI	28	23	1799	90,197,209
NZ_VMSF01000001.1	MKVJ01000001.1	CjePI	27	22	2040	80,170,229
NZ_VMSF01000001.1	MKVJ01000001.1	FalI	27	21	129	22,35,34
NZ_VMSF01000001.1	MKVJ01000001.1	PpiI	28	21	508	23,46,55
NZ_VMSF01000001.1	MKVJ01000001.1	PsrI	27	20	178	16,32,15
NZ_JACCFL010000001.1	NC_006087.1	AlfI	32	26	509	11,26,21
NZ_JACCFL010000001.1	NC_006087.1	AloI	27	20	296	8,30,18
NZ_JACCFL010000001.1	NC_006087.1	BcgI	32	26	1824	44,102,123
NZ_JACCFL010000001.1	NC_006087.1	BplI	27	21	547	25,39,47
NZ_JACCFL010000001.1	NC_006087.1	BsaXI	27	21	1011	37,63,55
NZ_JACCFL010000001.1	NC_006087.1	Bsp24I	27	21	602	29,34,64
NZ_JACCFL010000001.1	NC_006087.1	CjeI	28	23	1378	57,107,148
NZ_JACCFL010000001.1	NC_006087.1	CjePI	27	22	1428	67,86,157
NZ_JACCFL010000001.1	NC_006087.1	FalI	27	21	138	20,18,24
NZ_JACCFL010000001.1	NC_006087.1	PpiI	28	21	348	12,30,31
NZ_JACCFL010000001.1	NC_006087.1	PsrI	27	20	135	7,11,17
JAFAMD010000057.1	JAFAMM010000340.1	AlfI	32	26	9	0,1,0
JAFAMD010000057.1	JAFAMM010000340.1	AloI	27	20	5	0,0,0
JAFAMD010000057.1	JAFAMM010000340.1	BcgI	32	26	28	2,1,0
JAFAMD010000057.1	JAFAMM010000340.1	BplI	27	21	6	2,0,1
JAFAMD010000057.1	JAFAMM010000340.1	BsaXI	27	21	5	0,0,3
JAFAMD010000057.1	JAFAMM010000340.1	Bsp24I	27	21	14	0,0,4
JAFAMD010000057.1	JAFAMM010000340.1	CjeI	28	23	52	0,2,9
JAFAMD010000057.1	JAFAMM010000340.1	CjePI	27	22	56	0,3,14
JAFAMD010000057.1	JAFAMM010000340.1	FalI	27	21	11	0,0,1
JAFAMD010000057.1	JAFAMM010000340.1	PpiI	28	21	2	0,1,0
JAFAMD010000057.1	JAFAMM010000340.1	PsrI	27	20	1	0,0,0
NZ_CP014761.1	NZ_LT629696.1	AlfI	32	26	870	54,74,98
NZ_CP014761.1	NZ_LT629696.1	AloI	27	20	448	38,65,47
NZ_CP014761.1	NZ_LT629696.1	BcgI	32	26	2993	206,373,399
NZ_CP014761.1	NZ_LT629696.1	BplI	27	21	694	81,113,93
NZ_CP014761.1	NZ_LT629696.1	BsaXI	27	21	1491	111,133,118
NZ_CP014761.1	NZ_LT629696.1	Bsp24I	27	21	949	95,164,165
NZ_CP014761.1	NZ_LT629696.1	CjeI	28	23	2206	243,371,370
NZ_CP014761.1	NZ_LT629696.1	CjePI	27	22	2279	225,337,428
NZ_CP014761.1	NZ_LT629696.1	FalI	27	21	189	48,56,45
NZ_CP014761.1	NZ_LT629696.1	PpiI	28	21	614	50,100,85
NZ_CP014761.1	NZ_LT629696.1	PsrI	27	20	172	47,53,42
PLRJ01000092.1	PMQB01000157.1	BcgI	32	26	0	1,1,0
PLRJ01000092.1	PMQB01000157.1	Bsp24I	27	21	0	1,0,0
PLRJ01000092.1	PMQB01000157.1	CjeI	28	23	0	4,0,0
PLRJ01000092.1	PMQB01000157.1	CjePI	27	22	0	3,0,0
PLRJ01000092.1	PMQB01000157.1	FalI	27	21	0	1,0,0
DVGF01000003.1	CAJFEV010000001.1	AlfI	32	26	1	0,0,0
DVGF01000003.1	CAJFEV010000001.1	AloI	27	20	4	0,0,0
DVGF01000003.1	CAJFEV010000001.1	BcgI	32	26	3	0,0,0
DVGF01000003.1	CAJFEV010000001.1	BplI	27	21	1	0,0,0
DVGF01000003.1	CAJFEV010000001.1	BsaXI	27	21	11	1,1,3
DVGF01000003.1	CAJFEV010000001.1	Bsp24I	27	21	5	0,0,0
DVGF01000003.1	CAJFEV010000001.1	CjeI	28	23	24	0,7,9
DVGF01000003.1	CAJFEV010000001.1	CjePI	27	22	32	1,2,2
DVGF01000003.1	CAJFEV010000001.1	FalI	27	21	7	2,1,0
DVGF01000003.1	CAJFEV010000001.1	PpiI	28	21	1	0,0,1
DVGF01000003.1	CAJFEV010000001.1	PsrI	27	20	2	0,0,0
SLHK01000034.1	PWVN01000110.1	AlfI	32	26	18	3,3,4
SLHK01000034.1	PWVN01000110.1	AloI	27	20	19	2,0,2
SLHK01000034.1	PWVN01000110.1	BcgI	32	26	30	0,4,5
SLHK01000034.1	PWVN01000110.1	BplI	27	21	17	2,3,5
SLHK01000034.1	PWVN01000110.1	BsaXI	27	21	51	3,8,9
SLHK01000034.1	PWVN01000110.1	Bsp24I	27	21	15	2,3,5
SLHK01000034.1	PWVN01000110.1	CjeI	28	23	79	6,11,14
SLHK01000034.1	PWVN01000110.1	CjePI	27	22	116	9,21,31
SLHK01000034.1	PWVN01000110.1	FalI	27	21	38	5,2,6
SLHK01000034.1	PWVN01000110.1	PpiI	28	21	9	0,1,0
SLHK01000034.1	PWVN01000110.1	PsrI	27	20	2	2,3,2
CAJLEF010000001.1	URPE01000001.1	AlfI	32	26	1	0,0,0
CAJLEF010000001.1	URPE01000001.1	AloI	27	20	2	1,0,1
CAJLEF010000001.1	URPE01000001.1	BcgI	32	26	3	0,1,0
CAJLEF010000001.1	URPE01000001.1	BsaXI	27	21	6	0,2,0
CAJLEF010000001.1	URPE01000001.1	Bsp24I	27	21	5	0,2,0
CAJLEF010000001.1	URPE01000001.1	CjeI	28	23	29	7,8,11
CAJLEF010000001.1	URPE01000001.1	CjePI	27	22	26	3,5,5
CAJLEF010000001.1	URPE01000001.1	FalI	27	21	9	3,1,2
CAJLEF010000001.1	URPE01000001.1	PsrI	27	20	2	0,0,0
CP011212.1	DBRQ01000006.1	AlfI	32	26	77	1,0,1
CP011212.1	DBRQ01000006.1	AloI	27	20	17	0,1,0
CP011212.1	DBRQ01000006.1	BcgI	32	26	105	2,0,1
CP011212.1	DBRQ01000006.1	BplI	27	21	30	1,0,0
CP011212.1	DBRQ01000006.1	BsaXI	27	21	100	1,3,1
CP011212.1	DBRQ01000006.1	Bsp24I	27	21	103	2,3,3
CP011212.1	DBRQ01000006.1	CjeI	28	23	570	9,13,11
CP011212.1	DBRQ01000006.1	CjePI	27	22	684	7,9,13
CP011212.1	DBRQ01000006.1	FalI	27	21	225	0,4,4
CP011212.1	DBRQ01000006.1	PpiI	28	21	23	1,0,0
CP011212.1	DBRQ01000006.1	PsrI	27	20	18	0,0,1
DITI01000025.1	DBRQ01000006.1	AlfI	32	26	5	0,0,0
DITI01000025.1	DBRQ01000006.1	AloI	27	20	1	0,0,0
DITI01000025.1	DBRQ01000006.1	BcgI	32	26	3	0,0,0
DITI01000025.1	DBRQ01000006.1	BplI	27	21	4	0,0,0
DITI01000025.1	DBRQ01000006.1	BsaXI	27	21	4	0,0,1
DITI01000025.1	DBRQ01000006.1	Bsp24I	27	21	11	0,1,2
DITI01000025.1	DBRQ01000006.1	CjeI	28	23	46	0,4,2
DITI01000025.1	DBRQ01000006.1	CjePI	27	22	40	1,2,3
DITI01000025.1	DBRQ01000006.1	FalI	27	21	3	0,1,0
DITI01000025.1	DBRQ01000006.1	PpiI	28	21	1	0,0,0
DITI01000025.1	DBRQ01000006.1	PsrI	27	20	1	0,0,0
CAJFEV010000001.1	DVHP01000092.1	AloI	27	20	2	0,0,0
CAJFEV010000001.1	DVHP01000092.1	BcgI	32	26	1	0,0,0
CAJFEV010000001.1	DVHP01000092.1	BsaXI	27	21	1	2,1,4
CAJFEV010000001.1	DVHP01000092.1	Bsp24I	27	21	1	0,0,1
CAJFEV010000001.1	DVHP01000092.1	CjeI	28	23	9	10,5,11
CAJFEV010000001.1	DVHP01000092.1	CjePI	27	22	10	14,5,4
CAJFEV010000001.1	DVHP01000092.1	FalI	27	21	2	4,0,0
CAJFEV010000001.1	DVHP01000092.1	PpiI	28	21	1	0,0,1
NZ_LR701442.1	NZ_NWUC01000010.1	AlfI	32	26	732	8,17,23
NZ_LR701442.1	NZ_NWUC01000010.1	AloI	27	20	320	3,7,9
NZ_LR701442.1	NZ_NWUC01000010.1	BcgI	32	26	2794	18,43,69
NZ_LR701442.1	NZ_NWUC01000010.1	BplI	27	21	251	1,4,9
NZ_LR701442.1	NZ_NWUC01000010.1	BsaXI	27	21	483	4,11,14
NZ_LR701442.1	NZ_NWUC01000010.1	Bsp24I	27	21	710	4,17,20
NZ_LR701442.1	NZ_NWUC01000010.1	CjeI	28	23	1896	17,47,47
NZ_LR701442.1	NZ_NWUC01000010.1	CjePI	27	22	2615	25,48,86
NZ_LR701442.1	NZ_NWUC01000010.1	FalI	27	21	393	5,14,24
NZ_LR701442.1	NZ_NWUC01000010.1	PpiI	28	21	290	2,8,10
NZ_LR701442.1	NZ_NWUC01000010.1	PsrI	27	20	85	2,7,5
PNLP01000001.1	HG799462.1	AlfI	32	26	26	0,2,1
PNLP01000001.1	HG799462.1	AloI	27	20	27	2,2,2
PNLP01000001.1	HG799462.1	BcgI	32	26	111	4,6,12
PNLP01000001.1	HG799462.1	BplI	27	21	11	0,1,1
PNLP01000001.1	HG799462.1	BsaXI	27	21	24	2,2,1
PNLP01000001.1	HG799462.1	Bsp24I	27	21	19	3,2,8
PNLP01000001.1	HG799462.1	CjeI	28	23	87	5,14,32
PNLP01000001.1	HG799462.1	CjePI	27	22	79	6,6,18
PNLP01000001.1	HG799462.1	FalI	27	21	19	1,4,3
PNLP01000001.1	HG799462.1	PpiI	28	21	28	4,5,4
PNLP01000001.1	HG799462.1	PsrI	27	20	13	1,3,5
LR594586.1	VGZJ01000001.1	AlfI	32	26	49	0,4,3
LR594586.1	VGZJ01000001.1	AloI	27	20	58	7,5,6
LR594586.1	VGZJ01000001.1	BcgI	32	26	234	10,18,29
LR594586.1	VGZJ01000001.1	BplI	27	21	25	1,5,8
LR594586.1	VGZJ01000001.1	BsaXI	27	21	81	4,8,5
LR594586.1	VGZJ01000001.1	Bsp24I	27	21	78	12,12,12
LR594586.1	VGZJ01000001.1	CjeI	28	23	215	30,50,53
LR594586.1	VGZJ01000001.1	CjePI	27	22	149	18,21,30
LR594586.1	VGZJ01000001.1	FalI	27	21	31	6,10,14
LR594586.1	VGZJ01000001.1	PpiI	28	21	82	9,10,18
LR594586.1	VGZJ01000001.1	PsrI	27	20	43	9,11,6
LR594586.1	PNKH01000001.1	AlfI	32	26	162	1,4,9
LR594586.1	PNKH01000001.1	AloI	27	20	175	17,32,28
LR594586.1	PNKH01000001.1	BcgI	32	26	746	17,45,64
LR594586.1	PNKH01000001.1	BplI	27	21	90	5,10,6
LR594586.1	PNKH01000001.1	BsaXI	27	21	248	26,21,27
LR594586.1	PNKH01000001.1	Bsp24I	27	21	206	19,47,47
LR594586.1	PNKH01000001.1	CjeI	28	23	696	83,150,163
LR594586.1	PNKH01000001.1	CjePI	27	22	541	31,79,84
LR594586.1	PNKH01000001.1	FalI	27	21	88	10,9,20
LR594586.1	PNKH01000001.1	PpiI	28	21	251	28,49,44
LR594586.1	PNKH01000001.1	PsrI	27	20	97	17,33,36
SXHE01000100.1	PNKH01000001.1	AlfI	32	26	21	0,1,2
SXHE01000100.1	PNKH01000001.1	AloI	27	20	25	1,3,4
SXHE01000100.1	PNKH01000001.1	BcgI	32	26	80	2,6,11
SXHE01000100.1	PNKH01000001.1	BplI	27	21	10	1,0,0
SXHE01000100.1	PNKH01000001.1	BsaXI	27	21	30	3,3,6
SXHE01000100.1	PNKH01000001.1	Bsp24I	27	21	22	1,5,8
SXHE01000100.1	PNKH01000001.1	CjeI	28	23	84	6,17,31
SXHE01000100.1	PNKH01000001.1	CjePI	27	22	57	2,7,16
SXHE01000100.1	PNKH01000001.1	FalI	27	21	8	1,2,2
SXHE01000100.1	PNKH01000001.1	PpiI	28	21	24	1,8,5
SXHE01000100.1	PNKH01000001.1	PsrI	27	20	11	1,8,6
DBRQ01000006.1	CAJBWJ010000001.1	AlfI	32	26	10	1,0,0
DBRQ01000006.1	CAJBWJ010000001.1	BcgI	32	26	8	2,2,0
DBRQ01000006.1	CAJBWJ010000001.1	BplI	27	21	4	1,0,0
DBRQ01000006.1	CAJBWJ010000001.1	BsaXI	27	21	8	1,2,1
DBRQ01000006.1	CAJBWJ010000001.1	Bsp24I	27	21	11	0,0,3
DBRQ01000006.1	CAJBWJ010000001.1	CjeI	28	23	70	3,4,4
DBRQ01000006.1	CAJBWJ010000001.1	CjePI	27	22	75	2,1,10
DBRQ01000006.1	CAJBWJ010000001.1	FalI	27	21	20	0,1,2
DBRQ01000006.1	CAJBWJ010000001.1	PpiI	28	21	3	1,0,0
CAIMNJ010000001.1	CAITDX010000001.1	AlfI	32	26	2	0,0,0
CAIMNJ010000001.1	CAITDX010000001.1	BcgI	32	26	9	0,0,0
CAIMNJ010000001.1	CAITDX010000001.1	BplI	27	21	1	0,0,0
CAIMNJ010000001.1	CAITDX010000001.1	BsaXI	27	21	13	0,0,0
CAIMNJ010000001.1	CAITDX010000001.1	Bsp24I	27	21	3	0,0,0
CAIMNJ010000001.1	CAITDX010000001.1	CjeI	28	23	41	0,1,0
CAIMNJ010000001.1	CAITDX010000001.1	CjePI	27	22	48	0,1,5
CAIMNJ010000001.1	CAITDX010000001.1	FalI	27	21	21	0,0,0
DITI01000025.1	CP011212.1	AlfI	32	26	13	1,0,0
DITI01000025.1	CP011212.1	AloI	27	20	2	0,0,0
DITI01000025.1	CP011212.1	BcgI	32	26	13	0,0,0
DITI01000025.1	CP011212.1	BplI	27	21	4	0,2,0
DITI01000025.1	CP011212.1	BsaXI	27	21	16	0,2,1
DITI01000025.1	CP011212.1	Bsp24I	27	21	23	0,0,4
DITI01000025.1	CP011212.1	CjeI	28	23	112	1,1,12
DITI01000025.1	CP011212.1	CjePI	27	22	137	0,4,13
DITI01000025.1	CP011212.1	FalI	27	21	25	0,0,2
DITI01000025.1	CP011212.1	PpiI	28	21	1	0,0,0
DITI01000025.1	CP011212.1	PsrI	27	20	2	0,0,0
BEHV01000001.1	DTCJ01000065.1	AlfI	32	26	85	10,18,16
BEHV01000001.1	DTCJ01000065.1	AloI	27	20	158	13,26,25
BEHV01000001.1	DTCJ01000065.1	BcgI	32	26	198	8,10,16
BEHV01000001.1	DTCJ01000065.1	BplI	27	21	303	27,65,61
BEHV01000001.1	DTCJ01000065.1	BsaXI	27	21	526	57,138,112
BEHV01000001.1	DTCJ01000065.1	Bsp24I	27	21	217	32,45,52
BEHV01000001.1	DTCJ01000065.1	CjeI	28	23	967	121,211,251
BEHV01000001.1	DTCJ01000065.1	CjePI	27	22	1641	182,360,410
BEHV01000001.1	DTCJ01000065.1	FalI	27	21	534	57,131,110
BEHV01000001.1	DTCJ01000065.1	PpiI	28	21	148	13,22,17
BEHV01000001.1	DTCJ01000065.1	PsrI	27	20	82	11,21,14
AWOA01000001.1	DTCJ01000065.1	AlfI	32	26	0	0,1,0
AWOA01000001.1	DTCJ01000065.1	BplI	27	21	1	0,0,0
AWOA01000001.1	DTCJ01000065.1	BsaXI	27	21	0	0,0,1
AWOA01000001.1	DTCJ01000065.1	Bsp24I	27	21	1	1,0,0
AWOA01000001.1	DTCJ01000065.1	CjeI	28	23	3	2,1,1
AWOA01000001.1	DTCJ01000065.1	CjePI	27	22	5	2,1,4
AWOA01000001.1	DTCJ01000065.1	FalI	27	21	1	0,0,0
AWOA01000001.1	DTCJ01000065.1	PsrI	27	20	0	1,0,0
VGZJ01000001.1	NZ_LR593886.1	AlfI	32	26	151	4,6,14
VGZJ01000001.1	NZ_LR593886.1	AloI	27	20	114	8,18,27
VGZJ01000001.1	NZ_LR593886.1	BcgI	32	26	464	18,29,57
VGZJ01000001.1	NZ_LR593886.1	BplI	27	21	52	1,5,5
VGZJ01000001.1	NZ_LR593886.1	BsaXI	27	21	133	14,11,9
VGZJ01000001.1	NZ_LR593886.1	Bsp24I	27	21	91	15,15,26
VGZJ01000001.1	NZ_LR593886.1	CjeI	28	23	397	36,75,90
VGZJ01000001.1	NZ_LR593886.1	CjePI	27	22	319	29,37,51
VGZJ01000001.1	NZ_LR593886.1	FalI	27	21	73	7,14,15
VGZJ01000001.1	NZ_LR593886.1	PpiI	28	21	109	14,14,23
VGZJ01000001.1	NZ_LR593886.1	PsrI	27	20	101	7,20,18
NZ_FNQV01000029.1	NZ_MQVR01000001.1	AlfI	32	26	487	31,19,35
NZ_FNQV01000029.1	NZ_MQVR01000001.1	AloI	27	20	141	13,13,10
NZ_FNQV01000029.1	NZ_MQVR01000001.1	BcgI	32	26	1539	69,106,116
NZ_FNQV01000029.1	NZ_MQVR01000001.1	BplI	27	21	405	17,25,28
NZ_FNQV01000029.1	NZ_MQVR01000001.1	BsaXI	27	21	533	36,37,47
