query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate
MWDO01000001.1	JAGOCL010000015.1	93.6907	93.6907	0.0088	0.0089	0.93586	3	0.0817	191	inf	0.5553	93.9060	93.0582	7.3984	0.33	AlfI:92.60,AloI:100.00,BcgI:94.56,FalI:92.79	280	3	35	7	6.666666666666667	INCONSISTENT	93.6907	uniform
MWDP01000001.1	JAGOOO010000019.1	93.0603	93.4002	0.3578	0.3964	0.19609	59	0.7018	164	7.405	0.5258	93.1296	94.1240	1.1494	1.76	AlfI:94.19,AloI:93.16,BcgI:93.04,FalI:93.32	708	59	876	17	7.5423728813559325	ok	93.0603	gamma
MWEG01000001.1	JAAZKI010000400.1	93.6293	93.6293	0.3347	0.3802	0.09858	198	0.4756	1600	inf	0.5310	93.5599	93.8316	0.9294	3.16	AlfI:93.87,AloI:94.29,BcgI:93.42,FalI:93.36	3173	198	3147	30	8.328282828282829	INCONSISTENT	93.6293	uniform
MSXN01000024.1	OMJA01000001.1	91.1150	91.1150	0.0790	0.1013	0.28212	36	0.3150	398	inf	0.3504	91.2051	90.4788	3.7243	2.62	AlfI:91.47,AloI:92.27,BcgI:91.15,FalI:88.55	609	36	615	13	6.083333333333333	INCONSISTENT	91.1150	uniform
MSXN01000024.1	NZ_OUNR01000022.1	87.6844	89.3208	0.6861	0.7132	0.12359	46	0.9047	109	5.395	0.2505	88.9844	91.9207	1.4521	5.52	AlfI:89.32,AloI:88.20,BcgI:89.65,FalI:88.39	1173	46	4615	93	23.5	ok	87.6844	gamma
NBLM01000003.1	QNBU01000001.1	93.0356	96.3979	0.0268	0.0357	0.42398	10	0.1011	471	0.502	0.7538	94.7645	98.1122	1.8858	0.59	AlfI:96.86,AloI:94.97,BcgI:96.74,FalI:95.90	616	10	101	9	6.3	INCONSISTENT	93.0356	gamma
NBMG01000116.1	DMCY01000031.1	94.2271	94.2271	0.0399	0.0174	0.72617	5	0.2947	67	inf	0.5988	94.7022	93.4706	6.6666	1.21	AlfI:88.56,AloI:94.49,BcgI:92.93,FalI:95.23	164	5	52	9	6.6	ok	94.2271	uniform
MUZD01000001.1	NZ_FONM01000044.1	92.5632	93.5661	0.8397	0.8153	0.08683	48	0.9359	142	3.074	0.5307	93.0017	95.0400	0.7667	4.01	AlfI:93.39,AloI:93.77,BcgI:93.80,FalI:93.03	2238	48	4363	212	44.1875	ok	92.5632	gamma
NHCZ02000028.1	CACEUX010000001.1	95.3299	95.5328	0.4680	0.5845	0.16282	44	0.8158	112	6.138	0.6973	95.2993	95.8357	0.9170	0.78	AlfI:95.32,AloI:96.23,BcgI:95.51,FalI:95.48	648	44	796	42	12.272727272727273	ok	95.3299	gamma
NHCD02000035.1	SHAP01000001.1	85.1028	89.7579	0.7327	0.7856	0.15427	35	0.9576	29	2.086	0.2777	89.1015	94.0362	1.5733	4.95	AlfI:90.78,AloI:89.73,BcgI:89.47,FalI:89.21	721	35	2825	91	19.714285714285715	ok	85.1028	gamma
NHBY01000053.1	DKOB01000108.1	88.7753	88.7753	0.1478	0.1711	0.36611	18	0.3777	173	inf	0.2229	88.5925	90.4085	2.0473	1.34	AlfI:89.64,AloI:87.60,BcgI:88.36,FalI:87.95	326	18	573	13	6.833333333333333	INCONSISTENT	88.7753	uniform
NHHK01000027.1	PCDA01000021.1	93.3989	93.3989	0.0674	0.1402	0.73129	5	0.6000	20	inf	0.5397	93.7392	92.8017	3.9998	1.35	AlfI:90.47,AloI:93.52,BcgI:91.50,FalI:94.47	60	5	62	9	7	ok	93.3989	uniform
NHIO02000061.1	NZUB01000047.1	NaN	NaN	0.0000	0.0000	NaN	0	0.0000	0	NaN	NaN	NaN	NaN	0.0000	NaN	-	30	0	0	0	0	BELOW_DETECTION	NaN	none
MPMI01000038.1	WTHD01000313.1	92.7022	92.7022	0.2841	0.2984	0.12653	137	0.5103	879	inf	0.4606	92.7430	92.4785	1.3612	3.09	AlfI:93.09,AloI:92.43,BcgI:92.79,FalI:91.73	1868	137	2278	20	7.686131386861314	ok	92.7022	uniform
MPMJ01000081.1	VXQP01000084.1	91.5511	91.9524	0.6525	0.6799	0.09719	99	0.7921	437	9.312	0.4035	91.7060	93.1037	1.9477	8.57	AlfI:91.83,AloI:91.77,BcgI:91.85,FalI:93.72	2173	99	4566	71	17.818181818181817	ok	91.5511	gamma
MPMO01000101.1	VXMJ01000087.1	92.3954	93.0438	0.6243	0.6700	0.07903	134	0.8267	516	5.089	0.4844	92.6339	94.3787	0.4278	1.92	AlfI:93.30,AloI:93.02,BcgI:92.87,FalI:93.20	3074	134	5714	110	19.365671641791046	ok	92.3954	gamma
MPMO01000101.1	JAAXGZ010000095.1	92.9426	93.5170	0.5465	0.6254	0.08047	146	0.8103	539	4.943	0.5203	93.1158	94.6728	0.6408	3.33	AlfI:93.64,AloI:93.88,BcgI:93.27,FalI:93.91	2939	146	5003	85	16.767123287671232	ok	92.9426	gamma
MPMR01000028.1	VYDD01000451.1	92.2620	92.7364	0.2735	0.2939	0.12677	120	0.5292	798	6.985	0.4602	92.4173	93.8984	1.2024	3.24	AlfI:93.26,AloI:92.35,BcgI:92.53,FalI:93.55	1739	120	2329	30	8.475	ok	92.2620	gamma
MPMR01000028.1	JAAXGM010000125.1	91.6639	91.9461	0.2141	0.4705	0.15587	57	0.7109	257	11.907	0.4042	91.7144	93.0235	1.5138	2.70	AlfI:92.32,AloI:91.75,BcgI:91.70,FalI:93.22	922	57	1781	61	12.087719298245615	ok	91.6639	gamma
NNSG01000001.1	DJKX01000018.1	91.1859	91.1859	0.1863	0.2429	0.38750	11	0.5311	98	inf	0.3738	90.8560	92.9198	1.2299	0.68	AlfI:91.61,AloI:90.79,BcgI:90.50,FalI:91.73	225	11	345	37	11.090909090909092	ok	91.1859	uniform
NCFZ01000049.1	CAIVGK010000001.1	93.5402	93.6996	0.4473	0.4062	0.09403	188	0.8211	340	11.907	0.5305	93.5281	94.1859	0.8257	2.60	AlfI:94.02,AloI:93.27,BcgI:93.52,FalI:94.10	2110	188	3370	32	9.303191489361701	ok	93.5402	gamma
DBGM01000014.1	PAAB01000063.1	85.8784	89.9917	0.6612	0.6204	0.13646	66	0.8955	98	2.239	0.2834	89.3489	94.2510	2.5299	9.65	AlfI:90.39,AloI:89.72,BcgI:89.64,FalI:92.17	983	66	3449	43	13.727272727272727	ok	85.8784	gamma
DBIA01000013.1	DJZU01000088.1	87.3827	87.3827	0.4297	0.4716	0.25895	34	0.5865	165	inf	0.1734	87.3955	87.8531	1.4716	1.16	AlfI:86.84,AloI:88.31,BcgI:87.13,FalI:87.86	430	34	1478	22	7.882352941176471	BELOW_DETECTION	87.3827	uniform
DBOM01000050.1	QMOQ01000001.1	93.6246	93.6246	0.3180	0.4437	0.24820	27	0.7623	82	inf	0.5529	93.7735	93.3454	1.2407	1.80	AlfI:93.02,AloI:92.88,BcgI:92.90,FalI:94.12	389	27	516	35	10.74074074074074	ok	93.6246	uniform
DBCB01000222.1	QWPF01000001.1	92.8079	93.0106	0.3091	0.4410	0.11503	151	0.7664	349	11.565	0.4937	92.8281	93.5801	0.6898	1.29	AlfI:93.06,AloI:92.55,BcgI:93.24,FalI:92.75	1759	151	2698	23	8.582781456953642	ok	92.8079	gamma
DBCB01000222.1	CAJCCR010000001.1	95.3722	95.3722	0.5464	0.5284	0.06460	322	0.7918	799	inf	0.6766	95.3942	95.3538	0.6929	3.03	AlfI:95.60,AloI:94.90,BcgI:95.20,FalI:95.48	4178	322	4934	61	10.437888198757763	ok	95.3722	uniform
DBPZ01000063.1	JAGVUR010000038.1	95.4402	95.9354	0.8126	0.7446	0.05377	254	0.8814	547	2.623	0.7182	95.4444	96.5318	0.1166	0.25	AlfI:96.00,AloI:96.01,BcgI:95.90,FalI:95.92	4748	254	6369	109	17.011811023622048	ok	95.4402	gamma
DBTP01000113.1	MNYL01000047.1	95.8377	95.8377	0.2289	0.2420	0.14798	80	0.6249	317	inf	0.7154	95.8471	95.8335	1.0472	2.16	AlfI:96.50,AloI:95.68,BcgI:95.45,FalI:95.94	1005	80	842	30	7.6	ok	95.8377	uniform
DBVN01000021.1	JAEENR010000040.1	95.3287	95.9077	0.1988	0.2049	0.16226	69	0.4649	473	2.239	0.7158	95.4713	96.4266	0.6517	0.98	AlfI:95.94,AloI:95.56,BcgI:96.18,FalI:95.53	990	69	706	22	6.956521739130435	ok	95.3287	gamma
DBWC01000083.1	JAFSYU010000003.1	93.5688	93.5688	0.0229	0.0201	0.59799	8	0.2094	151	inf	0.5330	94.1564	91.7054	2.9690	0.97	AlfI:94.33,AloI:94.29,BcgI:93.99,FalI:91.36	288	8	83	10	6	INCONSISTENT	93.5688	uniform
DBXY01000021.1	JAFTCL010000028.1	95.3018	95.8514	0.7533	0.7476	0.06609	114	0.9547	131	2.516	0.7092	95.3001	96.5560	0.3356	1.23	AlfI:95.79,AloI:96.11,BcgI:95.77,FalI:95.97	2961	114	4333	89	25.24561403508772	ok	95.3018	gamma
DBYV01000039.1	JAGCNV010000093.1	91.1730	92.1231	0.2400	0.2103	0.20219	53	0.4934	386	4.472	0.4327	91.7000	93.7601	1.4809	1.24	AlfI:91.17,AloI:92.65,BcgI:92.35,FalI:91.97	826	53	1066	24	8.09433962264151	ok	91.1730	gamma
DBYY01000001.1	JAFQAA010000042.1	89.9169	89.9169	0.1303	0.1467	0.45762	11	0.3860	132	inf	0.3111	89.9614	90.0222	2.4945	1.23	AlfI:89.35,AloI:89.71,BcgI:88.10,FalI:90.60	227	11	303	17	8.545454545454545	INCONSISTENT	89.9169	uniform
DCAW01000147.1	PAIW01000019.1	95.0940	96.2418	0.4927	0.6640	0.08336	149	0.8939	187	1.224	0.7397	95.2113	97.3860	0.7135	3.39	AlfI:96.40,AloI:96.77,BcgI:96.05,FalI:96.25	1905	149	2545	42	11.570469798657719	ok	95.0940	gamma
DCFC01000005.1	USIX01000001.1	91.6025	92.3475	0.1363	0.1321	0.28901	30	0.3327	345	5.089	0.4383	92.0524	93.6392	2.1762	3.30	AlfI:92.71,AloI:93.17,BcgI:91.46,FalI:93.63	565	30	486	12	6.733333333333333	INCONSISTENT	91.6025	gamma
DCDR01000001.1	DKKO01000001.1	90.2826	92.9374	0.9177	0.9045	0.17062	11	0.9622	21	1.631	0.4818	92.0689	95.6241	0.9583	1.86	AlfI:93.57,AloI:93.19,BcgI:92.61,FalI:92.90	559	11	1304	140	49.63636363636363	ok	90.2826	gamma
DCKU01000116.1	NZ_AYKG01000001.1	86.5389	91.5137	0.1841	0.1669	0.22991	34	0.5809	189	1.392	0.3719	90.7002	95.3172	2.3491	3.15	AlfI:92.06,AloI:93.44,BcgI:91.09,FalI:91.52	596	34	923	23	8.705882352941176	ok	86.5389	gamma
DCWS01000015.1	DRHF01000001.1	95.0715	95.0715	0.3173	0.1745	0.13786	86	0.5855	485	inf	0.6526	95.0083	95.1974	0.3725	0.26	AlfI:95.13,AloI:95.35,BcgI:94.98,FalI:95.06	1229	86	1192	32	8.965116279069768	ok	95.0715	uniform
DCWI01000071.1	PBSN01000001.1	85.4292	89.3901	0.1124	0.1258	0.47080	11	0.4024	98	2.516	0.2666	88.8057	93.2179	2.9861	2.07	AlfI:90.53,AloI:88.41,BcgI:90.11,FalI:87.54	228	11	323	15	7	ok	85.4292	gamma
DCTW01000009.1	CP055307.1	93.7134	94.0651	0.7419	0.4932	0.24258	11	0.9426	17	5.962	0.5870	93.7442	94.8368	1.6583	1.17	AlfI:93.19,AloI:94.84,BcgI:93.57,FalI:94.36	306	11	515	75	26.363636363636363	ok	93.7134	gamma
DDHB01000042.1	NZ_SLUI01000001.1	85.8446	89.5146	0.2489	0.2205	0.23269	29	0.5975	190	2.623	0.2704	88.9255	93.4286	2.7594	2.00	AlfI:90.03,AloI:87.27,BcgI:89.61,FalI:89.11	556	29	1288	34	10.724137931034482	ok	85.8446	gamma
DDZI01000007.1	SHVK01000005.1	90.9802	90.9802	0.1557	0.1591	0.44099	13	0.5260	73	inf	0.3544	90.9418	91.5334	2.4171	2.07	AlfI:90.40,AloI:90.56,BcgI:90.16,FalI:92.58	226	13	267	18	7.230769230769231	ok	90.9802	uniform
DEAT01000085.1	DEBI01000034.1	95.4725	95.9301	0.6439	0.6967	0.08826	112	0.8764	210	2.863	0.7169	95.4527	96.5049	0.8510	3.28	AlfI:96.15,AloI:96.11,BcgI:96.02,FalI:95.30	1781	112	2357	64	14.294642857142858	ok	95.4725	gamma
DEIB01000010.1	CP021424.1	92.7302	94.6203	0.9008	0.8682	0.08209	50	0.9750	53	1.392	0.6095	93.6094	96.5452	1.3900	8.20	AlfI:94.99,AloI:95.21,BcgI:94.44,FalI:93.82	2178	50	4017	221	42.4	ok	92.7302	gamma
DEWA01000032.1	JAFVCI010000069.1	92.7891	94.7185	0.3852	0.4254	0.18912	51	0.6103	219	1.297	0.6173	93.7458	96.5269	1.5074	1.35	AlfI:94.35,AloI:95.86,BcgI:94.78,FalI:94.49	607	51	732	23	7.7254901960784315	ok	92.7891	gamma
DEXK01000019.1	JAEPNB010000010.1	84.4304	90.1027	0.6277	0.5928	0.17766	30	0.7754	159	1.584	0.3228	89.1874	94.7086	2.0703	9.92	AlfI:90.99,AloI:91.18,BcgI:91.01,FalI:89.11	728	30	2098	71	19.3	INCONSISTENT	90.1027	uniform_fallback
DFBK01000037.1	DMLA01000071.1	94.2857	94.2857	0.0902	0.1017	0.33962	20	0.2521	353	inf	0.5942	94.2531	94.4211	1.1133	0.36	AlfI:93.39,AloI:94.08,BcgI:94.50,FalI:94.47	562	20	240	13	6.95	INCONSISTENT	94.2857	uniform
DFBO01000211.1	NZ_QGGP01000001.1	91.3124	91.3124	0.0452	0.0402	0.71834	6	0.2286	108	inf	0.3955	91.1878	91.7715	2.0186	0.35	AlfI:92.84,AloI:91.59,BcgI:91.22,FalI:90.82	256	6	98	9	6.333333333333333	ok	91.3124	uniform
DFBQ01000061.1	WTCF01000082.1	96.2002	96.2002	0.0755	0.1325	0.23802	31	0.3602	334	inf	0.7438	96.7112	95.6899	1.3106	1.74	AlfI:96.99,AloI:96.79,BcgI:95.68,FalI:95.96	666	31	280	14	7.064516129032258	INCONSISTENT	96.2002	uniform
DFGT01000005.1	DGHQ01000046.1	94.8687	96.7333	0.8037	0.7804	0.06557	93	0.8855	304	0.669	0.7818	95.3829	97.9447	0.5488	3.03	AlfI:96.84,AloI:96.94,BcgI:96.84,FalI:96.39	2693	93	3646	96	26.27956989247312	ok	94.8687	gamma
DFOH01000003.1	NZ_FMDO01000062.1	88.3847	88.3847	0.0542	0.0667	0.75044	5	0.1520	173	inf	0.2424	88.4770	87.5166	2.8908	0.54	AlfI:88.44,AloI:90.75,BcgI:89.99,FalI:87.86	246	5	146	9	7.2	INCONSISTENT	88.3847	uniform
DFUT01000014.1	DBPW01000041.1	87.8520	89.1905	0.2558	0.2573	0.29683	22	0.5123	159	6.320	0.2492	88.9270	91.6392	1.3619	0.54	AlfI:89.22,AloI:90.30,BcgI:88.94,FalI:89.42	363	22	820	16	8.590909090909092	ok	87.8520	gamma
DFZT01000028.1	DOTD01000007.1	90.3232	91.2116	0.3011	0.2183	0.27992	29	0.6145	128	5.719	0.3781	90.8822	92.6666	2.9434	4.40	AlfI:91.48,AloI:92.92,BcgI:91.99,FalI:89.97	413	29	654	18	8.03448275862069	ok	90.3232	gamma
DFZX01000049.1	DFXU01000007.1	87.1036	90.3392	0.0938	0.1509	0.31146	20	0.4711	183	2.374	0.3222	89.7621	93.6517	1.1056	0.34	AlfI:89.92,AloI:91.03,BcgI:90.23,FalI:90.44	422	20	630	17	9.15	ok	87.1036	gamma
DGJT01000008.1	DGKB01000002.1	88.7657	91.2045	0.1790	0.1598	0.40392	17	0.4946	94	2.516	0.3766	90.5594	94.2527	1.0100	0.43	AlfI:91.52,AloI:90.62,BcgI:90.53,FalI:91.54	241	17	323	13	6.411764705882353	ok	88.7657	gamma
DGOT01000074.1	QMPO01000001.1	93.1836	93.1836	0.0138	0.0130	0.86217	3	0.1361	127	inf	0.5088	92.6369	94.8278	3.9926	1.08	AlfI:95.36,AloI:94.24,BcgI:91.37,FalI:92.79	285	3	49	11	7.666666666666667	ok	93.1836	uniform
DGZL01000079.1	JAAZEW010000130.1	92.0318	92.0318	0.1938	0.1851	0.26718	34	0.3978	333	inf	0.4298	91.7644	93.1341	1.2234	0.90	AlfI:92.33,AloI:91.17,BcgI:91.63,FalI:92.39	675	34	619	17	7.470588235294118	ok	92.0318	uniform
DGZL01000079.1	DUVA01000087.1	93.7562	93.7562	0.3455	0.3351	0.16303	72	0.6339	328	inf	0.5540	93.7498	93.7965	0.4797	0.29	AlfI:93.83,AloI:94.11,BcgI:93.63,FalI:93.68	1029	72	1158	25	8.88888888888889	ok	93.7562	uniform
DHFM01000038.1	DCUU01000070.1	94.2311	96.9685	0.0460	0.0407	0.57978	4	0.2727	72	0.376	0.8034	95.6411	98.0396	4.1071	0.56	AlfI:95.94,AloI:93.32,BcgI:97.27,FalI:97.42	141	4	44	12	7.75	INCONSISTENT	94.2311	gamma
NVRM01000082.1	JAESRX010000012.1	87.1621	87.1621	0.0134	0.0133	1.68142	1	0.0506	75	inf	0.1850	87.5584	76.4029	4.4572	0.30	AlfI:86.40,AloI:85.23,BcgI:89.69,FalI:86.70	149	1	35	5	5	BELOW_DETECTION	87.1621	uniform_fallback
NVUD01000017.1	JAESUJ010000025.1	NaN	NaN	0.0000	0.0000	NaN	0	0.0000	0	NaN	NaN	NaN	NaN	0.0000	NaN	-	68	0	0	0	0	BELOW_DETECTION	NaN	none
DHFT01000031.1	JACRDL010000001.1	92.3496	92.3496	0.0414	0.0344	0.74730	5	0.1261	194	inf	0.4571	92.0994	93.3412	3.3533	0.99	AlfI:93.74,AloI:94.86,BcgI:91.51,FalI:91.78	270	5	75	8	6.6	INCONSISTENT	92.3496	uniform
DHGK01000259.1	MWEK01000001.1	90.6404	90.6404	0.2133	0.2318	0.15566	83	0.6576	326	inf	0.3207	90.5671	91.2727	3.3246	9.14	AlfI:90.86,AloI:89.17,BcgI:90.43,FalI:92.49	1230	83	2241	31	8.542168674698795	ok	90.6404	uniform
DHGP01000037.1	DCUX01000054.1	90.5485	90.5485	0.3200	0.2659	0.34745	21	0.4883	153	inf	0.3521	90.5653	90.3730	2.4543	1.83	AlfI:89.84,AloI:92.29,BcgI:91.72,FalI:90.18	328	21	473	18	7.9523809523809526	ok	90.5485	uniform
DHGT01000047.1	NZ_BCAG01000001.1	95.0558	95.6309	0.8104	0.6017	0.05950	132	0.9585	151	2.623	0.6902	95.0937	96.3714	0.2251	0.49	AlfI:95.56,AloI:95.46,BcgI:95.68,FalI:95.66	3789	132	5591	161	27.416666666666668	ok	95.0558	gamma
DHJV01000067.1	USFH01000001.1	92.9570	92.9570	0.0597	0.0780	0.36884	21	0.2615	288	inf	0.4873	92.6943	93.7927	3.9747	4.01	AlfI:92.15,AloI:95.23,BcgI:93.51,FalI:91.25	496	21	267	10	5.857142857142857	INCONSISTENT	92.9570	uniform
DHMO01000010.1	URNE01000001.1	94.5540	94.5540	0.3269	0.3871	0.10131	196	0.6075	838	inf	0.6059	94.5651	94.5176	0.3194	0.56	AlfI:94.53,AloI:94.39,BcgI:94.68,FalI:94.36	2202	196	2462	24	7.61734693877551	ok	94.5540	uniform
DHOF01000093.1	LR778134.1	92.8496	92.8496	0.5297	0.3609	0.16269	73	0.8219	127	inf	0.4820	92.7555	93.2433	1.6247	5.89	AlfI:93.24,AloI:92.42,BcgI:91.91,FalI:93.54	868	73	1389	22	9.027397260273972	ok	92.8496	uniform
DHVJ01000014.1	NZ_AP018437.1	86.6414	88.1743	0.1988	0.1527	0.35845	16	0.5311	98	6.985	0.1999	87.8910	90.8752	3.4254	4.76	AlfI:89.59,AloI:88.66,BcgI:87.06,FalI:86.16	260	16	674	16	7.9375	BELOW_DETECTION	86.6414	gamma
DHVO01000015.1	JAFGDZ010000052.1	92.9951	95.0586	0.3934	0.3700	0.10386	131	0.7903	311	1.107	0.6509	93.9752	96.7730	1.1145	5.47	AlfI:95.47,AloI:94.35,BcgI:95.29,FalI:94.47	1709	131	2309	34	9.946564885496183	ok	92.9951	gamma
DIAF01000049.1	DIBU01000022.1	92.1300	92.6196	0.7926	0.8770	0.07691	65	0.9768	63	6.985	0.4481	92.3262	93.7552	0.9786	9.39	AlfI:93.02,AloI:93.20,BcgI:92.22,FalI:92.44	2761	65	6368	161	41.8	ok	92.1300	gamma
DIAY01000048.1	JADKBZ010000001.1	89.8214	90.6409	0.1675	0.1091	0.22180	46	0.4504	382	6.985	0.3300	90.3419	92.6185	4.5949	9.58	AlfI:88.08,AloI:89.78,BcgI:90.46,FalI:92.67	910	46	1148	17	7.804347826086956	ok	89.8214	gamma
DIEX01000031.1	DINC01000360.1	93.1196	93.5123	0.3179	0.3355	0.14858	99	0.5516	556	6.320	0.5380	93.2294	94.2761	2.3806	7.23	AlfI:93.42,AloI:91.80,BcgI:93.18,FalI:94.18	1267	99	1514	21	7.909090909090909	ok	93.1196	gamma
DIFC01000088.1	JAGOOA010000042.1	89.6496	90.5037	0.3762	0.4710	0.17797	54	0.6667	250	6.985	0.3253	90.2089	92.1601	1.4908	2.56	AlfI:90.55,AloI:89.46,BcgI:90.95,FalI:89.96	822	54	1809	23	10.25925925925926	ok	89.6496	gamma
DIFM01000018.1	JAAYAZ010000042.1	94.3587	94.3587	0.0600	0.0620	0.45284	13	0.2188	225	inf	0.5926	94.3733	94.3176	1.1629	0.33	AlfI:93.57,AloI:94.58,BcgI:94.73,FalI:94.32	334	13	128	10	5.846153846153846	INCONSISTENT	94.3587	uniform
DIFQ01000133.1	JAGPKU010000161.1	89.5259	90.1919	0.1519	0.1904	0.25252	35	0.4351	309	8.932	0.3041	89.9682	91.8057	1.8220	2.08	AlfI:88.98,AloI:89.09,BcgI:90.43,FalI:90.80	654	35	946	20	7.8	ok	89.5259	gamma
DIKD01000021.1	DIFM01000018.1	93.6078	93.6078	0.1291	0.1219	0.39312	15	0.3740	154	inf	0.5341	93.8330	92.7972	2.9581	2.38	AlfI:94.93,AloI:93.10,BcgI:93.51,FalI:91.97	342	15	194	11	7.133333333333334	ok	93.6078	uniform
DISM01000001.1	NZ_CP019384.1	86.1897	87.9627	0.7295	0.7216	0.21120	9	0.8515	64	6.320	0.1986	87.6459	90.8868	2.3488	5.80	AlfI:87.72,AloI:87.92,BcgI:88.71,FalI:86.36	437	9	2031	80	41.77777777777778	BELOW_DETECTION	86.1897	gamma
DIVU01000070.1	NZ_FOJJ01000041.1	94.2404	94.6625	0.4329	0.4055	0.09707	158	0.8094	326	4.604	0.6126	94.3077	95.3328	1.0451	2.46	AlfI:94.81,AloI:93.76,BcgI:94.77,FalI:94.33	2021	158	2642	37	9.759493670886076	ok	94.2404	gamma
DIWH01000066.1	DCTU01000359.1	92.7992	93.6691	0.3378	0.3954	0.11783	136	0.6002	680	3.355	0.5374	93.1257	95.0922	1.0899	3.68	AlfI:93.72,AloI:93.58,BcgI:93.39,FalI:94.48	1785	136	2331	25	8.507352941176471	ok	92.7992	gamma
DIQY01000097.1	LR778134.1	93.2484	93.2484	0.6456	0.4797	0.13756	77	0.8979	94	inf	0.5122	93.1064	93.7433	1.1870	3.74	AlfI:93.59,AloI:93.78,BcgI:92.59,FalI:93.52	1050	77	1804	33	11.74025974025974	ok	93.2484	uniform
DIRQ01000093.1	JAAYCQ010000003.1	92.6845	94.2467	0.0333	0.0304	0.58440	7	0.1739	190	1.565	0.5889	93.6913	95.5980	3.0519	1.07	AlfI:92.45,AloI:93.86,BcgI:93.92,FalI:95.50	320	7	86	10	6.714285714285714	INCONSISTENT	92.6845	gamma
DIXX01000016.1	CAJMTA010000001.1	89.2520	89.2520	0.0473	0.0291	0.98759	3	0.2346	62	inf	0.2924	89.2711	89.7650	2.8585	1.88	AloI:91.87,FalI:89.01	128	3	75	8	7.333333333333333	ok	89.2520	uniform
DJCM01000042.1	CACIJH010000001.1	95.7506	95.7506	0.6231	0.6136	0.13814	41	0.9234	53	inf	0.7055	95.5460	95.9911	1.0296	2.00	AlfI:96.16,AloI:96.30,BcgI:95.76,FalI:95.27	727	41	988	54	16.585365853658537	ok	95.7506	uniform
DJHE01000006.1	DIXJ01000003.1	91.2619	92.0153	0.4841	0.4581	0.20808	19	0.9700	12	5.554	0.4215	91.6663	93.4665	0.2270	0.05	AlfI:91.97,AloI:92.18,BcgI:91.99,FalI:91.96	417	19	1022	59	21.42105263157895	ok	91.2619	gamma
DJVB01000038.1	JAFGWF010000214.1	91.2943	92.5387	0.0362	0.0419	0.50243	11	0.1841	257	3.258	0.4646	92.0177	94.2057	4.1541	1.23	AlfI:94.08,AloI:89.93,BcgI:92.41,FalI:92.08	366	11	161	10	6.2727272727272725	INCONSISTENT	91.2943	gamma
DJWN01000014.1	JACCQN010000096.1	90.0448	91.3739	0.0838	0.0767	0.36179	18	0.3797	183	4.097	0.3734	90.9341	93.6394	1.3028	0.96	AlfI:91.96,AloI:92.05,BcgI:90.74,FalI:91.98	386	18	376	12	7.222222222222222	ok	90.0448	gamma
DJVZ01000013.1	DIMW01000006.1	87.0860	90.1073	0.5314	0.4856	0.16393	39	0.8643	90	2.781	0.2944	89.5434	93.6663	0.8493	1.58	AlfI:89.55,AloI:89.64,BcgI:90.40,FalI:89.94	712	39	2319	41	15.692307692307692	ok	87.0860	gamma
DJWX01000024.1	CACWKJ010000001.1	96.5448	96.9398	0.1423	0.1729	0.19825	32	0.4095	336	1.781	0.8009	96.6843	97.1439	1.5069	2.08	AlfI:97.96,AloI:96.71,BcgI:96.46,FalI:96.99	595	32	340	18	8.28125	INCONSISTENT	96.5448	gamma
DJZM01000072.1	VFGE01000001.1	93.0130	94.4358	0.1323	0.1164	0.44179	11	0.3582	129	1.729	0.6137	93.6775	95.7959	3.6948	2.39	AlfI:92.65,AloI:92.27,BcgI:95.96,FalI:94.06	296	11	149	12	7.545454545454546	ok	93.0130	gamma
DKDC01000016.1	DJQA01000003.1	88.1465	90.2071	0.5784	0.6611	0.16506	54	0.8265	118	3.707	0.3010	89.7426	93.1774	1.2683	1.58	AlfI:90.52,AloI:89.32,BcgI:89.99,FalI:90.59	716	54	2234	51	11.407407407407407	ok	88.1465	gamma
DKFO01000001.1	JAGPKD010000168.1	96.6915	97.1333	0.2166	0.2607	0.17948	40	0.4088	389	1.520	0.8156	96.7375	97.4285	0.8705	0.58	AlfI:96.67,AloI:97.08,BcgI:97.54,FalI:97.18	731	40	395	17	7.725	INCONSISTENT	96.6915	gamma
NTKP01000001.1	CABZWK010000001.1	94.9528	95.4034	0.6099	0.4465	0.16497	41	0.8845	62	3.497	0.6814	94.8907	96.1379	1.1668	2.53	AlfI:96.04,AloI:96.12,BcgI:94.96,FalI:95.38	589	41	806	25	12.585365853658537	ok	94.9528	gamma
NTJT01000001.1	DAGM01000033.1	92.1137	92.1137	0.5216	0.4802	0.21649	35	0.8077	80	inf	0.4175	92.3190	91.1092	1.4123	1.00	AlfI:92.50,AloI:92.62,BcgI:92.04,FalI:91.21	445	35	859	25	10.6	ok	92.1137	uniform
DKNG01000246.1	NZ_CP054052.1	96.2944	96.5742	0.3937	0.2870	0.13725	81	0.7028	236	2.948	0.7791	96.3670	96.7633	1.1845	1.01	AlfI:95.81,AloI:96.85,BcgI:96.99,FalI:96.58	1027	81	836	22	7.888888888888889	ok	96.2944	gamma
