query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	synteny_score	breakpoint_count	ani_gated	gate	flag
NZ_FOZV01000019.1	DGLD01000006.1	89.0546	90.4750	0.0591	0.0540	0.43584	11	0.9398	5	89.0546	gamma	INCONSISTENT
NZ_FOZV01000019.1	DSIT01000125.1	92.3981	92.3981	0.0013	0.0008	1.55337	1	1.0000	0	92.3981	uniform_fallback	INCONSISTENT
NZ_FOZV01000019.1	DIGV01000020.1	89.5352	89.5352	0.0159	0.0158	0.80664	4	0.9583	1	89.5352	uniform	INCONSISTENT
NZ_FOZV01000019.1	JAAXIW010000370.1	91.9326	91.9326	0.0381	0.0440	0.46673	14	0.8784	9	91.9326	uniform	INCONSISTENT
NZ_FOZV01000019.1	DLNQ01000005.1	86.6229	89.3761	0.0630	0.0610	0.45568	9	0.9452	4	86.6229	gamma	INCONSISTENT
NZ_FOZV01000019.1	DLHQ01000016.1	87.0585	89.1278	0.3076	0.3182	0.22612	31	0.9290	22	87.0585	gamma	ok
NZ_FOZV01000019.1	PNLV01000001.1	91.3292	91.3292	0.0112	0.0126	0.84669	4	1.0000	0	91.3292	uniform	INCONSISTENT
QBZW01000001.1	JACWDM010000001.1	95.8243	95.8243	0.0038	0.0042	1.65533	1	1.0000	0	95.8243	uniform	ok
QBZW01000001.1	CABYFB010000001.1	97.6744	97.6744	0.0033	0.0035	1.14919	1	1.0000	0	97.6744	uniform	ok
QBZW01000001.1	CABYZU010000001.1	97.2083	97.2083	0.0038	0.0057	1.37737	1	1.0000	0	97.2083	uniform	ok
QBZW01000001.1	CACBYP010000001.1	97.0930	97.0930	0.0033	0.0033	1.28100	1	1.0000	0	97.0930	uniform	ok
QBZW01000001.1	CACDQB010000001.1	95.8243	95.8243	0.0038	0.0063	1.65533	1	1.0000	0	95.8243	uniform	ok
QBZW01000001.1	CACIHO010000001.1	96.5127	96.5127	0.0038	0.0046	1.52619	1	1.0000	0	96.5127	uniform	ok
QBZW01000001.1	CACDYR010000001.1	96.5127	96.5127	0.0038	0.0039	1.52619	1	1.0000	0	96.5127	uniform	ok
QBZW01000001.1	CACHPB010000001.1	90.0443	90.0443	0.2354	0.2453	0.54033	7	1.0000	0	90.0443	uniform	ok
QBZW01000001.1	CACOSU010000001.1	96.5127	96.5127	0.0038	0.0041	1.52619	1	1.0000	0	96.5127	uniform	ok
QBZW01000001.1	CACJWS010000001.1	93.6324	93.6324	0.0120	0.0128	1.71650	1	1.0000	0	93.6324	uniform	ok
DMTB01000055.1	NTKR01000001.1	97.1429	97.1429	0.0030	0.0033	1.40802	1	1.0000	0	97.1429	uniform	ok
DMTB01000055.1	PAAD01000044.1	99.3103	99.3103	0.0034	0.0023	0.68727	1	1.0000	0	99.3103	uniform	ok
NZ_FUIE01000088.1	RXJK01000136.1	96.0896	96.0896	0.0017	0.0009	1.07109	1	1.0000	0	96.0896	uniform	ok
NZ_FUIE01000088.1	PNJO01000001.1	94.5128	94.5128	0.0002	0.0002	1.98507	1	1.0000	0	94.5128	uniform_fallback	INCONSISTENT
NZ_FUIE01000088.1	JACESE010000001.1	91.6041	91.6041	0.0034	0.0029	1.20601	2	1.0000	0	91.6041	uniform_fallback	INCONSISTENT
NZ_FUIE01000088.1	JAGIBE010000001.1	98.0645	98.0645	0.0002	0.0002	1.10659	1	1.0000	0	98.0645	uniform	INCONSISTENT
NZ_FUIE01000088.1	DEWY01000007.1	92.3065	92.3065	0.0008	0.0007	1.88105	1	1.0000	0	92.3065	uniform_fallback	INCONSISTENT
NZ_FUIE01000088.1	DGLD01000006.1	89.9998	91.0015	0.3773	0.3713	0.16493	59	0.9675	19	89.9998	gamma	ok
NZ_FUIE01000088.1	DSIT01000125.1	94.8824	94.8824	0.0039	0.0024	1.00948	2	1.0000	0	94.8824	uniform	INCONSISTENT
NZ_FUIE01000088.1	DIGV01000020.1	90.9271	90.9271	0.0377	0.0414	0.50296	9	1.0000	0	90.9271	uniform	INCONSISTENT
NZ_FUIE01000088.1	DKII01000112.1	94.5128	94.5128	0.0002	0.0002	1.98507	1	1.0000	0	94.5128	uniform_fallback	INCONSISTENT
NZ_FUIE01000088.1	DLNQ01000005.1	89.4568	91.1929	0.4404	0.4438	0.15108	63	0.9696	21	89.4568	gamma	ok
NZ_FUIE01000088.1	DLHQ01000016.1	92.2415	92.2415	0.0225	0.0234	0.59967	7	1.0000	0	92.2415	uniform	INCONSISTENT
NZ_FUIE01000088.1	PNLB01000001.1	90.3755	90.3755	0.0017	0.0012	1.90262	1	1.0000	0	90.3755	uniform	INCONSISTENT
NZ_FUIE01000088.1	PNLV01000001.1	93.6763	93.6763	0.0038	0.0043	0.85780	4	1.0000	0	93.6763	uniform	INCONSISTENT
NZ_FXTE01000001.1	NZ_UNRA01000001.1	86.9526	86.9526	0.0167	0.0146	1.01363	2	1.0000	0	86.9526	uniform	BELOW_DETECTION
NZ_FXTE01000001.1	WKFI01000009.1	90.6117	90.6117	0.0059	0.0051	1.25804	2	1.0000	0	90.6117	uniform	INCONSISTENT
NZ_FXTE01000001.1	PALT01000044.1	86.2260	86.2260	0.0051	0.0056	1.64030	1	1.0000	0	86.2260	uniform_fallback	BELOW_DETECTION
NZ_FXTE01000001.1	PDRW01000080.1	88.0242	88.0242	0.0028	0.0039	1.90422	1	1.0000	0	88.0242	uniform_fallback	BELOW_DETECTION
NZ_LT962688.1	PNLY01000001.1	94.8718	94.8718	0.0002	0.0002	1.33497	2	0.8750	1	94.8718	uniform_fallback	INCONSISTENT
NZ_LT962688.1	UBZP01000050.1	91.7605	91.7605	0.0010	0.0011	1.79920	1	1.0000	0	91.7605	uniform_fallback	INCONSISTENT
NZ_LT962688.1	VWVY01000001.1	92.2139	92.2139	0.0008	0.0013	1.84200	1	1.0000	0	92.2139	uniform	INCONSISTENT
NZ_LT962688.1	CP000781.1	90.5568	90.5568	0.0023	0.0026	1.20980	2	0.9091	1	90.5568	uniform	INCONSISTENT
NZ_LT962688.1	JAAYVT010000351.1	94.4857	94.4857	0.0002	0.0002	1.96896	1	1.0000	0	94.4857	uniform_fallback	INCONSISTENT
NZ_LT962688.1	CP059255.1	91.8410	91.8410	0.0014	0.0023	1.29658	2	0.9000	1	91.8410	uniform_fallback	INCONSISTENT
QUKC01000001.1	UQYT01000001.1	98.6667	98.6667	0.0005	0.0007	0.93650	1	1.0000	0	98.6667	uniform	ok
QUKC01000001.1	UQDA01000001.1	85.2084	90.8861	0.0130	0.0159	0.84531	2	1.0000	0	90.8861	uniform_fallback	INCONSISTENT
QUKC01000001.1	URUY01000001.1	89.8380	89.8380	0.0022	0.0024	2.26324	1	1.0000	0	89.8380	uniform_fallback	INCONSISTENT
QUKC01000001.1	CAAHET010000001.1	97.8355	97.8355	0.0011	0.0015	0.95746	2	1.0000	0	97.8355	uniform	ok
QUKC01000001.1	CAAFRM010000001.1	99.3103	99.3103	0.0004	0.0007	0.68727	1	1.0000	0	99.3103	uniform	ok
QUKC01000001.1	QZDX01000094.1	95.4739	95.4739	0.0009	0.0007	1.76359	1	1.0000	0	95.4739	uniform	ok
NZ_UNRA01000001.1	WKFI01000009.1	84.7707	84.7707	0.0190	0.0185	1.09896	2	1.0000	0	84.7707	uniform	BELOW_DETECTION
NZ_UNRA01000001.1	JABSSD010000001.1	94.3130	94.3130	0.0002	0.0001	2.00270	1	1.0000	0	94.3130	uniform	INCONSISTENT
DPAC01000150.1	DHSP01000018.1	89.6956	89.6956	0.0121	0.0079	1.25657	2	1.0000	0	89.6956	uniform	ok
DPAC01000150.1	WOYT01000134.1	96.6785	97.0299	0.3066	0.3160	0.10982	84	0.9861	10	96.6785	gamma	ok
NZ_CADFEN010000001.1	FCOD02000120.1	87.1303	87.9232	0.1687	0.1679	0.15907	51	0.9446	33	87.1303	gamma	BELOW_DETECTION
NZ_CADFEN010000001.1	JAAVLQ010000001.1	96.0938	96.0938	0.0000	0.0000	1.71247	1	1.0000	0	96.0938	uniform_fallback	INCONSISTENT
NZ_CADFEN010000001.1	CP050452.1	97.3958	97.3958	0.0000	0.0000	1.14935	4	0.8235	3	97.3958	uniform	INCONSISTENT
NZ_CADFEN010000001.1	SCMQ01000010.1	89.8734	89.8734	0.0020	0.0033	1.42154	1	1.0000	0	89.8734	uniform	INCONSISTENT
NZ_CADFEN010000001.1	JADJDU010000001.1	99.2188	99.2188	0.0000	0.0000	0.77819	1	1.0000	0	99.2188	uniform	INCONSISTENT
NZ_CADFEN010000001.1	DSNY01000034.1	86.2043	86.2043	0.0027	0.0046	1.41850	1	1.0000	0	86.2043	uniform	BELOW_DETECTION
NZ_CADFEN010000001.1	JAFDWI010000100.1	98.1250	98.1250	0.0000	0.0000	1.07233	3	0.8333	2	98.1250	uniform	INCONSISTENT
NZ_CADFEN010000001.1	JAFANH010000059.1	88.4020	88.4020	0.0015	0.0037	1.65052	1	1.0000	0	88.4020	uniform	INCONSISTENT
NZ_CADFEN010000001.1	JADJQR010000001.1	95.5315	95.5315	0.0003	0.0005	1.59579	1	1.0000	0	95.5315	uniform	ok
NZ_CADFEN010000001.1	WNDX01000001.1	88.5753	88.5753	0.0023	0.0037	1.22376	2	0.9000	1	88.5753	uniform	INCONSISTENT
NZ_CADFEN010000001.1	RFSK01000001.1	86.5861	86.5861	0.0041	0.0050	1.16920	2	1.0000	0	86.5861	uniform	BELOW_DETECTION
NZ_CADFEN010000001.1	DRLG01000001.1	98.1250	98.1250	0.0000	0.0000	1.07233	3	0.8333	2	98.1250	uniform	ok
NZ_CADFEN010000001.1	WOZN01000330.1	97.3958	97.3958	0.0000	0.0000	1.14935	4	0.8235	3	97.3958	uniform	INCONSISTENT
NZ_CADFEN010000001.1	DKJA01000209.1	80.0115	87.9520	0.0054	0.0063	0.90841	3	1.0000	0	87.9520	uniform_fallback	BELOW_DETECTION
NZ_CADFEN010000001.1	JAAZHX010000235.1	99.9999	99.9999	0.0002	0.0006	7.41249	1	1.0000	0	99.9999	uniform	ok
NZ_CADFEN010000001.1	DKRV01000003.1	98.1250	98.1250	0.0000	0.0000	1.07233	1	1.0000	0	98.1250	uniform	INCONSISTENT
NZ_CADFEN010000001.1	JAAZBL010000114.1	87.8672	87.8672	0.0046	0.0079	1.06885	3	1.0000	0	87.8672	uniform	BELOW_DETECTION
NZ_CADFEN010000001.1	PABK01000058.1	99.9999	99.9999	0.0001	0.0002	9.01669	1	1.0000	0	99.9999	uniform	ok
NZ_CADFEN010000001.1	PASB01000002.1	98.7500	98.7500	0.0000	0.0000	0.87834	4	0.8125	3	98.7500	uniform	ok
NZ_CADFEN010000001.1	JABFXW010000171.1	89.4629	89.4629	0.0025	0.0037	1.03956	2	1.0000	0	89.4629	uniform	INCONSISTENT
NZ_CADFEN010000001.1	JABTBR010000001.1	88.5955	88.5955	0.0015	0.0016	1.59218	1	1.0000	0	88.5955	uniform	INCONSISTENT
NZ_CADFEN010000001.1	JACCER010000010.1	99.9999	99.9999	0.0006	0.0011	5.67961	1	1.0000	0	99.9999	uniform	ok
NZ_CADFEN010000001.1	JACDZI010000024.1	89.6252	89.6252	0.0008	0.0017	1.62989	1	1.0000	0	89.6252	uniform	INCONSISTENT
NZ_CADFEN010000001.1	PFUG01000278.1	96.3542	96.3542	0.0000	0.0000	1.35264	8	0.7941	7	96.3542	uniform_fallback	INCONSISTENT
NZ_CADFEN010000001.1	JACCVE010000120.1	98.1250	98.1250	0.0000	0.0000	1.07233	4	0.8125	3	98.1250	uniform	ok
NZ_CADFEN010000001.1	JAAFKF010000001.1	93.9635	93.9635	0.0013	0.0024	1.02093	5	0.8947	2	93.9635	uniform	INCONSISTENT
PWWL01000138.1	PXAU01000316.1	99.9999	99.9999	0.0009	0.0012	9.01669	1	1.0000	0	99.9999	uniform	ok
PXAU01000316.1	JAABTL010000010.1	92.2449	92.2449	0.0034	0.0030	1.26064	2	1.0000	0	92.2449	uniform	ok
PXAU01000316.1	JAAYYF010000052.1	94.2816	94.2816	0.0017	0.0016	1.71016	1	1.0000	0	94.2816	uniform	ok
PXAU01000316.1	JAABSI010000096.1	87.6463	87.6463	0.0167	0.0132	1.01090	3	1.0000	0	87.6463	uniform	BELOW_DETECTION
PXAU01000316.1	JAABRV010000100.1	91.9069	91.9069	0.0021	0.0022	1.82541	1	1.0000	0	91.9069	uniform	ok
RXJK01000136.1	CP059255.1	92.3589	92.3589	0.0002	0.0003	2.20061	1	1.0000	0	92.3589	uniform_fallback	INCONSISTENT
SCEJ01000099.1	SUXM01000016.1	96.5207	96.5207	0.0050	0.0034	0.77168	2	1.0000	0	96.5207	uniform	ok
SCEJ01000099.1	RZZX01000132.1	99.9999	99.9999	0.0015	0.0014	7.62492	1	1.0000	0	99.9999	uniform	ok
SCEJ01000099.1	HF985620.1	97.2511	97.2511	0.0014	0.0019	1.34787	1	1.0000	0	97.2511	uniform	ok
SCEJ01000099.1	JAACEJ010000280.1	99.9999	99.9999	0.0009	0.0007	8.30454	1	1.0000	0	99.9999	uniform	ok
SCEJ01000099.1	BLLV01000001.1	99.9999	99.9999	0.0008	0.0006	8.45153	1	1.0000	0	99.9999	uniform	INCONSISTENT
SCEJ01000099.1	JABCPE020000001.1	95.7361	95.7361	0.0050	0.0045	0.86179	2	1.0000	0	95.7361	uniform	ok
SHAK01000001.1	PAOJ01000064.1	84.7608	91.1949	0.1346	0.1699	0.38823	14	0.9820	2	91.1949	uniform_fallback	INCONSISTENT
SCVR01000099.1	PNKG01000001.1	99.9999	99.9999	0.0002	0.0002	7.90569	1	1.0000	0	99.9999	uniform	ok
SCQU01000006.1	CP050452.1	89.5973	89.5973	0.0029	0.0019	1.85236	1	1.0000	0	89.5973	uniform	INCONSISTENT
SCQU01000006.1	DFWY01000161.1	91.8318	91.8318	0.0010	0.0007	1.97245	1	1.0000	0	91.8318	uniform_fallback	INCONSISTENT
SCQU01000006.1	DJAN01000207.1	89.1568	89.1568	0.0034	0.0027	1.75272	1	1.0000	0	89.1568	uniform_fallback	INCONSISTENT
JODX01000001.1	RHDP01000001.1	83.5983	87.6186	0.2642	0.2692	0.17757	34	0.9741	12	87.6186	uniform_fallback	BELOW_DETECTION
JODX01000001.1	JACRAB010000177.1	91.6474	91.6474	0.0010	0.0011	2.01987	1	1.0000	0	91.6474	uniform_fallback	INCONSISTENT
JODX01000001.1	JAFKIW010000006.1	90.7223	90.7223	0.0007	0.0013	2.05427	1	1.0000	0	90.7223	uniform_fallback	INCONSISTENT
JODX01000001.1	JABFXA010000098.1	97.9310	97.9310	0.0004	0.0006	1.18210	1	1.0000	0	97.9310	uniform	INCONSISTENT
JODX01000001.1	JAAXOU010000001.1	90.0548	91.1472	0.0456	0.0651	0.28662	30	0.9016	19	90.0548	gamma	INCONSISTENT
AP014683.1	JAAXVP010000238.1	92.8466	92.8466	0.0004	0.0004	2.11338	1	1.0000	0	92.8466	uniform_fallback	INCONSISTENT
AP014683.1	RFPK01000001.1	92.1769	92.1769	0.0004	0.0006	2.19380	1	1.0000	0	92.1769	uniform_fallback	INCONSISTENT
AP014683.1	JABFXW010000171.1	93.0470	93.0470	0.0003	0.0002	2.11366	1	1.0000	0	93.0470	uniform_fallback	INCONSISTENT
RHDP01000001.1	JAFKIW010000006.1	92.3044	92.3044	0.0009	0.0017	1.59242	1	1.0000	0	92.3044	uniform	INCONSISTENT
RHDP01000001.1	JAAXOU010000001.1	89.9892	91.4814	0.0642	0.0887	0.23831	33	0.8904	32	89.9892	gamma	INCONSISTENT
RHDP01000001.1	DUOQ01000011.1	89.4488	89.4488	0.0009	0.0021	2.04786	1	1.0000	0	89.4488	uniform_fallback	INCONSISTENT
RHDP01000001.1	CP059259.1	84.7949	84.7949	0.0102	0.0215	1.18774	1	1.0000	0	84.7949	uniform	BELOW_DETECTION
RHDP01000001.1	PJCV01000010.1	92.8453	92.8453	0.0007	0.0017	1.73827	1	1.0000	0	92.8453	uniform	INCONSISTENT
SFMU01000087.1	JAEFAI010000009.1	87.1478	87.1478	0.0049	0.0048	1.94559	1	1.0000	0	87.1478	uniform_fallback	BELOW_DETECTION
SFMU01000087.1	HF985978.1	90.5948	90.5948	0.0050	0.0047	1.86423	1	1.0000	0	90.5948	uniform	ok
SFMU01000087.1	JAAYCA010000019.1	88.9849	88.9849	0.0046	0.0052	1.71491	1	1.0000	0	88.9849	uniform	ok
SFGJ01000026.1	SVKO01000002.1	94.4444	94.4444	0.0002	0.0002	2.20414	1	1.0000	0	94.4444	uniform_fallback	INCONSISTENT
SFGJ01000026.1	URZK01000001.1	90.8674	90.8674	0.0046	0.0057	1.83543	1	1.0000	0	90.8674	uniform	INCONSISTENT
SFGJ01000026.1	DGHJ01000067.1	90.5267	90.5267	0.0055	0.0062	1.59603	1	1.0000	0	90.5267	uniform	INCONSISTENT
SFGJ01000026.1	JAAYPL010000091.1	94.7079	94.7079	0.0035	0.0051	1.66314	1	1.0000	0	94.7079	uniform	ok
SFGJ01000026.1	DULI01000014.1	99.1150	99.1150	0.0003	0.0004	0.88103	1	1.0000	0	99.1150	uniform	ok
SFGJ01000026.1	FR884056.1	95.6765	95.6765	0.0176	0.0194	0.47707	9	0.9423	3	95.6765	uniform	INCONSISTENT
VAUL01000066.1	VEPG01000085.1	89.3911	90.0220	0.2200	0.2390	0.20113	45	0.9708	11	89.3911	gamma	ok
LICG01000001.1	DFSS01000020.1	88.9521	88.9521	0.0288	0.0300	1.13923	2	1.0000	0	88.9521	uniform_fallback	INCONSISTENT
VBPW01000112.1	JABDDN010000001.1	91.4449	91.4449	0.0833	0.0825	0.67309	9	1.0000	0	91.4449	uniform	ok
FCOD02000120.1	JAFANH010000059.1	87.9631	87.9631	0.0017	0.0042	1.68136	1	1.0000	0	87.9631	uniform	BELOW_DETECTION
FCOD02000120.1	WNDX01000001.1	86.5237	86.5237	0.0022	0.0036	1.78404	1	1.0000	0	86.5237	uniform	BELOW_DETECTION
FCOD02000120.1	JAAFGV010000044.1	87.1296	87.1296	0.0024	0.0047	1.60238	1	1.0000	0	87.1296	uniform	BELOW_DETECTION
FCOD02000120.1	JABFXW010000171.1	90.1283	90.1283	0.0023	0.0034	1.07635	3	1.0000	0	90.1283	uniform	INCONSISTENT
FCOD02000120.1	PHCI01000036.1	90.3630	90.3630	0.0005	0.0010	1.94953	1	1.0000	0	90.3630	uniform_fallback	INCONSISTENT
VBFV01000122.1	VBGO01000248.1	96.1537	96.1537	0.0018	0.0013	0.98638	1	1.0000	0	96.1537	uniform	ok
VAZV01000046.1	VBMV01000074.1	99.2032	99.2032	0.0005	0.0008	0.56118	1	1.0000	0	99.2032	uniform	ok
VAZV01000046.1	JAFAUQ010000042.1	89.2724	89.2724	0.0016	0.0022	1.53037	1	1.0000	0	89.2724	uniform	ok
VAZV01000046.1	JACABA010000001.1	88.6547	88.6547	0.0399	0.0568	0.34373	20	0.9916	1	88.6547	uniform	INCONSISTENT
VAZV01000046.1	JABCYT010000001.1	94.4066	94.4066	0.0002	0.0002	1.89112	1	1.0000	0	94.4066	uniform	ok
SFVJ01000102.1	URGA01000001.1	99.1870	99.1870	0.0002	0.0003	0.80970	1	1.0000	0	99.1870	uniform	ok
SPAX01000001.1	VFKF01000131.1	88.2631	88.2631	0.0184	0.0228	0.86658	3	1.0000	0	88.2631	uniform	INCONSISTENT
SPAX01000001.1	JAABQN010000012.1	91.4314	91.4314	0.0332	0.0567	0.43966	15	0.9737	2	91.4314	uniform	INCONSISTENT
SKOF01000344.1	SBFS01000297.1	94.2796	94.2796	0.0004	0.0005	1.95839	1	1.0000	0	94.2796	uniform	ok
SKOF01000344.1	JACPEG010000002.1	94.0034	94.0034	0.0004	0.0004	2.00830	1	1.0000	0	94.0034	uniform	ok
SKOF01000344.1	JAFGTZ010000309.1	92.5328	92.5328	0.0003	0.0004	2.25777	1	1.0000	0	92.5328	uniform_fallback	INCONSISTENT
SKOF01000344.1	DFBX01000118.1	92.7987	92.7987	0.0003	0.0003	2.18319	1	1.0000	0	92.7987	uniform_fallback	INCONSISTENT
SKOF01000344.1	JAABQT010000001.1	94.2729	94.2729	0.0002	0.0004	2.03949	1	1.0000	0	94.2729	uniform_fallback	INCONSISTENT
SYJQ01000016.1	NSIR01000001.1	88.5810	88.5810	0.1637	0.1586	0.75745	2	1.0000	0	88.5810	uniform	ok
VBMV01000074.1	JAACZU010000001.1	96.7093	96.7093	0.0004	0.0004	1.41523	1	1.0000	0	96.7093	uniform	ok
VBMV01000074.1	DRKU01000001.1	93.7452	93.7452	0.0001	0.0002	2.07921	1	1.0000	0	93.7452	uniform_fallback	INCONSISTENT
VBMV01000074.1	RFTM01000001.1	91.4795	91.4795	0.0032	0.0054	1.05486	3	1.0000	0	91.4795	uniform	INCONSISTENT
VBMV01000074.1	JAABSN010000001.1	95.2344	95.2344	0.0001	0.0001	1.84988	1	1.0000	0	95.2344	uniform	ok
VBMV01000074.1	JAABQQ010000001.1	93.2052	93.2052	0.0009	0.0012	1.88602	1	1.0000	0	93.2052	uniform	ok
VBMV01000074.1	JABDQH010000076.1	95.4866	95.4866	0.0004	0.0006	1.60264	1	1.0000	0	95.4866	uniform	ok
VBMV01000074.1	JABEVI010000016.1	91.0073	91.0073	0.0029	0.0046	1.17979	2	1.0000	0	91.0073	uniform	ok
SKWO01000078.1	SLBZ01000078.1	91.5115	91.5115	0.0015	0.0008	1.99781	1	1.0000	0	91.5115	uniform	ok
SKWO01000078.1	JACRPA010000007.1	85.6596	85.6596	0.0134	0.0068	1.55942	1	1.0000	0	85.6596	uniform_fallback	BELOW_DETECTION
SKWO01000078.1	JAACFL010000135.1	88.7635	88.7635	0.0047	0.0028	1.83011	1	1.0000	0	88.7635	uniform	ok
SKWO01000078.1	WYBC01000008.1	95.3125	95.3125	0.0005	0.0002	1.86827	1	1.0000	0	95.3125	uniform_fallback	INCONSISTENT
SKWO01000078.1	DKEM01000012.1	92.6259	92.6259	0.0007	0.0003	2.01549	1	1.0000	0	92.6259	uniform_fallback	INCONSISTENT
SKWO01000078.1	CP054689.1	88.0264	88.0264	0.0068	0.0039	1.77950	1	1.0000	0	88.0264	uniform_fallback	BELOW_DETECTION
VBGO01000248.1	VBIS01000014.1	89.2219	89.2219	0.0213	0.0248	0.77126	5	1.0000	0	89.2219	uniform	ok
VBKF01000015.1	JAGWVP010000684.1	95.7627	95.7627	0.0000	0.0000	1.85439	1	1.0000	0	95.7627	uniform_fallback	INCONSISTENT
VBKF01000015.1	DLMJ01000040.1	85.3164	85.3164	0.0047	0.0072	1.50885	1	1.0000	0	85.3164	uniform_fallback	BELOW_DETECTION
MGWS01000001.1	SCPW01000381.1	91.3029	91.3029	0.0196	0.0159	0.61638	7	0.9744	1	91.3029	uniform	INCONSISTENT
MGWS01000001.1	JAFLDT010000001.1	95.2344	95.2344	0.0006	0.0003	1.84988	1	1.0000	0	95.2344	uniform	INCONSISTENT
MGWS01000001.1	JAAXVP010000238.1	95.3125	95.3125	0.0003	0.0002	1.86827	1	1.0000	0	95.3125	uniform_fallback	INCONSISTENT
MGWS01000001.1	JACZJU010000241.1	95.2344	95.2344	0.0005	0.0002	1.84988	1	1.0000	0	95.2344	uniform	INCONSISTENT
MGWS01000001.1	DDKN01000118.1	95.9950	95.9950	0.0006	0.0005	1.71823	1	1.0000	0	95.9950	uniform	INCONSISTENT
MGWS01000001.1	DDYH01000063.1	94.2486	94.2486	0.0007	0.0005	1.65108	1	1.0000	0	94.2486	uniform_fallback	INCONSISTENT
MGWS01000001.1	WOZO01000019.1	84.3370	89.6461	0.0172	0.0111	0.80897	4	1.0000	0	89.6461	uniform_fallback	INCONSISTENT
MGWS01000001.1	VEPL01000025.1	91.8490	91.8490	0.0021	0.0015	1.88179	1	1.0000	0	91.8490	uniform_fallback	INCONSISTENT
MGWS01000001.1	WYAY01000047.1	94.8965	94.8965	0.0007	0.0005	1.68297	1	1.0000	0	94.8965	uniform	INCONSISTENT
MGWS01000001.1	JAAPAA010000024.1	93.7461	93.7461	0.0005	0.0003	1.87014	1	1.0000	0	93.7461	uniform_fallback	INCONSISTENT
MGWS01000001.1	JAAOZX010000430.1	94.7431	94.7431	0.0013	0.0007	1.72851	1	1.0000	0	94.7431	uniform	ok
MGWS01000001.1	JACDZI010000024.1	93.0033	93.0033	0.0004	0.0003	1.91442	1	1.0000	0	93.0033	uniform_fallback	INCONSISTENT
SBFS01000297.1	JACSRS010000125.1	91.9069	91.9069	0.0019	0.0017	1.82541	1	1.0000	0	91.9069	uniform	ok
SBFS01000297.1	SCMQ01000010.1	89.9530	89.9530	0.0320	0.0186	0.53250	10	1.0000	0	89.9530	uniform	ok
SBFS01000297.1	DDWF01000162.1	94.5128	94.5128	0.0002	0.0001	1.98507	1	1.0000	0	94.5128	uniform_fallback	INCONSISTENT
SBFS01000297.1	WNDQ01000001.1	91.3391	91.3391	0.0013	0.0009	2.01116	1	1.0000	0	91.3391	uniform_fallback	INCONSISTENT
SBFS01000297.1	JAABTC010000001.1	93.5291	93.5291	0.0005	0.0006	2.05095	1	1.0000	0	93.5291	uniform	ok
SBFS01000297.1	WYBH01000145.1	95.0062	95.0062	0.0008	0.0010	1.59188	1	1.0000	0	95.0062	uniform_fallback	INCONSISTENT
SBFS01000297.1	WVZN01000048.1	89.3490	89.3490	0.0617	0.0387	0.41088	14	1.0000	0	89.3490	uniform	ok
SBFS01000297.1	JAAOZX010000430.1	92.1199	92.1199	0.0011	0.0007	1.86459	1	1.0000	0	92.1199	uniform	ok
SBFS01000297.1	JABWBN010000166.1	89.9732	89.9732	0.0016	0.0011	1.91270	1	1.0000	0	89.9732	uniform_fallback	INCONSISTENT
SBFS01000297.1	PNMN01000001.1	92.2800	92.2800	0.0080	0.0073	0.81312	5	1.0000	0	92.2800	uniform	INCONSISTENT
SBFS01000297.1	PNNC01000063.1	89.7886	89.7886	0.0064	0.0045	1.24746	2	1.0000	0	89.7886	uniform	ok
SKKL01000235.1	DEZT01000179.1	91.2153	91.2153	0.0018	0.0033	1.88734	1	1.0000	0	91.2153	uniform	ok
SKKL01000235.1	DUAC01000001.1	89.8813	89.8813	0.0018	0.0026	2.01432	1	1.0000	0	89.8813	uniform_fallback	INCONSISTENT
SKKL01000235.1	NZNH01000015.1	95.9950	95.9950	0.0003	0.0003	1.71823	1	1.0000	0	95.9950	uniform	ok
RQOU01000001.1	PAAV01000055.1	99.4870	99.4870	0.0065	0.0066	0.29621	2	1.0000	0	99.4870	uniform	ok
RQOU01000001.1	NZWI01000027.1	80.3497	97.7711	0.0048	0.0080	1.11460	1	1.0000	0	97.7711	uniform_fallback	INCONSISTENT
SLBZ01000078.1	DRKS01000001.1	94.1696	94.1696	0.0005	0.0005	1.84108	1	1.0000	0	94.1696	uniform_fallback	INCONSISTENT
SLBZ01000078.1	JAABSN010000001.1	96.2513	96.2513	0.0003	0.0002	1.49691	1	1.0000	0	96.2513	uniform	ok
SLBZ01000078.1	JAABYT010000059.1	94.5185	94.5185	0.0003	0.0003	1.93721	1	1.0000	0	94.5185	uniform	ok
SLBZ01000078.1	JACDUA010000001.1	93.6052	93.6052	0.0006	0.0005	1.88957	1	1.0000	0	93.6052	uniform_fallback	INCONSISTENT
SLBZ01000078.1	CP016382.1	85.9381	85.9381	0.0061	0.0100	1.81081	1	1.0000	0	85.9381	uniform_fallback	BELOW_DETECTION
WHTV01000100.1	QOZR01000001.1	83.5125	83.5125	0.0112	0.0098	1.38604	1	1.0000	0	83.5125	uniform_fallback	BELOW_DETECTION
SHWB01000024.1	QOZR01000001.1	91.7606	91.7606	0.0010	0.0003	1.91888	1	1.0000	0	91.7606	uniform_fallback	INCONSISTENT
SHWB01000024.1	DSSY01000002.1	94.4857	94.4857	0.0006	0.0003	1.96896	1	1.0000	0	94.4857	uniform_fallback	INCONSISTENT
