query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag_verbose	ani_gated	gate	ani_upper95	flag	q_acc	r_acc	ani_pct	q_country	r_country
NZ_JXZH02000001.1	NZ_CP026063.1	98.6674	99.1775	0.8924	0.9401	0.0428	18	0.9921	2	0.214	0.9503	98.4766	99.4052	0.3439	0.78	AlfI:99.25,AloI:98.90,BcgI:99.18,FalI:99.18	1609	18	1697	314	85.05555555555556	ok	98.6674	gamma	98.6546	ok	GCF_001018635.1	GCF_001018775.2	98.6674	USA:NY	missing
NZ_JXZH02000001.1	NZ_JXZV02000001.1	99.2624	99.6477	0.9119	0.9191	0.02702	18	0.9927	2	0.07	0.9788	99.1769	99.7796	0.1312	1.24	AlfI:99.69,AloI:99.57,BcgI:99.70,FalI:99.60	1738	18	1728	396	91.55555555555556	ok	99.2624	gamma	99.3133	ok	GCF_001018635.1	GCF_001018795.1	99.2624	USA:NY	missing
NZ_JXZH02000001.1	NZ_CP026960.1	99.2502	99.6378	0.9104	0.966	0.02738	20	0.9914	5	0.07	0.9782	99.1777	99.7669	0.0928	0.76	AlfI:99.65,AloI:99.60,BcgI:99.69,FalI:99.60	1730	20	1730	339	82.0	ok	99.2502	gamma	99.3141	ok	GCF_001018635.1	GCF_001018805.1	99.2502	USA:NY	missing
NZ_JXZH02000001.1	NZ_CP026064.1	97.8583	98.6959	0.8947	0.9133	0.05564	18	0.9916	2	0.312	0.9203	97.7084	99.0874	0.5292	1.79	AlfI:98.84,AloI:98.31,BcgI:98.79,FalI:98.61	1529	18	1703	298	80.16666666666667	ok	97.8583	gamma	97.9108	ok	GCF_001018635.1	GCF_001018835.1	97.8583	USA:NY	missing
NZ_JXZH02000001.1	NZ_CP026067.1	98.0405	98.5758	0.8794	0.8873	0.05801	21	0.9896	5	0.502	0.9127	97.7899	98.8971	0.5033	1.13	AlfI:98.62,AloI:98.18,BcgI:98.68,FalI:98.53	1532	21	1700	255	68.9047619047619	ok	98.0405	gamma	97.9905	ok	GCF_001018635.1	GCF_001018845.1	98.0405	USA:NY	missing
NZ_JXZH02000001.1	NZ_JXZZ02000001.1	98.6001	99.1494	0.9158	0.9241	0.04306	22	0.9898	2	0.214	0.9486	98.4165	99.3904	0.3314	0.74	AlfI:99.22,AloI:98.89,BcgI:99.16,FalI:99.14	1665	22	1742	321	71.5909090909091	ok	98.6001	gamma	98.5947	ok	GCF_001018635.1	GCF_001018875.1	98.6001	USA:NY	USA:Tennessee
NZ_JXZH02000001.1	NZ_JYAA02000001.1	99.2051	99.636	0.9154	0.9375	0.02743	21	0.9908	6	0.07	0.9781	99.1246	99.7802	0.1009	1.08	AlfI:99.69,AloI:99.60,BcgI:99.68,FalI:99.58	1735	21	1737	339	78.0952380952381	ok	99.2051	gamma	99.2647	ok	GCF_001018635.1	GCF_001018885.1	99.2051	USA:NY	missing
NZ_JXZH02000001.1	NZ_JYAD02000001.1	98.5445	99.1416	0.915	0.9417	0.04335	17	0.9929	4	0.206	0.9481	98.3713	99.3964	0.3349	0.73	AlfI:99.21,AloI:98.88,BcgI:99.14,FalI:99.15	1636	17	1741	358	91.76470588235294	ok	98.5445	gamma	98.5513	ok	GCF_001018635.1	GCF_001018905.2	98.5445	USA:NY	USA:Washington
NZ_JXZH02000001.1	NZ_CP026070.1	99.2277	99.642	0.9147	0.9653	0.02722	19	0.9926	2	0.07	0.9784	99.142	99.7826	0.13	1.17	AlfI:99.68,AloI:99.57,BcgI:99.70,FalI:99.59	1716	19	1734	339	86.26315789473684	ok	99.2277	gamma	99.2809	ok	GCF_001018635.1	GCF_001018915.1	99.2277	USA:NY	missing
NZ_JXZH02000001.1	NZ_JYAF02000001.1	99.2125	99.6362	0.9153	0.9413	0.02742	22	0.9902	6	0.07	0.9781	99.134	99.7777	0.1009	1.07	AlfI:99.69,AloI:99.61,BcgI:99.68,FalI:99.58	1739	22	1737	339	74.81818181818181	ok	99.2125	gamma	99.2734	ok	GCF_001018635.1	GCF_001018955.1	99.2125	USA:NY	missing
NZ_JXZH02000001.1	NZ_JYAG02000001.1	96.9763	98.1359	0.9085	0.9035	0.06872	21	0.989	5	0.416	0.884	96.9558	98.7348	0.504	1.21	AlfI:98.21,AloI:97.73,BcgI:98.01,FalI:98.23	1444	21	1717	437	65.0952380952381	ok	96.9763	gamma	97.1727	ok	GCF_001018635.1	GCF_001018965.1	96.9763	USA:NY	USA:NY
NZ_JXZH02000001.1	NZ_CP026071.1	97.5048	98.6654	0.901	0.9423	0.05673	15	0.9936	2	0.251	0.9184	97.5327	99.129	0.6498	1.55	AlfI:98.71,AloI:98.11,BcgI:98.76,FalI:98.65	1500	15	1711	294	94.8	ok	97.5048	gamma	97.7388	ok	GCF_001018635.1	GCF_001018975.2	97.5048	USA:NY	missing
NZ_JXZH02000001.1	NZ_JYAI02000002.1	99.3353	99.6671	0.898	0.9489	0.0264	23	0.9896	2	0.07	0.9799	99.2418	99.7854	0.1165	1.32	AlfI:99.70,AloI:99.64,BcgI:99.73,FalI:99.61	1735	23	1703	339	71.65217391304348	ok	99.3353	gamma	99.3741	ok	GCF_001018635.1	GCF_001019015.2	99.3353	USA:NY	missing
NZ_JXZH02000001.1	NZ_JYAL02000001.1	98.6372	99.2282	0.8975	0.9336	0.04129	19	0.9915	4	0.166	0.9534	98.5257	99.4521	0.5361	1.69	AlfI:99.27,AloI:98.73,BcgI:99.27,FalI:99.24	1641	19	1701	287	81.10526315789474	ok	98.6372	gamma	98.7014	ok	GCF_001018635.1	GCF_001019035.1	98.6372	USA:NY	USA
NZ_JXZH02000001.1	NZ_JYAN02000001.1	98.2915	99.1139	0.8984	0.9317	0.04472	17	0.9927	1	0.173	0.9464	98.212	99.4191	0.7024	2.3	AlfI:99.11,AloI:98.49,BcgI:99.19,FalI:99.14	1607	17	1712	303	89.17647058823529	ok	98.2915	gamma	98.3994	ok	GCF_001018635.1	GCF_001019045.1	98.2915	USA:NY	France
NZ_JXZH02000001.1	NZ_JYAP02000001.1	98.6791	99.154	0.8942	0.934	0.04321	20	0.9909	5	0.234	0.9488	98.4805	99.3739	0.2517	0.46	AlfI:99.18,AloI:98.93,BcgI:99.17,FalI:99.16	1622	20	1712	316	76.95	ok	98.6791	gamma	98.6575	ok	GCF_001018635.1	GCF_001019055.2	98.6791	USA:NY	USA:New York
NZ_JXZH02000001.1	NZ_JYAO02000001.1	98.671	99.1791	0.9001	0.9036	0.04254	23	0.9891	4	0.214	0.9504	98.4813	99.4055	0.3103	0.79	AlfI:99.25,AloI:98.94,BcgI:99.22,FalI:99.15	1657	23	1713	320	68.08695652173913	ok	98.671	gamma	98.6583	ok	GCF_001018635.1	GCF_001019065.2	98.671	USA:NY	Japan
NZ_JXZH02000001.1	NZ_JYAQ02000002.1	93.5944	93.5944	0.0042	0.0048	1.99949	1	1.0	0	inf	0.5608	95.6965	87.7651	3.5495	0.31	AlfI:93.75,AloI:96.30,FalI:92.75	44	1	7	5	5.0	INCONSISTENT	93.5944	uniform_fallback	99.1251	INCONSISTENT	GCF_001018635.1	GCF_001019115.1	93.5944	USA:NY	France
NZ_JXZH02000001.1	NZ_CP026957.1	98.6945	99.2139	0.8999	0.9304	0.04164	19	0.9916	2	0.194	0.9525	98.5207	99.436	0.7185	2.62	AlfI:99.24,AloI:98.55,BcgI:99.23,FalI:99.26	1620	19	1706	281	81.36842105263158	ok	98.6945	gamma	98.6964	ok	GCF_001018635.1	GCF_001019125.1	98.6945	USA:NY	USA:North Dakota
NZ_JXZH02000001.1	NZ_JYAS02000001.1	98.6088	99.1613	0.9156	0.8838	0.04279	23	0.9892	4	0.208	0.9493	98.4308	99.4007	0.2932	0.61	AlfI:99.23,AloI:98.94,BcgI:99.16,FalI:99.16	1669	23	1738	321	68.56521739130434	ok	98.6088	gamma	98.6086	ok	GCF_001018635.1	GCF_001019135.2	98.6088	USA:NY	USA:Michigan
NZ_JXZH02000001.1	NZ_JYAW02000001.1	97.6799	98.6939	0.899	0.9175	0.05591	25	0.9868	3	0.266	0.9202	97.6369	99.1192	0.5922	1.3	AlfI:98.72,AloI:98.18,BcgI:98.77,FalI:98.69	1536	25	1707	263	57.68	ok	97.6799	gamma	97.8408	ok	GCF_001018635.1	GCF_001019175.2	97.6799	USA:NY	Denmark
NZ_JXZH02000001.1	NZ_JYBA02000001.1	99.2095	99.6348	0.9297	0.917	0.02722	23	0.9905	1	0.07	0.978	99.1316	99.7766	0.0905	0.71	AlfI:99.68,AloI:99.62,BcgI:99.67,FalI:99.59	1804	23	1770	342	73.52173913043478	ok	99.2095	gamma	99.2698	ok	GCF_001018635.1	GCF_001019195.1	99.2095	USA:NY	USA:New York
NZ_JXZH02000001.1	NZ_CP026953.1	98.61	99.1527	0.905	0.9276	0.04323	17	0.9928	2	0.214	0.9488	98.425	99.3916	0.3179	0.68	AlfI:99.22,AloI:98.90,BcgI:99.14,FalI:99.16	1633	17	1721	314	90.70588235294116	ok	98.61	gamma	98.6039	ok	GCF_001018635.1	GCF_001019205.1	98.61	USA:NY	Portugal:Lisbon
NZ_JXZH02000001.1	NZ_JYBB02000001.1	98.6249	99.1576	0.9167	0.914	0.04281	23	0.9892	2	0.214	0.9491	98.4431	99.3915	0.2822	0.55	AlfI:99.22,AloI:98.94,BcgI:99.16,FalI:99.15	1668	23	1742	321	68.8695652173913	ok	98.6249	gamma	98.6202	ok	GCF_001018635.1	GCF_001019215.2	98.6249	USA:NY	missing
NZ_JXZH02000001.1	NZ_CP026968.1	98.6244	99.1572	0.904	0.9239	0.04311	17	0.9928	2	0.214	0.949	98.4412	99.3916	0.3289	0.73	AlfI:99.23,AloI:98.90,BcgI:99.15,FalI:99.16	1633	17	1719	314	90.70588235294116	ok	98.6244	gamma	98.6196	ok	GCF_001018635.1	GCF_001019255.2	98.6244	USA:NY	Portugal:Lisbon
NZ_JXZH02000001.1	NZ_CP026077.1	99.3141	99.6619	0.897	0.9547	0.02664	17	0.9932	2	0.07	0.9796	99.2213	99.7847	0.1181	1.29	AlfI:99.70,AloI:99.60,BcgI:99.72,FalI:99.61	1699	17	1700	338	95.05882352941175	ok	99.3141	gamma	99.3553	ok	GCF_001018635.1	GCF_001019275.1	99.3141	USA:NY	missing
NZ_JXZH02000001.1	NZ_JXZL02000001.1	99.3806	99.6734	0.9201	0.9299	0.02581	22	0.9904	2	0.07	0.9803	99.2959	99.7779	0.1151	0.86	AlfI:99.70,AloI:99.61,BcgI:99.72,FalI:99.64	1780	22	1741	341	76.36363636363636	ok	99.3806	gamma	99.4222	ok	GCF_001018635.1	GCF_001019295.2	99.3806	USA:NY	France
NZ_JXZH02000001.1	NZ_CP026079.1	98.6277	99.167	0.9172	0.9601	0.04255	24	0.9887	2	0.208	0.9496	98.4519	99.4004	0.2822	0.56	AlfI:99.22,AloI:98.94,BcgI:99.18,FalI:99.16	1688	24	1742	321	66.79166666666667	ok	98.6277	gamma	98.6287	ok	GCF_001018635.1	GCF_001019305.2	98.6277	USA:NY	Japan
NZ_JXZH02000001.1	NZ_JXZQ02000002.1	99.2801	99.6527	0.9087	0.9461	0.02687	18	0.9926	2	0.07	0.9791	99.192	99.7816	0.1086	1.09	AlfI:99.68,AloI:99.64,BcgI:99.71,FalI:99.60	1725	18	1720	339	90.61111111111111	ok	99.2801	gamma	99.3276	ok	GCF_001018635.1	GCF_001019335.2	99.2801	USA:NY	missing
NZ_JXZH02000001.1	NZ_JXZT02000001.1	98.7162	99.1901	0.8854	0.9428	0.04249	21	0.9902	2	0.221	0.951	98.5166	99.4073	0.3442	0.8	AlfI:99.26,AloI:98.92,BcgI:99.20,FalI:99.19	1610	21	1690	314	73.0	ok	98.7162	gamma	98.6933	ok	GCF_001018635.1	GCF_001019355.1	98.7162	USA:NY	missing
NZ_JXZH02000001.1	NZ_JXZU02000001.1	98.6428	99.1565	0.9	0.9441	0.0432	18	0.9922	1	0.221	0.949	98.4531	99.3867	0.3501	0.82	AlfI:99.21,AloI:98.86,BcgI:99.14,FalI:99.18	1650	18	1712	314	86.05555555555556	ok	98.6428	gamma	98.6313	ok	GCF_001018635.1	GCF_001019375.2	98.6428	USA:NY	missing
NZ_JXZH02000001.1	NZ_CP026066.1	97.6255	98.6777	0.8997	0.9326	0.0564	15	0.9937	2	0.266	0.9192	97.592	99.1178	0.6394	1.55	AlfI:98.73,AloI:98.13,BcgI:98.77,FalI:98.66	1524	15	1705	322	95.06666666666666	ok	97.6255	gamma	97.7972	ok	GCF_001018635.1	GCF_001019395.1	97.6255	USA:NY	missing
NZ_JXZH02000001.1	NZ_CP026068.1	99.3358	99.6673	0.8994	0.9686	0.02638	17	0.9932	2	0.07	0.9799	99.2423	99.7855	0.1165	1.32	AlfI:99.70,AloI:99.64,BcgI:99.73,FalI:99.61	1707	17	1704	339	95.41176470588236	ok	99.3358	gamma	99.3745	ok	GCF_001018635.1	GCF_001019415.2	99.3358	USA:NY	missing
NZ_JXZH02000001.1	NZ_CP026069.1	98.6167	99.1763	0.9256	0.936	0.04214	22	0.9899	4	0.2	0.9502	98.4477	99.4138	0.2954	0.64	AlfI:99.24,AloI:98.95,BcgI:99.16,FalI:99.18	1676	22	1758	294	72.45454545454545	ok	98.6167	gamma	98.6239	ok	GCF_001018635.1	GCF_001019435.1	98.6167	USA:NY	Japan
NZ_JXZH02000001.1	NZ_JYAJ02000001.1	97.5909	98.6662	0.9151	0.9439	0.05624	15	0.9938	2	0.266	0.9185	97.5638	99.1161	0.6729	1.57	AlfI:98.70,AloI:98.07,BcgI:98.74,FalI:98.67	1551	15	1735	300	97.06666666666666	ok	97.5909	gamma	97.7678	ok	GCF_001018635.1	GCF_001019455.2	97.5909	USA:NY	United Kingdom: London
NZ_JXZH02000001.1	NZ_JYAK02000001.1	99.3334	99.6675	0.9061	0.969	0.02628	21	0.9909	2	0.07	0.9799	99.2381	99.7869	0.1217	1.44	AlfI:99.70,AloI:99.61,BcgI:99.73,FalI:99.61	1731	21	1716	273	78.57142857142857	ok	99.3334	gamma	99.3702	ok	GCF_001018635.1	GCF_001019475.1	99.3334	USA:NY	missing
NZ_JXZH02000001.1	NZ_CP026072.1	99.1999	99.6371	0.9327	0.9425	0.02712	18	0.9934	2	0.07	0.9781	99.1151	99.7845	0.0824	0.6	AlfI:99.68,AloI:99.61,BcgI:99.67,FalI:99.60	1777	18	1774	395	93.33333333333331	ok	99.1999	gamma	99.2544	ok	GCF_001018635.1	GCF_001019485.1	99.1999	USA:NY	USA:Massachusetts
NZ_JXZH02000001.1	NZ_CP026958.1	98.6327	99.1806	0.9221	0.9281	0.04197	23	0.9893	4	0.2	0.9505	98.4668	99.4126	0.2209	0.4	AlfI:99.24,AloI:99.02,BcgI:99.17,FalI:99.18	1676	23	1760	321	69.47826086956522	ok	98.6327	gamma	98.642	ok	GCF_001018635.1	GCF_001019495.2	98.6327	USA:NY	Japan
NZ_JXZH02000001.1	NZ_CP026073.1	98.7076	99.22	0.9012	0.9318	0.04132	17	0.9929	2	0.194	0.9529	98.5307	99.4404	0.6891	2.52	AlfI:99.24,AloI:98.58,BcgI:99.25,FalI:99.27	1620	17	1718	281	90.94117647058825	ok	98.7076	gamma	98.7053	ok	GCF_001018635.1	GCF_001019535.2	98.7076	USA:NY	USA:North Dakota
NZ_JXZH02000001.1	NZ_JYAV02000001.1	99.3243	99.6643	0.8931	0.9625	0.02653	20	0.9919	2	0.07	0.9798	99.2311	99.785	0.1078	1.16	AlfI:99.70,AloI:99.63,BcgI:99.72,FalI:99.61	1697	20	1701	338	80.9	ok	99.3243	gamma	99.3644	ok	GCF_001018635.1	GCF_001019555.1	99.3243	USA:NY	missing
NZ_JXZH02000001.1	NZ_JYAX02000001.1	99.1557	99.6231	0.9414	0.9429	0.02756	17	0.994	2	0.07	0.9773	99.0854	99.7755	0.0679	0.44	AlfI:99.65,AloI:99.62,BcgI:99.66,FalI:99.59	1788	17	1788	342	99.23529411764706	ok	99.1557	gamma	99.2263	ok	GCF_001018635.1	GCF_001019565.1	99.1557	USA:NY	Denmark
NZ_JXZH02000001.1	NZ_CP026074.1	98.6478	99.1547	0.9095	0.9168	0.0429	19	0.9916	5	0.221	0.9489	98.4661	99.3799	0.2464	0.43	AlfI:99.20,AloI:98.95,BcgI:99.14,FalI:99.17	1638	19	1738	301	82.15789473684211	ok	98.6478	gamma	98.6425	ok	GCF_001018635.1	GCF_001019575.2	98.6478	USA:NY	Portugal
NZ_JXZH02000001.1	NZ_LORT02000003.1	99.2426	99.6487	0.9209	0.9437	0.02686	16	0.9939	2	0.07	0.9788	99.1478	99.7894	0.1376	0.72	AlfI:99.71,AloI:99.57,BcgI:99.66,FalI:99.62	1738	16	1746	338	103.1875	ok	99.2426	gamma	99.2858	ok	GCF_001018635.1	GCF_001471675.2	99.2426	USA:NY	USA: DC
NZ_JXZH02000001.1	NZ_LOSC02000001.1	99.2325	99.6423	0.9187	0.9025	0.02711	19	0.9922	2	0.07	0.9784	99.1473	99.7815	0.1735	1.08	AlfI:99.71,AloI:99.54,BcgI:99.67,FalI:99.61	1779	19	1745	240	88.21052631578948	ok	99.2325	gamma	99.2854	ok	GCF_001018635.1	GCF_001471695.1	99.2325	USA:NY	USA: DC
NZ_JXZH02000001.1	NZ_CP027101.1	99.2277	99.6428	0.921	0.9381	0.02708	19	0.9927	2	0.07	0.9785	99.1394	99.7843	0.1665	0.87	AlfI:99.70,AloI:99.53,BcgI:99.67,FalI:99.61	1744	19	1748	335	87.0	ok	99.2277	gamma	99.2779	ok	GCF_001018635.1	GCF_001471715.2	99.2277	USA:NY	USA: DC
NZ_JXZH02000001.1	NZ_CP014064.2	98.6386	99.1716	0.8946	0.9178	0.04283	17	0.9928	2	0.208	0.9499	98.4605	99.4034	0.2711	0.53	AlfI:99.23,AloI:98.95,BcgI:99.16,FalI:99.19	1623	17	1710	314	90.3529411764706	ok	98.6386	gamma	98.6386	ok	GCF_001018635.1	GCF_001558795.2	98.6386	USA:NY	USA:DC
NZ_JXZH02000001.1	NZ_NJFS02000001.1	97.2647	98.3127	0.8953	0.9072	0.06484	22	0.9887	5	0.392	0.8956	97.1747	98.8495	0.4525	0.7	AlfI:98.31,AloI:97.91,BcgI:98.31,FalI:98.37	1540	22	1713	281	64.77272727272727	ok	97.2647	gamma	97.3879	ok	GCF_001018635.1	GCF_002206395.1	97.2647	USA:NY	missing
NZ_JXZH02000001.1	NZ_CP023500.1	99.2295	99.639	0.9241	0.9725	0.02721	16	0.9939	2	0.07	0.9782	99.1492	99.7767	0.09	0.84	AlfI:99.68,AloI:99.61,BcgI:99.68,FalI:99.59	1732	16	1749	396	103.4375	ok	99.2295	gamma	99.287	ok	GCF_001018635.1	GCF_002386245.1	99.2295	USA:NY	missing
NZ_JXZH02000001.1	NZ_PDDS01000001.1	98.6555	99.1802	0.8949	0.9266	0.04266	19	0.9916	2	0.208	0.9504	98.4727	99.41	0.3323	0.74	AlfI:99.25,AloI:98.92,BcgI:99.18,FalI:99.18	1636	19	1703	309	81.6842105263158	ok	98.6555	gamma	98.6506	ok	GCF_001018635.1	GCF_002554295.1	98.6555	USA:NY	USA: MD
NZ_JXZH02000001.1	NZ_CP033865.1	97.6228	98.6815	0.9192	0.9341	0.05574	20	0.9905	7	0.266	0.9194	97.5819	99.1275	0.5598	1.21	AlfI:98.72,AloI:98.20,BcgI:98.76,FalI:98.67	1618	20	1743	309	74.05	ok	97.6228	gamma	97.785	ok	GCF_001018635.1	GCF_003827915.1	97.6228	USA:NY	missing
NZ_JXZH02000001.1	NZ_RKJB01000002.1	98.6273	99.1709	0.9167	0.9189	0.04247	21	0.9904	2	0.208	0.9499	98.4431	99.4084	0.3041	0.66	AlfI:99.24,AloI:98.94,BcgI:99.18,FalI:99.16	1651	21	1742	321	74.9047619047619	ok	98.6273	gamma	98.6202	ok	GCF_001018635.1	GCF_003937725.1	98.6273	USA:NY	missing
NZ_JXZH02000001.1	NZ_RKJC01000002.1	98.6144	99.1619	0.9151	0.9263	0.04276	19	0.9917	2	0.208	0.9493	98.4396	99.3983	0.2683	0.52	AlfI:99.21,AloI:98.94,BcgI:99.18,FalI:99.16	1645	19	1738	305	82.47368421052632	ok	98.6144	gamma	98.6171	ok	GCF_001018635.1	GCF_003938815.1	98.6144	USA:NY	missing
NZ_JXZH02000001.1	NZ_CP040998.1	99.3421	99.6682	0.9035	0.9421	0.02622	20	0.992	2	0.07	0.98	99.2488	99.7848	0.1523	1.34	AlfI:99.72,AloI:99.57,BcgI:99.72,FalI:99.62	1735	20	1719	339	81.9	ok	99.3421	gamma	99.3799	ok	GCF_001018635.1	GCF_006364675.1	99.3421	USA:NY	USA:VA
NZ_JXZH02000001.1	NZ_CP041010.1	99.2592	99.6472	0.935	0.9414	0.02667	17	0.9934	2	0.07	0.9787	99.1716	99.7805	0.0577	0.2	AlfI:99.67,AloI:99.61,BcgI:99.66,FalI:99.63	1779	17	1777	339	98.94117647058825	ok	99.2592	gamma	99.3066	ok	GCF_001018635.1	GCF_006364775.1	99.2592	USA:NY	USA:VA
NZ_JXZH02000001.1	NZ_VFAE01000004.1	98.6883	99.2162	0.8834	0.931	0.04193	18	0.9921	2	0.194	0.9526	98.5072	99.4436	0.6078	2.44	AlfI:99.15,AloI:98.72,BcgI:99.33,FalI:99.23	1580	18	1679	314	84.44444444444444	ok	98.6883	gamma	98.6849	ok	GCF_001018635.1	GCF_006370485.1	98.6883	USA:NY	USA: Miami, FL
NZ_JXZH02000001.1	NZ_CP044106.1	97.7723	98.5565	0.9133	0.9349	0.05827	18	0.9917	5	0.387	0.9114	97.5753	98.9682	0.315	0.75	AlfI:98.70,AloI:98.39,BcgI:98.58,FalI:98.50	1560	18	1744	345	80.77777777777777	ok	97.7723	gamma	97.7786	ok	GCF_001018635.1	GCF_008693765.1	97.7723	USA:NY	USA: KY
NZ_JXZH02000001.1	NZ_CP068143.1	98.6446	99.2305	0.8944	0.9462	0.04112	17	0.9928	2	0.173	0.9535	98.5019	99.4638	0.4315	1.19	AlfI:99.29,AloI:98.85,BcgI:99.25,FalI:99.24	1615	17	1716	265	90.52941176470588	ok	98.6446	gamma	98.6779	ok	GCF_001018635.1	GCF_016727585.1	98.6446	USA:NY	Germany:Langen
NZ_JXZH02000001.1	NZ_CP069470.1	99.2822	99.6573	0.9183	0.9428	0.02651	17	0.9939	2	0.07	0.9793	99.1843	99.7897	0.1009	0.61	AlfI:99.71,AloI:99.61,BcgI:99.68,FalI:99.63	1741	17	1744	334	97.23529411764706	ok	99.2822	gamma	99.3196	ok	GCF_001018635.1	GCF_016889145.1	99.2822	USA:NY	USA:MD
NZ_JXZH02000001.1	NZ_CP069565.1	99.2656	99.654	0.9216	0.9471	0.02661	18	0.9933	2	0.07	0.9791	99.1683	99.7902	0.1018	0.74	AlfI:99.71,AloI:99.61,BcgI:99.68,FalI:99.62	1741	18	1750	338	92.05555555555556	ok	99.2656	gamma	99.3046	ok	GCF_001018635.1	GCF_016889945.1	99.2656	USA:NY	USA:MD
NZ_CP026964.1	NZ_CP026962.1	99.0624	99.4095	0.9357	0.9562	0.03567	10	0.9943	0	0.156	0.9644	98.9198	99.5547	0.4951	1.83	AlfI:99.50,AloI:99.01,BcgI:99.42,FalI:99.41	1646	10	1693	542	157.5	ok	99.0624	gamma	99.0755	ok	GCF_001018645.1	GCF_001018655.2	99.0624	United Kingdom	missing
NZ_CP026964.1	NZ_CP026076.1	99.0699	99.3885	0.956	0.9677	0.03597	12	0.9931	3	0.178	0.9631	98.912	99.5304	0.4259	1.77	AlfI:99.50,AloI:99.08,BcgI:99.40,FalI:99.37	1674	12	1726	325	133.75	ok	99.0699	gamma	99.0667	ok	GCF_001018645.1	GCF_001018685.1	99.0699	United Kingdom	USA:Texas
NZ_CP026964.1	NZ_JXZO02000002.1	99.1001	99.4204	0.9328	0.9522	0.0352	13	0.9925	0	0.161	0.9651	98.9536	99.5582	0.411	1.36	AlfI:99.50,AloI:99.09,BcgI:99.42,FalI:99.43	1681	13	1702	443	122.76923076923076	ok	99.1001	gamma	99.1068	ok	GCF_001018645.1	GCF_001018715.1	99.1001	United Kingdom	missing
NZ_CP026964.1	NZ_CP026961.1	99.0063	99.4003	0.9644	0.9459	0.03559	12	0.9932	5	0.147	0.9639	98.8705	99.5584	0.4973	2.06	AlfI:99.52,AloI:99.02,BcgI:99.39,FalI:99.40	1684	12	1734	321	134.08333333333334	ok	99.0063	gamma	99.0273	ok	GCF_001018645.1	GCF_001018725.1	99.0063	United Kingdom	French Guiana
NZ_CP026964.1	NZ_CP026080.1	99.0624	99.4095	0.9357	0.9681	0.03567	9	0.9949	0	0.156	0.9644	98.9198	99.5547	0.4951	1.83	AlfI:99.50,AloI:99.01,BcgI:99.42,FalI:99.41	1646	9	1693	543	175.33333333333334	ok	99.0624	gamma	99.0755	ok	GCF_001018645.1	GCF_001018735.2	99.0624	United Kingdom	missing
NZ_CP026964.1	NZ_CP026063.1	98.8785	99.3465	0.9488	0.9799	0.03763	9	0.9949	0	0.152	0.9606	98.7426	99.531	0.0183	0.01	AlfI:99.33,AloI:99.35,BcgI:99.35,FalI:99.35	1627	9	1709	512	174.77777777777777	ok	98.8785	gamma	98.9076	ok	GCF_001018645.1	GCF_001018775.2	98.8785	United Kingdom	missing
NZ_CP026964.1	NZ_JXZV02000001.1	99.1288	99.4122	0.9416	0.9374	0.03544	12	0.9931	0	0.178	0.9646	98.9816	99.5392	0.4469	1.62	AlfI:99.51,AloI:99.06,BcgI:99.40,FalI:99.42	1670	12	1701	374	133.08333333333334	ok	99.1288	gamma	99.133	ok	GCF_001018645.1	GCF_001018795.1	99.1288	United Kingdom	missing
NZ_CP026964.1	NZ_CP026960.1	99.0613	99.409	0.9342	0.9624	0.0357	11	0.9936	0	0.156	0.9644	98.9191	99.5543	0.4541	1.62	AlfI:99.50,AloI:99.05,BcgI:99.41,FalI:99.41	1648	11	1692	542	143.0909090909091	ok	99.0613	gamma	99.0748	ok	GCF_001018645.1	GCF_001018805.1	99.0613	United Kingdom	missing
NZ_CP026964.1	NZ_CP026064.1	97.9871	98.8466	0.9428	0.9391	0.05194	12	0.9924	3	0.251	0.9299	97.8778	99.2084	0.3383	2.43	AlfI:99.06,AloI:98.73,BcgI:98.92,FalI:98.72	1505	12	1703	298	121.41666666666669	ok	97.9871	gamma	98.076	ok	GCF_001018645.1	GCF_001018835.1	97.9871	United Kingdom	missing
NZ_CP026964.1	NZ_CP026067.1	97.9433	98.561	0.954	0.9559	0.05804	10	0.9938	0	0.441	0.9118	97.7547	98.8922	0.2747	1.44	AlfI:98.61,AloI:98.51,BcgI:98.72,FalI:98.44	1518	10	1722	298	146.0	ok	97.9433	gamma	97.9551	ok	GCF_001018645.1	GCF_001018845.1	97.9433	United Kingdom	missing
NZ_CP026964.1	NZ_JXZZ02000001.1	98.8339	99.3199	0.953	0.917	0.03834	15	0.9912	3	0.156	0.959	98.703	99.5101	0.0266	0.03	AlfI:99.32,AloI:99.32,BcgI:99.34,FalI:99.31	1648	15	1718	320	105.73333333333332	ok	98.8339	gamma	98.8696	ok	GCF_001018645.1	GCF_001018875.1	98.8339	United Kingdom	USA:Tennessee
NZ_CP026964.1	NZ_JYAA02000001.1	99.0293	99.4037	0.9517	0.9491	0.03564	11	0.9937	2	0.152	0.9641	98.8875	99.5573	0.452	1.64	AlfI:99.50,AloI:99.05,BcgI:99.40,FalI:99.40	1666	11	1717	480	144.9090909090909	ok	99.0293	gamma	99.0441	ok	GCF_001018645.1	GCF_001018885.1	99.0293	United Kingdom	missing
