pairid	band	phylum	dd_breakpoints_ref	dd_breakpoints_qry	dd_relocations_ref	dd_relocations_qry	dd_translocations_ref	dd_translocations_qry	dd_inversions_ref	dd_inversions_qry	dd_insertions_ref	dd_insertions_qry	dd_insertionsum_ref	dd_insertionsum_qry	dd_tandemins_ref	dd_tandemins_qry	dd_tandeminssum_ref	dd_tandeminssum_qry
GCF_001045465.1__GCF_012927325.1	80-85	Bacteroidota	2046.0	2046.0	7.0	3.0	28.0	78.0	2.0	3.0	1059.0	1013.0	2058078.0	2393668.0	0.0	0.0	0.0	0.0
GCF_012641395.1__GCF_000816845.1	80-85	Proteobacteria	1893.0	1867.0	27.0	35.0	128.0	39.0	11.0	42.0	936.0	958.0	4364915.0	3857763.0	0.0	0.0	0.0	0.0
GCF_001746415.1__GCF_000429085.1	90-95	Actinobacteriota	3221.0	3265.0	70.0	65.0	26.0	174.0	68.0	7.0	1572.0	1630.0	2065252.0	4131484.0	1.0	1.0	153.0	276.0
GCA_900318885.1__GCA_902800245.1	90-95	Bacteroidota	1324.0	1453.0	6.0	3.0	189.0	271.0	10.0	4.0	657.0	640.0	1081145.0	858663.0	1.0	1.0	77.0	48.0
GCF_003052555.1__GCF_001043555.1	90-95	Proteobacteria	3034.0	3104.0	86.0	155.0	0.0	198.0	67.0	3.0	1382.0	1218.0	993478.0	1217571.0	2.0	2.0	620.0	1277.0
GCF_014648555.1__GCF_000269985.1	85-90	Actinobacteriota	4502.0	4367.0	53.0	86.0	228.0	0.0	15.0	80.0	2264.0	2183.0	4479223.0	3684450.0	0.0	1.0	0.0	109.0
GCA_902554745.1__GCA_902527415.1	90-95	Proteobacteria	155.0	145.0	0.0	0.0	28.0	19.0	2.0	3.0	96.0	90.0	309418.0	207485.0	0.0	0.0	0.0	0.0
GCF_900176865.1__GCF_000577555.1	80-85	Actinobacteriota	1384.0	1432.0	39.0	29.0	16.0	212.0	2.0	0.0	816.0	726.0	1175107.0	1172107.0	0.0	0.0	0.0	0.0
GCF_013072695.1__GCF_000374425.1	80-85	Proteobacteria	1427.0	1436.0	17.0	15.0	45.0	71.0	6.0	3.0	749.0	686.0	1767095.0	2781424.0	0.0	0.0	0.0	0.0
GCF_001293125.1__GCA_018376445.1	90-95	Actinobacteriota	464.0	472.0	2.0	2.0	0.0	21.0	6.0	2.0	232.0	215.0	256378.0	165753.0	0.0	0.0	0.0	0.0
GCA_009704285.1__GCA_000383815.1	90-95	Actinobacteriota	247.0	165.0	0.0	0.0	81.0	28.0	3.0	5.0	106.0	98.0	385739.0	103055.0	0.0	0.0	0.0	0.0
GCF_900637185.1__GCF_001612825.1	85-90	Actinobacteriota	3138.0	3152.0	71.0	37.0	0.0	161.0	56.0	20.0	1589.0	1566.0	2782106.0	3492454.0	0.0	0.0	0.0	0.0
GCF_014252255.1__GCF_014252055.1	80-85	Bacteroidota	311.0	311.0	0.0	0.0	0.0	0.0	0.0	0.0	155.0	156.0	264777.0	271431.0	0.0	0.0	0.0	0.0
GCF_009696325.1__GCF_901212495.1	85-90	Actinobacteriota	1099.0	1136.0	15.0	9.0	57.0	113.0	9.0	6.0	527.0	533.0	936221.0	511547.0	1.0	1.0	187.0	189.0
GCF_011682075.1__GCF_000021385.1	90-95	Desulfobacterota_I	3666.0	2743.0	27.0	21.0	798.0	0.0	2.0	9.0	1465.0	1665.0	721539.0	735296.0	1.0	1.0	230.0	74.0
GCA_900319225.1__GCA_902774335.1	80-85	Bacteroidota	1154.0	1181.0	9.0	9.0	50.0	66.0	37.0	35.0	554.0	612.0	1265234.0	1452606.0	0.0	0.0	0.0	0.0
GCF_012676905.1__GCF_000422485.1	90-95	Firmicutes	2964.0	3010.0	40.0	44.0	0.0	91.0	28.0	2.0	1441.0	1422.0	1654751.0	1209768.0	0.0	2.0	0.0	348.0
GCF_009905735.1__GCF_002952215.1	80-85	Proteobacteria	1824.0	1822.0	14.0	16.0	69.0	0.0	2.0	29.0	903.0	942.0	1667308.0	1793422.0	0.0	0.0	0.0	0.0
GCF_003999415.1__GCF_900636825.1	85-90	Proteobacteria	3464.0	3417.0	155.0	73.0	165.0	0.0	14.0	76.0	1695.0	1477.0	1873302.0	2194914.0	0.0	0.0	0.0	0.0
GCF_008824185.1__GCF_003285265.1	80-85	Proteobacteria	2084.0	2084.0	78.0	128.0	107.0	0.0	68.0	115.0	1022.0	1041.0	2003467.0	2827278.0	0.0	0.0	0.0	0.0
GCA_015523185.1__GCF_012027635.1	80-85	Methanobacteriota_B	750.0	716.0	4.0	11.0	105.0	0.0	3.0	20.0	358.0	414.0	968414.0	797482.0	0.0	0.0	0.0	0.0
GCF_002234915.1__GCF_002259645.1	85-90	Actinobacteriota	2179.0	2179.0	14.0	9.0	53.0	36.0	10.0	8.0	1088.0	1126.0	1173398.0	1399912.0	0.0	0.0	0.0	0.0
GCF_002019635.1__GCF_000518865.1	90-95	Firmicutes	1564.0	1689.0	37.0	54.0	31.0	141.0	16.0	3.0	650.0	688.0	768435.0	927072.0	0.0	3.0	0.0	315.0
GCF_019139815.1__GCF_000282195.1	80-85	Proteobacteria	2417.0	2447.0	58.0	31.0	0.0	234.0	71.0	1.0	1313.0	1208.0	3781953.0	3724517.0	0.0	1.0	0.0	258.0
GCF_003019675.1__GCF_002356455.1	85-90	Fusobacteriota	1660.0	1660.0	103.0	155.0	0.0	10.0	60.0	61.0	832.0	631.0	1461740.0	872819.0	2.0	1.0	150.0	2.0
GCF_000306765.2__GCF_000025685.1	80-85	Halobacteriota	2054.0	2054.0	30.0	28.0	33.0	29.0	11.0	18.0	1013.0	1021.0	2396446.0	2297499.0	0.0	0.0	0.0	0.0
GCF_007667275.1__GCF_001676385.1	80-85	Proteobacteria	2345.0	2332.0	12.0	17.0	32.0	49.0	14.0	10.0	1198.0	1139.0	2288725.0	2329465.0	0.0	0.0	0.0	0.0
GCF_015670745.1__GCA_900764025.1	90-95	Actinobacteriota	694.0	1471.0	3.0	1.0	38.0	483.0	1.0	1.0	439.0	463.0	265131.0	572775.0	0.0	0.0	0.0	0.0
GCA_902629575.1__GCA_902627935.1	80-85	Proteobacteria	247.0	241.0	0.0	0.0	18.0	8.0	4.0	4.0	133.0	136.0	557464.0	545873.0	0.0	0.0	0.0	0.0
GCF_004785665.1__GCF_002902565.1	90-95	Firmicutes	883.0	961.0	13.0	20.0	54.0	150.0	5.0	3.0	462.0	371.0	333456.0	341848.0	0.0	0.0	0.0	0.0
GCF_014649815.1__GCA_016432725.1	80-85	Actinobacteriota	3790.0	3741.0	51.0	73.0	154.0	14.0	25.0	82.0	1879.0	1883.0	5068041.0	4353900.0	0.0	0.0	0.0	0.0
GCF_002778015.1__GCF_002777915.1	90-95	Proteobacteria	1221.0	1188.0	18.0	21.0	94.0	65.0	1.0	1.0	607.0	568.0	486229.0	430528.0	1.0	0.0	1004.0	0.0
GCF_013359685.1__GCF_900114565.1	80-85	Actinobacteriota	1589.0	1585.0	6.0	5.0	53.0	59.0	16.0	14.0	816.0	820.0	1945246.0	2232282.0	0.0	0.0	0.0	0.0
GCA_905215765.1__GCA_905215725.1	90-95	Actinobacteriota	840.0	753.0	3.0	3.0	184.0	110.0	1.0	1.0	457.0	481.0	383309.0	403568.0	0.0	0.0	0.0	0.0
GCA_012030815.1__GCA_003569705.1	85-90	Thermoproteota	505.0	418.0	0.0	1.0	143.0	4.0	0.0	0.0	250.0	292.0	785079.0	252974.0	0.0	0.0	0.0	0.0
GCF_000718165.1__GCF_000717055.1	80-85	Actinobacteriota	4851.0	4838.0	17.0	19.0	294.0	239.0	25.0	27.0	2404.0	2504.0	4413772.0	6666541.0	0.0	0.0	0.0	0.0
GCF_011395035.1__GCF_900068835.1	80-85	Proteobacteria	1783.0	1794.0	14.0	25.0	21.0	42.0	17.0	6.0	886.0	885.0	2502601.0	3838466.0	0.0	0.0	0.0	0.0
GCF_900108365.1__GCF_003971235.1	90-95	Bacteroidota	1591.0	1564.0	28.0	28.0	39.0	0.0	4.0	12.0	738.0	751.0	978400.0	813570.0	3.0	0.0	727.0	0.0
GCF_004769575.1__GCF_004769235.1	85-90	Spirochaetota	1165.0	1167.0	8.0	7.0	18.0	17.0	3.0	4.0	597.0	584.0	1269514.0	1093678.0	0.0	0.0	0.0	0.0
GCF_014204515.1__GCF_016919445.1	90-95	Proteobacteria	3072.0	3039.0	122.0	100.0	242.0	0.0	5.0	85.0	1420.0	1535.0	1338838.0	2050175.0	0.0	1.0	0.0	108.0
GCA_902580765.1__GCA_902572735.1	90-95	Proteobacteria	171.0	162.0	0.0	1.0	22.0	20.0	1.0	0.0	99.0	91.0	418437.0	297786.0	0.0	1.0	0.0	57.0
GCA_017435045.1__GCA_017442085.1	80-85	Firmicutes_A	929.0	942.0	7.0	6.0	101.0	136.0	12.0	11.0	533.0	493.0	1171822.0	1201750.0	0.0	0.0	0.0	0.0
GCF_001507435.1__GCF_008704995.1	80-85	Actinobacteriota	4080.0	3911.0	47.0	90.0	299.0	0.0	9.0	84.0	1969.0	2052.0	3782072.0	5355898.0	1.0	0.0	1.0	0.0
GCA_903994365.1__GCA_903866255.1	80-85	Bacteroidota	1109.0	1143.0	34.0	25.0	86.0	165.0	4.0	1.0	636.0	496.0	1492352.0	838015.0	0.0	2.0	0.0	336.0
GCF_002251635.1__GCF_000282375.1	85-90	Proteobacteria	3123.0	3044.0	10.0	4.0	343.0	231.0	2.0	2.0	1614.0	1624.0	2253067.0	2383775.0	0.0	2.0	0.0	332.0
GCF_014529935.1__GCF_012641275.1	80-85	Bacteroidota	2466.0	2459.0	33.0	39.0	41.0	45.0	10.0	5.0	1236.0	1205.0	3906801.0	3577730.0	0.0	0.0	0.0	0.0
GCF_002154575.1__GCF_001896135.2	90-95	Actinobacteriota	4276.0	3542.0	10.0	14.0	952.0	146.0	13.0	19.0	2004.0	2177.0	2458796.0	1759403.0	0.0	1.0	0.0	869.0
GCF_000717995.1__GCF_003112555.1	90-95	Actinobacteriota	2927.0	2837.0	18.0	19.0	142.0	73.0	12.0	13.0	1416.0	1376.0	2932455.0	1730325.0	0.0	0.0	0.0	0.0
GCA_902627595.1__GCA_902587545.1	85-90	Proteobacteria	177.0	163.0	0.0	0.0	15.0	7.0	0.0	0.0	96.0	91.0	409545.0	391834.0	0.0	0.0	0.0	0.0
GCA_016787135.1__GCA_016787085.1	80-85	Bacteroidota	2055.0	1918.0	4.0	5.0	198.0	40.0	6.0	8.0	1013.0	1066.0	2527028.0	2040276.0	0.0	0.0	0.0	0.0
GCF_012396365.1__GCF_000341065.1	85-90	Actinobacteriota	4379.0	4577.0	35.0	27.0	182.0	506.0	5.0	4.0	2381.0	2334.0	1906091.0	2899679.0	0.0	0.0	0.0	0.0
GCF_003324565.1__GCF_002803085.1	85-90	Actinobacteriota	4438.0	4415.0	31.0	39.0	285.0	240.0	19.0	24.0	2109.0	2077.0	3344173.0	3109781.0	0.0	0.0	0.0	0.0
GCA_902590695.1__GCA_902575815.1	90-95	Proteobacteria	117.0	162.0	0.0	0.0	7.0	34.0	0.0	0.0	69.0	89.0	247197.0	587541.0	0.0	0.0	0.0	0.0
GCF_002221525.1__GCF_000238395.3	80-85	Proteobacteria	2187.0	2187.0	95.0	116.0	32.0	32.0	60.0	55.0	1028.0	995.0	2671818.0	2426188.0	1.0	0.0	302.0	0.0
GCF_002284535.1__GCF_013170705.1	80-85	Proteobacteria	3116.0	3108.0	60.0	69.0	119.0	0.0	28.0	79.0	1536.0	1550.0	4040775.0	3747345.0	0.0	0.0	0.0	0.0
GCF_018448925.1__GCF_001684335.1	90-95	Proteobacteria	3133.0	3144.0	108.0	88.0	174.0	158.0	7.0	12.0	1090.0	1132.0	890616.0	985621.0	5.0	3.0	995.0	526.0
GCA_902623395.1__GCA_902596205.1	80-85	Proteobacteria	214.0	209.0	0.0	0.0	18.0	11.0	1.0	1.0	120.0	123.0	430498.0	490490.0	0.0	0.0	0.0	0.0
GCF_000799235.1__GCA_016025055.1	80-85	Bacteroidota	1882.0	1851.0	30.0	34.0	33.0	0.0	2.0	12.0	956.0	908.0	2814375.0	2847421.0	0.0	0.0	0.0	0.0
GCF_015679985.1__GCA_902387145.1	90-95	Campylobacterota	217.0	242.0	6.0	8.0	0.0	17.0	2.0	0.0	108.0	92.0	232434.0	178746.0	0.0	0.0	0.0	0.0
GCA_002424295.1__GCA_002411615.1	90-95	Firmicutes_A	749.0	789.0	0.0	0.0	75.0	101.0	0.0	0.0	358.0	357.0	268927.0	380996.0	1.0	0.0	139.0	0.0
GCA_002438845.1__GCA_002297815.1	85-90	Bacteroidota	1314.0	1302.0	8.0	8.0	163.0	169.0	14.0	12.0	655.0	623.0	1368777.0	1099243.0	0.0	0.0	0.0	0.0
GCA_013867245.1__GCA_902514095.1	85-90	Thermoproteota	324.0	290.0	1.0	0.0	66.0	15.0	2.0	2.0	141.0	247.0	386299.0	392782.0	0.0	0.0	0.0	0.0
GCA_017631745.1__GCA_900768075.1	85-90	Firmicutes_A	1108.0	1007.0	6.0	8.0	253.0	101.0	9.0	11.0	566.0	654.0	1275073.0	894582.0	0.0	0.0	0.0	0.0
GCA_014654235.1__GCA_902517175.1	85-90	Proteobacteria	162.0	150.0	0.0	0.0	30.0	10.0	4.0	5.0	94.0	101.0	343076.0	350926.0	0.0	0.0	0.0	0.0
GCF_003323735.1__GCF_017676345.1	80-85	Actinobacteriota	4678.0	4697.0	17.0	17.0	164.0	180.0	14.0	13.0	2353.0	2390.0	4384799.0	4138895.0	0.0	0.0	0.0	0.0
GCA_003152695.1__GCA_003135475.1	85-90	Acidobacteriota	2714.0	2930.0	13.0	11.0	242.0	365.0	11.0	2.0	1394.0	1461.0	1267945.0	1808903.0	0.0	0.0	0.0	0.0
GCA_004210455.1__GCF_001653795.1	90-95	Proteobacteria	2714.0	2612.0	18.0	26.0	230.0	6.0	6.0	37.0	1285.0	1382.0	1819252.0	1706374.0	0.0	0.0	0.0	0.0
GCF_001298465.1__GCF_902460545.1	90-95	Campylobacterota	390.0	404.0	25.0	13.0	0.0	37.0	16.0	5.0	178.0	176.0	228364.0	166932.0	0.0	0.0	0.0	0.0
GCF_000979455.1__GCF_000969965.1	85-90	Halobacteriota	3128.0	3095.0	65.0	166.0	318.0	0.0	13.0	132.0	1522.0	1424.0	1796175.0	1722543.0	1.0	1.0	64.0	134.0
GCA_902538885.1__GCA_902522385.1	85-90	Proteobacteria	217.0	212.0	1.0	1.0	28.0	18.0	0.0	0.0	115.0	126.0	460228.0	357422.0	0.0	0.0	0.0	0.0
GCA_017646825.1__GCA_017408205.1	90-95	Firmicutes_A	563.0	690.0	0.0	1.0	90.0	157.0	1.0	1.0	284.0	305.0	247312.0	351505.0	0.0	0.0	0.0	0.0
GCF_003942695.1__GCF_001281025.1	85-90	Firmicutes	1010.0	990.0	36.0	43.0	82.0	0.0	4.0	45.0	482.0	439.0	734010.0	760636.0	0.0	0.0	0.0	0.0
GCF_000959525.1__GCF_000203915.1	85-90	Proteobacteria	2974.0	2975.0	61.0	63.0	35.0	40.0	25.0	20.0	1469.0	1466.0	2989983.0	1833879.0	0.0	0.0	0.0	0.0
GCA_014804365.1__GCA_014804655.1	90-95	Firmicutes_A	1760.0	1727.0	15.0	20.0	154.0	135.0	4.0	4.0	820.0	726.0	1842917.0	995215.0	0.0	0.0	0.0	0.0
GCA_900762525.1__GCA_000613465.1	90-95	Bacteroidota	1793.0	1485.0	2.0	2.0	312.0	78.0	2.0	2.0	825.0	755.0	1764506.0	1095242.0	0.0	0.0	0.0	0.0
GCF_002013415.1__GCF_001632805.1	85-90	Actinobacteriota	1102.0	1091.0	9.0	7.0	63.0	0.0	0.0	8.0	536.0	557.0	1116823.0	980655.0	0.0	0.0	0.0	0.0
GCF_009496285.1__GCF_009731465.1	85-90	Firmicutes	1310.0	1234.0	32.0	82.0	210.0	0.0	2.0	80.0	613.0	569.0	1010192.0	1038533.0	1.0	1.0	220.0	100.0
GCA_002697205.1__GCA_012960535.1	95-100	Proteobacteria	718.0	588.0	3.0	2.0	129.0	25.0	1.0	1.0	313.0	321.0	874809.0	377584.0	2.0	0.0	182.0	0.0
GCF_001509475.1__GCF_015712165.1	85-90	Actinobacteriota	5193.0	5082.0	60.0	63.0	507.0	83.0	22.0	110.0	2488.0	2769.0	4295456.0	5972824.0	0.0	0.0	0.0	0.0
GCA_900555035.1__GCA_900770515.1	90-95	Bacteroidota	1062.0	1315.0	6.0	8.0	83.0	252.0	0.0	0.0	678.0	653.0	879833.0	1750407.0	0.0	0.0	0.0	0.0
GCA_003280895.1__GCF_002025945.1	90-95	Cyanobacteria	241.0	458.0	0.0	0.0	21.0	178.0	7.0	4.0	173.0	186.0	217342.0	330106.0	0.0	1.0	0.0	177.0
GCF_900105025.1__GCF_012844235.1	90-95	Actinobacteriota	594.0	648.0	7.0	4.0	0.0	30.0	4.0	1.0	276.0	299.0	368341.0	416883.0	0.0	0.0	0.0	0.0
GCA_003278855.1__GCF_017695975.1	90-95	Cyanobacteria	173.0	124.0	0.0	0.0	36.0	2.0	3.0	3.0	84.0	69.0	333855.0	148852.0	0.0	0.0	0.0	0.0
GCF_900109435.1__GCA_017542475.1	80-85	Firmicutes_A	1864.0	1905.0	54.0	37.0	167.0	241.0	75.0	52.0	897.0	968.0	1136066.0	1911533.0	1.0	0.0	462.0	0.0
GCA_003166375.1__GCA_003140595.1	80-85	Actinobacteriota	1621.0	1521.0	4.0	4.0	211.0	100.0	4.0	6.0	885.0	946.0	1736048.0	1350243.0	0.0	0.0	0.0	0.0
GCF_004343605.1__GCF_000512895.1	90-95	Firmicutes_B	989.0	962.0	51.0	52.0	73.0	0.0	4.0	30.0	441.0	431.0	833558.0	723271.0	0.0	0.0	0.0	0.0
GCF_005843885.1__GCF_002900365.1	90-95	Proteobacteria	1374.0	1373.0	94.0	71.0	0.0	6.0	28.0	36.0	534.0	568.0	980023.0	1204780.0	4.0	3.0	377.0	766.0
GCF_000187465.1__GCF_013394695.1	90-95	Firmicutes	644.0	631.0	31.0	34.0	10.0	0.0	6.0	7.0	275.0	272.0	312538.0	448248.0	1.0	6.0	429.0	1292.0
GCF_900167025.1__GCA_002477955.1	90-95	Spirochaetota	622.0	668.0	4.0	1.0	19.0	65.0	2.0	2.0	301.0	300.0	193859.0	479619.0	0.0	1.0	0.0	95.0
GCF_014697585.1__GCF_012516395.1	80-85	Cyanobacteria	4744.0	4689.0	146.0	467.0	875.0	4.0	26.0	449.0	2369.0	2151.0	2626538.0	1910487.0	3.0	1.0	441.0	60.0
GCF_007679425.1__GCF_014673495.1	90-95	Actinobacteriota	2590.0	2473.0	30.0	53.0	163.0	12.0	4.0	38.0	1264.0	1123.0	2594678.0	1341745.0	2.0	1.0	405.0	188.0
GCF_000696385.1__GCF_009665255.1	90-95	Proteobacteria	1344.0	1217.0	8.0	38.0	99.0	0.0	0.0	2.0	521.0	502.0	432284.0	409736.0	2.0	0.0	409.0	0.0
GCA_900542945.1__GCA_018380195.1	90-95	Actinobacteriota	939.0	873.0	1.0	3.0	114.0	58.0	1.0	1.0	481.0	434.0	416668.0	434428.0	0.0	0.0	0.0	0.0
GCF_900573885.1__GCF_003208235.1	80-85	Proteobacteria	2577.0	2565.0	46.0	59.0	250.0	221.0	11.0	16.0	1262.0	1309.0	2441960.0	1994480.0	0.0	0.0	0.0	0.0
GCA_009699265.1__GCF_004137245.1	85-90	Actinobacteriota	2293.0	2271.0	12.0	12.0	133.0	69.0	8.0	13.0	1129.0	1201.0	2062855.0	1592686.0	0.0	0.0	0.0	0.0
GCA_902594865.1__GCA_902588855.1	80-85	Proteobacteria	205.0	214.0	0.0	0.0	17.0	23.0	2.0	2.0	127.0	128.0	314172.0	545034.0	0.0	0.0	0.0	0.0
GCF_900220975.1__GCF_013378445.1	90-95	Proteobacteria	1067.0	1086.0	5.0	4.0	69.0	82.0	5.0	3.0	550.0	514.0	1006462.0	1618823.0	0.0	1.0	0.0	14.0
GCF_002798385.1__GCF_001187505.1	85-90	Actinobacteriota	1772.0	1687.0	14.0	13.0	119.0	0.0	3.0	18.0	837.0	880.0	1925791.0	1337680.0	0.0	0.0	0.0	0.0
GCF_000424305.1__GCF_900113655.1	85-90	Firmicutes_A	1386.0	1397.0	14.0	14.0	69.0	128.0	8.0	2.0	710.0	647.0	1603554.0	993711.0	0.0	0.0	0.0	0.0
GCF_900116375.1__GCA_014837105.1	90-95	Actinobacteriota	1315.0	1313.0	16.0	18.0	39.0	42.0	3.0	2.0	619.0	650.0	532971.0	879786.0	0.0	1.0	0.0	82.0
GCF_900497695.1__GCF_018417595.1	80-85	Proteobacteria	2891.0	2856.0	47.0	89.0	155.0	0.0	25.0	108.0	1435.0	1431.0	3172069.0	3161149.0	0.0	0.0	0.0	0.0
GCF_006494415.1__GCF_002077695.1	80-85	Proteobacteria	1847.0	1947.0	6.0	3.0	70.0	78.0	9.0	10.0	946.0	1031.0	2816409.0	2278512.0	0.0	0.0	0.0	0.0
GCF_001439685.1__GCF_003852235.1	85-90	Proteobacteria	2480.0	2416.0	78.0	56.0	141.0	0.0	10.0	59.0	1138.0	1144.0	1501985.0	1876336.0	0.0	0.0	0.0	0.0
GCF_001953745.1__GCF_000337195.1	80-85	Halobacteriota	2776.0	2845.0	29.0	26.0	23.0	164.0	56.0	19.0	1403.0	1425.0	2337455.0	2134768.0	0.0	0.0	0.0	0.0
GCF_008085905.1__GCF_004348735.1	85-90	Actinobacteriota	4841.0	4898.0	23.0	22.0	249.0	570.0	10.0	7.0	2693.0	2435.0	4129337.0	4953708.0	0.0	0.0	0.0	0.0
GCF_003579925.1__GCF_900106035.1	85-90	Actinobacteriota	3745.0	3540.0	33.0	45.0	548.0	78.0	9.0	45.0	1753.0	2032.0	3180891.0	1877089.0	0.0	0.0	0.0	0.0
GCF_005930355.1__GCF_014192395.1	80-85	Firmicutes	2219.0	2170.0	18.0	12.0	91.0	105.0	7.0	3.0	1103.0	1062.0	4487405.0	4232785.0	0.0	0.0	0.0	0.0
GCF_000473265.1__GCF_011758765.1	85-90	Actinobacteriota	2512.0	2514.0	85.0	68.0	0.0	0.0	88.0	92.0	1204.0	1268.0	1430944.0	4426242.0	0.0	0.0	0.0	0.0
GCF_016901995.1__GCA_018883555.1	90-95	Bacteroidota	1437.0	1315.0	7.0	6.0	172.0	142.0	1.0	1.0	651.0	737.0	1032571.0	1590129.0	1.0	0.0	103.0	0.0
GCF_003664315.1__GCF_014651055.1	80-85	Actinobacteriota	4532.0	4599.0	33.0	20.0	166.0	275.0	38.0	22.0	2292.0	2321.0	4988796.0	5057874.0	0.0	0.0	0.0	0.0
GCF_000934605.2__GCF_902459685.1	80-85	Proteobacteria	2724.0	2751.0	16.0	16.0	0.0	48.0	28.0	5.0	1364.0	1368.0	3770339.0	3111067.0	1.0	0.0	366.0	0.0
GCF_003846185.1__GCF_001715295.1	80-85	Actinobacteriota	3312.0	3312.0	53.0	54.0	2.0	79.0	54.0	14.0	1651.0	1651.0	4119166.0	4246913.0	0.0	0.0	0.0	0.0
GCA_016714685.1__GCA_903857495.1	80-85	Acidobacteriota	1907.0	1902.0	13.0	13.0	76.0	104.0	10.0	8.0	980.0	993.0	2069324.0	1888026.0	0.0	0.0	0.0	0.0
GCA_003216275.1__GCA_902564695.1	80-85	Cyanobacteria	422.0	445.0	4.0	4.0	27.0	53.0	2.0	2.0	252.0	242.0	606677.0	1031777.0	0.0	0.0	0.0	0.0
GCF_900209925.1__GCF_000173975.1	85-90	Firmicutes_A	2624.0	2714.0	117.0	93.0	0.0	293.0	73.0	12.0	1220.0	1358.0	1516828.0	1840298.0	1.0	0.0	119.0	0.0
GCF_000719265.1__GCF_014650335.1	90-95	Actinobacteriota	3647.0	3586.0	17.0	20.0	169.0	126.0	47.0	50.0	1779.0	1788.0	2592627.0	1998999.0	0.0	1.0	0.0	130.0
GCF_014650815.1__GCF_014649395.1	85-90	Actinobacteriota	5781.0	5797.0	41.0	55.0	256.0	227.0	23.0	29.0	2835.0	2866.0	2745205.0	3029794.0	0.0	0.0	0.0	0.0
GCF_006494415.1__GCF_001598475.1	85-90	Proteobacteria	1273.0	1251.0	5.0	10.0	53.0	18.0	0.0	3.0	606.0	656.0	1012078.0	879867.0	0.0	0.0	0.0	0.0
GCA_009929215.1__GCF_000420465.1	85-90	Desulfobacterota_I	1868.0	1782.0	1.0	7.0	158.0	32.0	2.0	2.0	926.0	947.0	1549985.0	1116062.0	0.0	0.0	0.0	0.0
GCF_002899455.1__GCF_019049325.1	80-85	Actinobacteriota	4292.0	4374.0	108.0	84.0	6.0	232.0	106.0	29.0	2193.0	2145.0	5287037.0	4230204.0	2.0	0.0	990.0	0.0
GCA_900540665.1__GCF_004168205.1	90-95	Firmicutes	1156.0	1129.0	4.0	3.0	138.0	196.0	1.0	2.0	721.0	405.0	622117.0	312464.0	2.0	0.0	592.0	0.0
GCA_900543415.1__GCA_000433535.1	90-95	Firmicutes_A	508.0	514.0	5.0	5.0	53.0	18.0	0.0	0.0	223.0	281.0	470412.0	410749.0	0.0	0.0	0.0	0.0
GCF_017874195.1__GCA_002501655.1	80-85	Halobacteriota	1208.0	1208.0	23.0	20.0	33.0	85.0	11.0	3.0	654.0	598.0	1407875.0	1180812.0	0.0	0.0	0.0	0.0
GCA_003215795.1__GCA_003278425.1	80-85	Cyanobacteria	254.0	252.0	3.0	3.0	12.0	16.0	2.0	1.0	142.0	144.0	546740.0	347637.0	0.0	0.0	0.0	0.0
GCF_002574955.1__GCF_001595725.1	85-90	Firmicutes	2624.0	2507.0	86.0	59.0	211.0	48.0	9.0	61.0	1182.0	1162.0	2146469.0	1591739.0	1.0	1.0	111.0	120.0
GCF_001580545.1__GCF_002278075.1	80-85	Proteobacteria	3645.0	3625.0	24.0	41.0	163.0	66.0	10.0	33.0	1809.0	1817.0	5128529.0	4445745.0	0.0	0.0	0.0	0.0
GCA_900541475.1__GCA_900541055.1	90-95	Actinobacteriota	804.0	764.0	7.0	7.0	78.0	45.0	4.0	4.0	410.0	383.0	512981.0	346450.0	0.0	0.0	0.0	0.0
GCF_900115685.1__GCF_017161115.1	90-95	Proteobacteria	2077.0	2051.0	127.0	112.0	89.0	0.0	24.0	45.0	913.0	1015.0	1503819.0	1764096.0	1.0	0.0	171.0	0.0
GCF_001613205.1__GCA_013361595.1	85-90	Actinobacteriota	2466.0	2897.0	3.0	3.0	91.0	796.0	6.0	1.0	1768.0	1457.0	1230477.0	3185939.0	1.0	1.0	64.0	75.0
GCF_006716975.1__GCF_011927635.1	90-95	Proteobacteria	1379.0	1388.0	21.0	15.0	60.0	119.0	30.0	13.0	684.0	660.0	1343450.0	1519990.0	0.0	0.0	0.0	0.0
GCF_900142015.1__GCF_000513195.1	85-90	Bacteroidota	2463.0	2425.0	13.0	12.0	147.0	219.0	5.0	2.0	1270.0	1227.0	3461125.0	3166447.0	0.0	0.0	0.0	0.0
GCF_012570745.1__GCF_012570365.1	90-95	Proteobacteria	47.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	23.0	7972.0	10365.0	0.0	0.0	0.0	0.0
GCF_003721435.2__GCF_000337355.1	85-90	Halobacteriota	2753.0	2800.0	103.0	51.0	19.0	312.0	119.0	21.0	1364.0	1370.0	1698574.0	1693836.0	0.0	0.0	0.0	0.0
GCF_902506495.1__GCF_003008615.1	85-90	Proteobacteria	2636.0	2635.0	90.0	95.0	111.0	0.0	20.0	91.0	1273.0	1263.0	2158385.0	1605988.0	0.0	1.0	0.0	3.0
GCF_016239305.1__GCF_009914335.1	90-95	Proteobacteria	1170.0	1098.0	18.0	25.0	70.0	0.0	0.0	4.0	600.0	535.0	879722.0	756317.0	0.0	1.0	0.0	90.0
