pairid	dnadiff_inverted_fraction	syn2b_inverted_fraction	syn2b_raw_inverted_fraction	syn2b_shared_tags	syn2b_observable_fraction	syn2b_breakpoints	se_pred_min	se_pred_raw	se_pred	resid	z	m_bin	band
GCF_001746415.1__GCF_000429085.1	0.4295757207569671	0.4059	0.4059	813	1.0	29.0	0.02943388813803758	0.02943388813803758	0.02943388813803758	-0.02367572075696711	-0.8043694616876268	(761.0, 4886.0]	90-95
GCA_900318885.1__GCA_902800245.1	0.4986892759180611	0.48485	0.48485	495	0.9121	17.0	0.034338732972278026	0.034338732972278026	0.034338732972278026	-0.013839275918061111	-0.4030223226125928	(454.0, 761.0]	90-95
GCF_003052555.1__GCF_001043555.1	0.503725181496982	0.48708	0.48708	542	1.0	27.0	0.03336935318384951	0.03336935318384951	0.03336935318384951	-0.016645181496981964	-0.4988164261163472	(454.0, 761.0]	90-95
GCF_014648555.1__GCF_000269985.1	0.4132559884280504	0.3945	0.3945	545	0.9118	20.0	0.03285487561041964	0.03285487561041964	0.03285487561041964	-0.018755988428050374	-0.570873822517291	(454.0, 761.0]	85-90
GCA_902554745.1__GCA_902527415.1	0.5966803508668301	0.5	0.5	12	0.0	0.0	0.17819535160416874	0.17819535160416874	0.17819535160416874	-0.09668035086683013	-0.5425525974526508	(1.999, 14.0]	90-95
GCF_900176865.1__GCF_000577555.1	0.4749910015762756	0.43836	0.43836	73	1.0	2.0	0.0741124485912205	0.0741124485912205	0.0741124485912205	-0.03663100157627558	-0.49426246565296933	(63.0, 99.0]	80-85
GCF_013072695.1__GCF_000374425.1	0.4033453130891792	0.38235	0.38235	34	0.875	2.0	0.10424389531568858	0.10424389531568858	0.10424389531568858	-0.02099531308917918	-0.20140568448250812	(31.0, 63.0]	80-85
GCF_001293125.1__GCA_018376445.1	0.3257233782302991	0.37121	0.37121	132	0.9916	3.0	0.055495451382919114	0.055495451382919114	0.055495451382919114	0.04548662176970086	0.8196459464009539	(99.0, 142.0]	90-95
GCA_009704285.1__GCA_000383815.1	0.562351477216449	0.36667	0.36667	30	0.2222	0.0	0.10982881514648148	0.10982881514648148	0.10982881514648148	-0.19568147721644896	-1.7816952405018993	(14.0, 31.0]	90-95
GCF_900637185.1__GCF_001612825.1	0.8658718790919778	0.108	0.892	250	0.9951	13.0	0.03161973080214314	0.03161973080214314	0.03161973080214314	0.02612812090802219	0.8263233191805435	(206.0, 291.0]	85-90
GCF_009696325.1__GCF_901212495.1	0.4917497992761114	0.43295	0.43295	261	0.9621	4.0	0.04283639523203483	0.04283639523203483	0.04283639523203483	-0.0587997992761114	-1.3726598365153395	(206.0, 291.0]	85-90
GCF_011682075.1__GCF_000021385.1	0.4871241525969029	0.45089	0.45089	621	0.3968	0.0	0.03193562149985948	0.03193562149985948	0.03193562149985948	-0.03623415259690288	-1.1345998886247546	(454.0, 761.0]	90-95
GCA_900319225.1__GCA_902774335.1	0.4123882636337049	0.42308	0.42308	26	0.75	1.0	0.12057997723413542	0.12057997723413542	0.12057997723413542	0.010691736366295113	0.08866925182391186	(14.0, 31.0]	80-85
GCF_012676905.1__GCF_000422485.1	0.4763019792977017	0.48037	0.48037	1070	0.999	7.0	0.027768871722329933	0.027768871722329933	0.027768871722329933	0.004068020702298336	0.14649571444514603	(761.0, 4886.0]	90-95
GCF_009905735.1__GCF_002952215.1	0.467593887115364	0.48529	0.48529	68	0.4776	1.0	0.07710302106631711	0.07710302106631711	0.07710302106631711	0.017696112884636017	0.2295125747331665	(63.0, 99.0]	80-85
GCF_003999415.1__GCF_900636825.1	0.4569145184926644	0.44058	0.44058	345	0.8983	11.0	0.03866151973944478	0.03866151973944478	0.03866151973944478	-0.016334518492664374	-0.422500682920618	(291.0, 454.0]	85-90
GCF_008824185.1__GCF_003285265.1	0.3361578378432607	0.32955	0.32955	88	0.9885	46.0	0.0647798705617725	0.0647798705617725	0.0647798705617725	-0.006607837843260689	-0.10200449284565358	(63.0, 99.0]	80-85
GCA_015523185.1__GCF_012027635.1	0.5739820844652728	0.2	0.2	5	0.0	0.0	0.22033667420563469	0.22033667420563469	0.22033667420563469	-0.37398208446527276	-1.6973210919769293	(1.999, 14.0]	80-85
GCF_002234915.1__GCF_002259645.1	0.4089036882821926	0.37688	0.37688	199	0.8192	1.0	0.04685223828670699	0.04685223828670699	0.04685223828670699	-0.0320236882821926	-0.6835039147164592	(142.0, 206.0]	85-90
GCF_002019635.1__GCF_000518865.1	0.5138859759254624	0.43568	0.56432	241	0.9892	3.0	0.04421083531364557	0.04421083531364557	0.04421083531364557	0.050434024074537676	1.1407616191085928	(206.0, 291.0]	90-95
GCF_019139815.1__GCF_000282195.1	0.5606773291049179	0.46729	0.46729	107	1.0	5.0	0.06260374970657401	0.06260374970657401	0.06260374970657401	-0.09338732910491787	-1.4917210157958203	(99.0, 142.0]	80-85
GCF_003019675.1__GCF_002356455.1	0.7455857517989541	0.2	0.8	5	1.0	0.0	0.22033667420563469	0.22033667420563466	0.22033667420563466	0.0544142482010459	0.24695956039647968	(1.999, 14.0]	85-90
GCF_000306765.2__GCF_000025685.1	0.3461723151883111	0.25352	0.25352	71	0.9851	2.0	0.06655148963300395	0.06655148963300395	0.06655148963300395	-0.09265231518831107	-1.3921899524599568	(63.0, 99.0]	80-85
GCF_007667275.1__GCF_001676385.1	0.504361067595042	0.49438	0.50562	89	0.9459	3.0	0.06815009435247824	0.06815009435247824	0.06815009435247824	0.001258932404958002	0.018472937079832843	(63.0, 99.0]	80-85
GCF_015670745.1__GCA_900764025.1	0.4750152976690057	0.42516	0.42516	628	0.9803	3.0	0.03171060064816679	0.03171060064816679	0.03171060064816679	-0.049855297669005705	-1.5721965730689453	(454.0, 761.0]	90-95
GCA_902629575.1__GCA_902627935.1	0.6392138502063653	0.0	0.0	2	0.0	0.0	0.0205	0.0205	0.0205	-0.6392138502063653	-31.181163424700745	(1.999, 14.0]	80-85
GCF_004785665.1__GCF_002902565.1	0.4622529331249867	0.42593	0.42593	54	0.8696	2.0	0.0850318031125	0.0850318031125	0.0850318031125	-0.036322933124986745	-0.4271687979723334	(31.0, 63.0]	90-95
GCF_014649815.1__GCA_016432725.1	0.5452791115601581	0.45745	0.54255	188	0.8396	13.0	0.049048608339075234	0.04904860833907523	0.04904860833907523	-0.002729111560158093	-0.05564095807350175	(142.0, 206.0]	80-85
GCF_002778015.1__GCF_002777915.1	0.4573054823713481	0.47727	0.47727	44	0.8261	0.0	0.09459410346297298	0.09459410346297298	0.09459410346297298	0.019964517628651923	0.2110545678617975	(31.0, 63.0]	90-95
GCF_013359685.1__GCF_900114565.1	0.5426107537660457	0.4375	0.4375	112	0.8043	1.0	0.06103226605657044	0.06103226605657044	0.06103226605657044	-0.10511075376604573	-1.7222161416818311	(99.0, 142.0]	80-85
GCA_905215765.1__GCA_905215725.1	0.4795688659990393	0.48485	0.48485	825	0.8414	4.0	0.02959035568026935	0.02959035568026935	0.02959035568026935	0.005281134000960697	0.17847484018186782	(761.0, 4886.0]	90-95
GCA_012030815.1__GCA_003569705.1	0.4807320087768158	0.0	0.0	4	1.0	0.0	0.0205	0.0205	0.0205	-0.4807320087768158	-23.45034189155199	(1.999, 14.0]	85-90
GCF_000718165.1__GCF_000717055.1	0.3874355796640524	0.42053	0.42053	302	0.7962	13.0	0.040420677644161844	0.040420677644161844	0.040420677644161844	0.033094420335947616	0.8187497653376824	(291.0, 454.0]	80-85
GCF_011395035.1__GCF_900068835.1	0.5958055893019932	0.38298	0.61702	47	1.0	1.0	0.08934233166422287	0.08934233166422287	0.08934233166422287	0.02121441069800678	0.23745082877103924	(31.0, 63.0]	80-85
GCF_900108365.1__GCF_003971235.1	0.7407143416258074	0.2518	0.7482	139	0.9275	5.0	0.049585583092744634	0.049585583092744634	0.049585583092744634	0.007485658374192572	0.15096441157486104	(99.0, 142.0]	90-95
GCF_004769575.1__GCF_004769235.1	0.5689147111897594	0.5	0.5	42	0.8529	0.0	0.09681234917292811	0.09681234917292811	0.09681234917292811	-0.06891471118975945	-0.7118380225095318	(31.0, 63.0]	85-90
GCF_014204515.1__GCF_016919445.1	0.4742648400385418	0.47556	0.47556	757	0.9339	49.0	0.03026153917811845	0.03026153917811845	0.03026153917811845	0.001295159961458181	0.04279887925841812	(454.0, 761.0]	90-95
GCA_902580765.1__GCA_902572735.1	0.4928764053924074	0.3125	0.3125	16	0.625	0.0	0.14358120524636922	0.14358120524636922	0.14358120524636922	-0.1803764053924074	-1.2562675252857904	(14.0, 31.0]	90-95
GCA_017435045.1__GCA_017442085.1	0.5476817988595887	0.36364	0.63636	22	0.4	0.0	0.12743626738698555	0.12743626738698552	0.12743626738698552	0.08867820114041136	0.6958631397380968	(14.0, 31.0]	80-85
GCF_001507435.1__GCF_008704995.1	0.4177522210852415	0.32766	0.32766	235	0.7906	10.0	0.04278040575029648	0.04278040575029648	0.04278040575029648	-0.09009222108524151	-2.1059225480725403	(206.0, 291.0]	80-85
GCA_903994365.1__GCA_903866255.1	0.4507729575697933	0.48387	0.51613	31	0.6	0.0	0.11196722503488646	0.11196722503488646	0.11196722503488646	0.06535704243020668	0.5837158365748808	(14.0, 31.0]	80-85
GCF_002251635.1__GCF_000282375.1	0.4262969789889614	0.37768	0.37768	233	0.5355	2.0	0.0440159514428352	0.0440159514428352	0.0440159514428352	-0.04861697898896139	-1.1045309119831632	(206.0, 291.0]	85-90
GCF_014529935.1__GCF_012641275.1	0.3107057348383383	0.34375	0.34375	64	0.8983	2.0	0.07564072667055757	0.07564072667055757	0.07564072667055757	0.0330442651616617	0.4368581135607184	(63.0, 99.0]	80-85
GCF_002154575.1__GCF_001896135.2	0.4819862650475942	0.49702	0.49702	1680	0.6657	26.0	0.025378171205529033	0.025378171205529033	0.025378171205529033	0.015033734952405842	0.5923884282540621	(761.0, 4886.0]	90-95
GCF_000717995.1__GCF_003112555.1	0.3154898748872548	0.28211	0.28211	1308	0.9649	19.0	0.025556243329575835	0.025556243329575835	0.025556243329575835	-0.033379874887254746	-1.3061338654818937	(761.0, 4886.0]	90-95
GCA_902627595.1__GCA_902587545.1	0.5588030416157437	0.33333	0.66667	9	0.2857	0.0	0.1937933610531245	0.1937933610531245	0.1937933610531245	0.1078669583842563	0.5566081201031793	(1.999, 14.0]	85-90
GCA_016787135.1__GCA_016787085.1	0.4361691910933755	0.33333	0.33333	24	0.0	0.0	0.11977523239635146	0.11977523239635146	0.11977523239635146	-0.10283919109337547	-0.8586014740766065	(14.0, 31.0]	80-85
GCF_012396365.1__GCF_000341065.1	0.5660720336439924	0.42	0.58	450	0.9472	6.0	0.03513424729993989	0.03513424729993989	0.03513424729993989	0.01392796635600757	0.3964213673657212	(291.0, 454.0]	85-90
GCF_003324565.1__GCF_002803085.1	0.4551000998938697	0.43766	0.43766	802	0.9715	7.0	0.029694948257102928	0.029694948257102928	0.029694948257102928	-0.017440099893869687	-0.5873086473453637	(761.0, 4886.0]	85-90
GCA_902590695.1__GCA_902575815.1	0.53368107126162	0.41176	0.58824	17	0.8333	0.0	0.14781420341082407	0.14781420341082407	0.14781420341082407	0.054558928738379975	0.36910477802151964	(14.0, 31.0]	90-95
GCF_002221525.1__GCF_000238395.3	0.5522292829736988	0.4	0.4	30	1.0	7.0	0.11158965005770025	0.11158965005770025	0.11158965005770025	-0.15222928297369875	-1.3641881921395467	(14.0, 31.0]	80-85
GCF_002284535.1__GCF_013170705.1	0.6482936193906456	0.35556	0.64444	180	0.905	28.0	0.04831995090284481	0.04831995090284482	0.04831995090284482	-0.0038536193906455463	-0.0797521379604437	(142.0, 206.0]	80-85
GCF_018448925.1__GCF_001684335.1	0.4331103678929766	0.4498	0.4498	498	0.9464	14.0	0.03417103096349938	0.03417103096349938	0.03417103096349938	0.0166896321070234	0.4884146493809577	(454.0, 761.0]	90-95
GCF_000799235.1__GCA_016025055.1	0.4203591673279463	0.4	0.6	15	0.5	0.0	0.15647443880710996	0.15647443880710996	0.15647443880710996	0.17964083267205366	1.148052257234816	(14.0, 31.0]	80-85
GCF_015679985.1__GCA_902387145.1	0.4238031647171167	0.35606	0.35606	132	0.9919	0.0	0.05506965559604188	0.05506965559604188	0.05506965559604188	-0.06774316471711672	-1.23013597931391	(99.0, 142.0]	90-95
GCA_002424295.1__GCA_002411615.1	0.5315411595549432	0.4466	0.5534	103	0.4375	0.0	0.06347516934899422	0.0634751693489942	0.0634751693489942	0.021858840445056815	0.344368367493031	(99.0, 142.0]	90-95
GCA_002438845.1__GCA_002297815.1	0.5306671416112211	0.43011	0.56989	93	0.5581	1.0	0.0662137946029083	0.0662137946029083	0.0662137946029083	0.039222858388778925	0.5923668719487064	(63.0, 99.0]	85-90
GCA_017631745.1__GCA_900768075.1	0.5036060555056259	0.42857	0.42857	28	0.2857	0.0	0.116510763400763	0.116510763400763	0.116510763400763	-0.07503605550562586	-0.6440268119051263	(14.0, 31.0]	85-90
GCA_014654235.1__GCA_902517175.1	0.5826571728211073	0.42857	0.57143	7	0.0	0.0	0.23030041674498614	0.23030041674498614	0.23030041674498614	-0.0112271728211073	-0.0487501194300454	(1.999, 14.0]	85-90
GCF_003323735.1__GCF_017676345.1	0.4706652400960486	0.47938	0.47938	194	0.9193	6.0	0.04852935250918587	0.04852935250918587	0.04852935250918587	0.008714759903951375	0.17957709001581676	(142.0, 206.0]	80-85
GCA_003152695.1__GCA_003135475.1	0.4649942551650431	0.48462	0.48462	260	0.844	15.0	0.043186057099235876	0.043186057099235876	0.043186057099235876	0.019625744834956882	0.4544463225679414	(206.0, 291.0]	85-90
GCA_004210455.1__GCF_001653795.1	0.4042460239739738	0.37368	0.37368	851	0.8492	21.0	0.02887701970859811	0.02887701970859811	0.02887701970859811	-0.030566023973973788	-1.058489563065013	(761.0, 4886.0]	90-95
GCF_001298465.1__GCF_902460545.1	0.8103925008353621	0.16239	0.83761	117	1.0	17.0	0.04656973080622329	0.04656973080622329	0.04656973080622329	0.027217499164637893	0.5844461347197806	(99.0, 142.0]	90-95
GCF_000979455.1__GCF_000969965.1	0.3334893012650811	0.29762	0.29762	84	0.6386	25.0	0.06452211440222129	0.06452211440222129	0.06452211440222129	-0.03586930126508109	-0.555922594871538	(63.0, 99.0]	85-90
GCA_902538885.1__GCA_902522385.1	0.6275924285190941	0.0	1.0	6	0.6667	0.0	0.0205	0.0205	0.0205	0.37240757148090586	18.166222999068577	(1.999, 14.0]	85-90
GCA_017646825.1__GCA_017408205.1	0.4269677184724171	0.33333	0.33333	33	0.4286	0.0	0.10270416489952632	0.10270416489952632	0.10270416489952632	-0.09363771847241709	-0.9117226995031917	(31.0, 63.0]	90-95
GCF_003942695.1__GCF_001281025.1	0.4227935848816762	0.44	0.56	25	0.375	5.0	0.12346527447019265	0.12346527447019263	0.12346527447019263	0.13720641511832388	1.1112955906597743	(14.0, 31.0]	85-90
GCF_000959525.1__GCF_000203915.1	0.066407294649799	0.04246	0.04246	942	0.9968	34.0	0.02202642331348223	0.02202642331348223	0.02202642331348223	-0.023947294649799	-1.0872075919443998	(761.0, 4886.0]	85-90
GCA_014804365.1__GCA_014804655.1	0.5391547342226574	0.47879	0.52121	330	0.8491	9.0	0.039466360988537764	0.039466360988537764	0.039466360988537764	-0.01794473422265741	-0.4546842874079297	(291.0, 454.0]	90-95
GCA_900762525.1__GCA_000613465.1	0.4866084307990879	0.47863	0.52137	234	0.3164	0.0	0.04499058106280948	0.04499058106280948	0.04499058106280948	0.03476156920091211	0.7726410368513118	(206.0, 291.0]	90-95
GCF_002013415.1__GCF_001632805.1	0.5515659019273247	0.49	0.51	200	0.8241	1.0	0.04795308123572457	0.04795308123572457	0.04795308123572457	-0.04156590192732468	-0.8668035683254174	(142.0, 206.0]	85-90
GCF_009496285.1__GCF_009731465.1	0.4681777269502419	0.46667	0.46667	15	0.2857	3.0	0.15929699162139463	0.15929699162139463	0.15929699162139463	-0.0015077269502419277	-0.009464880252261023	(14.0, 31.0]	85-90
GCA_002697205.1__GCA_012960535.1	0.5773343969237205	0.42035	0.57965	521	0.7531	0.0	0.033520517959891735	0.03352051795989173	0.03352051795989173	0.0023156030762795377	0.06908016991414703	(454.0, 761.0]	95-100
GCF_001509475.1__GCF_015712165.1	0.4777790334272022	0.40274	0.40274	365	0.6056	11.0	0.03756871879233486	0.03756871879233486	0.03756871879233486	-0.0750390334272022	-1.997380689024519	(291.0, 454.0]	85-90
GCA_900555035.1__GCA_900770515.1	0.4426424270273892	0.46711	0.46711	152	0.7833	0.0	0.05369572197268998	0.05369572197268998	0.05369572197268998	0.024467572972610818	0.4556708071651443	(142.0, 206.0]	90-95
GCA_003280895.1__GCF_002025945.1	0.4681858868794168	0.28	0.72	25	0.8182	0.0	0.1120201142652515	0.1120201142652515	0.1120201142652515	0.25181411312058316	2.2479365850700224	(14.0, 31.0]	90-95
GCF_900105025.1__GCF_012844235.1	0.5931872186173712	0.46453	0.53547	592	0.9983	0.0	0.03243746025791452	0.03243746025791452	0.03243746025791452	-0.057717218617371224	-1.7793383994447785	(454.0, 761.0]	90-95
GCA_003278855.1__GCF_017695975.1	0.3780112214724391	0.41667	0.58333	24	0.5455	0.0	0.1251070193698179	0.12510701936981794	0.12510701936981794	0.20531877852756092	1.641145153659492	(14.0, 31.0]	90-95
GCF_900109435.1__GCA_017542475.1	0.3889738058186003	0.49123	0.49123	57	0.8857	11.0	0.08375387636992973	0.08375387636992973	0.08375387636992973	0.1022561941813997	1.2209129727888377	(31.0, 63.0]	80-85
GCA_003166375.1__GCA_003140595.1	0.5180071366154779	0.44262	0.55738	61	0.3	0.0	0.08064121953182707	0.08064121953182707	0.08064121953182707	0.03937286338452206	0.4882473704280052	(31.0, 63.0]	80-85
GCF_004343605.1__GCF_000512895.1	0.6852722159899982	0.32768	0.67232	177	0.9205	4.0	0.04787720874050534	0.04787720874050534	0.04787720874050534	-0.012952215989998184	-0.2705298894970934	(142.0, 206.0]	90-95
GCF_005843885.1__GCF_002900365.1	0.7130138202897314	0.30579	0.69421	363	1.0	23.0	0.03605259372739675	0.03605259372739675	0.03605259372739675	-0.018803820289731377	-0.5215663658462985	(291.0, 454.0]	90-95
GCF_000187465.1__GCF_013394695.1	0.7282073296088466	0.27941	0.72059	68	1.0	5.0	0.06980987184295222	0.06980987184295222	0.06980987184295222	-0.007617329608846646	-0.10911536445709243	(63.0, 99.0]	90-95
GCF_900167025.1__GCA_002477955.1	0.5386659843989039	0.43646	0.56354	181	0.9854	0.0	0.049639201185446985	0.049639201185446985	0.049639201185446985	0.024874015601096144	0.5010962103956783	(142.0, 206.0]	90-95
GCF_014697585.1__GCF_012516395.1	0.4954092683459394	0.24324	0.24324	37	0.25	5.0	0.08889669084675032	0.08889669084675032	0.08889669084675032	-0.2521692683459394	-2.836655289910126	(31.0, 63.0]	80-85
GCF_007679425.1__GCF_014673495.1	0.5259571640453827	0.47118	0.52882	1995	0.9754	16.0	0.024659582458605864	0.024659582458605864	0.024659582458605864	0.0028628359546172266	0.11609425907445303	(761.0, 4886.0]	90-95
GCF_000696385.1__GCF_009665255.1	0.4700677558323028	0.41667	0.41667	576	0.9425	3.0	0.03247917043763074	0.03247917043763074	0.03247917043763074	-0.05339775583230283	-1.6440615666228833	(454.0, 761.0]	90-95
GCA_900542945.1__GCA_018380195.1	0.5051181232114499	0.49097	0.49097	609	0.8655	5.0	0.0322095359745408	0.0322095359745408	0.0322095359745408	-0.01414812321144987	-0.4392526245219084	(454.0, 761.0]	90-95
GCF_900573885.1__GCF_003208235.1	0.5044651941014752	0.45038	0.45038	131	0.913	36.0	0.05711577132913585	0.05711577132913585	0.05711577132913585	-0.054085194101475165	-0.9469397478640942	(99.0, 142.0]	80-85
GCA_009699265.1__GCF_004137245.1	0.4087162598798053	0.42105	0.42105	190	0.7069	3.0	0.04847532817076289	0.04847532817076289	0.04847532817076289	0.01233374012019467	0.25443334961543523	(142.0, 206.0]	85-90
GCA_902594865.1__GCA_902588855.1	0.5745879096817139	0.33333	0.66667	3	0.0	0.0	0.33440559260395153	0.33440559260395153	0.33440559260395153	0.09208209031828607	0.27536049741650753	(1.999, 14.0]	80-85
GCF_900220975.1__GCF_013378445.1	0.5598696258500198	0.42794	0.57206	1124	0.9844	22.0	0.02734632350564596	0.02734632350564596	0.02734632350564596	0.012190374149980254	0.4457774423484536	(761.0, 4886.0]	90-95
GCF_002798385.1__GCF_001187505.1	0.4913343918851214	0.45872	0.45872	545	0.8603	7.0	0.03324839449104162	0.03324839449104162	0.03324839449104162	-0.032614391885121385	-0.9809313317041202	(454.0, 761.0]	85-90
GCF_000424305.1__GCF_900113655.1	0.4647365648767829	0.48039	0.48039	102	0.9577	4.0	0.06403791260954901	0.06403791260954901	0.06403791260954901	0.015653435123217097	0.2444401212553411	(99.0, 142.0]	85-90
GCF_900116375.1__GCA_014837105.1	0.4601085604109088	0.46284	0.46284	592	0.9701	4.0	0.03243265314613187	0.03243265314613187	0.03243265314613187	0.002731439589091167	0.08421881419272466	(454.0, 761.0]	90-95
GCF_900497695.1__GCF_018417595.1	0.4550482976115669	0.41026	0.41026	117	0.9397	23.0	0.05941719336837073	0.05941719336837073	0.05941719336837073	-0.044788297611566885	-0.7537935582701021	(99.0, 142.0]	80-85
GCF_006494415.1__GCF_002077695.1	0.5186678959915676	0.43243	0.56757	37	0.625	1.0	0.10196480975242708	0.10196480975242708	0.10196480975242708	0.04890210400843242	0.4795978546634654	(31.0, 63.0]	80-85
GCF_001439685.1__GCF_003852235.1	0.3071050520439461	0.29052	0.29052	327	0.9233	18.0	0.03699009772933411	0.03699009772933411	0.03699009772933411	-0.016585052043946114	-0.4483646451897243	(291.0, 454.0]	85-90
GCF_001953745.1__GCF_000337195.1	0.4997027112838721	0.45238	0.54762	84	1.0	12.0	0.06968384665780565	0.06968384665780564	0.06968384665780564	0.04791728871612788	0.6876383984861494	(63.0, 99.0]	80-85
