pairid	fastani_ani	fastani_mapped	fastani_total
GCA_015063085.1__GCA_017622255.1	84.5511	228	449
GCF_015071065.1__GCF_001884045.1	89.3912	1389	1891
GCA_900544875.1__GCA_905213725.1	93.7592	465	678
GCA_902590915.1__GCA_902539035.1	88.5989	188	327
GCF_900103345.1__GCF_003852235.1	87.9998	1511	2242
GCF_018457165.1__GCA_002316345.1	85.5116	839	1274
GCA_005798405.1__GCA_003569705.1	87.9408	351	382
GCF_003234265.1__GCF_016267665.1	84.7002	795	1095
GCF_000829695.1__GCA_014650475.1	85.8936	1647	2461
GCA_002724825.1__GCA_002722525.1	87.8502	289	598
GCA_900542555.1__GCA_900541015.1	94.4577	541	639
GCF_001861355.1__GCF_000025625.1	90.4584	1141	1498
GCA_003208885.1__GCA_003210825.1	91.8096	203	321
GCF_003254545.1__GCF_015182285.1	83.2525	1124	1665
GCF_002993025.1__GCF_004299785.2	82.647	436	667
GCF_001650315.1__GCF_000960035.1	87.2709	458	629
GCF_000816845.1__GCF_000419765.1	94.2986	1794	2435
GCF_900177725.1__GCF_900996225.1	85.0375	1393	2557
GCF_004803895.1__GCA_000715635.1	90.855	2257	2958
GCF_001428665.1__GCF_019219095.1	85.0158	1339	2247
GCF_006716865.1__GCF_001870675.1	83.581	798	1572
GCA_015259035.1__GCA_015259105.1	94.7232	256	314
GCF_001513975.1__GCF_000719285.1	90.454	2194	2792
GCA_003278165.1__GCA_902628275.1	81.3847	191	330
GCF_000956505.1__GCA_018268455.1	85.2887	762	1394
GCA_018687785.1__GCA_016841485.1	83.3325	430	762
GCF_009296165.1__GCF_002022265.1	86.7991	1327	1839
GCF_001942625.1__GCF_017876775.1	86.4587	1564	2074
GCA_009699645.1__GCA_009702835.1	92.4633	211	301
GCF_011193355.1__GCA_002128465.1	90.2128	1784	2439
GCA_016882315.1__GCF_019038465.1	89.3132	791	938
GCF_001729805.1__GCF_009176645.1	88.2265	1202	1632
GCF_003612165.1__GCF_003611735.1	88.7586	2209	3040
GCA_004560375.1__GCA_910584285.1	92.4675	503	737
GCF_000253155.1__GCA_905221335.1	91.766	505	652
GCA_002869895.2__GCA_013140715.1	91.0956	854	1109
GCF_003935715.1__GCF_018612915.1	86.0966	694	1388
GCF_003610995.1__GCF_014650075.1	92.9375	2045	2412
GCA_002839095.1__GCA_018818645.1	83.841	411	740
GCF_002179965.1__GCF_000814845.2	84.0168	1423	2046
GCF_000024425.1__GCA_011327565.1	91.3302	813	1032
GCF_003014735.1__GCF_001984175.1	87.9714	2013	2953
GCF_013409365.1__GCF_900188105.1	93.516	2424	3207
GCF_003052605.1__GCF_001941865.1	94.0472	1282	1662
GCA_016704895.1__GCA_015075645.1	84.1265	893	1355
GCF_004331175.1__GCF_000400735.1	91.2659	997	1124
GCF_001422925.1__GCF_000956465.1	92.846	1220	1576
GCF_004208525.1__GCF_011043555.1	83.7384	917	1702
GCA_900549715.1__GCA_900754385.1	92.8637	306	631
GCF_900099905.1__GCF_003952505.1	86.0648	1388	2238
GCF_003412465.1__GCF_900119105.1	86.7699	1996	2753
GCA_902602885.1__GCA_902597795.1	91.0975	194	340
GCF_001428065.1__GCF_013201035.1	84.2567	826	1152
GCA_017860255.1__GCA_002399565.1	90.3057	537	823
GCF_003234795.1__GCF_003234265.1	88.0794	892	1207
GCF_002157505.1__GCA_004001285.1	86.0095	901	1278
GCA_900544095.1__GCA_900758375.1	92.5785	522	735
GCF_000968015.1__GCF_014268495.2	85.8842	1437	2230
GCA_002084865.1__GCA_003527405.1	93.4285	153	294
GCA_009773995.1__GCA_910584465.1	86.0057	460	768
GCF_003289965.1__GCF_000350085.1	84.3185	1251	2165
GCF_900239935.1__GCA_007988745.1	85.9937	1085	1526
GCA_902609705.1__GCA_902525295.1	92.7755	147	307
GCF_000738265.1__GCF_000163435.1	87.1042	650	754
GCA_900549555.1__GCA_900544465.1	92.052	375	601
GCF_013283785.1__GCF_014648435.1	84.3163	2193	3601
GCF_002939865.1__GCF_012848175.1	87.7878	1368	1706
GCA_900549335.1__GCA_900542965.1	93.6547	351	405
GCA_002708825.1__GCF_002727065.1	83.0966	980	1541
GCF_015712165.1__GCF_015160875.1	91.1613	1943	2950
GCF_000285295.1__GCF_006538165.1	90.7845	954	1246
GCF_010668395.1__GCF_012641435.1	85.0625	1488	2543
GCF_904831005.1__GCF_017876435.1	85.5366	877	1241
GCA_902629575.1__GCA_902531765.1	81.5469	193	341
GCF_003611735.1__GCF_003611675.1	93.7715	2388	3123
GCF_011290605.1__GCA_014041935.1	83.5493	1189	1770
GCF_004319545.1__GCF_000233695.2	86.3298	909	1718
GCA_004963905.1__GCF_019091085.1	87.9562	1558	2260
GCF_001439735.1__GCF_012844475.1	87.0787	1392	1986
GCA_003209675.1__GCF_000015645.1	94.203	424	464
GCF_003712195.1__GCF_900095135.1	87.9789	870	1436
GCA_003602665.1__GCA_002496635.1	82.6036	304	514
GCA_002722255.1__GCF_005869935.1	86.8371	717	1060
GCF_003113265.1__GCF_009811655.1	88.185	900	1234
GCF_001296025.1__GCA_001464915.1	83.61	714	1070
GCF_003610465.1__GCF_016306625.1	84.976	935	1348
GCF_002412165.1__GCF_001705035.1	85.4355	796	1208
GCF_003671715.1__GCF_003369795.1	90.0751	1886	2617
GCA_902596925.1__GCA_902593845.1	93.3523	254	364
GCF_002114285.1__GCF_001280455.1	89.0954	851	1119
GCF_000373385.1__GCF_000376425.1	83.9591	696	1056
GCF_001029265.1__GCF_000565195.1	92.4056	361	455
GCF_001005085.2__GCF_002217755.1	89.9553	2468	3249
GCA_016285345.1__GCA_902780135.1	89.5225	696	896
GCA_900544195.1__GCA_000431015.1	89.1614	560	916
GCF_001269655.1__GCF_018614775.1	88.4235	1504	2182
GCA_902616165.1__GCA_902595885.1	90.0039	156	252
GCF_006716115.1__GCF_003399625.1	86.6846	969	1404
GCA_017619615.1__GCA_017430085.1	93.2635	536	644
GCA_902609915.1__GCA_902531765.1	83.4966	183	260
GCA_017305095.1__GCA_016720345.1	83.9951	595	885
GCA_903938485.1__GCA_903873165.1	82.9541	498	769
GCF_009861525.1__GCF_003732485.1	89.4591	1815	2221
GCF_008710035.1__GCA_001431625.1	88.8939	1064	1379
GCF_018326005.1__GCF_000282375.1	85.6335	1462	2208
GCA_900541925.1__GCA_002438805.1	83.4021	508	738
GCF_002861385.1__GCF_016728705.1	88.9251	766	880
GCF_004114375.1__GCF_000337335.1	87.9018	774	1221
GCA_000831085.1__GCA_905221325.1	91.7605	511	640
GCF_006335125.1__GCF_001949125.1	86.6244	1029	1399
GCF_900091955.1__GCF_014649535.1	89.7005	1980	2993
GCF_002217355.1__GCF_003312915.1	83.3597	982	1551
GCA_017847875.1__GCA_017424665.1	86.8929	208	597
GCA_016870795.1__GCA_003569145.1	94.8766	266	314
GCF_900103585.1__GCF_013085465.1	84.9909	2143	3517
GCF_002096435.1__GCA_905221435.1	92.5531	502	657
GCF_900177675.1__GCF_001591445.1	85.8908	1173	2358
GCF_001280015.1__GCF_003330845.1	84.8312	1793	3057
GCF_003049685.1__GCF_018798825.1	85.4272	1140	1835
GCF_013177675.1__GCA_017995775.1	84.0884	529	1006
GCF_002086795.1__GCF_000243415.2	85.1908	1526	2023
GCF_900105055.1__GCF_000478275.1	90.0584	2286	3014
GCF_014224155.1__GCF_000027145.1	84.1455	685	932
GCA_000715605.1__GCA_014650015.1	88.5524	1812	2803
GCF_000719705.1__GCF_002953255.1	86.1884	1739	2831
GCF_001591405.1__GCF_001570945.1	86.5424	818	1186
GCF_900460535.1__GCF_000417905.1	83.3192	932	1720
GCA_902569245.1__GCA_902529785.1	84.8608	184	331
GCF_000374925.1__GCF_900168135.1	94.2382	1261	1466
GCF_018224015.1__GCF_003352915.1	83.9007	851	1421
GCF_015475875.1__GCA_016463225.1	86.0386	785	1098
GCA_902586125.1__GCA_902576335.1	82.739	162	307
GCA_003282825.1__GCA_014654265.1	94.8572	251	310
GCA_017512365.1__GCA_902774195.1	85.1242	299	786
GCF_001440405.1__GCF_018130165.1	84.3582	1575	2826
GCF_003570725.1__GCF_004006295.1	94.6837	1180	1403
GCA_903862245.1__GCA_903852495.1	88.7298	683	868
GCF_002803075.1__GCF_014650035.1	84.8307	1540	2608
GCF_004345505.1__GCF_900091425.1	85.0371	1487	2470
GCA_902597015.1__GCA_902535885.1	90.9286	168	371
GCF_900187225.1__GCF_000763495.1	84.1921	726	954
GCA_900550165.1__GCA_002405995.1	85.2685	340	563
GCF_002013465.1__GCF_002356335.1	87.996	1393	1585
GCF_003666015.1__GCF_900102375.1	90.9764	841	1238
GCF_003386135.1__GCF_900105415.1	92.971	2324	3087
GCA_900552155.1__GCA_900544865.1	94.4917	427	496
GCF_005844325.1__GCF_003462685.1	93.6075	599	700
GCA_902558835.1__GCA_902517615.1	84.4345	254	339
GCF_001521765.1__GCF_002023665.2	89.8769	1140	1421
GCF_001891165.1__GCF_000024565.1	90.0876	377	435
GCA_002878215.1__GCF_000020785.1	88.1619	371	422
GCA_018673475.1__GCA_002501135.1	91.4193	489	637
GCA_002729125.1__GCA_002699625.1	91.4191	572	805
GCF_003096675.1__GCA_902805495.1	87.3105	934	1966
GCF_013868155.1__GCF_007992115.1	86.9363	787	1089
GCF_003946045.1__GCF_016861585.1	94.091	876	1020
GCF_017639205.1__GCF_001746425.1	88.6508	1900	3007
GCF_003063545.1__GCA_903856995.1	84.0083	493	871
GCF_015160875.1__GCF_000761215.1	86.2431	1653	2494
GCF_003130705.1__GCF_000010805.1	83.7627	1608	2669
GCA_014653985.1__GCA_902543535.1	91.0162	264	384
GCA_902616615.1__GCA_902589185.1	88.8964	260	544
GCA_003282145.1__GCA_003282435.1	94.0752	340	655
GCF_014257025.1__GCF_900091315.1	88.6137	1964	3036
GCF_008801605.1__GCF_000774145.1	87.9598	1648	2223
GCF_004167605.1__GCF_018847895.1	94.2771	894	1020
GCF_003330845.1__GCA_000415505.1	91.3849	2097	2856
GCA_004321735.1__GCA_002703065.1	94.8329	219	357
GCF_003579925.1__GCF_001270745.1	88.905	1464	1956
GCF_004117935.1__GCA_000717735.1	85.9378	1673	2455
GCF_000739815.1__GCF_000739775.1	88.3681	1683	2647
GCF_005082825.1__GCA_011752475.1	82.9505	194	217
GCF_002761955.1__GCF_000235465.1	91.156	528	804
GCA_902542595.1__GCA_902536545.1	91.048	138	258
GCF_000718095.1__GCF_011694815.1	84.7469	1585	2704
GCF_003710905.1__GCF_003710935.1	84.0741	1170	1999
GCA_902588595.1__GCA_902569615.1	82.6661	151	282
GCA_017628595.1__GCA_017481925.1	85.4193	319	367
GCF_004349245.1__GCF_004348515.1	88.3113	1634	2507
GCF_003339585.1__GCF_000620865.1	92.0936	939	1019
GCF_001580545.1__GCF_905220975.1	84.0379	1432	2597
GCA_905479015.1__GCA_905182655.1	89.5261	493	954
GCF_015680405.1__GCF_018417595.1	86.7039	1309	1904
GCF_003011925.2__GCA_902826915.1	83.4517	649	1152
GCF_900143065.1__GCA_000381565.1	84.3345	1456	2202
GCF_000336995.1__GCF_000337915.1	85.7513	693	1022
GCF_006438925.1__GCF_900103875.1	88.7943	1651	2293
GCA_905215855.1__GCA_902771755.1	91.2749	422	650
GCF_016741775.1__GCF_014203595.1	89.3838	2190	2893
GCF_003937945.1__GCF_002904295.1	89.1774	2457	3390
GCA_003279685.1__GCA_902515485.1	83.1764	195	441
GCA_902595105.1__GCA_902555665.1	83.9451	194	298
GCA_900539155.1__GCF_000212375.1	88.0328	500	648
GCF_009717815.1__GCF_004166885.1	85.844	416	696
GCF_014201585.1__GCF_014201515.1	93.9924	781	894
GCF_000799845.1__GCF_009498215.1	83.2311	1061	2250
GCF_002157465.1__GCA_019112985.1	83.2845	481	951
GCA_016870855.1__GCA_018882735.1	87.2161	262	353
GCF_002814075.1__GCA_019263805.1	91.2657	1107	1508
GCA_002154585.1__GCA_014649575.1	93.058	1664	2061
GCF_000166355.1__GCF_000022325.1	92.7008	704	923
GCA_902595285.1__GCA_902593445.1	89.3504	232	343
GCF_003319185.1__GCF_003075095.1	84.5634	1006	1364
GCF_902810435.1__GCA_905209685.1	86.2969	436	715
GCF_003610375.1__GCF_001421415.1	93.4871	1144	1337
GCA_902578255.1__GCA_902540595.1	88.2945	223	320
GCF_900582195.1__GCF_902497855.1	85.078	1376	2082
GCA_004296935.1__GCF_019039055.1	83.4166	1164	1633
GCF_002288365.1__GCA_903890345.1	88.6114	196	442
GCF_004362525.1__GCA_018780645.1	92.8748	1646	2110
GCF_012027615.1__GCF_006274605.1	85.9329	549	779
GCF_900106845.1__GCA_018336475.1	86.7659	636	1027
GCF_007752345.1__GCF_000092105.1	93.6041	1566	1738
GCF_003044565.1__GCF_005886145.1	87.763	500	921
GCA_902611265.1__GCA_902525355.1	84.5213	230	365
GCF_009674495.1__GCF_009674565.1	95.0954	1834	2104
GCF_005217525.1__GCF_009363115.1	86.0409	1280	1745
GCF_900564145.1__GCF_019186805.1	83.7484	1031	1633
GCA_003211555.1__GCA_902595465.1	85.49	221	353
GCF_900102185.1__GCF_000800015.1	89.0048	1344	1617
GCA_902616075.1__GCA_902572735.1	92.4318	211	334
GCF_001468285.1__GCF_014207235.1	84.4958	895	1577
GCF_900105045.1__GCF_016892625.1	86.7492	1090	1480
GCA_902575095.1__GCA_902545945.1	85.8002	152	297
GCF_015645445.1__GCF_014207985.1	85.6516	2311	3566
GCF_003438615.1__GCF_000155815.1	85.0506	839	1326
GCF_900637545.1__GCF_000820085.1	88.886	1181	1514
GCA_017987895.1__GCA_016712025.1	87.5481	862	1251
GCA_902569725.1__GCA_902556825.1	88.1786	106	310
GCF_005576615.1__GCF_000230735.2	84.9091	967	1556
GCF_008364955.1__GCF_017876095.1	84.9686	1564	2632
GCA_902545035.1__GCA_902543405.1	84.8252	198	318
GCF_004570865.1__GCF_016031655.1	89.1728	1959	2696
GCF_001428385.1__GCF_000427505.1	89.1134	901	1187
GCF_004785935.1__GCF_000448565.1	85.2816	426	718
GCF_002294725.1__GCF_000427725.1	89.5222	1641	2090
GCA_002731665.1__GCA_905477545.1	91.28	392	576
GCF_006337105.1__GCA_016720345.1	87.2033	727	1001
GCA_902563555.1__GCA_902541315.1	94.522	210	299
GCF_016658865.1__GCA_905221295.1	86.8497	467	677
GCF_000682735.1__GCA_000961695.1	82.6139	781	1284
GCF_001428485.1__GCF_016907635.1	84.3986	835	1113
GCF_002272225.1__GCF_001274725.1	86.4983	1079	1370
GCF_015278355.1__GCF_015278315.1	84.5864	1027	1477
GCF_013393195.1__GCF_902167265.1	85.8473	1523	2039
GCF_002286815.1__GCF_003850345.1	84.4487	1332	1958
GCF_012570365.1__GCF_012569525.1	84.1701	133	153
GCF_001953985.1__GCF_001665835.1	94.1325	1594	1830
GCF_000417905.1__GCA_001048675.1	82.9955	913	1687
GCF_900113505.1__GCF_902498195.1	84.2059	1243	2041
GCF_001078575.1__GCF_016466415.1	86.9588	1294	1940
GCF_009711135.1__GCF_900182645.1	87.8243	1388	1733
GCA_000513055.1__GCA_000504625.1	85.1927	171	284
GCA_000702085.1__GCA_017940415.1	85.8672	662	986
GCF_900096755.1__GCF_018687075.1	82.4449	390	568
GCF_005503355.1__GCF_002127225.1	90.8952	1210	1639
GCF_004134905.2__GCF_902506105.1	88.228	1029	1332
GCF_002155965.1__GCF_900103775.1	88.662	2059	2557
GCF_001673535.1__GCF_010730745.1	86.2068	1227	1798
GCF_004352915.1__GCF_003385895.1	85.0746	1148	1725
GCF_013201605.1__GCF_013372185.1	89.7414	458	548
GCA_017540505.1__GCA_016285145.1	90.3681	607	810
GCA_910584595.1__GCA_910584345.1	93.9601	976	1562
GCF_012986595.1__GCF_004683905.1	92.0621	1793	2018
GCF_001667015.1__GCF_010731675.1	83.5035	1222	1811
GCF_018614135.1__GCF_008704935.1	87.0605	1635	2447
GCF_013155335.1__GCF_900105585.1	85.4277	1036	1634
GCF_001689125.2__GCA_002270465.1	94.2433	1242	1709
GCF_006874465.1__GCF_014161445.1	91.1578	2037	2574
GCF_004151105.1__GCF_000718095.1	93.5284	2115	2892
GCF_003994415.1__GCF_902859695.1	84.67	1396	2229
GCF_002706795.1__GCF_000219535.2	89.3496	1480	1800
GCA_000403475.2__GCA_910578455.1	87.4515	554	1483
GCF_018918055.1__GCA_012520205.1	85.2686	431	779
GCF_000344805.1__GCF_000015165.1	87.4564	2006	2754
GCF_002813455.1__GCF_003352185.1	88.0971	1635	2300
GCA_018118585.1__GCA_017569305.1	83.8733	718	1149
GCF_900110595.1__GCF_001046895.1	90.1062	1225	1607
GCA_902615445.1__GCA_902539445.1	82.4006	191	358
GCF_012034205.1__GCF_000761215.1	85.2646	1504	2130
GCA_017648805.1__GCA_017551645.1	86.2895	209	321
GCF_004217285.1__GCA_002027195.1	85.6274	1453	2038
GCF_009739905.1__GCF_014649335.1	84.7558	1464	2359
GCF_006385805.1__GCF_000314795.2	86.6737	412	648
GCF_900660655.1__GCF_007859615.1	84.0055	245	326
GCF_003850045.1__GCF_003674095.1	87.6513	787	1002
GCF_900103345.1__GCF_013385965.1	88.2311	1672	2242
GCF_003710935.1__GCF_004117055.1	90.7658	1218	1497
GCA_900551195.1__GCA_900540905.1	93.5909	374	445
GCA_003052455.1__GCF_010287905.1	89.2767	1083	1392
GCF_004011755.1__GCF_902497785.1	85.5163	1427	2221
GCA_902612605.1__GCA_902611845.1	93.7779	351	438
GCF_003182155.1__GCA_902168105.1	90.6283	2349	2732
GCF_001424345.1__GCF_001557535.2	87.8943	1830	2254
GCF_900095385.1__GCA_016841385.1	86.2281	480	849
GCA_018110825.1__GCA_017415165.1	87.6627	590	974
GCA_900539735.1__GCF_001404695.1	93.3694	504	621
GCA_900556285.1__GCA_900554495.1	93.0197	258	368
GCA_017303395.1__GCA_002389765.1	87.4139	796	1231
GCF_004342105.1__GCF_001746365.1	84.5209	1798	2939
GCF_003994415.1__GCF_002812705.1	93.425	1820	2229
GCF_900169165.1__GCF_001570805.1	90.5797	1042	1280
GCA_002172625.1__GCA_018222765.1	94.0948	926	1048
GCF_002953935.1__GCF_001046895.1	84.3887	978	1423
GCF_003048595.2__GCF_902460845.1	94.3201	552	632
GCF_006716445.1__GCF_002262885.1	89.8848	2202	3042
GCF_015910535.1__GCF_000231055.2	87.9897	1217	1419
GCF_004361695.1__GCF_002412165.1	85.6444	902	1255
GCF_002797895.1__GCF_000745325.1	93.7492	1827	2148
GCF_003049525.1__GCF_001629735.1	93.0274	1350	1579
GCA_017538365.1__GCA_905235605.1	86.6409	560	748
GCF_006345825.1__GCF_006542765.1	93.6086	2180	2565
GCF_003634995.1__GCF_014203665.1	84.6831	1767	3136
GCF_001641085.1__GCF_001573155.1	82.8838	689	1043
GCF_004795015.1__GCF_016804005.1	84.4151	1484	2388
GCF_001870785.1__GCF_000702625.1	82.4373	655	1014
GCF_002237655.1__GCA_014649355.1	85.4798	1722	2714
GCA_003213615.1__GCA_902536005.1	90.4498	213	407
GCA_002729765.1__GCA_002299135.1	88.96	359	588
GCF_003254545.1__GCF_000425445.1	83.663	1045	1665
GCA_900549415.1__GCA_900549045.1	93.5629	597	1107
GCF_001672775.1__GCF_002101595.1	83.0911	1082	1516
GCA_903865775.1__GCA_903834475.1	90.3897	737	1380
GCF_003234795.1__GCF_011759505.1	91.9454	983	1207
GCA_003216275.1__GCA_003284375.1	82.5718	320	600
GCF_002259485.1__GCF_000333955.1	86.4984	1350	1859
GCF_002843605.1__GCF_000346755.1	89.1474	1588	2255
GCF_900104515.1__GCF_000176855.2	93.1203	1552	1821
GCA_900545605.1__GCA_900757595.1	93.3213	485	662
GCF_903181435.1__GCA_000613385.1	93.3306	990	1662
GCF_001426585.1__GCF_000725545.1	89.9732	1714	2160
GCF_003053745.1__GCF_001422045.1	89.4803	982	1441
GCF_002959915.1__GCF_002959755.1	84.0386	435	673
GCA_902628645.1__GCA_902538155.1	88.9267	145	301
GCF_001650025.1__GCF_000969445.1	83.526	794	1226
GCF_900411315.1__GCA_002339505.1	84.5051	557	767
GCF_001439925.1__GCF_017355165.1	84.4198	1126	1695
GCF_002899825.2__GCF_000745535.1	82.987	1127	1714
GCA_902614085.1__GCA_902590695.1	93.0637	393	544
GCF_013607875.1__GCF_014639875.1	83.2939	849	1263
GCF_900177375.1__GCF_900101105.1	82.3958	845	1314
GCF_003943735.1__GCA_001578795.1	85.3318	411	781
GCA_902597555.1__GCA_902527415.1	90.4426	151	264
GCA_005502925.1__GCA_003576695.1	84.0442	1320	2347
GCF_002742685.1__GCF_014201585.1	90.1755	754	843
GCF_009604455.1__GCF_001905845.1	84.9693	1774	3220
GCF_001280425.1__GCF_000337775.1	90.0373	1056	1316
GCA_016788285.1__GCA_013360395.1	85.1745	717	1015
GCF_015594545.1__GCF_003019255.1	86.7467	715	876
GCF_008327685.1__GCF_001552155.1	86.8791	1654	3196
GCA_017505405.1__GCA_017431685.1	83.7186	493	700
GCF_006715005.1__GCF_002220655.1	95.4045	1562	1856
GCA_016868195.1__GCA_903849185.1	87.6189	278	389
GCA_012927585.1__GCA_012927625.1	94.5629	1051	1364
GCF_017352155.1__GCF_000025325.1	86.0432	954	1274
GCF_001613425.1__GCF_001612685.1	84.3983	1924	3092
GCF_001838165.1__GCF_005696695.1	93.1142	696	771
GCF_018882055.1__GCF_018688495.1	83.7719	471	638
GCF_016100725.1__GCF_000499185.1	91.8226	557	687
GCA_002361235.1__GCA_905198125.1	94.7777	715	846
GCA_900556145.1__GCA_900550165.1	89.0572	259	362
GCA_002730365.1__GCA_002450295.1	89.9836	357	517
GCF_014698335.1__GCF_008974145.1	94.1098	1056	1501
GCF_009857445.1__GCF_009857435.1	88.4786	1609	2112
GCA_902596605.1__GCA_902560505.1	93.1016	290	630
GCA_902624635.1__GCA_902610675.1	84.5887	181	309
GCF_002927275.1__GCF_015752045.1	89.4622	947	1192
GCF_000383475.1__GCF_014204835.1	83.0343	638	970
GCF_014202475.1__GCF_014648995.1	92.9402	2378	2837
GCA_900313285.1__GCA_902798205.1	83.1775	183	249
GCF_001320245.1__GCF_002356095.1	86.9206	1463	1979
GCA_902785065.1__GCA_902778105.1	84.0307	496	886
GCF_000236035.1__GCA_007182875.1	83.2611	953	1394
GCF_003054115.1__GCF_002736205.1	83.6073	1100	1721
GCF_002906155.1__GCF_902497855.1	86.4872	1545	2215
GCF_000482365.1__GCF_000212375.1	88.8814	581	739
GCA_900542145.1__GCA_000432175.1	83.9971	555	848
GCA_016291185.1__GCA_905235775.1	84.7579	349	716
GCF_000482425.1__GCF_018129685.1	86.8332	1646	2499
GCF_000278155.1__GCF_000278235.1	83.045	460	600
GCF_001936255.1__GCF_000500065.1	83.4391	300	344
GCA_900539885.1__GCA_905215595.1	84.8884	425	778
GCA_900095835.1__GCA_015259235.1	92.1277	525	921
GCF_900091515.1__GCF_000297395.2	85.0931	1488	2224
GCF_008364825.1__GCF_017876115.1	86.7379	1572	2464
GCA_013333625.2__GCA_013333795.2	94.2392	165	253
GCF_009711935.1__GCF_015207875.1	92.1877	1205	1721
GCA_017617545.1__GCA_902795625.1	88.9036	420	890
GCA_902580895.1__GCA_902580335.1	91.7555	235	313
GCF_000733925.1__GCF_014397245.1	82.5093	1207	1849
GCA_017615755.1__GCA_017513085.1	83.2318	579	910
GCA_903928045.1__GCA_903865895.1	88.4517	903	1167
GCF_003814875.1__GCF_002217755.1	90.3424	2676	4000
GCF_003035445.1__GCF_002902625.1	93.03	665	768
GCF_900698945.1__GCF_900698915.1	82.1048	117	147
GCF_003664315.1__GCF_002911015.1	85.0875	1819	2912
GCF_009208735.1__GCF_000242815.1	89.9782	1411	2092
GCA_009772935.1__GCA_001557035.1	87.7354	1257	1942
GCF_003048575.1__GCF_902460875.1	94.3748	534	608
GCF_003633755.1__GCF_003344625.1	85.5188	1666	2377
GCA_905214435.1__GCA_900761145.1	92.0459	473	645
GCF_001636945.1__GCF_900105245.1	87.7935	1933	2966
GCA_910589665.1__GCA_910579145.1	92.2839	728	901
GCF_001468265.1__GCF_013410105.1	85.1594	866	1445
GCF_004016525.1__GCF_009909155.2	90.0936	1089	1425
GCF_002150735.1__GCA_000715635.1	91.1016	2077	2695
GCF_002024885.1__GCF_001889265.1	88.5417	1050	1248
GCF_014645515.1__GCF_007991515.1	90.4874	1368	1793
GCF_000369625.1__GCF_019038395.1	83.0304	712	1163
GCF_009649785.1__GCF_010669145.1	89.3191	1361	1861
GCF_900100075.1__GCF_000829375.1	91.4868	1440	1713
GCA_904501875.1__GCA_902762875.1	92.7664	297	320
GCF_004342985.1__GCF_001298105.1	85.1041	1108	1927
GCF_000373145.1__GCF_014647535.1	85.5435	525	739
GCF_001665625.1__GCF_000426065.1	86.2311	1678	2155
GCA_003052455.1__GCF_001019615.1	90.0642	1178	1392
GCF_000802155.2__GCF_009834545.1	83.8019	1162	2158
GCF_019042655.1__GCF_018283455.1	91.6441	1031	1142
GCA_017408915.1__GCA_017416445.1	86.6448	236	566
GCF_000970025.1__GCA_013331275.1	85.9961	985	1524
GCF_001514205.1__GCF_000718165.1	85.0928	2106	3365
GCF_001618005.1__GCF_016907085.1	90.9079	903	1071
GCF_903772925.1__GCF_016405965.1	82.9505	874	1555
GCF_002162315.1__GCF_000568815.1	83.4282	653	958
GCF_001667925.1__GCF_010731655.1	82.9811	1302	1813
GCA_002439085.1__GCA_902777205.1	94.5449	544	629
GCA_009668015.1__GCF_001652505.2	83.9238	1099	1480
GCF_018224615.1__GCF_007954505.1	83.4773	844	1123
GCF_900110605.1__GCF_000428485.1	84.4284	804	1355
GCA_005787685.1__GCA_903898755.1	83.0013	569	758
GCF_902506495.1__GCF_009932725.1	88.7026	1319	1738
GCF_018129985.1__GCF_016031635.1	88.4754	1814	2369
GCF_900142905.1__GCF_003368325.1	90.0256	1903	3471
GCF_018736105.1__GCA_017881085.1	85.0419	1083	1816
GCA_017483125.1__GCA_017420845.1	87.6928	456	957
