pairid	q_acc	r_acc	status	syn2b_breakpoints	syn2b_scj_distance	syn2b_breakpoint_density	syn2b_inverted_fraction	syn2b_raw_inverted_fraction	syn2b_orientation_mismatches	syn2b_orientation_mismatches_raw	syn2b_orientation_uninformative	syn2b_observable_fraction	syn2b_observable_adjacencies	syn2b_structural	syn2b_shared_tags	syn2b_repeats_dropped	syn2b_landmarks_collapsed	syn2b_circular
GCF_002234915.1__GCF_002259645.1	GCF_002234915.1	GCF_002259645.1	ok	1	34	0.00503	0.37688	0.37688	75	75	0	0.8192	145	0.8182	199	49	403	false
GCF_002019635.1__GCF_000518865.1	GCF_002019635.1	GCF_000518865.1	ok	3	61	0.01245	0.43568	0.56432	105	136	0	0.9892	184	0.7479	241	6	22	false
GCF_019139815.1__GCF_000282195.1	GCF_019139815.1	GCF_000282195.1	ok	5	52	0.04673	0.46729	0.46729	50	50	0	1.0000	64	0.5315	107	35	490	false
GCF_003019675.1__GCF_002356455.1	GCF_003019675.1	GCF_002356455.1	ok	0	0	0.00000	0.20000	0.80000	1	4	0	1.0000	5	1.0000	5	7	1	true
GCF_000306765.2__GCF_000025685.1	GCF_000306765.2	GCF_000025685.1	ok	2	6	0.02817	0.25352	0.25352	18	18	0	0.9851	66	0.9143	71	37	302	false
GCF_007667275.1__GCF_001676385.1	GCF_007667275.1	GCF_001676385.1	ok	3	20	0.03371	0.49438	0.50562	44	45	0	0.9459	70	0.7701	89	16	534	false
GCF_015670745.1__GCA_900764025.1	GCF_015670745.1	GCA_900764025.1	ok	3	255	0.00478	0.42516	0.42516	267	267	0	0.9803	349	0.5764	628	64	288	false
GCA_902629575.1__GCA_902627935.1	GCA_902629575.1	GCA_902627935.1	ok	0	0	0.00000	0.00000	0.00000	0	0	0	0.0000	0	1.0000	2	0	1	true
GCF_004785665.1__GCF_002902565.1	GCF_004785665.1	GCF_002902565.1	ok	2	24	0.03704	0.42593	0.42593	23	23	0	0.8696	20	0.4667	54	2	1	false
GCF_014649815.1__GCA_016432725.1	GCF_014649815.1	GCA_016432725.1	ok	13	55	0.06915	0.45745	0.54255	86	102	0	0.8396	157	0.7264	188	116	547	false
GCF_002778015.1__GCF_002777915.1	GCF_002778015.1	GCF_002777915.1	ok	0	8	0.00000	0.47727	0.47727	21	21	0	0.8261	19	0.7143	44	21	21	false
GCF_013359685.1__GCF_900114565.1	GCF_013359685.1	GCF_900114565.1	ok	1	31	0.00893	0.43750	0.43750	49	49	0	0.8043	74	0.7130	112	10	552	false
GCA_905215765.1__GCA_905215725.1	GCA_905215765.1	GCA_905215725.1	ok	4	131	0.00485	0.48485	0.48485	400	400	0	0.8414	589	0.8237	825	3	309	false
GCA_012030815.1__GCA_003569705.1	GCA_012030815.1	GCA_003569705.1	ok	0	0	0.00000	0.00000	0.00000	0	0	0	1.0000	2	1.0000	4	1	4	false
GCF_000718165.1__GCF_000717055.1	GCF_000718165.1	GCF_000717055.1	ok	13	81	0.04305	0.42053	0.42053	127	127	0	0.7962	211	0.7197	302	55	907	false
GCF_011395035.1__GCF_900068835.1	GCF_011395035.1	GCF_900068835.1	ok	1	13	0.02128	0.38298	0.61702	18	29	0	1.0000	35	0.7234	47	15	295	false
GCF_900108365.1__GCF_003971235.1	GCF_900108365.1	GCF_003971235.1	ok	5	20	0.03597	0.25180	0.74820	35	104	0	0.9275	128	0.8611	139	7	11	false
GCF_004769575.1__GCF_004769235.1	GCF_004769575.1	GCF_004769235.1	ok	0	4	0.00000	0.50000	0.50000	21	21	0	0.8529	29	0.8824	42	2	36	false
GCF_014204515.1__GCF_016919445.1	GCF_014204515.1	GCF_016919445.1	ok	49	135	0.06473	0.47556	0.47556	360	360	0	0.9339	706	0.8306	757	39	611	false
GCA_902580765.1__GCA_902572735.1	GCA_902580765.1	GCA_902572735.1	ok	0	1	0.00000	0.31250	0.31250	5	5	0	0.6250	5	0.8750	16	0	2	false
GCA_017435045.1__GCA_017442085.1	GCA_017435045.1	GCA_017442085.1	ok	0	4	0.00000	0.36364	0.63636	8	14	0	0.4000	2	0.5000	22	4	49	false
GCF_001507435.1__GCF_008704995.1	GCF_001507435.1	GCF_008704995.1	ok	10	66	0.04255	0.32766	0.32766	77	77	0	0.7906	185	0.7284	235	70	688	false
GCA_903994365.1__GCA_903866255.1	GCA_903994365.1	GCA_903866255.1	ok	0	10	0.00000	0.48387	0.51613	15	16	0	0.6000	6	0.4444	31	22	79	false
GCF_002251635.1__GCF_000282375.1	GCF_002251635.1	GCF_000282375.1	ok	2	65	0.00858	0.37768	0.37768	88	88	0	0.5355	83	0.6108	233	30	564	false
GCF_014529935.1__GCF_012641275.1	GCF_014529935.1	GCF_012641275.1	ok	2	9	0.03125	0.34375	0.34375	22	22	0	0.8983	53	0.8548	64	5	122	false
GCF_002154575.1__GCF_001896135.2	GCF_002154575.1	GCF_001896135.2	ok	26	517	0.01548	0.49702	0.49702	835	835	0	0.6657	1097	0.6915	1680	43	693	false
GCF_000717995.1__GCF_003112555.1	GCF_000717995.1	GCF_003112555.1	ok	19	91	0.01453	0.28211	0.28211	369	369	0	0.9649	1236	0.9307	1308	55	596	false
GCA_902627595.1__GCA_902587545.1	GCA_902627595.1	GCA_902587545.1	ok	0	3	0.00000	0.33333	0.66667	3	6	0	0.2857	2	0.5714	9	0	7	false
GCA_016787135.1__GCA_016787085.1	GCA_016787135.1	GCA_016787085.1	ok	0	7	0.00000	0.33333	0.33333	8	8	0	0.0000	0	0.2222	24	8	51	false
GCF_012396365.1__GCF_000341065.1	GCF_012396365.1	GCF_000341065.1	ok	6	167	0.01333	0.42000	0.58000	189	261	0	0.9472	251	0.5976	450	23	268	false
GCF_003324565.1__GCF_002803085.1	GCF_003324565.1	GCF_002803085.1	ok	7	45	0.00873	0.43766	0.43766	351	351	0	0.9715	749	0.9430	802	61	721	false
GCA_902590695.1__GCA_902575815.1	GCA_902590695.1	GCA_902575815.1	ok	0	5	0.00000	0.41176	0.58824	7	10	0	0.8333	5	0.5455	17	0	1	false
GCF_002221525.1__GCF_000238395.3	GCF_002221525.1	GCF_000238395.3	ok	7	14	0.23333	0.40000	0.40000	12	12	0	1.0000	28	0.6000	30	21	66	false
GCF_002284535.1__GCF_013170705.1	GCF_002284535.1	GCF_013170705.1	ok	28	70	0.15556	0.35556	0.64444	64	116	0	0.9050	162	0.6569	180	67	1034	false
GCF_018448925.1__GCF_001684335.1	GCF_018448925.1	GCF_001684335.1	ok	14	73	0.02811	0.44980	0.44980	224	224	0	0.9464	424	0.8498	498	57	54	false
GCA_902623395.1__GCA_902596205.1	GCA_902623395.1	GCA_902596205.1	ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false
GCF_000799235.1__GCA_016025055.1	GCF_000799235.1	GCA_016025055.1	ok	0	7	0.00000	0.40000	0.60000	6	9	0	0.5000	7	0.5000	15	8	8	false
GCF_015679985.1__GCA_902387145.1	GCF_015679985.1	GCA_902387145.1	ok	0	10	0.00000	0.35606	0.35606	47	47	0	0.9919	122	0.9242	132	3	17	false
GCA_002424295.1__GCA_002411615.1	GCA_002424295.1	GCA_002411615.1	ok	0	22	0.00000	0.44660	0.55340	46	57	0	0.4375	14	0.5417	103	0	39	false
GCA_002438845.1__GCA_002297815.1	GCA_002438845.1	GCA_002297815.1	ok	1	28	0.01075	0.43011	0.56989	40	53	0	0.5581	24	0.5254	93	7	80	false
GCA_013867245.1__GCA_902514095.1	GCA_013867245.1	GCA_902514095.1	ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false
GCA_017631745.1__GCA_900768075.1	GCA_017631745.1	GCA_900768075.1	ok	0	4	0.00000	0.42857	0.42857	12	12	0	0.2857	2	0.5556	28	14	45	false
GCA_014654235.1__GCA_902517175.1	GCA_014654235.1	GCA_902517175.1	ok	0	1	0.00000	0.42857	0.57143	3	4	0	0.0000	0	0.0000	7	1	1	false
GCF_003323735.1__GCF_017676345.1	GCF_003323735.1	GCF_017676345.1	ok	6	39	0.03093	0.47938	0.47938	93	93	0	0.9193	148	0.7869	194	18	525	false
GCA_003152695.1__GCA_003135475.1	GCA_003152695.1	GCA_003135475.1	ok	15	114	0.05769	0.48462	0.48462	126	126	0	0.8440	119	0.4911	260	10	319	false
GCA_004210455.1__GCF_001653795.1	GCA_004210455.1	GCF_001653795.1	ok	21	152	0.02468	0.37368	0.37368	318	318	0	0.8492	721	0.8247	851	18	795	false
GCF_001298465.1__GCF_902460545.1	GCF_001298465.1	GCF_902460545.1	ok	17	44	0.14530	0.16239	0.83761	19	98	0	1.0000	106	0.6692	117	4	18	false
GCF_000979455.1__GCF_000969965.1	GCF_000979455.1	GCF_000969965.1	ok	25	76	0.29762	0.29762	0.29762	25	25	0	0.6386	53	0.2897	84	22	37	false
GCA_902538885.1__GCA_902522385.1	GCA_902538885.1	GCA_902522385.1	ok	0	0	0.00000	0.00000	1.00000	0	6	0	0.6667	2	1.0000	6	0	1	false
GCA_017646825.1__GCA_017408205.1	GCA_017646825.1	GCA_017408205.1	ok	0	3	0.00000	0.33333	0.33333	11	11	0	0.4286	3	0.6667	33	5	10	false
GCF_003942695.1__GCF_001281025.1	GCF_003942695.1	GCF_001281025.1	ok	5	23	0.20000	0.44000	0.56000	11	14	0	0.3750	9	0.2333	25	3	9	false
GCF_000959525.1__GCF_000203915.1	GCF_000959525.1	GCF_000203915.1	ok	34	74	0.03609	0.04246	0.04246	40	40	0	0.9968	936	0.9242	942	147	2189	false
GCA_014804365.1__GCA_014804655.1	GCA_014804365.1	GCA_014804655.1	ok	9	75	0.02727	0.47879	0.52121	158	172	0	0.8491	242	0.7627	330	9	69	false
GCA_900762525.1__GCA_000613465.1	GCA_900762525.1	GCA_000613465.1	ok	0	97	0.00000	0.47863	0.52137	112	122	0	0.3164	56	0.4699	234	6	60	false
GCF_002013415.1__GCF_001632805.1	GCF_002013415.1	GCF_001632805.1	ok	1	36	0.00500	0.49000	0.51000	98	102	0	0.8241	164	0.8209	200	18	548	false
GCF_009496285.1__GCF_009731465.1	GCF_009496285.1	GCF_009731465.1	ok	3	14	0.20000	0.46667	0.46667	7	7	0	0.2857	4	0.1765	15	12	19	false
GCA_002697205.1__GCA_012960535.1	GCA_002697205.1	GCA_012960535.1	ok	0	102	0.00000	0.42035	0.57965	219	302	0	0.7531	366	0.7927	521	44	97	false
GCF_001509475.1__GCF_015712165.1	GCF_001509475.1	GCF_015712165.1	ok	11	144	0.03014	0.40274	0.40274	147	147	0	0.6056	218	0.6150	365	88	805	false
GCA_900555035.1__GCA_900770515.1	GCA_900555035.1	GCA_900770515.1	ok	0	34	0.00000	0.46711	0.46711	71	71	0	0.7833	47	0.6344	152	18	118	false
GCA_003280895.1__GCF_002025945.1	GCA_003280895.1	GCF_002025945.1	ok	0	6	0.00000	0.28000	0.72000	7	18	0	0.8182	9	0.6250	25	1	0	false
GCF_900105025.1__GCF_012844235.1	GCF_900105025.1	GCF_012844235.1	ok	0	15	0.00000	0.46453	0.53547	275	317	0	0.9983	577	0.9747	592	51	222	false
GCA_003278855.1__GCF_017695975.1	GCA_003278855.1	GCF_017695975.1	ok	0	8	0.00000	0.41667	0.58333	10	14	0	0.5455	12	0.6364	24	0	2	false
GCF_900109435.1__GCA_017542475.1	GCF_900109435.1	GCA_017542475.1	ok	11	37	0.19298	0.49123	0.49123	28	28	0	0.8857	31	0.3509	57	17	220	false
GCA_003166375.1__GCA_003140595.1	GCA_003166375.1	GCA_003140595.1	ok	0	10	0.00000	0.44262	0.55738	27	34	0	0.3000	6	0.5238	61	18	362	false
GCF_004343605.1__GCF_000512895.1	GCF_004343605.1	GCF_000512895.1	ok	4	22	0.02260	0.32768	0.67232	58	119	0	0.9205	162	0.8778	177	20	48	false
GCF_005843885.1__GCF_002900365.1	GCF_005843885.1	GCF_002900365.1	ok	23	46	0.06336	0.30579	0.69421	111	252	0	1.0000	363	0.8808	363	62	141	true
GCF_000187465.1__GCF_013394695.1	GCF_000187465.1	GCF_013394695.1	ok	5	10	0.07353	0.27941	0.72059	19	49	0	1.0000	68	0.8630	68	11	7	true
GCF_900167025.1__GCA_002477955.1	GCF_900167025.1	GCA_002477955.1	ok	0	32	0.00000	0.43646	0.56354	79	102	0	0.9854	135	0.8084	181	4	55	false
GCF_014697585.1__GCF_012516395.1	GCF_014697585.1	GCF_012516395.1	ok	5	40	0.13514	0.24324	0.24324	9	9	0	0.2500	9	0.1304	37	26	11	false
GCF_007679425.1__GCF_014673495.1	GCF_007679425.1	GCF_014673495.1	ok	16	76	0.00802	0.47118	0.52882	940	1055	0	0.9754	1944	0.9621	1995	101	516	false
GCF_000696385.1__GCF_009665255.1	GCF_000696385.1	GCF_009665255.1	ok	3	40	0.00521	0.41667	0.41667	240	240	0	0.9425	541	0.9308	576	21	151	false
GCA_900542945.1__GCA_018380195.1	GCA_900542945.1	GCA_018380195.1	ok	5	88	0.00821	0.49097	0.49097	299	299	0	0.8655	489	0.8493	609	5	318	false
GCF_900573885.1__GCF_003208235.1	GCF_900573885.1	GCF_003208235.1	ok	36	88	0.27481	0.45038	0.45038	59	59	0	0.9130	105	0.4430	131	19	413	false
GCA_009699265.1__GCF_004137245.1	GCA_009699265.1	GCF_004137245.1	ok	3	57	0.01579	0.42105	0.42105	80	80	0	0.7069	123	0.6919	190	16	634	false
GCA_902594865.1__GCA_902588855.1	GCA_902594865.1	GCA_902588855.1	ok	0	0	0.00000	0.33333	0.66667	1	2	0	0.0000	0	1.0000	3	0	0	false
GCF_900220975.1__GCF_013378445.1	GCF_900220975.1	GCF_013378445.1	ok	22	70	0.01957	0.42794	0.57206	481	643	0	0.9844	1075	0.9378	1124	45	1026	false
GCF_002798385.1__GCF_001187505.1	GCF_002798385.1	GCF_001187505.1	ok	7	85	0.01284	0.45872	0.45872	250	250	0	0.8603	468	0.8457	545	58	910	false
GCF_000424305.1__GCF_900113655.1	GCF_000424305.1	GCF_900113655.1	ok	4	32	0.03922	0.48039	0.48039	49	49	0	0.9577	68	0.6667	102	4	18	false
GCF_900116375.1__GCA_014837105.1	GCF_900116375.1	GCA_014837105.1	ok	4	39	0.00676	0.46284	0.46284	274	274	0	0.9701	552	0.9336	592	23	399	false
GCF_900497695.1__GCF_018417595.1	GCF_900497695.1	GCF_018417595.1	ok	23	49	0.19658	0.41026	0.41026	48	48	0	0.9397	109	0.6370	117	61	526	false
GCF_006494415.1__GCF_002077695.1	GCF_006494415.1	GCF_002077695.1	ok	1	13	0.02703	0.43243	0.56757	16	21	0	0.6250	10	0.4348	37	11	330	false
GCF_001439685.1__GCF_003852235.1	GCF_001439685.1	GCF_003852235.1	ok	18	59	0.05505	0.29052	0.29052	95	95	0	0.9233	301	0.8280	327	34	444	false
GCF_001953745.1__GCF_000337195.1	GCF_001953745.1	GCF_000337195.1	ok	12	52	0.14286	0.45238	0.54762	38	46	0	1.0000	54	0.4468	84	64	277	false
GCF_008085905.1__GCF_004348735.1	GCF_008085905.1	GCF_004348735.1	ok	9	159	0.02528	0.50000	0.50000	178	178	0	0.9897	193	0.5378	356	45	642	false
GCF_003579925.1__GCF_900106035.1	GCF_003579925.1	GCF_900106035.1	ok	25	270	0.03925	0.45369	0.45369	289	289	0	0.5766	365	0.5909	637	44	757	false
GCF_005930355.1__GCF_014192395.1	GCF_005930355.1	GCF_014192395.1	ok	5	22	0.06250	0.37500	0.62500	30	50	0	0.8036	45	0.6812	80	29	437	false
GCF_000473265.1__GCF_011758765.1	GCF_000473265.1	GCF_011758765.1	ok	18	36	0.03758	0.06263	0.06263	30	30	0	1.0000	479	0.9276	479	59	787	true
GCF_016901995.1__GCA_018883555.1	GCF_016901995.1	GCA_018883555.1	ok	1	33	0.00781	0.39062	0.39062	50	50	0	0.6842	52	0.6489	128	8	32	false
GCF_003664315.1__GCF_014651055.1	GCF_003664315.1	GCF_014651055.1	ok	7	45	0.02917	0.42917	0.42917	103	103	0	1.0000	204	0.8140	240	85	693	false
GCF_000934605.2__GCF_902459685.1	GCF_000934605.2	GCF_902459685.1	ok	3	20	0.01875	0.41875	0.41875	67	67	0	0.9932	146	0.8773	160	41	1326	false
GCF_003846185.1__GCF_001715295.1	GCF_003846185.1	GCF_001715295.1	ok	7	19	0.03590	0.46667	0.46667	91	91	0	1.0000	189	0.9055	195	17	467	false
GCA_016714685.1__GCA_903857495.1	GCA_016714685.1	GCA_903857495.1	ok	1	19	0.01923	0.48077	0.48077	25	25	0	0.8333	20	0.5128	52	34	157	false
GCA_003216275.1__GCA_902564695.1	GCA_003216275.1	GCA_902564695.1	ok	0	3	0.00000	0.33333	0.33333	3	3	0	0.0000	0	0.4000	9	2	2	false
GCF_900209925.1__GCF_000173975.1	GCF_900209925.1	GCF_000173975.1	ok	1	34	0.01818	0.41818	0.41818	23	23	0	1.0000	22	0.3818	55	24	15	false
GCF_000719265.1__GCF_014650335.1	GCF_000719265.1	GCF_014650335.1	ok	29	100	0.02874	0.38157	0.61843	385	624	0	0.9695	952	0.9023	1009	28	568	false
GCF_014650815.1__GCF_014649395.1	GCF_014650815.1	GCF_014649395.1	ok	28	89	0.03101	0.22038	0.22038	199	199	0	0.9760	855	0.9031	903	49	743	false
GCF_006494415.1__GCF_001598475.1	GCF_006494415.1	GCF_001598475.1	ok	0	24	0.00000	0.40000	0.40000	76	76	0	0.8837	152	0.8652	190	11	250	false
GCA_009929215.1__GCF_000420465.1	GCA_009929215.1	GCF_000420465.1	ok	0	24	0.00000	0.47917	0.52083	23	25	0	0.2368	9	0.3846	48	10	60	false
GCF_002899455.1__GCF_019049325.1	GCF_002899455.1	GCF_019049325.1	ok	9	61	0.03896	0.38961	0.61039	90	141	0	1.0000	186	0.7437	231	80	580	false
GCA_900540665.1__GCF_004168205.1	GCA_900540665.1	GCF_004168205.1	ok	0	2	0.00000	0.43478	0.43478	10	10	0	0.4000	2	0.6000	23	4	9	false
GCA_900543415.1__GCA_000433535.1	GCA_900543415.1	GCA_000433535.1	ok	0	29	0.00000	0.45614	0.54386	78	93	0	0.8000	124	0.8176	171	0	16	false
GCF_017874195.1__GCA_002501655.1	GCF_017874195.1	GCA_002501655.1	ok	1	16	0.03030	0.48485	0.51515	16	17	0	0.5714	8	0.3333	33	13	148	false
GCA_003215795.1__GCA_003278425.1	GCA_003215795.1	GCA_003278425.1	ok	0	0	0.00000	0.16667	0.83333	1	5	0	0.0000	0	1.0000	6	1	4	false
GCF_002574955.1__GCF_001595725.1	GCF_002574955.1	GCF_001595725.1	ok	1	29	0.00870	0.34783	0.65217	40	75	0	0.7345	83	0.7456	115	9	40	false
GCF_001580545.1__GCF_002278075.1	GCF_001580545.1	GCF_002278075.1	ok	20	54	0.07547	0.38491	0.38491	102	102	0	0.9387	245	0.8071	265	151	1911	false
GCA_900541475.1__GCA_900541055.1	GCA_900541475.1	GCA_900541055.1	ok	8	76	0.01684	0.48211	0.48211	229	229	0	0.8930	384	0.8341	475	3	310	false
GCF_900115685.1__GCF_017161115.1	GCF_900115685.1	GCF_017161115.1	ok	39	90	0.02186	0.20852	0.79148	372	1412	0	0.9927	1770	0.9506	1784	47	1459	false
GCF_001613205.1__GCA_013361595.1	GCF_001613205.1	GCA_013361595.1	ok	0	86	0.00000	0.49198	0.50802	92	95	0	0.9268	38	0.3228	187	23	474	false
GCF_006716975.1__GCF_011927635.1	GCF_006716975.1	GCF_011927635.1	ok	35	93	0.04274	0.27106	0.72894	222	597	0	0.9962	793	0.8907	819	16	886	false
GCF_900142015.1__GCF_000513195.1	GCF_900142015.1	GCF_000513195.1	ok	2	27	0.01613	0.39516	0.60484	49	75	0	0.7778	63	0.7188	124	17	113	false
GCF_012570745.1__GCF_012570365.1	GCF_012570745.1	GCF_012570365.1	ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false
GCF_003721435.2__GCF_000337355.1	GCF_003721435.2	GCF_000337355.1	ok	15	78	0.11278	0.42857	0.57143	57	76	0	1.0000	83	0.4658	133	64	171	false
GCF_902506495.1__GCF_003008615.1	GCF_902506495.1	GCF_003008615.1	ok	60	118	0.21127	0.47535	0.47535	135	135	0	0.9965	282	0.6529	284	17	647	false
GCF_016239305.1__GCF_009914335.1	GCF_016239305.1	GCF_009914335.1	ok	0	33	0.00000	0.39474	0.60526	45	69	0	0.6726	76	0.7105	114	14	39	false
GCA_004560915.1__GCA_004552445.1	GCA_004560915.1	GCA_004552445.1	ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false
GCA_005882235.1__GCA_005884335.1	GCA_005882235.1	GCA_005884335.1	ok	1	40	0.00442	0.49115	0.50885	111	115	0	0.5889	53	0.6491	226	29	408	false
GCA_017614715.1__GCA_017529425.1	GCA_017614715.1	GCA_017529425.1	ok	0	14	0.00000	0.48214	0.48214	27	27	0	0.6087	14	0.5625	56	7	91	false
GCF_014596565.1__GCF_001269885.1	GCF_014596565.1	GCF_001269885.1	ok	14	63	0.04636	0.30795	0.69205	93	209	0	0.9551	255	0.7941	302	46	484	false
GCF_003027925.1__GCF_900091605.1	GCF_003027925.1	GCF_900091605.1	ok	16	76	0.03200	0.40600	0.40600	203	203	0	0.9008	436	0.8477	500	44	464	false
GCF_900582195.1__GCF_016650695.1	GCF_900582195.1	GCF_016650695.1	ok	13	58	0.06806	0.49215	0.49215	94	94	0	0.8207	151	0.7100	191	39	674	false
GCA_902547535.1__GCA_902516395.1	GCA_902547535.1	GCA_902516395.1	ok	0	0	0.00000	0.00000	1.00000	0	2	0	0.0000	0	1.0000	2	0	3	true
GCF_016734815.1__GCF_015694735.1	GCF_016734815.1	GCF_015694735.1	ok	5	49	0.05319	0.40426	0.59574	38	56	0	0.5172	45	0.4842	94	15	223	false
GCA_002212985.1__GCA_002212725.1	GCA_002212985.1	GCA_002212725.1	ok	0	9	0.00000	0.45455	0.54545	20	24	0	0.2000	2	0.4375	44	18	113	false
GCF_012034175.1__GCF_900142575.1	GCF_012034175.1	GCF_900142575.1	ok	12	65	0.04332	0.47653	0.47653	132	132	0	0.8819	209	0.7575	277	51	555	false
GCA_902566705.1__GCA_902553675.1	GCA_902566705.1	GCA_902553675.1	ok	0	0	0.00000	0.20000	0.80000	1	4	0	0.0000	0	1.0000	5	0	0	false
GCF_900100115.1__GCF_003815655.1	GCF_900100115.1	GCF_003815655.1	ok	0	5	0.00000	0.26667	0.73333	4	11	0	0.7143	10	0.6667	15	6	24	false
GCF_900141825.1__GCF_000424005.1	GCF_900141825.1	GCF_000424005.1	ok	0	21	0.00000	0.48175	0.51825	66	71	0	0.8226	102	0.8359	137	3	10	false
GCF_003061005.1__GCF_012986595.1	GCF_003061005.1	GCF_012986595.1	ok	18	165	0.01877	0.42753	0.42753	410	410	0	0.8501	805	0.8294	959	26	648	false
GCA_003211275.1__GCA_002687115.1	GCA_003211275.1	GCA_002687115.1	ok	0	5	0.00000	0.48485	0.51515	16	17	0	0.4545	5	0.6429	33	3	126	false
GCF_001591405.1__GCF_000297495.1	GCF_001591405.1	GCF_000297495.1	ok	4	61	0.01990	0.46766	0.46766	94	94	0	0.9929	139	0.6904	201	81	549	false
GCF_013337765.1__GCF_004362315.1	GCF_013337765.1	GCF_004362315.1	ok	4	28	0.01465	0.42491	0.42491	116	116	0	0.9321	247	0.8971	273	24	809	false
GCA_002762865.1__GCA_018901315.1	GCA_002762865.1	GCA_018901315.1	ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false
GCA_002737455.1__GCA_905612275.1	GCA_002737455.1	GCA_905612275.1	ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false
GCA_902616165.1__GCA_902581605.1	GCA_902616165.1	GCA_902581605.1	ok	0	1	0.00000	0.42857	0.57143	3	4	0	1.0000	1	0.5000	7	0	2	false
GCF_003105115.1__GCF_002217435.1	GCF_003105115.1	GCF_002217435.1	ok	0	2	0.00000	0.42857	0.57143	9	12	0	0.3333	2	0.6667	21	6	30	false
GCF_013407145.1__GCF_000299395.1	GCF_013407145.1	GCF_000299395.1	ok	2	4	0.28571	0.14286	0.85714	1	6	0	1.0000	7	0.5556	7	2	0	true
GCF_002910905.1__GCF_014650075.1	GCF_002910905.1	GCF_014650075.1	ok	16	184	0.02421	0.48865	0.51135	323	338	0	0.7194	459	0.7191	661	86	599	false
GCA_018261955.1__GCA_017986195.1	GCA_018261955.1	GCA_017986195.1	ok	1	25	0.02326	0.41860	0.41860	18	18	0	1.0000	12	0.3056	43	9	108	false
GCF_001399685.1__GCF_004000865.1	GCF_001399685.1	GCF_004000865.1	ok	20	269	0.01639	0.40492	0.40492	494	494	0	0.7932	886	0.7703	1220	22	648	false
GCF_902459535.1__GCF_900104795.1	GCF_902459535.1	GCF_900104795.1	ok	32	69	0.02488	0.01555	0.98445	20	1266	0	0.9984	1281	0.9476	1286	203	1758	false
GCA_013695475.1__GCA_013697825.1	GCA_013695475.1	GCA_013697825.1	ok	0	6	0.00000	0.37736	0.37736	20	20	0	0.0000	0	0.5385	53	15	126	false
GCF_000027145.1__GCA_000183865.1	GCF_000027145.1	GCA_000183865.1	ok	0	0	0.00000	0.00000	0.00000	0	0	0	1.0000	23	1.0000	23	5	97	true
GCF_001591845.1__GCF_001434975.1	GCF_001591845.1	GCF_001434975.1	ok	0	4	0.00000	0.37500	0.37500	3	3	0	0.0000	0	0.2000	8	4	15	false
GCA_900557255.1__GCF_000157935.1	GCA_900557255.1	GCF_000157935.1	ok	6	125	0.01481	0.46914	0.46914	190	190	0	0.6392	248	0.6819	405	35	93	false
GCF_002112385.1__GCF_003352185.1	GCF_002112385.1	GCF_003352185.1	ok	8	30	0.00450	0.48452	0.48452	861	861	0	0.9921	1762	0.9832	1777	31	683	false
GCA_900547805.1__GCA_902364645.1	GCA_900547805.1	GCA_902364645.1	ok	9	145	0.01515	0.46970	0.46970	279	279	0	0.7281	415	0.7504	594	7	300	false
GCF_000418325.1__GCF_000067165.1	GCF_000418325.1	GCF_000067165.1	ok	202	404	0.16290	0.06855	0.06855	85	85	0	1.0000	1240	0.7198	1240	270	1355	true
GCF_001545035.1__GCA_001544595.2	GCF_001545035.1	GCA_001544595.2	ok	7	88	0.01264	0.41155	0.41155	228	228	0	0.8882	453	0.8373	554	35	1765	false
GCF_013409625.1__GCF_900114845.1	GCF_013409625.1	GCF_900114845.1	ok	30	70	0.12195	0.38618	0.38618	95	95	0	0.9958	236	0.7464	246	35	798	false
GCF_000507185.2__GCF_000444135.1	GCF_000507185.2	GCF_000444135.1	ok	2	118	0.00813	0.43089	0.56911	106	140	0	1.0000	131	0.5223	246	65	645	false
GCA_003243275.1__GCA_001898835.1	GCA_003243275.1	GCA_001898835.1	ok	10	26	0.04950	0.17822	0.82178	36	166	0	0.9749	194	0.8762	202	2	735	false
GCF_001905465.1__GCF_000716545.1	GCF_001905465.1	GCF_000716545.1	ok	7	89	0.01328	0.48956	0.48956	258	258	0	0.9818	432	0.8275	527	40	465	false
GCF_002113045.1__GCF_014268745.2	GCF_002113045.1	GCF_014268745.2	ok	22	56	0.16176	0.50000	0.50000	68	68	0	0.8800	110	0.6190	136	30	541	false
GCF_000259195.1__GCF_014268885.2	GCF_000259195.1	GCF_014268885.2	ok	20	66	0.15625	0.42969	0.42969	55	55	0	0.7638	97	0.5479	128	47	505	false
GCF_003044425.1__GCF_000193735.1	GCF_003044425.1	GCF_000193735.1	ok	12	98	0.02151	0.37276	0.37276	208	208	0	0.9937	471	0.8244	558	15	140	false
GCF_014931395.1__GCA_905215245.1	GCF_014931395.1	GCA_905215245.1	ok	3	103	0.01875	0.49375	0.50625	79	81	0	1.0000	62	0.3642	160	4	13	false
