pairid	q_acc	r_acc	status	syn2b_breakpoints	syn2b_scj_distance	syn2b_breakpoint_density	syn2b_inverted_fraction	syn2b_raw_inverted_fraction	syn2b_orientation_mismatches	syn2b_orientation_mismatches_raw	syn2b_orientation_uninformative	syn2b_observable_fraction	syn2b_observable_adjacencies	syn2b_structural	syn2b_shared_tags	syn2b_repeats_dropped	syn2b_landmarks_collapsed	syn2b_circular
GCF_008824185.1__GCF_003285265.1	GCF_008824185.1	GCF_003285265.1	ok	72	144	0.43114	0.30539	0.30539	51	51	0	0.9940	165	0.3924	167	269	1155	false
GCA_015523185.1__GCF_012027635.1	GCA_015523185.1	GCF_012027635.1	ok	1	23	0.03448	0.34483	0.65517	10	19	0	0.2143	6	0.2333	29	10	219	false
GCF_002234915.1__GCF_002259645.1	GCF_002234915.1	GCF_002259645.1	ok	1	47	0.00256	0.41176	0.41176	161	161	0	0.8910	327	0.8763	391	94	1137	false
GCF_002019635.1__GCF_000518865.1	GCF_002019635.1	GCF_000518865.1	ok	20	116	0.01500	0.45986	0.54014	613	720	0	0.9976	1256	0.9142	1333	47	318	false
GCF_019139815.1__GCF_000282195.1	GCF_019139815.1	GCF_000282195.1	ok	22	96	0.11168	0.48731	0.48731	96	96	0	1.0000	144	0.5596	197	68	1667	false
GCF_003019675.1__GCF_002356455.1	GCF_003019675.1	GCF_002356455.1	ok	13	26	0.05138	0.26877	0.73123	68	185	0	1.0000	253	0.9023	253	122	214	true
GCF_000306765.2__GCF_000025685.1	GCF_000306765.2	GCF_000025685.1	ok	8	18	0.06897	0.32759	0.32759	38	38	0	0.9911	111	0.8512	116	81	631	false
GCF_007667275.1__GCF_001676385.1	GCF_007667275.1	GCF_001676385.1	ok	6	35	0.02844	0.48341	0.48341	102	102	0	0.9637	186	0.8372	211	37	1832	false
GCF_015670745.1__GCA_900764025.1	GCF_015670745.1	GCA_900764025.1	ok	7	329	0.00693	0.44554	0.44554	450	450	0	0.9896	665	0.6667	1010	116	752	false
GCA_902629575.1__GCA_902627935.1	GCA_902629575.1	GCA_902627935.1	ok	0	3	0.00000	0.50000	0.50000	10	10	0	0.7333	11	0.8000	20	0	22	false
GCF_004785665.1__GCF_002902565.1	GCF_004785665.1	GCF_002902565.1	ok	7	67	0.02778	0.44841	0.44841	113	113	0	0.9894	186	0.7276	252	10	77	false
GCF_014649815.1__GCA_016432725.1	GCF_014649815.1	GCA_016432725.1	ok	25	74	0.06510	0.47917	0.52083	184	200	0	0.9321	357	0.8182	384	201	1547	false
GCF_002778015.1__GCF_002777915.1	GCF_002778015.1	GCF_002777915.1	ok	6	43	0.02198	0.44689	0.44689	122	122	0	0.8797	212	0.8307	273	81	199	false
GCF_013359685.1__GCF_900114565.1	GCF_013359685.1	GCF_900114565.1	ok	4	43	0.02010	0.45729	0.45729	91	91	0	0.8977	158	0.7839	199	18	1141	false
GCA_905215765.1__GCA_905215725.1	GCA_905215765.1	GCA_905215725.1	ok	4	174	0.00293	0.48791	0.48791	666	666	0	0.8874	1096	0.8652	1365	8	759	false
GCA_012030815.1__GCA_003569705.1	GCA_012030815.1	GCA_003569705.1	ok	0	10	0.00000	0.30000	0.30000	6	6	0	0.2857	4	0.2857	20	14	46	false
GCF_000718165.1__GCF_000717055.1	GCF_000718165.1	GCF_000717055.1	ok	30	120	0.05181	0.39724	0.39724	230	230	0	0.8994	483	0.7931	579	97	2402	false
GCF_011395035.1__GCF_900068835.1	GCF_011395035.1	GCF_900068835.1	ok	1	16	0.00862	0.47414	0.52586	55	61	0	1.0000	101	0.8621	116	53	1242	false
GCF_900108365.1__GCF_003971235.1	GCF_900108365.1	GCF_003971235.1	ok	11	35	0.01226	0.23300	0.76700	209	688	0	0.9866	884	0.9615	897	41	322	false
GCF_004769575.1__GCF_004769235.1	GCF_004769575.1	GCF_004769235.1	ok	0	8	0.00000	0.48454	0.51546	94	100	0	0.9514	176	0.9572	194	13	317	false
GCF_014204515.1__GCF_016919445.1	GCF_014204515.1	GCF_016919445.1	ok	72	178	0.04335	0.49789	0.49789	827	827	0	0.9723	1614	0.8966	1661	125	2319	false
GCA_902580765.1__GCA_902572735.1	GCA_902580765.1	GCA_902572735.1	ok	0	18	0.00000	0.40566	0.40566	43	43	0	0.8721	75	0.8085	106	0	44	false
GCA_017435045.1__GCA_017442085.1	GCA_017435045.1	GCA_017442085.1	ok	2	26	0.02597	0.38961	0.61039	30	47	0	0.6552	19	0.4468	77	14	389	false
GCF_001507435.1__GCF_008704995.1	GCF_001507435.1	GCF_008704995.1	ok	22	91	0.04721	0.36695	0.36695	171	171	0	0.8817	410	0.8116	466	115	1929	false
GCA_903994365.1__GCA_903866255.1	GCA_903994365.1	GCA_903866255.1	ok	7	45	0.08750	0.42500	0.42500	34	34	0	0.7568	28	0.3284	80	50	396	false
GCF_002251635.1__GCF_000282375.1	GCF_002251635.1	GCF_000282375.1	ok	9	145	0.01948	0.37013	0.37013	171	171	0	0.6703	246	0.6446	462	62	1873	false
GCF_014529935.1__GCF_012641275.1	GCF_014529935.1	GCF_012641275.1	ok	14	29	0.07254	0.33679	0.33679	65	65	0	0.9786	183	0.8550	193	18	799	false
GCF_002154575.1__GCF_001896135.2	GCF_002154575.1	GCF_001896135.2	ok	46	650	0.01543	0.48860	0.48860	1457	1457	0	0.7793	2295	0.7828	2982	65	1762	false
GCF_000717995.1__GCF_003112555.1	GCF_000717995.1	GCF_003112555.1	ok	31	119	0.01344	0.27927	0.27927	644	644	1	0.9807	2234	0.9488	2307	110	1629	false
GCA_902627595.1__GCA_902587545.1	GCA_902627595.1	GCA_902587545.1	ok	0	12	0.00000	0.41538	0.58462	27	38	0	0.8333	50	0.8065	65	0	78	false
GCA_016787135.1__GCA_016787085.1	GCA_016787135.1	GCA_016787085.1	ok	0	29	0.00000	0.43678	0.43678	38	38	0	0.0426	2	0.3958	87	27	330	false
GCF_012396365.1__GCF_000341065.1	GCF_012396365.1	GCF_000341065.1	ok	16	236	0.01902	0.40904	0.59096	344	497	0	0.9768	589	0.7090	841	50	952	false
GCF_003324565.1__GCF_002803085.1	GCF_003324565.1	GCF_002803085.1	ok	9	59	0.00631	0.43167	0.43167	616	616	0	0.9799	1367	0.9585	1427	90	1841	false
GCA_902590695.1__GCA_902575815.1	GCA_902590695.1	GCA_902575815.1	ok	0	24	0.00000	0.47748	0.47748	53	53	0	0.9750	78	0.7647	111	0	47	false
GCF_002221525.1__GCF_000238395.3	GCF_002221525.1	GCF_000238395.3	ok	22	44	0.20755	0.49057	0.49057	52	52	0	1.0000	104	0.6508	106	63	546	false
GCF_002284535.1__GCF_013170705.1	GCF_002284535.1	GCF_013170705.1	ok	38	91	0.12925	0.39796	0.60204	117	177	0	0.9283	272	0.7217	294	105	2643	false
GCF_018448925.1__GCF_001684335.1	GCF_018448925.1	GCF_001684335.1	ok	34	128	0.02371	0.44421	0.44421	637	637	0	0.9790	1350	0.9115	1434	134	348	false
GCA_902623395.1__GCA_902596205.1	GCA_902623395.1	GCA_902596205.1	ok	0	6	0.00000	0.31818	0.68182	7	15	0	0.6000	9	0.6471	22	0	44	false
GCF_000799235.1__GCA_016025055.1	GCF_000799235.1	GCA_016025055.1	ok	0	13	0.00000	0.40217	0.40217	37	37	0	0.8571	78	0.8587	92	26	312	false
GCF_015679985.1__GCA_902387145.1	GCF_015679985.1	GCA_902387145.1	ok	0	11	0.00000	0.40068	0.40068	234	234	0	0.9983	573	0.9812	584	16	239	false
GCA_002424295.1__GCA_002411615.1	GCA_002424295.1	GCA_002411615.1	ok	0	71	0.00000	0.44211	0.55789	126	159	0	0.7247	129	0.6787	285	5	258	false
GCA_002438845.1__GCA_002297815.1	GCA_002438845.1	GCA_002297815.1	ok	4	71	0.01660	0.44398	0.55602	107	134	0	0.7485	125	0.6520	241	18	379	false
GCA_013867245.1__GCA_902514095.1	GCA_013867245.1	GCA_902514095.1	ok	0	1	0.00000	0.41667	0.58333	5	7	0	0.5000	1	0.6667	12	12	36	false
GCA_017631745.1__GCA_900768075.1	GCA_017631745.1	GCA_900768075.1	ok	0	21	0.00000	0.47297	0.52703	35	39	0	0.3171	13	0.5116	74	33	327	false
GCA_014654235.1__GCA_902517175.1	GCA_014654235.1	GCA_902517175.1	ok	0	3	0.00000	0.44828	0.55172	13	16	0	0.8000	12	0.8235	29	1	18	false
GCF_003323735.1__GCF_017676345.1	GCF_003323735.1	GCF_017676345.1	ok	8	55	0.01852	0.46296	0.46296	200	200	0	0.9518	375	0.8703	432	42	1520	false
GCA_003152695.1__GCA_003135475.1	GCA_003152695.1	GCA_003135475.1	ok	44	213	0.07971	0.44746	0.44746	247	247	0	0.9316	368	0.6063	552	32	1113	false
GCA_004210455.1__GCF_001653795.1	GCA_004210455.1	GCF_001653795.1	ok	37	188	0.02255	0.37965	0.37965	623	623	0	0.9207	1509	0.8873	1641	33	2202	false
GCF_001298465.1__GCF_902460545.1	GCF_001298465.1	GCF_902460545.1	ok	29	71	0.05263	0.19782	0.80218	109	442	0	0.9981	538	0.8776	551	22	229	false
GCF_000979455.1__GCF_000969965.1	GCF_000979455.1	GCF_000969965.1	ok	83	177	0.25152	0.30000	0.30000	99	99	0	0.9179	302	0.5564	330	77	477	false
GCA_902538885.1__GCA_902522385.1	GCA_902538885.1	GCA_902522385.1	ok	0	13	0.00000	0.40984	0.59016	25	36	0	0.8049	33	0.7292	61	6	27	false
GCA_017646825.1__GCA_017408205.1	GCA_017646825.1	GCA_017408205.1	ok	0	22	0.00000	0.43307	0.43307	55	55	0	0.7931	46	0.7067	127	26	143	false
GCF_003942695.1__GCF_001281025.1	GCF_003942695.1	GCF_001281025.1	ok	29	67	0.20423	0.45775	0.45775	65	65	0	0.9007	127	0.5964	142	21	177	false
GCF_000959525.1__GCF_000203915.1	GCF_000959525.1	GCF_000203915.1	ok	44	94	0.03279	0.04545	0.04545	61	61	0	0.9978	1336	0.9322	1342	208	4324	false
GCA_014804365.1__GCA_014804655.1	GCA_014804365.1	GCA_014804655.1	ok	17	107	0.01936	0.45672	0.54328	401	477	0	0.9443	780	0.8774	878	38	392	false
GCA_900762525.1__GCA_000613465.1	GCA_900762525.1	GCA_000613465.1	ok	0	213	0.00000	0.48410	0.48410	411	411	0	0.7082	551	0.7344	849	29	483	false
GCF_002013415.1__GCF_001632805.1	GCF_002013415.1	GCF_001632805.1	ok	2	40	0.00541	0.43243	0.56757	160	210	0	0.9051	334	0.8925	370	30	1333	false
GCF_009496285.1__GCF_009731465.1	GCF_009496285.1	GCF_009731465.1	ok	27	79	0.23684	0.49123	0.50877	56	58	0	0.6903	78	0.4191	114	47	191	false
GCA_002697205.1__GCA_012960535.1	GCA_002697205.1	GCA_012960535.1	ok	4	128	0.00344	0.40189	0.59811	467	695	0	0.8924	1004	0.8876	1162	90	433	false
GCF_001509475.1__GCF_015712165.1	GCF_001509475.1	GCF_015712165.1	ok	42	234	0.05874	0.41399	0.41399	296	296	0	0.7521	534	0.6880	715	143	2214	false
GCA_900555035.1__GCA_900770515.1	GCA_900555035.1	GCA_900770515.1	ok	1	87	0.00248	0.40447	0.40447	163	163	0	0.9352	231	0.7315	403	44	669	false
GCA_003280895.1__GCF_002025945.1	GCA_003280895.1	GCF_002025945.1	ok	0	46	0.00000	0.45455	0.54545	85	102	0	0.8786	123	0.7356	187	4	69	false
GCF_900105025.1__GCF_012844235.1	GCF_900105025.1	GCF_012844235.1	ok	2	19	0.00179	0.44803	0.55197	500	616	0	1.0000	1100	0.9830	1116	85	777	false
GCA_003278855.1__GCF_017695975.1	GCA_003278855.1	GCF_017695975.1	ok	0	23	0.00000	0.41627	0.41627	87	87	0	0.8841	183	0.8889	209	0	84	false
GCF_900109435.1__GCA_017542475.1	GCF_900109435.1	GCA_017542475.1	ok	38	98	0.25676	0.37162	0.37162	55	55	0	0.9652	111	0.4269	148	49	657	false
GCA_003166375.1__GCA_003140595.1	GCA_003166375.1	GCA_003140595.1	ok	0	25	0.00000	0.44340	0.55660	47	59	0	0.3889	21	0.5614	106	31	836	false
GCF_004343605.1__GCF_000512895.1	GCF_004343605.1	GCF_000512895.1	ok	12	36	0.02260	0.30132	0.69868	160	371	0	0.9736	516	0.9335	531	54	314	false
GCF_005843885.1__GCF_002900365.1	GCF_005843885.1	GCF_002900365.1	ok	37	77	0.04920	0.31117	0.68883	234	518	0	0.9987	749	0.9024	752	182	582	false
GCF_000187465.1__GCF_013394695.1	GCF_000187465.1	GCF_013394695.1	ok	8	16	0.02305	0.27089	0.72911	94	253	0	1.0000	347	0.9549	347	41	175	true
GCF_900167025.1__GCA_002477955.1	GCF_900167025.1	GCA_002477955.1	ok	2	55	0.00323	0.47742	0.52258	296	324	0	0.9858	557	0.9100	620	16	440	false
GCF_014697585.1__GCF_012516395.1	GCF_014697585.1	GCF_012516395.1	ok	46	133	0.41441	0.35135	0.35135	39	39	0	0.6545	72	0.1688	111	69	127	false
GCF_007679425.1__GCF_014673495.1	GCF_007679425.1	GCF_014673495.1	ok	18	90	0.00487	0.46900	0.53100	1732	1961	0	0.9848	3635	0.9757	3693	204	1642	false
GCF_000696385.1__GCF_009665255.1	GCF_000696385.1	GCF_009665255.1	ok	3	44	0.00226	0.44528	0.44528	590	590	0	0.9728	1287	0.9669	1325	51	599	false
GCA_900542945.1__GCA_018380195.1	GCA_900542945.1	GCA_018380195.1	ok	6	112	0.00583	0.49806	0.49806	513	513	0	0.9133	895	0.8891	1030	18	800	false
GCF_900573885.1__GCF_003208235.1	GCF_900573885.1	GCF_003208235.1	ok	78	166	0.29104	0.47015	0.47015	126	126	0	0.9761	245	0.5015	268	35	1570	false
GCA_009699265.1__GCF_004137245.1	GCA_009699265.1	GCF_004137245.1	ok	10	77	0.02825	0.40395	0.40395	143	143	0	0.8225	278	0.7825	354	19	1338	false
GCA_902594865.1__GCA_902588855.1	GCA_902594865.1	GCA_902588855.1	ok	0	1	0.00000	0.31250	0.68750	5	11	0	0.8889	8	0.9000	16	1	26	false
GCF_900220975.1__GCF_013378445.1	GCF_900220975.1	GCF_013378445.1	ok	26	81	0.01409	0.43848	0.56152	809	1036	0	0.9901	1793	0.9562	1845	65	2497	false
GCF_002798385.1__GCF_001187505.1	GCF_002798385.1	GCF_001187505.1	ok	15	101	0.01720	0.45298	0.45298	395	395	0	0.9070	790	0.8857	872	79	2210	false
GCF_000424305.1__GCF_900113655.1	GCF_000424305.1	GCF_900113655.1	ok	9	56	0.02550	0.45326	0.45326	160	160	0	0.9839	306	0.8414	353	35	268	false
GCF_900116375.1__GCA_014837105.1	GCF_900116375.1	GCA_014837105.1	ok	6	41	0.00653	0.45969	0.45969	422	422	1	0.9810	879	0.9552	919	36	801	false
GCF_900497695.1__GCF_018417595.1	GCF_900497695.1	GCF_018417595.1	ok	51	102	0.20238	0.38889	0.38889	98	98	0	0.9721	244	0.6554	252	118	1995	false
GCF_006494415.1__GCF_002077695.1	GCF_006494415.1	GCF_002077695.1	ok	5	28	0.05952	0.47619	0.52381	40	44	0	0.8036	45	0.6111	84	30	1162	false
GCF_001439685.1__GCF_003852235.1	GCF_001439685.1	GCF_003852235.1	ok	24	73	0.03409	0.27557	0.27557	194	194	0	0.9573	673	0.8993	704	86	1733	false
GCF_001953745.1__GCF_000337195.1	GCF_001953745.1	GCF_000337195.1	ok	14	59	0.10687	0.49618	0.49618	65	65	0	1.0000	98	0.5874	131	98	636	false
GCF_008085905.1__GCF_004348735.1	GCF_008085905.1	GCF_004348735.1	ok	23	237	0.03583	0.46417	0.46417	298	298	0	0.9885	431	0.6331	642	81	1662	false
GCF_003579925.1__GCF_900106035.1	GCF_003579925.1	GCF_900106035.1	ok	39	330	0.03704	0.45014	0.45014	474	474	0	0.7150	750	0.6967	1053	61	1785	false
GCF_005930355.1__GCF_014192395.1	GCF_005930355.1	GCF_014192395.1	ok	10	36	0.04950	0.41089	0.58911	83	119	0	0.9653	167	0.8154	202	69	1874	false
GCF_000473265.1__GCF_011758765.1	GCF_000473265.1	GCF_011758765.1	ok	49	98	0.05606	0.08238	0.08238	72	72	0	1.0000	874	0.8938	874	114	2092	true
GCF_016901995.1__GCA_018883555.1	GCF_016901995.1	GCA_018883555.1	ok	14	99	0.03104	0.39468	0.39468	178	178	0	0.8789	334	0.7698	451	28	343	false
GCF_003664315.1__GCF_014651055.1	GCF_003664315.1	GCF_014651055.1	ok	29	96	0.06157	0.47983	0.47983	226	226	0	1.0000	428	0.8061	471	143	1879	false
GCF_000934605.2__GCF_902459685.1	GCF_000934605.2	GCF_902459685.1	ok	7	28	0.02414	0.38621	0.38621	112	112	0	0.9964	276	0.9057	290	63	3131	false
GCF_003846185.1__GCF_001715295.1	GCF_003846185.1	GCF_001715295.1	ok	18	41	0.04737	0.45263	0.54737	172	208	0	1.0000	374	0.8967	380	31	1271	false
GCA_016714685.1__GCA_903857495.1	GCA_016714685.1	GCA_903857495.1	ok	8	50	0.05405	0.50000	0.50000	74	74	0	0.8679	92	0.6429	148	83	715	false
GCA_003216275.1__GCA_902564695.1	GCA_003216275.1	GCA_902564695.1	ok	0	8	0.00000	0.48485	0.48485	16	16	0	0.9412	16	0.6667	33	6	93	false
GCF_900209925.1__GCF_000173975.1	GCF_900209925.1	GCF_000173975.1	ok	14	106	0.05263	0.39098	0.39098	104	104	0	1.0000	187	0.6201	266	64	269	false
GCF_000719265.1__GCF_014650335.1	GCF_000719265.1	GCF_014650335.1	ok	51	151	0.02941	0.38005	0.61995	659	1075	0	0.9800	1669	0.9147	1734	43	1613	false
GCF_014650815.1__GCF_014649395.1	GCF_014650815.1	GCF_014649395.1	ok	49	132	0.02977	0.21324	0.21324	351	351	0	0.9870	1593	0.9213	1646	80	2004	false
GCF_006494415.1__GCF_001598475.1	GCF_006494415.1	GCF_001598475.1	ok	0	34	0.00000	0.38747	0.38747	167	167	0	0.9322	385	0.9194	431	27	964	false
GCA_009929215.1__GCF_000420465.1	GCA_009929215.1	GCF_000420465.1	ok	1	60	0.00552	0.45856	0.54144	83	98	0	0.5542	92	0.6429	181	20	798	false
GCF_002899455.1__GCF_019049325.1	GCF_002899455.1	GCF_019049325.1	ok	26	99	0.05856	0.40766	0.59234	181	263	0	1.0000	395	0.7885	444	156	1653	false
GCA_900540665.1__GCF_004168205.1	GCA_900540665.1	GCF_004168205.1	ok	4	111	0.01026	0.50000	0.50000	195	195	0	0.7865	221	0.6764	390	33	149	false
GCA_900543415.1__GCA_000433535.1	GCA_900543415.1	GCA_000433535.1	ok	3	49	0.00415	0.42462	0.57538	307	416	0	0.9446	665	0.9315	723	4	230	false
GCF_017874195.1__GCA_002501655.1	GCF_017874195.1	GCA_002501655.1	ok	2	28	0.03030	0.46970	0.53030	31	35	0	0.8333	30	0.5000	66	35	538	false
GCA_003215795.1__GCA_003278425.1	GCA_003215795.1	GCA_003278425.1	ok	0	3	0.00000	0.35000	0.65000	7	13	0	0.7500	9	0.7692	20	1	129	false
GCF_002574955.1__GCF_001595725.1	GCF_002574955.1	GCF_001595725.1	ok	35	103	0.06629	0.38636	0.61364	204	324	0	0.9218	483	0.8147	528	63	439	false
GCF_001580545.1__GCF_002278075.1	GCF_001580545.1	GCF_002278075.1	ok	28	69	0.06292	0.41124	0.41124	183	183	0	0.9615	424	0.8522	445	240	4156	false
GCA_900541475.1__GCA_900541055.1	GCA_900541475.1	GCA_900541055.1	ok	8	87	0.01001	0.47810	0.47810	382	382	0	0.9270	698	0.8890	799	8	811	false
GCF_900115685.1__GCF_017161115.1	GCF_900115685.1	GCF_017161115.1	ok	50	112	0.01581	0.20044	0.79956	634	2529	0	0.9956	3148	0.9651	3163	79	3938	false
GCF_001613205.1__GCA_013361595.1	GCF_001613205.1	GCA_013361595.1	ok	0	166	0.00000	0.49240	0.50760	162	167	0	0.9796	96	0.3688	329	35	1182	false
GCF_006716975.1__GCF_011927635.1	GCF_006716975.1	GCF_011927635.1	ok	49	121	0.03738	0.27231	0.72769	357	954	0	0.9977	1285	0.9108	1311	28	2061	false
GCF_900142015.1__GCF_000513195.1	GCF_900142015.1	GCF_000513195.1	ok	7	77	0.02017	0.38040	0.61960	132	215	0	0.9251	247	0.7586	347	58	910	false
GCF_012570745.1__GCF_012570365.1	GCF_012570745.1	GCF_012570365.1	ok	0	0	0.00000	0.00000	0.00000	0	0	0	1.0000	12	1.0000	12	17	0	true
GCF_003721435.2__GCF_000337355.1	GCF_003721435.2	GCF_000337355.1	ok	30	125	0.12048	0.47390	0.52610	118	131	0	1.0000	182	0.5487	249	100	412	false
GCF_902506495.1__GCF_003008615.1	GCF_902506495.1	GCF_003008615.1	ok	71	140	0.12478	0.49385	0.49385	281	281	0	0.9982	567	0.7799	569	40	2130	false
GCF_016239305.1__GCF_009914335.1	GCF_016239305.1	GCF_009914335.1	ok	10	61	0.02558	0.37852	0.62148	148	243	0	0.8897	347	0.8475	391	37	279	false
GCA_004560915.1__GCA_004552445.1	GCA_004560915.1	GCA_004552445.1	ok	0	15	0.00000	0.42222	0.42222	19	19	0	0.2083	5	0.4231	45	3	63	false
GCA_005882235.1__GCA_005884335.1	GCA_005882235.1	GCA_005884335.1	ok	3	66	0.00855	0.49288	0.49288	173	173	0	0.6080	107	0.6842	351	47	905	false
GCA_017614715.1__GCA_017529425.1	GCA_017614715.1	GCA_017529425.1	ok	6	48	0.03158	0.50000	0.50000	95	95	0	0.8531	122	0.7143	190	19	392	false
GCF_014596565.1__GCF_001269885.1	GCF_014596565.1	GCF_001269885.1	ok	28	91	0.04160	0.31501	0.68499	212	461	0	0.9780	623	0.8679	673	83	1806	false
GCF_003027925.1__GCF_900091605.1	GCF_003027925.1	GCF_900091605.1	ok	22	93	0.02384	0.41712	0.41712	385	385	0	0.9426	854	0.8998	923	64	1271	false
GCF_900582195.1__GCF_016650695.1	GCF_900582195.1	GCF_016650695.1	ok	22	82	0.06215	0.49718	0.49718	176	176	0	0.8873	307	0.7784	354	91	2084	false
GCA_902547535.1__GCA_902516395.1	GCA_902547535.1	GCA_902516395.1	ok	0	9	0.00000	0.34615	0.34615	9	9	0	1.0000	11	0.5500	26	0	39	false
GCF_016734815.1__GCF_015694735.1	GCF_016734815.1	GCF_015694735.1	ok	22	89	0.10138	0.41475	0.58525	90	127	0	0.7512	157	0.6130	217	25	1053	false
GCA_002212985.1__GCA_002212725.1	GCA_002212985.1	GCA_002212725.1	ok	6	42	0.04511	0.42857	0.57143	57	76	0	0.6415	34	0.4615	133	52	601	false
GCF_012034175.1__GCF_900142575.1	GCF_012034175.1	GCF_900142575.1	ok	28	97	0.05166	0.47048	0.47048	255	255	0	0.9459	472	0.8217	542	74	1517	false
GCA_902566705.1__GCA_902553675.1	GCA_902566705.1	GCA_902553675.1	ok	0	13	0.00000	0.29787	0.70213	14	33	0	0.8696	20	0.6176	47	1	25	false
GCF_900100115.1__GCF_003815655.1	GCF_900100115.1	GCF_003815655.1	ok	10	21	0.10526	0.29474	0.70526	28	67	0	0.9787	92	0.7961	95	16	274	false
GCF_900141825.1__GCF_000424005.1	GCF_900141825.1	GCF_000424005.1	ok	8	45	0.01460	0.45438	0.54562	249	299	0	0.9530	507	0.9174	548	22	265	false
GCF_003061005.1__GCF_012986595.1	GCF_003061005.1	GCF_012986595.1	ok	32	196	0.01839	0.43908	0.43908	764	764	0	0.9131	1577	0.8883	1740	39	2103	false
GCA_003211275.1__GCA_002687115.1	GCA_003211275.1	GCA_002687115.1	ok	0	13	0.00000	0.47761	0.52239	32	35	0	0.6667	20	0.6667	67	9	513	false
GCF_001591405.1__GCF_000297495.1	GCF_001591405.1	GCF_000297495.1	ok	5	76	0.01502	0.48348	0.48348	161	161	0	0.9961	258	0.7697	333	111	1075	false
GCF_013337765.1__GCF_004362315.1	GCF_013337765.1	GCF_004362315.1	ok	13	46	0.02845	0.45514	0.45514	208	208	0	0.9621	432	0.9011	457	40	1914	false
GCA_002762865.1__GCA_018901315.1	GCA_002762865.1	GCA_018901315.1	ok	2	28	0.02667	0.44000	0.44000	33	33	0	0.8696	20	0.4043	75	6	63	false
GCA_002737455.1__GCA_905612275.1	GCA_002737455.1	GCA_905612275.1	ok	0	5	0.00000	0.27778	0.27778	5	5	0	0.8333	5	0.5455	18	1	24	false
GCA_902616165.1__GCA_902581605.1	GCA_902616165.1	GCA_902581605.1	ok	0	20	0.00000	0.31818	0.68182	28	60	0	0.6765	46	0.7297	88	0	32	false
GCF_003105115.1__GCF_002217435.1	GCF_003105115.1	GCF_002217435.1	ok	0	37	0.00000	0.39655	0.60345	46	70	0	0.5000	46	0.6105	116	27	330	false
GCF_013407145.1__GCF_000299395.1	GCF_013407145.1	GCF_000299395.1	ok	2	4	0.04444	0.33333	0.33333	15	15	0	1.0000	45	0.9149	45	4	45	true
GCF_002910905.1__GCF_014650075.1	GCF_002910905.1	GCF_014650075.1	ok	27	227	0.02188	0.49595	0.49595	612	612	0	0.8421	1019	0.8166	1234	149	1612	false
GCA_018261955.1__GCA_017986195.1	GCA_018261955.1	GCA_017986195.1	ok	4	56	0.04301	0.44086	0.44086	41	41	0	0.9744	38	0.3778	93	13	290	false
GCF_001399685.1__GCF_004000865.1	GCF_001399685.1	GCF_004000865.1	ok	37	356	0.01530	0.39661	0.39661	959	959	0	0.8848	2043	0.8512	2418	50	2246	false
GCF_902459535.1__GCF_900104795.1	GCF_902459535.1	GCF_900104795.1	ok	42	89	0.02065	0.01573	0.98427	32	2002	0	0.9985	2027	0.9571	2034	347	4051	false
GCA_013695475.1__GCA_013697825.1	GCA_013695475.1	GCA_013697825.1	ok	0	21	0.00000	0.43243	0.43243	48	48	0	0.3902	16	0.5435	111	31	371	false
GCF_000027145.1__GCA_000183865.1	GCF_000027145.1	GCA_000183865.1	ok	0	0	0.00000	0.00000	0.00000	0	0	0	1.0000	92	1.0000	92	13	285	true
GCF_001591845.1__GCF_001434975.1	GCF_001591845.1	GCF_001434975.1	ok	0	12	0.00000	0.47826	0.47826	22	22	0	0.9630	26	0.6842	46	18	160	false
GCA_900557255.1__GCF_000157935.1	GCA_900557255.1	GCF_000157935.1	ok	9	174	0.00861	0.46890	0.46890	490	490	0	0.8226	844	0.8320	1045	88	618	false
GCF_002112385.1__GCF_003352185.1	GCF_002112385.1	GCF_003352185.1	ok	8	30	0.00252	0.48282	0.48282	1532	1532	0	0.9956	3158	0.9906	3173	54	2031	false
GCA_900547805.1__GCA_902364645.1	GCA_900547805.1	GCA_902364645.1	ok	16	191	0.01634	0.46476	0.46476	455	455	0	0.8029	766	0.8041	979	16	791	false
GCF_000418325.1__GCF_000067165.1	GCF_000418325.1	GCF_000067165.1	ok	297	594	0.14940	0.06237	0.06237	124	124	0	1.0000	1988	0.7400	1988	456	3035	true
GCF_001545035.1__GCA_001544595.2	GCF_001545035.1	GCA_001544595.2	ok	15	117	0.01801	0.40216	0.40216	335	335	0	0.9125	720	0.8590	833	66	3873	false
GCF_013409625.1__GCF_900114845.1	GCF_013409625.1	GCF_900114845.1	ok	33	76	0.08189	0.41935	0.41935	169	169	0	0.9975	393	0.8257	403	53	1612	false
GCF_000507185.2__GCF_000444135.1	GCF_000507185.2	GCF_000444135.1	ok	5	168	0.01055	0.40928	0.59072	194	280	0	1.0000	314	0.6478	474	110	2084	false
GCA_003243275.1__GCA_001898835.1	GCA_003243275.1	GCA_001898835.1	ok	10	27	0.03135	0.19436	0.80564	62	257	0	0.9810	310	0.9174	319	3	1400	false
GCF_001905465.1__GCF_000716545.1	GCF_001905465.1	GCF_000716545.1	ok	17	116	0.01657	0.49513	0.49513	508	508	0	0.9925	925	0.8868	1026	81	1453	false
GCF_002113045.1__GCF_014268745.2	GCF_002113045.1	GCF_014268745.2	ok	35	88	0.12915	0.49446	0.49446	134	134	0	0.9382	243	0.7037	271	66	1820	false
