pairid	anim_ani	anim_af_ref	anim_af_qry	aligned_bases_qry	af_tier
GCA_902546615.1__GCA_902523455.1	95.3800	54.57	78.77	692590	strict
GCA_003963025.1__GCA_003497625.1	87.9200	52.39	60.56	1359642	strict
GCA_017442805.1__GCA_016280635.1	84.7000	40.00	40.72	739573	low-AF
GCF_004336985.1__GCF_000702585.1	85.5900	60.64	59.94	1787419	low-AF
GCA_902623305.1__GCA_902538255.1	89.0500	51.33	54.70	552437	low-AF
GCF_003369925.1__GCF_000525795.1	86.8800	79.08	78.60	2051423	strict
GCF_008124535.1__GCF_900143215.1	87.7700	51.34	58.15	2698004	low-AF
GCF_002887815.1__GCA_002007745.1	84.8000	45.24	44.02	2742086	low-AF
GCF_001968825.1__GCF_014643255.1	88.0200	66.79	64.52	2245011	strict
GCF_001579525.1__GCA_905221415.1	93.1100	75.42	81.70	1492119	strict
GCF_000263395.1__GCF_000219605.1	87.2400	50.35	52.35	2239750	low-AF
GCF_014284365.1__GCF_010078235.1	89.9000	79.18	83.96	3418350	strict
GCA_902629215.1__GCA_902592675.1	84.7500	40.64	38.44	407206	low-AF
GCF_000332995.1__GCA_014041935.1	85.7700	45.77	47.74	2346638	low-AF
GCF_002112385.1__GCF_900102035.1	85.6100	36.82	38.71	2427069	low-AF
GCF_002222055.1__GCA_001507425.1	86.0500	43.77	43.30	2553048	low-AF
GCF_001180185.1__GCA_902571375.1	85.2200	38.76	38.90	392557	low-AF
GCF_003854275.1__GCF_902499175.1	88.9900	50.93	55.85	4559245	low-AF
GCA_902617525.1__GCA_902571005.1	95.0700	67.54	77.87	855867	strict
GCF_005844455.1__GCF_002356415.1	89.1800	61.61	53.30	1156985	low-AF
GCF_013386825.1__GCF_000282495.1	85.9000	38.44	35.81	2553218	low-AF
GCF_018687895.1__GCA_903892315.1	87.7700	67.27	68.14	1408811	strict
GCF_000158955.1__GCF_014650995.1	87.1300	44.60	47.37	4098686	low-AF
GCA_902600225.1__GCA_902522865.1	93.0100	56.28	63.20	792442	strict
GCF_011806525.1__GCF_000300275.1	87.7100	75.66	77.22	3311051	strict
GCF_009795885.1__GCF_900094945.1	91.4300	76.16	63.43	1782359	strict
GCF_003075375.1__GCF_900156435.1	87.5600	59.72	60.83	2042275	strict
GCA_018401935.1__GCA_902529365.1	88.5300	76.53	55.53	1444288	low-AF
GCF_001542915.1__GCF_001439925.1	89.2300	70.25	72.07	3686844	strict
GCF_016695175.1__GCF_000238315.3	95.7100	88.43	86.75	4747165	strict
GCF_004118635.1__GCA_001602925.1	87.0200	71.52	60.02	1661140	strict
GCF_018613755.1__GCF_017832975.1	87.1100	59.12	55.47	2763277	low-AF
GCF_000448565.1__GCA_018365265.1	95.0600	87.10	79.69	1860425	strict
GCA_910585165.1__GCA_910583695.1	87.5700	48.27	61.91	1458257	strict
GCF_003319095.1__GCF_010682065.1	87.1600	59.23	60.48	2375201	strict
GCF_002023715.1__GCF_002024805.1	91.5100	77.12	81.10	3368998	strict
GCF_011369485.1__GCF_019145475.1	88.1600	71.63	75.65	4634577	strict
GCF_000010805.1__GCF_000014565.1	91.2600	63.63	69.26	6119409	strict
GCA_902597515.1__GCA_902571135.1	93.2200	55.35	70.59	639968	strict
GCF_014697105.1__GCF_014696625.1	87.5300	47.42	63.36	3681308	strict
GCF_003434305.1__GCF_900143515.1	86.8900	38.38	41.30	2926537	low-AF
GCF_013280495.1__GCF_011617245.1	86.6700	51.71	57.33	2122647	low-AF
GCF_004348325.1__GCF_900090305.1	87.0000	41.64	40.05	2573765	low-AF
GCF_004353185.1__GCF_000577815.1	86.8900	47.74	42.33	1757605	low-AF
GCF_003324185.1__GCF_002549975.1	88.7100	48.43	50.02	1516079	low-AF
GCF_001954195.1__GCF_001665605.1	84.9600	49.14	53.60	2638448	low-AF
GCF_013337765.1__GCF_010731895.1	89.4200	69.72	68.33	4436949	strict
GCF_006440775.1__GCF_004022705.2	89.5600	66.72	71.85	4579773	strict
GCF_009708175.1__GCF_000308655.1	89.2400	65.96	73.41	5415128	strict
GCF_001672895.1__GCF_001500065.1	86.5400	65.17	71.11	3285153	strict
GCF_001665835.1__GCF_001673555.1	90.1700	80.43	76.75	4257779	strict
GCF_900094925.1__GCF_000300455.3	85.1800	64.78	65.17	3155046	strict
GCF_006716465.1__GCF_014851805.1	87.2600	61.56	66.15	2673069	strict
GCF_000970025.1__GCA_002505485.1	88.5300	61.13	51.97	2377593	low-AF
GCA_902566705.1__GCA_902528575.1	91.6600	75.01	65.81	735348	strict
GCF_002847525.1__GCF_005696695.1	92.3700	81.69	81.94	1918740	strict
GCF_002754195.1__GCF_001975985.1	87.0900	51.77	46.81	2962250	low-AF
GCF_001279775.1__GCF_000720255.1	86.9600	50.13	47.98	4971925	low-AF
GCF_003664035.1__GCF_000633455.1	86.6200	44.31	49.41	2983248	low-AF
GCF_009391885.1__GCA_017744435.1	93.7000	82.04	75.95	4614457	strict
GCF_000151205.2__GCF_000022365.1	87.4400	72.99	71.45	1490656	strict
GCF_011926545.1__GCF_900188185.1	85.4800	45.37	46.51	1880233	low-AF
GCF_002141365.1__GCF_000407165.1	86.2900	60.61	56.91	2175198	low-AF
GCA_002490665.1__GCA_910579275.1	86.9900	55.34	54.91	2261068	low-AF
GCF_007994015.1__GCF_004342125.1	89.5100	63.21	64.38	3737598	strict
GCA_015259045.1__GCA_015259105.1	94.5400	82.93	88.50	1178901	strict
GCF_002217395.1__GCF_000832125.1	85.7600	47.00	48.97	2478892	low-AF
GCF_001953875.1__GCF_001005295.1	92.7600	79.54	77.55	6062247	strict
GCF_012349115.1__GCF_014200175.1	88.2800	67.18	57.63	4442164	low-AF
GCF_002952215.1__GCF_001720465.1	85.3100	51.16	46.59	1527608	low-AF
GCF_900099825.1__GCF_001440395.1	86.1900	39.88	41.81	3486610	low-AF
GCF_013870525.1__GCF_002849735.1	90.3500	70.10	79.06	6660307	strict
GCA_002691385.1__GCA_905479015.1	85.7300	60.59	60.04	1776623	strict
GCA_002692685.1__GCA_018623995.1	90.8400	54.80	77.89	875830	strict
GCF_018614095.1__GCF_017639205.1	88.4600	48.07	52.82	4298722	low-AF
GCA_003724185.1__GCF_001557325.1	84.9200	43.33	46.49	1650274	low-AF
GCF_003626895.1__GCF_007990715.1	87.7800	60.11	57.50	4560335	low-AF
GCF_016650635.1__GCF_900187605.1	89.7300	76.83	77.10	5012243	strict
GCF_010120595.1__GCA_003521145.1	90.4700	81.74	66.21	1391945	strict
GCF_004348325.1__GCF_004217615.1	87.3900	37.31	41.50	2667018	low-AF
GCF_002846495.1__GCF_011383005.1	85.7800	44.03	51.56	1804705	low-AF
GCF_002812705.1__GCF_902859645.1	86.6000	48.34	51.79	3327983	low-AF
GCA_902579925.1__GCA_902524545.1	88.2100	59.03	70.14	625979	strict
GCF_013294065.1__GCF_900156335.1	91.7700	71.17	67.39	3296315	strict
GCF_005144795.1__GCA_905221095.1	92.6400	68.55	69.09	1366984	strict
GCF_008274625.1__GCF_900108365.1	87.0500	68.19	66.98	3338079	strict
GCA_902559075.1__GCA_902521615.1	88.7400	51.78	67.62	620347	strict
GCF_003755065.1__GCF_001424385.1	86.0600	55.91	52.13	2001425	low-AF
GCF_000297215.2__GCA_001644975.1	92.9200	80.17	78.88	2389299	strict
GCF_003054115.1__GCF_013266735.1	89.2800	62.70	73.00	3795909	strict
GCF_004349235.1__GCF_013211575.1	86.4500	43.93	45.02	4450804	low-AF
GCF_004217285.1__GCF_014650055.1	86.5200	37.66	47.39	2909697	low-AF
GCF_001880325.1__GCF_000091545.1	85.3700	64.77	57.11	1364061	low-AF
GCA_902587755.1__GCA_902538255.1	94.7100	85.37	71.40	918423	strict
GCF_904848665.1__GCF_000685035.1	86.7400	36.51	33.54	2925865	low-AF
GCF_007830635.1__GCF_018130825.1	93.3800	84.82	74.54	6877286	strict
GCF_903772925.1__GCF_000808575.1	87.2000	63.09	58.74	2740318	low-AF
GCF_002975175.1__GCA_018966865.1	94.1600	81.68	74.27	4267400	strict
GCF_009680455.1__GCF_003458705.1	94.8100	75.58	69.94	2114524	strict
GCA_002731295.1__GCA_002456995.1	91.8200	75.53	48.89	1228194	low-AF
GCA_902594835.1__GCA_902590465.1	88.7200	43.51	47.11	307468	low-AF
GCF_002096815.1__GCA_015256435.1	88.4400	58.90	49.90	990201	low-AF
GCA_016780245.1__GCA_902598525.1	87.0000	55.31	60.83	647958	strict
GCF_000971335.1__GCF_011601295.1	94.7300	85.29	84.76	4210665	strict
GCF_900104795.1__GCF_000020125.1	89.8400	65.69	60.32	5443218	strict
GCF_003812745.1__GCF_002220655.1	95.5400	83.03	90.42	4396790	strict
GCA_003214465.1__GCA_002699555.1	84.4200	50.40	49.58	895261	low-AF
GCF_017874715.1__GCF_016741935.1	94.9900	69.04	75.53	9049374	strict
GCF_008042075.1__GCF_014203535.1	86.6700	43.26	38.30	3793319	low-AF
GCF_000146585.1__GCA_001579035.1	88.0800	50.61	55.57	1064631	low-AF
GCA_902596675.1__GCA_902526085.1	89.2100	64.14	67.85	735492	strict
GCF_001654865.1__GCF_902500225.1	91.7800	81.81	82.98	3985817	strict
GCF_001905725.1__GCF_014205055.1	87.0900	48.63	47.09	4205519	low-AF
GCF_001941845.1__GCF_014650555.1	87.7600	48.01	53.29	4041813	low-AF
GCF_003058225.1__GCF_014137995.1	88.1700	57.88	54.52	3733713	low-AF
GCF_003606345.3__GCF_902825225.1	84.9600	56.67	49.94	1092064	low-AF
GCA_902622475.1__GCA_902612805.1	92.8600	43.27	64.26	611862	strict
GCA_015063085.1__GCA_017555685.1	86.1900	57.38	44.35	621719	low-AF
GCF_900015215.1__GCA_018336475.1	88.5400	64.16	63.53	1644395	strict
GCA_900319635.1__GCA_902775355.1	86.7000	33.80	44.35	958486	low-AF
GCF_015627125.1__GCF_900096955.1	86.5200	66.36	68.88	1897407	strict
GCA_902574475.1__GCA_902525035.1	90.9600	58.77	62.20	811069	strict
GCA_017983845.1__GCA_002299885.1	84.5800	55.32	52.39	1066134	low-AF
GCA_900539195.1__GCA_003512525.1	89.5400	73.18	72.51	1795459	strict
GCA_009774145.1__GCA_910583615.1	86.7900	47.30	43.04	2176067	low-AF
GCF_000963255.1__GCF_001073085.1	93.4500	81.74	84.05	1701662	strict
GCF_014647975.1__GCA_014656175.1	86.6200	48.83	37.20	3573441	low-AF
GCF_003269035.1__GCF_900230185.1	87.4200	40.48	53.27	4269590	low-AF
GCF_017875955.1__GCF_000730605.1	86.3300	49.55	52.87	3174688	low-AF
GCF_900105725.1__GCF_000344155.1	85.9000	55.51	41.00	2625928	low-AF
GCF_900105675.1__GCF_016925675.1	87.0900	56.83	52.29	3577872	low-AF
GCF_002836515.1__GCF_001661075.1	86.2600	44.43	49.89	2976268	low-AF
GCA_902788505.1__GCA_902787975.1	87.8600	47.90	50.47	1296527	low-AF
GCA_902596585.1__GCA_902537395.1	90.0400	59.78	54.68	637514	low-AF
GCF_900101225.1__GCF_001514495.1	85.8900	43.63	43.63	3219848	low-AF
GCF_900111805.1__GCF_001894765.1	91.5300	89.10	86.68	3539004	strict
GCA_003280935.1__GCA_902572395.1	94.4300	71.44	68.24	886150	strict
GCF_002892795.1__GCF_002929275.1	86.1500	47.16	45.37	2227196	low-AF
GCA_010024385.1__GCA_000378885.1	87.8700	79.55	76.99	1025002	strict
GCF_001905125.1__GCF_000717645.1	87.2700	48.89	39.55	3807400	low-AF
GCA_003280725.1__GCA_902578845.1	91.7600	71.30	42.97	602558	low-AF
GCF_002813405.1__GCA_000720845.1	86.4900	39.59	38.61	3367554	low-AF
GCA_002841405.1__GCF_001766835.1	85.6300	45.16	46.77	1745655	low-AF
GCF_004770145.1__GCF_000332515.2	84.6500	63.54	61.58	2576098	strict
GCA_005239475.1__GCA_003135435.1	90.1900	49.16	61.36	2182876	strict
GCA_017935785.1__GCA_017379075.1	86.4500	51.54	50.68	1495408	low-AF
GCF_900459225.1__GCF_002055535.1	88.8100	54.86	48.55	1044575	low-AF
GCA_013333945.2__GCA_905372155.1	90.9400	70.64	79.86	2406096	strict
GCF_001908175.1__GCF_018617485.1	90.7500	84.23	87.03	2374035	strict
GCA_017553445.1__GCA_902771225.1	87.8100	53.36	65.43	1284684	strict
GCF_001590835.1__GCF_000161455.1	88.5400	60.77	62.12	3488919	strict
GCF_003732705.1__GCF_001308855.1	91.9300	81.54	83.73	5973985	strict
GCF_018155095.1__GCF_000278235.1	85.2100	58.34	51.39	1045324	low-AF
GCF_014251555.1__GCF_014251335.1	85.0200	87.55	86.53	552697	strict
GCA_900556205.1__GCA_900555355.1	93.3900	64.32	74.07	1147245	strict
GCF_002940205.1__GCF_000802365.1	89.1800	72.94	70.02	3455660	strict
GCF_016907475.1__GCF_017086465.1	87.5000	66.45	55.60	2699187	low-AF
GCF_018688315.1__GCF_018687275.1	85.1800	43.50	50.54	971111	low-AF
GCF_000222705.1__GCA_901875575.1	87.5700	54.59	52.99	1070884	low-AF
GCA_002841035.1__GCA_002770955.1	90.3600	46.44	52.37	1452854	low-AF
GCF_002026145.1__GCA_000634215.1	93.7700	63.76	84.97	1003154	strict
GCF_007665395.1__GCF_000730625.1	90.8600	84.21	76.89	4251191	strict
GCF_006716315.1__GCF_900101045.1	87.5500	55.94	69.96	3477147	strict
GCF_001613425.1__GCF_000710915.1	94.9400	86.50	84.53	7927008	strict
GCA_001915995.1__GCA_003525075.1	94.9200	65.59	74.78	1072437	strict
GCF_014252255.1__GCF_014251715.1	86.1100	91.63	91.32	574321	strict
GCF_002979415.1__GCA_017744855.1	86.1200	55.32	44.11	1735711	low-AF
GCF_013185915.1__GCF_002192255.1	86.3000	43.36	43.90	1935512	low-AF
GCF_004402215.1__GCF_900101115.1	90.7400	79.92	68.95	2608996	strict
GCA_902558885.1__GCA_902517815.1	90.3500	57.90	71.60	1179856	strict
GCF_007679425.1__GCF_900104815.1	90.0400	62.75	68.22	5279274	strict
GCF_002811985.1__GCF_016919175.1	86.1500	62.52	62.48	3015518	strict
GCF_001411495.1__GCF_000959365.1	86.8400	42.50	36.20	3115562	low-AF
GCF_001483745.1__GCF_006337125.1	91.4200	85.17	82.82	2945721	strict
GCF_014534745.1__GCF_012844305.1	86.5900	45.34	52.99	4238181	low-AF
GCA_015061035.1__GCA_017521245.1	92.7600	76.62	83.06	1595183	strict
GCA_017474845.1__GCA_017428805.1	88.5400	34.07	46.00	989739	low-AF
GCF_002939185.1__GCF_000493015.1	91.6000	83.46	79.97	3916489	strict
GCF_013033355.1__GCF_903914075.1	85.5100	44.58	41.09	1906513	low-AF
GCF_001613045.1__GCF_001612615.1	90.1100	70.49	66.10	5393906	strict
GCF_003184905.1__GCF_016909075.1	85.0600	49.46	49.36	1957982	low-AF
GCF_000718455.1__GCA_000470535.1	86.6300	38.97	41.80	3116140	low-AF
GCF_003032475.1__GCF_003112535.1	89.2600	58.93	55.09	5427578	low-AF
GCF_004919685.1__GCF_003952465.1	86.0900	45.00	41.72	3451988	low-AF
GCF_003946095.1__GCF_003946145.1	87.4300	75.66	74.37	1734092	strict
GCF_002154655.1__GCF_016894265.1	89.1800	86.83	77.33	2032720	strict
GCF_000514775.1__GCF_000016425.1	91.2100	77.71	68.79	4036052	strict
GCA_018260275.1__GCA_018260405.1	92.3100	57.86	58.05	1647206	low-AF
GCF_003217325.1__GCF_000504425.1	94.3500	84.70	84.28	3429135	strict
GCA_900553705.1__GCA_902399975.1	93.6500	63.13	84.79	1443728	strict
GCA_902612805.1__GCA_902522865.1	93.7400	70.90	70.54	998002	strict
GCA_902585365.1__GCA_902530715.1	90.2300	59.51	43.27	388249	low-AF
GCF_010548465.1__GCF_001611795.1	86.6500	38.74	50.96	3487296	low-AF
GCF_018398425.1__GCF_000498575.2	85.8700	46.49	55.51	2543867	low-AF
GCA_017848205.1__GCA_902789705.1	94.3700	61.03	72.68	2022609	strict
GCF_000337775.1__GCA_000336895.1	88.8900	74.13	77.70	3048337	strict
GCF_900177515.1__GCF_001305595.1	88.8900	65.29	64.56	4954397	strict
GCF_018131005.1__GCF_900105845.1	86.6000	40.59	49.26	3606252	low-AF
GCF_900537995.1__GCA_003483745.1	91.0500	77.08	53.06	2384234	low-AF
GCF_002944405.1__GCF_000018545.1	88.7900	64.38	67.19	4406066	strict
GCA_900556845.1__GCA_905198575.1	95.2000	54.50	64.76	1375951	strict
GCA_012103605.1__GCA_010029945.1	94.5300	79.46	71.94	1604617	strict
GCA_902601865.1__GCA_902518505.1	84.7200	59.84	59.48	726752	low-AF
GCF_001439695.1__GCF_001708445.1	89.5800	72.87	69.31	4849925	strict
GCA_910588625.1__GCA_910587395.1	87.1600	46.09	48.28	1629435	low-AF
GCA_017620335.1__GCA_902785785.1	85.1400	44.57	38.16	1053456	low-AF
GCF_002086455.1__GCF_900078685.2	85.8400	54.55	56.21	2596551	low-AF
GCF_001468285.1__GCA_900078365.1	86.3600	51.20	43.45	2114583	low-AF
GCA_009835325.1__GCA_012270975.1	87.5500	65.13	71.86	2641725	strict
GCF_005081945.1__GCF_005082585.1	84.5600	62.45	61.77	404499	strict
GCF_900637725.1__GCA_013333945.2	89.7800	72.22	63.95	2175884	strict
GCF_003074055.1__GCF_001611795.1	86.5600	43.27	51.30	3919911	low-AF
GCF_003666015.1__GCF_017873555.1	89.6900	72.25	54.31	2248557	low-AF
GCF_002271665.1__GCF_002272135.1	84.3300	59.36	65.15	2164612	strict
GCF_014196335.1__GCA_002483305.1	85.4800	47.95	41.70	1401336	low-AF
GCF_002979755.1__GCF_000745535.1	89.2700	79.25	83.57	4188238	strict
GCF_003636935.1__GCF_000259275.1	84.0600	51.44	57.61	936282	low-AF
GCF_001742745.1__GCF_018598555.1	86.4000	53.79	57.56	1939059	low-AF
GCA_902806085.1__GCA_902806015.1	86.8300	58.35	37.54	1655560	low-AF
GCA_017465345.1__GCA_017415165.1	88.4700	44.69	61.60	1196490	strict
GCA_002779455.1__GCA_018897875.1	90.4300	43.29	68.91	1666088	strict
GCA_003248755.1__GCF_000426465.1	88.8600	53.47	57.78	2204482	low-AF
GCF_005844455.1__GCA_905221155.1	92.3700	71.84	64.16	1392777	strict
GCF_002086635.1__GCF_001665295.1	86.6900	58.26	62.88	3579866	strict
GCF_005876855.1__GCF_013522725.1	91.3200	83.87	84.82	4034154	strict
GCF_001905365.1__GCF_900119365.1	87.9100	48.29	46.33	4119751	low-AF
GCF_009683175.1__GCF_000967265.1	94.7300	84.89	84.82	1815356	strict
GCF_004402405.1__GCF_900110125.1	86.9900	49.85	50.90	1910422	low-AF
GCA_902616165.1__GCA_902604575.1	91.5200	48.42	52.80	445444	low-AF
GCF_007829875.1__GCF_014651155.1	86.9600	48.98	47.69	4021640	low-AF
GCA_902617825.1__GCA_902606105.1	91.5700	64.08	58.70	662483	low-AF
GCA_017525905.1__GCA_017528425.1	87.2600	49.22	52.68	1071759	low-AF
GCF_016863195.1__GCF_014648175.1	88.5800	59.49	56.60	5076951	low-AF
GCA_002711735.1__GCA_018666235.1	87.6300	50.54	84.71	1608950	strict
GCF_014322795.1__GCF_000525835.1	86.0200	53.47	54.14	1707521	low-AF
GCA_902614655.1__GCA_902546615.1	94.8200	57.27	46.77	503482	low-AF
GCF_000731095.1__GCF_017355525.1	86.8900	44.68	47.81	2642733	low-AF
GCF_000188175.1__GCA_000434895.1	94.4700	75.02	84.69	1797056	strict
GCF_016651255.1__GCF_017114825.1	91.7900	66.66	77.58	3861603	strict
GCF_001758425.2__GCF_013410745.1	86.3300	54.46	52.32	1934399	low-AF
GCA_000434635.1__GCA_002436765.1	91.9300	77.70	60.89	1523920	strict
GCA_900544875.1__GCA_900761085.1	93.6800	81.82	76.81	1612995	strict
GCA_016286055.1__GCA_016293845.1	90.1900	49.34	46.03	1922196	low-AF
GCF_004357905.1__GCF_008245025.1	93.0900	90.05	85.96	1321642	strict
GCF_018130785.1__GCF_008932115.1	89.6100	70.14	62.29	5171122	strict
GCF_007558825.1__GCF_016107655.1	93.2800	81.20	70.73	3465261	strict
GCA_002871655.1__GCF_001553035.1	89.1400	71.76	65.06	1362761	strict
GCF_000373545.1__GCF_900156105.1	85.2700	48.95	48.53	1629733	low-AF
GCF_000745715.1__GCF_015163075.1	87.1500	52.68	54.60	5483478	low-AF
GCF_015686655.1__GCF_014638845.1	85.7700	60.72	57.45	2781950	low-AF
GCA_003209755.1__GCA_003279635.1	89.3900	72.29	74.02	1274201	strict
GCF_001665875.1__GCF_000164135.1	85.3600	44.80	54.83	2951812	low-AF
GCA_902610585.1__GCA_902524285.1	94.1500	76.55	60.62	733487	strict
GCA_902623545.1__GCA_902515745.1	89.6500	40.82	47.41	662234	low-AF
GCF_003353175.1__GCF_001634365.1	88.4800	46.46	46.33	3893911	low-AF
GCA_902628565.1__GCA_902624315.1	93.7400	63.79	80.85	721004	strict
GCF_019203205.1__GCF_018986935.1	88.9100	72.87	69.56	3472345	strict
GCA_009840445.1__GCF_000586015.1	87.4200	70.47	53.98	1168267	low-AF
GCA_902595635.1__GCA_902570695.1	94.3100	66.87	77.40	869732	strict
GCF_001667925.1__GCF_001667145.1	90.2000	83.55	74.39	4220139	strict
GCA_003210275.1__GCA_003282225.1	92.2900	59.99	48.31	566251	low-AF
GCF_001434935.1__GCF_001436755.1	85.3400	60.77	54.40	1461385	low-AF
GCF_016598475.1__GCF_000317595.1	88.7900	55.10	60.49	5638168	strict
GCF_000344155.1__GCF_000332995.1	85.8100	49.59	52.72	2442397	low-AF
GCF_002798385.1__GCF_001457595.1	88.6900	74.46	78.47	5196040	strict
GCF_001427825.1__GCA_018826515.1	86.9200	54.79	63.02	1758153	strict
GCA_001915925.1__GCA_018371855.1	93.2500	70.00	80.57	1192895	strict
GCF_003236335.1__GCA_005402585.1	87.0600	41.89	44.67	3001911	low-AF
GCA_002701645.1__GCA_014240005.1	94.5500	71.34	80.36	579263	strict
GCA_004298385.1__GCA_017880745.1	87.8700	40.26	40.56	1438101	low-AF
GCF_000313755.1__GCA_002452115.1	91.7300	79.94	68.93	4614501	strict
GCF_002531725.1__GCF_001662075.1	88.8000	68.88	63.55	4526126	strict
GCF_006094695.1__GCF_014636775.1	87.2500	51.27	58.31	2301335	low-AF
GCA_900541235.1__GCA_900764415.1	92.9300	78.17	74.36	1598857	strict
GCF_015207285.1__GCF_014695175.1	88.6300	58.06	58.88	3896853	low-AF
GCF_012843315.1__GCA_905221345.1	92.6200	82.33	74.12	1539479	strict
GCA_017988155.1__GCA_002382495.1	86.4700	51.16	55.63	1043004	low-AF
GCF_003574395.1__GCF_011174775.1	90.1500	73.58	72.69	2655934	strict
GCF_001428865.1__GCF_002002925.1	86.5400	59.77	58.80	2476859	low-AF
GCA_900554545.1__GCA_900551055.1	91.8100	55.40	70.27	1588715	strict
GCA_902571135.1__GCA_902529645.1	90.9500	64.95	72.57	839261	strict
GCF_004214815.1__GCF_003544835.1	84.8500	49.94	51.44	985065	low-AF
GCF_001570945.1__GCA_019116945.1	85.8100	54.68	48.44	1602617	low-AF
GCF_900143015.1__GCA_902779965.1	88.4700	56.14	60.76	2286547	strict
GCF_000278295.1__GCF_003606345.3	85.3400	53.45	57.26	1154271	low-AF
GCF_001073085.1__GCF_001074825.1	86.9100	43.70	44.64	935057	low-AF
GCF_017832355.1__GCF_001590905.1	91.8600	88.96	80.98	4516369	strict
GCF_900170025.1__GCA_902500715.1	92.0700	79.48	65.52	2918732	strict
GCA_900554135.1__GCA_900540985.1	92.2700	63.74	75.43	1379356	strict
GCF_000720175.1__GCF_016917755.1	87.2500	40.91	43.68	3957550	low-AF
GCF_003752025.1__GCF_018613895.1	86.3100	50.41	45.91	1823695	low-AF
GCF_004923295.1__GCF_000010725.1	89.8500	63.72	67.38	4829008	strict
GCF_003020115.1__GCF_002278135.2	88.8500	62.01	69.67	5277208	strict
GCF_002938435.1__GCF_000284015.1	86.5700	47.81	50.68	2292431	low-AF
GCA_009912235.1__GCA_002386405.1	86.4000	42.64	38.90	1558225	low-AF
GCF_017315945.1__GCF_017316125.1	94.9000	83.33	82.99	2172062	strict
GCF_002632755.1__GCF_002127545.1	85.5700	49.71	54.88	2118279	low-AF
GCA_017534745.1__GCA_902791945.1	87.8100	52.49	58.67	1345755	low-AF
GCF_000332475.2__GCA_016742255.1	84.7400	54.17	50.99	2068464	low-AF
GCA_902593165.1__GCA_902516925.1	91.3200	74.56	59.79	734245	low-AF
GCA_017536445.1__GCA_017521005.1	92.9800	73.85	66.26	866136	strict
GCF_017603965.1__GCF_001908725.1	87.3300	45.28	59.68	2451301	low-AF
GCA_017960825.1__GCA_017963785.1	86.4600	42.50	45.28	879607	low-AF
GCA_900314755.1__GCA_002353225.1	86.0900	45.27	46.32	1393963	low-AF
GCA_902770045.1__GCA_902764415.1	95.6100	61.32	70.00	1589582	strict
GCF_008710155.1__GCF_900013425.1	86.9400	55.66	52.32	2664319	low-AF
GCA_905214465.1__GCA_905209765.1	92.5200	77.56	70.48	1608400	strict
GCF_003857015.1__GCF_900091475.1	88.3600	58.42	58.66	3914727	low-AF
GCA_017886875.1__GCA_019113005.1	90.1100	83.76	59.73	1667149	low-AF
GCF_000633635.1__GCF_000407445.1	85.7300	50.99	46.68	1821677	low-AF
GCF_900114875.1__GCF_900100115.1	85.5000	48.68	42.90	2015558	low-AF
GCA_003331935.1__GCA_902576905.1	84.5800	40.59	43.96	685641	low-AF
GCF_001484565.1__GCF_014650995.1	86.6000	42.49	38.79	3953005	low-AF
GCF_014236655.1__GCF_003945765.1	86.6900	46.30	51.89	3137594	low-AF
GCA_015059785.1__GCA_017938765.1	89.8600	77.50	72.79	1630699	strict
GCA_003210095.1__GCA_902571525.1	86.2400	60.90	48.89	562785	low-AF
GCF_001808955.1__GCA_015265375.1	93.2600	92.46	89.13	2060984	strict
GCF_009828055.1__GCA_903934325.1	84.9900	55.20	48.25	1563355	low-AF
GCF_002101595.1__GCF_010728725.1	90.5800	67.74	85.04	4014632	strict
GCF_001945445.1__GCF_900112645.1	91.7300	85.22	79.25	4279818	strict
GCF_012927245.1__GCF_014649855.1	93.9800	71.98	73.00	5803876	strict
GCF_900115675.1__GCF_002025255.2	87.4800	55.93	60.16	1901546	strict
