pairid	dd_breakpoints_ref	dd_breakpoints_qry	dd_relocations_ref	dd_relocations_qry	dd_translocations_ref	dd_translocations_qry	dd_inversions_ref	dd_inversions_qry	dd_insertions_ref	dd_insertions_qry	dd_insertionsum_ref	dd_insertionsum_qry	dd_tandemins_ref	dd_tandemins_qry	dd_tandeminssum_ref	dd_tandeminssum_qry
GCF_009687825.1__GCF_014647995.1	649.0	755.0	11.0	8.0	12.0	73.0	7.0	2.0	277.0	311.0	420339.0	603165.0	0.0	0.0	0.0	0.0
GCA_900761585.1__GCA_905187465.1	347.0	365.0	3.0	3.0	39.0	37.0	3.0	3.0	129.0	177.0	122181.0	176917.0	1.0	2.0	63.0	450.0
GCF_014142545.1__GCF_014142725.1	34.0	40.0	0.0	0.0	1.0	3.0	0.0	0.0	15.0	9.0	4800.0	675.0	0.0	2.0	0.0	140.0
GCA_000485415.1__GCF_018603815.1	385.0	324.0	1.0	1.0	69.0	51.0	1.0	1.0	148.0	108.0	555171.0	538334.0	0.0	2.0	0.0	48.0
GCF_001715725.1__GCF_001715775.1	482.0	579.0	17.0	12.0	9.0	89.0	2.0	2.0	187.0	186.0	179646.0	136075.0	8.0	10.0	1551.0	2153.0
GCF_001715715.1__GCF_900332065.1	623.0	641.0	12.0	6.0	47.0	53.0	0.0	0.0	142.0	260.0	272798.0	236040.0	1.0	9.0	59.0	1233.0
GCF_001715655.1__GCF_900332075.1	493.0	584.0	7.0	1.0	38.0	66.0	1.0	0.0	174.0	232.0	202521.0	166013.0	2.0	8.0	353.0	1050.0
GCA_016707325.1__GCA_016715315.1	261.0	277.0	4.0	5.0	14.0	20.0	0.0	0.0	105.0	112.0	469167.0	547147.0	1.0	1.0	157.0	369.0
GCA_016706525.1__GCA_016712915.1	641.0	660.0	7.0	6.0	38.0	46.0	1.0	2.0	317.0	199.0	832105.0	530474.0	0.0	0.0	0.0	0.0
GCA_016707325.1__GCA_018063585.1	302.0	720.0	0.0	1.0	9.0	206.0	0.0	0.0	137.0	261.0	81134.0	979414.0	0.0	0.0	0.0	0.0
GCA_017519255.1__GCA_017545145.1	155.0	174.0	0.0	0.0	16.0	19.0	0.0	0.0	79.0	68.0	327556.0	226678.0	0.0	1.0	0.0	54.0
GCA_002453805.1__GCA_002453945.1	281.0	360.0	1.0	0.0	40.0	88.0	0.0	0.0	133.0	140.0	132992.0	87185.0	3.0	4.0	91.0	54.0
GCA_002377845.1__GCF_004794385.1	631.0	483.0	0.0	0.0	108.0	37.0	2.0	2.0	283.0	237.0	403928.0	411188.0	0.0	0.0	0.0	0.0
GCA_002453805.1__GCF_002356155.1	376.0	292.0	1.0	5.0	68.0	0.0	0.0	1.0	142.0	142.0	351357.0	417668.0	0.0	0.0	0.0	0.0
GCA_903863915.1__GCA_903915755.1	73.0	87.0	0.0	0.0	20.0	24.0	0.0	0.0	37.0	41.0	26206.0	26689.0	0.0	0.0	0.0	0.0
GCF_000377165.1__GCF_000701285.1	1593.0	1562.0	11.0	17.0	79.0	83.0	7.0	8.0	660.0	589.0	822440.0	673846.0	2.0	0.0	213.0	0.0
GCF_000514995.1__GCF_004217635.1	2282.0	2098.0	64.0	38.0	155.0	30.0	7.0	26.0	882.0	841.0	1502132.0	1254063.0	0.0	0.0	0.0	0.0
GCF_000377125.1__GCF_000701285.1	1595.0	1541.0	9.0	12.0	99.0	85.0	2.0	2.0	662.0	600.0	835507.0	729487.0	0.0	1.0	0.0	92.0
GCA_002380835.1__GCF_001534765.1	1652.0	1264.0	4.0	8.0	233.0	0.0	0.0	6.0	818.0	579.0	736110.0	144595.0	0.0	0.0	0.0	0.0
GCA_002380835.1__GCF_003660425.1	1648.0	1290.0	1.0	1.0	209.0	20.0	1.0	3.0	822.0	615.0	693063.0	194679.0	0.0	0.0	0.0	0.0
GCF_001534765.1__GCF_003660425.1	342.0	426.0	10.0	13.0	0.0	47.0	4.0	0.0	121.0	197.0	162483.0	219703.0	0.0	2.0	0.0	696.0
GCA_018650665.1__GCA_018652185.1	27.0	18.0	0.0	0.0	5.0	1.0	0.0	0.0	9.0	7.0	6843.0	3597.0	0.0	1.0	0.0	81.0
GCF_005233685.1__GCF_900005935.1	346.0	305.0	3.0	2.0	25.0	32.0	2.0	2.0	144.0	103.0	305858.0	338393.0	1.0	0.0	87.0	0.0
GCF_000308175.1__GCF_900005935.1	741.0	492.0	1.0	1.0	88.0	28.0	4.0	4.0	263.0	198.0	415493.0	562858.0	1.0	0.0	39.0	0.0
GCA_904373315.1__GCA_905207275.1	347.0	378.0	0.0	0.0	29.0	37.0	0.0	0.0	158.0	193.0	236534.0	332514.0	0.0	0.0	0.0	0.0
GCA_904373315.1__GCA_905214395.1	383.0	383.0	1.0	2.0	24.0	52.0	0.0	0.0	207.0	170.0	336151.0	282740.0	0.0	0.0	0.0	0.0
GCA_905207275.1__GCA_905214395.1	379.0	372.0	0.0	1.0	39.0	57.0	0.0	0.0	227.0	153.0	405432.0	226409.0	0.0	0.0	0.0	0.0
GCF_000819905.1__GCF_014634945.1	341.0	341.0	3.0	1.0	14.0	5.0	0.0	0.0	136.0	167.0	323992.0	397879.0	2.0	0.0	127.0	0.0
GCF_000819905.1__GCF_002265785.1	362.0	352.0	4.0	6.0	11.0	11.0	2.0	2.0	177.0	145.0	341459.0	370716.0	3.0	1.0	316.0	36.0
GCF_000819905.1__GCF_013359465.2	438.0	437.0	12.0	11.0	16.0	14.0	0.0	0.0	262.0	162.0	323413.0	406107.0	0.0	0.0	0.0	0.0
GCF_001619755.1__GCF_001663585.1	933.0	688.0	5.0	8.0	139.0	54.0	0.0	0.0	351.0	266.0	360523.0	518564.0	2.0	1.0	600.0	53.0
GCF_001663585.1__GCF_007858415.1	1130.0	961.0	23.0	26.0	77.0	0.0	1.0	8.0	503.0	328.0	815909.0	539281.0	3.0	0.0	1312.0	0.0
GCA_010692785.1__GCF_001663585.1	792.0	735.0	12.0	9.0	46.0	47.0	0.0	0.0	279.0	251.0	335883.0	338984.0	0.0	3.0	0.0	897.0
GCA_005777985.1__GCA_018969345.1	524.0	753.0	0.0	2.0	78.0	218.0	0.0	0.0	319.0	224.0	356138.0	153361.0	0.0	2.0	0.0	180.0
GCA_016463945.1__GCF_002007905.1	74.0	76.0	2.0	1.0	7.0	0.0	0.0	3.0	27.0	37.0	136639.0	205277.0	0.0	0.0	0.0	0.0
GCF_000830905.1__GCF_002007905.1	74.0	74.0	3.0	1.0	0.0	0.0	2.0	2.0	21.0	37.0	102900.0	213620.0	0.0	0.0	0.0	0.0
GCA_001678055.1__GCF_001459095.1	99.0	99.0	0.0	0.0	10.0	16.0	1.0	0.0	49.0	36.0	334829.0	161763.0	1.0	0.0	213.0	0.0
GCA_001889985.1__GCA_002204695.1	161.0	144.0	0.0	1.0	24.0	6.0	0.0	0.0	65.0	75.0	144815.0	167789.0	1.0	1.0	1751.0	348.0
GCA_002503145.1__GCA_002503225.1	96.0	158.0	0.0	0.0	11.0	41.0	0.0	0.0	50.0	63.0	47854.0	78417.0	0.0	0.0	0.0	0.0
GCA_001889985.1__GCA_001896515.1	168.0	146.0	0.0	0.0	26.0	7.0	1.0	1.0	59.0	80.0	140576.0	155144.0	0.0	1.0	0.0	348.0
GCA_015260165.1__GCF_009728485.1	665.0	475.0	2.0	2.0	154.0	41.0	5.0	7.0	296.0	204.0	844774.0	92792.0	1.0	1.0	42.0	45.0
GCA_015260225.1__GCA_015260255.1	854.0	554.0	0.0	0.0	229.0	83.0	3.0	5.0	457.0	317.0	410750.0	171221.0	2.0	1.0	154.0	67.0
GCA_015260075.1__GCA_015260255.1	565.0	799.0	0.0	0.0	39.0	172.0	8.0	4.0	271.0	421.0	129173.0	370845.0	2.0	1.0	183.0	109.0
GCA_902803615.1__GCF_900108495.1	431.0	98.0	0.0	0.0	173.0	10.0	0.0	0.0	166.0	50.0	276034.0	38856.0	0.0	1.0	0.0	4.0
GCA_902803615.1__GCF_900167315.1	431.0	88.0	0.0	0.0	176.0	5.0	0.0	0.0	165.0	46.0	274913.0	38848.0	0.0	0.0	0.0	0.0
GCF_900108495.1__GCF_900167315.1	53.0	34.0	2.0	2.0	11.0	2.0	0.0	0.0	16.0	13.0	2576.0	1787.0	0.0	0.0	0.0	0.0
GCA_902529525.1__GCA_902587425.1	163.0	114.0	0.0	0.0	45.0	19.0	3.0	3.0	94.0	74.0	518893.0	235354.0	0.0	0.0	0.0	0.0
GCF_900103075.1__GCF_900107955.1	27.0	28.0	0.0	0.0	1.0	1.0	0.0	0.0	11.0	8.0	3472.0	1291.0	4.0	1.0	173.0	50.0
GCF_900103075.1__GCF_900108235.1	26.0	24.0	0.0	0.0	3.0	3.0	0.0	0.0	7.0	8.0	1822.0	6280.0	0.0	2.0	0.0	162.0
GCF_900108235.1__GCF_900114965.1	556.0	554.0	5.0	2.0	10.0	6.0	4.0	4.0	236.0	239.0	300953.0	458757.0	0.0	2.0	0.0	418.0
GCA_903825545.1__GCA_903864035.1	85.0	73.0	0.0	0.0	7.0	3.0	0.0	0.0	33.0	23.0	40697.0	10677.0	2.0	1.0	128.0	18.0
GCF_011751965.1__GCF_011751985.1	282.0	295.0	5.0	7.0	16.0	22.0	0.0	0.0	88.0	76.0	42383.0	140910.0	4.0	7.0	117.0	391.0
GCA_902520675.1__GCA_902542605.1	21.0	42.0	0.0	0.0	8.0	18.0	2.0	2.0	9.0	22.0	71405.0	165153.0	0.0	0.0	0.0	0.0
GCA_902520675.1__GCA_902547435.1	31.0	42.0	0.0	0.0	4.0	10.0	0.0	0.0	16.0	23.0	96709.0	277215.0	0.0	0.0	0.0	0.0
GCA_902542605.1__GCA_902547435.1	55.0	47.0	0.0	0.0	16.0	13.0	0.0	0.0	29.0	25.0	171464.0	217124.0	0.0	0.0	0.0	0.0
GCA_018971295.1__GCA_018971885.1	435.0	551.0	1.0	0.0	92.0	144.0	0.0	0.0	186.0	205.0	232082.0	219532.0	3.0	2.0	400.0	160.0
GCA_900768895.1__GCA_905199185.1	397.0	372.0	0.0	1.0	57.0	54.0	1.0	2.0	199.0	148.0	293371.0	180237.0	2.0	0.0	284.0	0.0
GCA_002313955.1__GCA_002716545.1	280.0	139.0	0.0	0.0	77.0	4.0	0.0	0.0	69.0	73.0	163606.0	19353.0	0.0	0.0	0.0	0.0
GCA_002313955.1__GCA_003450615.1	354.0	701.0	1.0	0.0	51.0	219.0	0.0	0.0	147.0	237.0	74389.0	381461.0	0.0	0.0	0.0	0.0
GCA_002716545.1__GCA_003450615.1	207.0	702.0	1.0	0.0	5.0	250.0	0.0	0.0	110.0	204.0	30423.0	474712.0	0.0	0.0	0.0	0.0
GCA_002501495.1__GCA_009392525.1	375.0	385.0	0.0	0.0	59.0	68.0	0.0	0.0	199.0	195.0	189411.0	185987.0	0.0	0.0	0.0	0.0
GCA_002448635.1__GCA_002450545.1	758.0	771.0	4.0	6.0	61.0	69.0	0.0	0.0	377.0	380.0	230775.0	266352.0	1.0	0.0	122.0	0.0
GCA_002448635.1__GCA_009392805.1	496.0	311.0	3.0	1.0	93.0	3.0	0.0	0.0	205.0	156.0	343006.0	55623.0	1.0	0.0	180.0	0.0
GCA_000997995.1__GCA_001772745.1	70.0	71.0	0.0	0.0	14.0	16.0	0.0	0.0	42.0	43.0	117801.0	85334.0	0.0	0.0	0.0	0.0
GCA_000997995.1__GCA_001773305.1	48.0	34.0	0.0	0.0	14.0	3.0	0.0	0.0	25.0	27.0	172813.0	1297.0	0.0	0.0	0.0	0.0
GCA_001772745.1__GCA_001773305.1	114.0	75.0	2.0	2.0	24.0	7.0	0.0	0.0	68.0	42.0	110592.0	14555.0	0.0	0.0	0.0	0.0
GCA_018380225.1__GCA_900759405.1	313.0	372.0	0.0	3.0	24.0	57.0	6.0	1.0	133.0	174.0	107646.0	549778.0	0.0	0.0	0.0	0.0
GCA_008667525.1__GCA_018380225.1	740.0	330.0	0.0	0.0	257.0	15.0	1.0	1.0	251.0	198.0	762529.0	67517.0	0.0	0.0	0.0	0.0
GCA_008667695.1__GCA_014864055.1	705.0	425.0	0.0	0.0	229.0	73.0	0.0	0.0	246.0	234.0	432408.0	96060.0	1.0	1.0	388.0	117.0
GCA_900538315.1__GCF_004405045.1	347.0	353.0	6.0	5.0	34.0	39.0	2.0	3.0	148.0	131.0	597031.0	405016.0	1.0	1.0	246.0	114.0
GCA_905202305.1__GCF_004405045.1	347.0	352.0	6.0	5.0	36.0	39.0	2.0	3.0	147.0	132.0	596767.0	407638.0	1.0	1.0	246.0	114.0
GCA_900538315.1__GCA_905202305.1	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5401.0	0.0	0.0	0.0	0.0	0.0
GCA_003445655.1__GCA_012521605.1	544.0	569.0	0.0	0.0	112.0	102.0	0.0	0.0	317.0	308.0	576267.0	111943.0	1.0	0.0	78.0	0.0
GCA_018381885.1__GCF_001055885.1	391.0	323.0	0.0	0.0	43.0	12.0	0.0	0.0	166.0	122.0	168641.0	150652.0	3.0	1.0	431.0	270.0
GCA_015255105.1__GCF_014982385.1	640.0	301.0	0.0	1.0	240.0	20.0	0.0	1.0	303.0	182.0	411312.0	67850.0	0.0	0.0	0.0	0.0
GCA_018366855.1__GCF_014931455.1	499.0	401.0	4.0	6.0	46.0	0.0	0.0	0.0	224.0	127.0	284181.0	131320.0	3.0	0.0	356.0	0.0
GCF_002236815.1__GCF_012396065.1	702.0	436.0	1.0	1.0	76.0	8.0	0.0	0.0	111.0	339.0	20251.0	1203471.0	5.0	2.0	399.0	339.0
GCA_003963195.1__GCF_001051035.1	1033.0	503.0	4.0	3.0	283.0	13.0	3.0	4.0	418.0	229.0	1174926.0	151930.0	0.0	1.0	0.0	206.0
GCA_002200935.1__GCF_001908615.1	1300.0	1182.0	33.0	38.0	139.0	37.0	7.0	16.0	433.0	576.0	1917180.0	1895136.0	3.0	0.0	487.0	0.0
GCA_903882135.1__GCA_903929605.1	810.0	794.0	0.0	0.0	127.0	136.0	0.0	0.0	329.0	310.0	449448.0	298376.0	0.0	0.0	0.0	0.0
GCA_018711985.1__GCA_900758145.1	709.0	873.0	0.0	0.0	126.0	169.0	0.0	0.0	271.0	455.0	333545.0	428310.0	0.0	2.0	0.0	168.0
GCA_018711985.1__GCA_905200175.1	851.0	1120.0	0.0	0.0	131.0	290.0	0.0	0.0	370.0	524.0	296660.0	340303.0	0.0	0.0	0.0	0.0
GCA_900758145.1__GCA_905200175.1	743.0	884.0	0.0	0.0	153.0	267.0	0.0	0.0	390.0	394.0	324731.0	274860.0	0.0	0.0	0.0	0.0
GCF_003467365.1__GCF_015548795.1	814.0	890.0	5.0	9.0	55.0	143.0	1.0	3.0	391.0	254.0	711189.0	629485.0	1.0	2.0	35.0	116.0
GCF_015548795.1__GCF_015559975.1	1059.0	982.0	13.0	13.0	144.0	68.0	1.0	1.0	385.0	421.0	1067063.0	912542.0	5.0	0.0	651.0	0.0
GCF_000382465.1__GCF_015548795.1	1126.0	1455.0	12.0	17.0	21.0	184.0	12.0	5.0	396.0	532.0	1064062.0	1682687.0	1.0	2.0	77.0	463.0
GCA_012275145.1__GCF_018310535.1	2461.0	2462.0	229.0	233.0	0.0	10.0	129.0	103.0	933.0	1125.0	2132236.0	4770167.0	3.0	7.0	131.0	766.0
GCA_002373315.1__GCA_002394445.1	188.0	367.0	0.0	0.0	33.0	99.0	2.0	2.0	88.0	182.0	58561.0	425483.0	0.0	0.0	0.0	0.0
GCA_002394115.1__GCA_002394445.1	384.0	482.0	0.0	2.0	52.0	94.0	2.0	2.0	192.0	232.0	174438.0	430927.0	0.0	1.0	0.0	54.0
GCA_002372295.1__GCA_002394115.1	356.0	480.0	2.0	0.0	31.0	89.0	2.0	2.0	161.0	219.0	206591.0	359132.0	1.0	0.0	54.0	0.0
GCA_903834125.1__GCA_903897835.1	1320.0	1064.0	0.0	0.0	485.0	375.0	0.0	0.0	697.0	502.0	391827.0	312632.0	0.0	0.0	0.0	0.0
GCA_903834125.1__GCA_903913455.1	1434.0	893.0	0.0	0.0	570.0	319.0	0.0	0.0	714.0	409.0	444094.0	135343.0	0.0	0.0	0.0	0.0
GCA_903897835.1__GCA_903913455.1	1209.0	876.0	0.0	0.0	456.0	321.0	0.0	0.0	536.0	393.0	374829.0	132450.0	0.0	0.0	0.0	0.0
GCF_001282985.1__GCF_900197695.1	383.0	389.0	3.0	4.0	54.0	56.0	0.0	2.0	185.0	182.0	157282.0	144434.0	0.0	1.0	0.0	51.0
GCF_900197675.1__GCF_900197695.1	380.0	417.0	5.0	1.0	49.0	69.0	1.0	2.0	184.0	181.0	158323.0	153978.0	0.0	0.0	0.0	0.0
GCF_001283025.1__GCF_900197675.1	343.0	343.0	0.0	0.0	50.0	52.0	0.0	0.0	151.0	160.0	126517.0	113561.0	0.0	0.0	0.0	0.0
GCA_905200075.1__GCF_015549175.1	774.0	603.0	2.0	7.0	192.0	47.0	4.0	4.0	372.0	295.0	519694.0	175054.0	1.0	0.0	79.0	0.0
GCA_018374675.1__GCA_905212535.1	794.0	321.0	0.0	0.0	264.0	40.0	2.0	2.0	419.0	124.0	671076.0	98157.0	1.0	3.0	125.0	358.0
GCA_018374675.1__GCF_900169665.1	1512.0	751.0	1.0	13.0	334.0	0.0	0.0	8.0	878.0	105.0	1436674.0	91324.0	7.0	2.0	1540.0	590.0
GCA_900540215.1__GCF_900169665.1	1031.0	830.0	3.0	25.0	83.0	0.0	2.0	14.0	621.0	76.0	976077.0	188531.0	11.0	2.0	2430.0	618.0
GCA_902756805.1__GCA_902791195.1	1168.0	1137.0	3.0	3.0	236.0	150.0	1.0	1.0	489.0	523.0	302446.0	318953.0	3.0	1.0	390.0	7.0
GCA_903828015.1__GCA_903894925.1	980.0	978.0	4.0	0.0	335.0	315.0	0.0	0.0	331.0	501.0	226171.0	243204.0	0.0	2.0	0.0	134.0
GCA_903894925.1__GCA_903915765.1	924.0	879.0	2.0	1.0	309.0	285.0	0.0	0.0	456.0	343.0	255826.0	272247.0	0.0	0.0	0.0	0.0
GCA_903828015.1__GCA_903915765.1	736.0	667.0	0.0	0.0	221.0	181.0	0.0	0.0	261.0	287.0	147486.0	199434.0	2.0	1.0	251.0	88.0
GCF_001702115.1__GCF_002907065.1	37.0	104.0	2.0	0.0	0.0	20.0	1.0	0.0	15.0	33.0	46752.0	47094.0	1.0	2.0	6.0	776.0
GCF_001438685.1__GCF_002907065.1	173.0	126.0	0.0	2.0	24.0	16.0	2.0	0.0	68.0	35.0	42319.0	69062.0	0.0	1.0	0.0	330.0
GCF_001702115.1__GCF_001702135.1	21.0	22.0	3.0	3.0	0.0	0.0	0.0	0.0	14.0	4.0	60234.0	12560.0	0.0	2.0	0.0	628.0
GCA_018653115.1__GCA_018671435.1	110.0	125.0	0.0	0.0	13.0	19.0	0.0	0.0	51.0	72.0	152469.0	129018.0	0.0	0.0	0.0	0.0
GCA_018663445.1__GCA_018694655.1	103.0	263.0	0.0	0.0	17.0	82.0	0.0	0.0	48.0	132.0	129354.0	213531.0	0.0	0.0	0.0	0.0
GCA_018653115.1__GCA_018694335.1	122.0	163.0	0.0	0.0	17.0	30.0	0.0	0.0	73.0	92.0	150337.0	111565.0	0.0	0.0	0.0	0.0
GCA_003459985.1__GCA_014864285.1	287.0	437.0	2.0	2.0	30.0	113.0	0.0	0.0	100.0	211.0	217287.0	552614.0	2.0	0.0	212.0	0.0
GCA_003459985.1__GCA_905196935.1	353.0	426.0	3.0	1.0	37.0	91.0	0.0	0.0	128.0	200.0	363357.0	747949.0	0.0	1.0	0.0	99.0
GCA_016712215.1__GCA_016722365.1	453.0	451.0	1.0	3.0	37.0	40.0	3.0	3.0	198.0	178.0	526502.0	419187.0	0.0	0.0	0.0	0.0
GCA_016705395.1__GCA_016721485.1	518.0	525.0	3.0	0.0	24.0	36.0	1.0	1.0	248.0	183.0	782896.0	375886.0	0.0	0.0	0.0	0.0
GCA_016703235.1__GCA_016721485.1	536.0	565.0	6.0	4.0	14.0	45.0	0.0	1.0	233.0	224.0	699148.0	558412.0	0.0	0.0	0.0	0.0
GCA_003483435.1__GCA_018265295.1	1778.0	1599.0	4.0	2.0	162.0	76.0	1.0	1.0	682.0	708.0	438344.0	379490.0	0.0	0.0	0.0	0.0
GCA_014869405.1__GCA_014869425.1	732.0	1075.0	6.0	6.0	53.0	252.0	0.0	0.0	313.0	461.0	194985.0	418463.0	0.0	0.0	0.0	0.0
GCA_003483435.1__GCA_902399795.1	1824.0	1515.0	6.0	3.0	189.0	48.0	1.0	1.0	624.0	669.0	1095077.0	250753.0	0.0	0.0	0.0	0.0
GCF_001304545.1__GCF_003605455.1	1513.0	1381.0	4.0	8.0	171.0	91.0	0.0	1.0	533.0	433.0	213211.0	155300.0	0.0	6.0	0.0	1209.0
GCF_000506745.1__GCF_003599935.1	1270.0	1329.0	4.0	14.0	112.0	143.0	0.0	0.0	458.0	406.0	229320.0	137912.0	3.0	2.0	363.0	283.0
GCF_005890265.1__GCF_015700305.1	1169.0	1407.0	12.0	12.0	68.0	118.0	2.0	1.0	348.0	465.0	219242.0	190160.0	8.0	13.0	1636.0	1859.0
GCA_900754685.1__GCA_905198715.1	1046.0	790.0	4.0	3.0	251.0	132.0	0.0	1.0	410.0	387.0	394002.0	209949.0	1.0	0.0	60.0	0.0
GCF_000721515.1__GCF_014905535.1	2089.0	1902.0	4.0	11.0	246.0	118.0	2.0	4.0	800.0	883.0	906924.0	1236760.0	6.0	4.0	792.0	326.0
GCA_003537795.1__GCA_900544035.1	556.0	549.0	5.0	1.0	39.0	47.0	1.0	0.0	220.0	227.0	200521.0	197245.0	1.0	0.0	138.0	0.0
GCA_003537795.1__GCA_905210325.1	511.0	756.0	2.0	0.0	28.0	183.0	0.0	0.0	247.0	278.0	112217.0	244266.0	0.0	1.0	0.0	45.0
GCA_900544035.1__GCA_905210325.1	365.0	629.0	3.0	1.0	14.0	163.0	0.0	0.0	178.0	232.0	71765.0	201067.0	0.0	2.0	0.0	309.0
GCF_001043875.1__GCF_001476215.1	2044.0	1714.0	0.0	0.0	334.0	230.0	10.0	10.0	911.0	833.0	525874.0	979418.0	0.0	3.0	0.0	135.0
GCF_001476215.1__GCF_001477085.1	927.0	832.0	1.0	1.0	158.0	113.0	6.0	6.0	476.0	447.0	137229.0	134734.0	0.0	0.0	0.0	0.0
GCF_001043875.1__GCF_017347565.1	2596.0	1694.0	46.0	35.0	593.0	24.0	10.0	34.0	1014.0	782.0	1194213.0	952448.0	2.0	4.0	257.0	241.0
GCA_902779115.1__GCA_902784485.1	580.0	596.0	0.0	1.0	76.0	78.0	0.0	0.0	251.0	236.0	248701.0	378403.0	3.0	0.0	136.0	0.0
GCA_902515425.1__GCA_902521885.1	102.0	106.0	0.0	0.0	23.0	22.0	3.0	3.0	56.0	57.0	169903.0	300383.0	0.0	0.0	0.0	0.0
GCA_902518535.1__GCA_902521885.1	128.0	84.0	1.0	0.0	33.0	10.0	2.0	3.0	75.0	51.0	265777.0	131480.0	0.0	0.0	0.0	0.0
GCA_902515425.1__GCA_902555725.1	137.0	115.0	0.0	0.0	26.0	13.0	3.0	3.0	71.0	63.0	235804.0	141103.0	0.0	0.0	0.0	0.0
GCA_903825745.1__GCA_903830245.1	15.0	32.0	0.0	0.0	2.0	6.0	0.0	0.0	3.0	18.0	1347.0	3909.0	0.0	0.0	0.0	0.0
GCA_903838635.1__GCA_903840855.1	119.0	1080.0	0.0	0.0	10.0	509.0	0.0	0.0	61.0	464.0	7459.0	476028.0	0.0	1.0	0.0	120.0
GCA_903820865.1__GCA_903867635.1	28.0	26.0	0.0	0.0	7.0	7.0	0.0	0.0	11.0	8.0	2153.0	2169.0	0.0	0.0	0.0	0.0
GCA_002168805.2__GCA_002502485.1	289.0	420.0	0.0	0.0	26.0	88.0	0.0	0.0	141.0	210.0	115744.0	187227.0	0.0	0.0	0.0	0.0
GCA_018365685.1__GCF_018785425.1	707.0	694.0	1.0	6.0	42.0	60.0	8.0	7.0	326.0	260.0	847183.0	310907.0	2.0	1.0	293.0	82.0
GCA_000435795.1__GCA_905197825.1	544.0	401.0	2.0	3.0	107.0	30.0	0.0	0.0	258.0	204.0	348831.0	307142.0	0.0	0.0	0.0	0.0
GCA_016778355.1__GCA_016778375.1	204.0	171.0	0.0	0.0	50.0	48.0	0.0	0.0	124.0	97.0	496332.0	281258.0	0.0	1.0	0.0	423.0
GCA_017994995.1__GCA_018056865.1	378.0	301.0	0.0	0.0	89.0	68.0	1.0	1.0	217.0	95.0	474921.0	120238.0	0.0	0.0	0.0	0.0
GCA_018815275.1__GCA_018815865.1	569.0	552.0	0.0	0.0	178.0	160.0	0.0	0.0	136.0	172.0	162062.0	236136.0	0.0	0.0	0.0	0.0
GCA_018815275.1__GCA_018824105.1	740.0	612.0	0.0	0.0	169.0	134.0	0.0	0.0	280.0	147.0	223408.0	307594.0	0.0	0.0	0.0	0.0
GCA_018815865.1__GCA_018824105.1	705.0	592.0	0.0	0.0	150.0	134.0	0.0	0.0	297.0	129.0	297914.0	326540.0	0.0	0.0	0.0	0.0
GCA_015059695.1__GCA_017507635.1	460.0	1070.0	6.0	1.0	13.0	354.0	0.0	0.0	233.0	346.0	93157.0	548969.0	0.0	5.0	0.0	617.0
GCA_015059695.1__GCA_017531965.1	480.0	1081.0	6.0	2.0	26.0	358.0	3.0	2.0	235.0	319.0	93186.0	466402.0	1.0	4.0	144.0	674.0
GCA_017507635.1__GCA_017531965.1	860.0	808.0	0.0	0.0	238.0	225.0	0.0	0.0	339.0	287.0	275304.0	191557.0	2.0	1.0	175.0	126.0
GCA_902755195.1__GCA_902782455.1	1636.0	1638.0	19.0	17.0	168.0	160.0	0.0	0.0	714.0	809.0	890725.0	1090275.0	2.0	0.0	1007.0	0.0
GCA_900759295.1__GCA_905205245.1	829.0	616.0	1.0	1.0	213.0	87.0	0.0	1.0	400.0	256.0	409231.0	87603.0	1.0	0.0	132.0	0.0
GCA_002010295.1__GCA_004366995.1	126.0	210.0	0.0	0.0	29.0	24.0	0.0	0.0	37.0	128.0	24710.0	32142.0	0.0	0.0	0.0	0.0
GCA_002010295.1__GCA_002494665.1	325.0	348.0	0.0	2.0	42.0	30.0	0.0	0.0	119.0	144.0	56859.0	111595.0	0.0	0.0	0.0	0.0
GCA_002494665.1__GCA_004366995.1	299.0	243.0	0.0	0.0	23.0	26.0	0.0	0.0	133.0	110.0	86077.0	48602.0	0.0	0.0	0.0	0.0
GCA_018814905.1__GCA_018824685.1	1607.0	1804.0	2.0	2.0	278.0	305.0	2.0	2.0	605.0	947.0	275613.0	623629.0	0.0	1.0	0.0	42.0
GCA_016776415.1__GCA_016782905.1	817.0	684.0	0.0	1.0	101.0	71.0	0.0	0.0	571.0	194.0	1282593.0	286536.0	1.0	0.0	81.0	0.0
GCA_016776415.1__GCA_018814905.1	1319.0	1421.0	0.0	0.0	86.0	263.0	0.0	0.0	919.0	354.0	1422226.0	200792.0	0.0	0.0	0.0	0.0
GCA_002071555.1__GCA_017993015.1	729.0	144.0	0.0	0.0	308.0	18.0	0.0	0.0	290.0	93.0	212709.0	83087.0	0.0	0.0	0.0	0.0
GCA_002071555.1__GCA_018436145.1	718.0	277.0	0.0	0.0	260.0	63.0	0.0	0.0	340.0	99.0	300184.0	126892.0	0.0	0.0	0.0	0.0
GCA_017993015.1__GCA_018436145.1	206.0	295.0	0.0	0.0	27.0	84.0	0.0	0.0	143.0	74.0	215958.0	209419.0	1.0	1.0	67.0	76.0
GCF_000519025.1__GCF_000526975.1	848.0	835.0	3.0	0.0	58.0	51.0	4.0	2.0	377.0	332.0	494883.0	304844.0	2.0	0.0	215.0	0.0
