pairid	q_acc	r_acc	status	syn2b_breakpoints	syn2b_scj_distance	syn2b_breakpoint_density	syn2b_inverted_fraction	syn2b_raw_inverted_fraction	syn2b_orientation_mismatches	syn2b_orientation_mismatches_raw	syn2b_orientation_uninformative	syn2b_observable_fraction	syn2b_observable_adjacencies	syn2b_structural	syn2b_shared_tags	syn2b_repeats_dropped	syn2b_landmarks_collapsed	syn2b_circular
GCF_000346445.1__GCF_014581725.1	GCF_000346445.1	GCF_014581725.1	ok	13.0	142.0	0.00168	0.45463	0.45463	3512.0	3512.0	0.0	0.986	7599.0	0.9816	7725	20	2107	False
GCA_002378165.1__GCA_002453105.1	GCA_002378165.1	GCA_002453105.1	ok	4.0	340.0	0.00068	0.49101	0.50899	2896.0	3002.0	0.0	0.9912	5531.0	0.9421	5898	10	1238	False
GCA_003447935.1__GCA_017643205.1	GCA_003447935.1	GCA_017643205.1	ok	2.0	304.0	0.00036	0.49512	0.50488	2740.0	2794.0	0.0	0.9448	5208.0	0.9449	5534	14	1346	False
GCA_002700265.1__GCA_017643205.1	GCA_002700265.1	GCA_017643205.1	ok	7.0	39.0	0.00119	0.21658	0.21658	1272.0	1272.0	0.0	0.9986	5843.0	0.9934	5873	308	1406	False
GCA_003577345.1__GCA_013360835.1	GCA_003577345.1	GCA_013360835.1	ok	2.0	336.0	0.00048	0.43402	0.56598	1809.0	2359.0	0.0	0.9387	3736.0	0.9178	4168	12	571	False
GCA_003577345.1__GCA_019187555.1	GCA_003577345.1	GCA_019187555.1	ok	19.0	352.0	0.00712	0.49138	0.49138	1311.0	1311.0	0.0	0.8762	2301.0	0.8679	2668	20	619	False
GCA_013360835.1__GCA_019187555.1	GCA_013360835.1	GCA_019187555.1	ok	13.0	208.0	0.005	0.43649	0.56351	1134.0	1464.0	0.0	0.9331	2385.0	0.9197	2598	22	590	False
GCA_001822295.1__GCA_001822375.1	GCA_001822295.1	GCA_001822375.1	ok	0.0	24.0	0.0	0.34486	0.34486	319.0	319.0	0.0	0.9821	877.0	0.9734	925	4	120	False
GCA_001822295.1__GCA_001822455.1	GCA_001822295.1	GCA_001822455.1	ok	0.0	42.0	0.0	0.46959	0.53041	417.0	471.0	0.0	0.9752	827.0	0.9517	888	3	125	False
GCA_001822375.1__GCA_001822455.1	GCA_001822375.1	GCA_001822455.1	ok	0.0	41.0	0.0	0.35948	0.35948	330.0	330.0	0.0	0.9795	861.0	0.9545	918	3	123	False
GCA_900757365.1__GCA_905205845.1	GCA_900757365.1	GCA_905205845.1	ok	5.0	136.0	0.00329	0.45885	0.45885	697.0	697.0	0.0	0.9184	1351.0	0.9089	1519	20	246	False
GCA_000340945.1__GCA_001552695.1	GCA_000340945.1	GCA_001552695.1	ok	16.0	355.0	0.00497	0.45404	0.45404	1462.0	1462.0	0.0	0.9242	2827.0	0.8885	3220	47	1019	False
GCA_000340945.1__GCF_008638355.1	GCA_000340945.1	GCF_008638355.1	ok	32.0	325.0	0.00951	0.45541	0.54459	1532.0	1832.0	0.0	0.9191	3055.0	0.9037	3364	84	991	False
GCA_001552695.1__GCF_008638355.1	GCA_001552695.1	GCF_008638355.1	ok	21.0	188.0	0.00571	0.49456	0.49456	1818.0	1818.0	0.0	0.9632	3504.0	0.9488	3676	91	1010	False
GCA_003140725.1__GCA_003153175.1	GCA_003140725.1	GCA_003153175.1	ok	32.0	673.0	0.00295	0.48715	0.51285	5289.0	5568.0	0.0	0.9722	10011.0	0.9369	10857	37	1782	False
GCA_002170155.1__GCA_902538015.1	GCA_002170155.1	GCA_902538015.1	ok	0.0	32.0	0.0	0.48394	0.48394	211.0	211.0	0.0	0.995	398.0	0.9256	436	5	26	False
GCA_002170155.1__GCA_902615335.1	GCA_002170155.1	GCA_902615335.1	ok	0.0	29.0	0.0	0.38983	0.61017	184.0	288.0	0.0	0.9932	438.0	0.9379	472	5	28	False
GCA_902538015.1__GCA_902615335.1	GCA_902538015.1	GCA_902615335.1	ok	0.0	33.0	0.0	0.4728	0.4728	226.0	226.0	0.0	0.9422	424.0	0.9283	478	0	22	False
GCF_014269235.1__GCF_900177505.1	GCF_014269235.1	GCF_900177505.1	ok	42.0	139.0	0.00553	0.48467	0.51533	3683.0	3916.0	0.0	0.9955	7532.0	0.9818	7599	173	2264	False
GCF_014269205.2__GCF_014269235.1	GCF_014269205.2	GCF_014269235.1	ok	0.0	49.0	0.0	0.28588	0.28588	3605.0	3605.0	0.0	0.9994	12550.0	0.9961	12610	185	2161	False
GCF_002736045.1__GCF_014269205.2	GCF_002736045.1	GCF_014269205.2	ok	34.0	78.0	0.00483	0.0765	0.0765	539.0	539.0	0.0	0.9999	7036.0	0.989	7046	242	2253	False
GCA_903831435.1__GCA_903929145.1	GCA_903831435.1	GCA_903929145.1	ok	2.0	33.0	0.00055	0.13947	0.13947	511.0	511.0	0.0	0.9928	3320.0	0.9902	3664	10	414	False
GCF_003346865.1__GCF_004745775.1	GCF_003346865.1	GCF_004745775.1	ok	0.0	55.0	0.0	0.44285	0.55715	1635.0	2057.0	0.0	0.9997	3630.0	0.9851	3692	8	383	False
GCF_003206515.1__GCF_009687825.1	GCF_003206515.1	GCF_009687825.1	ok	10.0	26.0	0.00284	0.12252	0.87748	432.0	3094.0	0.0	0.9994	3518.0	0.9926	3526	66	851	False
GCF_003206515.1__GCF_014647995.1	GCF_003206515.1	GCF_014647995.1	ok	1.0	32.0	0.00018	0.40583	0.59417	2243.0	3284.0	0.0	0.9996	5496.0	0.9942	5527	50	834	False
GCF_009687825.1__GCF_014647995.1	GCF_009687825.1	GCF_014647995.1	ok	10.0	59.0	0.00263	0.32132	0.32132	1221.0	1221.0	0.0	0.9997	3757.0	0.9845	3800	62	879	False
GCA_900761585.1__GCA_905187465.1	GCA_900761585.1	GCA_905187465.1	ok	4.0	42.0	0.00713	0.42959	0.57041	241.0	320.0	0.0	0.964	509.0	0.9234	561	6	80	False
GCF_014142545.1__GCF_014142725.1	GCF_014142545.1	GCF_014142725.1	ok	0.0	2.0	0.0	0.35066	0.64934	4757.0	8809.0	0.0	1.0	13527.0	0.9999	13566	20	2848	False
GCA_000485415.1__GCF_018603815.1	GCA_000485415.1	GCF_018603815.1	ok	11.0	92.0	0.00097	0.47091	0.47091	5325.0	5325.0	0.0	0.996	11217.0	0.9919	11308	71	2714	False
GCF_001715725.1__GCF_001715775.1	GCF_001715725.1	GCF_001715775.1	ok	0.0	61.0	0.0	0.40454	0.40454	606.0	606.0	0.0	1.0	1428.0	0.959	1498	5	158	False
GCF_001715715.1__GCF_900332065.1	GCF_001715715.1	GCF_900332065.1	ok	2.0	45.0	0.00131	0.48192	0.48192	733.0	733.0	0.0	0.9852	1465.0	0.9702	1521	6	165	False
GCF_001715655.1__GCF_900332075.1	GCF_001715655.1	GCF_900332075.1	ok	0.0	44.0	0.0	0.46776	0.46776	682.0	682.0	0.0	0.988	1404.0	0.9696	1458	5	149	False
GCA_016707325.1__GCA_016715315.1	GCA_016707325.1	GCA_016715315.1	ok	26.0	61.0	0.00306	0.14819	0.85181	1259.0	7237.0	0.0	0.9999	8477.0	0.9928	8496	312	2020	False
GCA_016706525.1__GCA_016712915.1	GCA_016706525.1	GCA_016712915.1	ok	46.0	126.0	0.00509	0.371	0.629	3352.0	5683.0	0.0	0.9984	8993.0	0.9861	9035	356	2142	False
GCA_016707325.1__GCA_018063585.1	GCA_016707325.1	GCA_018063585.1	ok	12.0	222.0	0.00151	0.43071	0.43071	3419.0	3419.0	0.0	0.9997	7731.0	0.972	7938	228	1971	False
GCA_017519255.1__GCA_017545145.1	GCA_017519255.1	GCA_017545145.1	ok	0.0	27.0	0.0	0.38932	0.61068	350.0	549.0	0.0	0.9852	863.0	0.9697	899	122	77	False
GCA_002453805.1__GCA_002453945.1	GCA_002453805.1	GCA_002453945.1	ok	7.0	115.0	0.00084	0.432	0.432	3615.0	3615.0	0.0	0.9967	8233.0	0.9862	8368	20	1663	False
GCA_002377845.1__GCF_004794385.1	GCA_002377845.1	GCF_004794385.1	ok	2.0	139.0	0.00038	0.36578	0.63422	1924.0	3336.0	1.0	0.9799	5111.0	0.9735	5261	3	1636	False
GCA_002453805.1__GCF_002356155.1	GCA_002453805.1	GCF_002356155.1	ok	6.0	66.0	0.001	0.4847	0.5153	2899.0	3082.0	0.0	0.9906	5924.0	0.989	5981	20	1627	False
GCA_903863915.1__GCA_903915755.1	GCA_903863915.1	GCA_903915755.1	ok	0.0	35.0	0.0	0.34437	0.34437	208.0	208.0	1.0	0.963	520.0	0.9374	605	0	41	False
GCF_000377165.1__GCF_000701285.1	GCF_000377165.1	GCF_000701285.1	ok	22.0	104.0	0.00259	0.42058	0.57942	3569.0	4917.0	0.0	0.9963	8398.0	0.9877	8486	119	1725	False
GCF_000514995.1__GCF_004217635.1	GCF_000514995.1	GCF_004217635.1	ok	37.0	136.0	0.00521	0.33775	0.66225	2397.0	4700.0	0.0	0.9901	7023.0	0.9809	7097	147	1738	False
GCF_000377125.1__GCF_000701285.1	GCF_000377125.1	GCF_000701285.1	ok	33.0	123.0	0.00387	0.41943	0.41943	3574.0	3574.0	0.0	0.9959	8430.0	0.9856	8521	114	1715	False
GCA_002380835.1__GCF_001534765.1	GCA_002380835.1	GCF_001534765.1	ok	0.0	206.0	0.0	0.48387	0.51613	555.0	592.0	0.0	0.8028	920.0	0.8204	1147	11	136	False
GCA_002380835.1__GCF_003660425.1	GCA_002380835.1	GCF_003660425.1	ok	1.0	194.0	0.00089	0.5	0.5	559.0	559.0	0.0	0.8127	881.0	0.8228	1118	5	135	False
GCF_001534765.1__GCF_003660425.1	GCF_001534765.1	GCF_003660425.1	ok	0.0	37.0	0.0	0.27987	0.27987	520.0	520.0	0.0	0.9995	1821.0	0.9801	1858	14	149	False
GCA_018650665.1__GCA_018652185.1	GCA_018650665.1	GCA_018652185.1	ok	0.0	6.0	0.0	0.20471	0.20471	113.0	113.0	0.0	0.9908	540.0	0.989	552	4	25	False
GCF_005233685.1__GCF_900005935.1	GCF_005233685.1	GCF_900005935.1	ok	1.0	23.0	0.0001	0.37995	0.37995	3676.0	3676.0	0.0	0.9998	9633.0	0.9976	9675	168	1531	False
GCF_000308175.1__GCF_900005935.1	GCF_000308175.1	GCF_900005935.1	ok	2.0	69.0	0.00022	0.41382	0.41382	3820.0	3820.0	0.0	0.9942	9139.0	0.9925	9231	160	1550	False
GCA_904373315.1__GCA_905207275.1	GCA_904373315.1	GCA_905207275.1	ok	0.0	42.0	0.0	0.39659	0.60341	163.0	248.0	0.0	0.9497	359.0	0.8953	411	6	63	False
GCA_904373315.1__GCA_905214395.1	GCA_904373315.1	GCA_905214395.1	ok	0.0	50.0	0.0	0.46187	0.53813	212.0	247.0	0.0	0.968	393.0	0.8871	459	7	68	False
GCA_905207275.1__GCA_905214395.1	GCA_905207275.1	GCA_905214395.1	ok	1.0	50.0	0.00225	0.4809	0.5191	214.0	231.0	0.0	0.9594	378.0	0.8834	445	7	59	False
GCF_000819905.1__GCF_014634945.1	GCF_000819905.1	GCF_014634945.1	ok	0.0	13.0	0.0	0.30398	0.69602	573.0	1312.0	0.0	0.9936	1868.0	0.9931	1885	6	574	False
GCF_000819905.1__GCF_002265785.1	GCF_000819905.1	GCF_002265785.1	ok	3.0	19.0	0.00151	0.44775	0.55225	887.0	1094.0	0.0	0.9954	1961.0	0.9904	1981	6	578	False
GCF_000819905.1__GCF_013359465.2	GCF_000819905.1	GCF_013359465.2	ok	2.0	23.0	0.00117	0.40269	0.40269	689.0	689.0	0.0	0.9929	1688.0	0.9865	1711	20	601	False
GCF_001619755.1__GCF_001663585.1	GCF_001619755.1	GCF_001663585.1	ok	3.0	79.0	0.00065	0.48026	0.51974	2226.0	2409.0	0.0	0.9867	4523.0	0.9828	4635	49	602	False
GCF_001663585.1__GCF_007858415.1	GCF_001663585.1	GCF_007858415.1	ok	14.0	65.0	0.00492	0.23409	0.76591	666.0	2179.0	0.0	0.9859	2804.0	0.9772	2845	95	639	False
GCA_010692785.1__GCF_001663585.1	GCA_010692785.1	GCF_001663585.1	ok	2.0	38.0	0.00047	0.47109	0.47109	2004.0	2004.0	0.0	0.9962	4193.0	0.991	4254	57	613	False
GCA_005777985.1__GCA_018969345.1	GCA_005777985.1	GCA_018969345.1	ok	0.0	189.0	0.0	0.49467	0.49467	418.0	418.0	0.0	0.919	579.0	0.7568	845	36	278	False
GCA_016463945.1__GCF_002007905.1	GCA_016463945.1	GCF_002007905.1	ok	3.0	10.0	0.00417	0.16829	0.83171	121.0	598.0	0.0	0.9944	714.0	0.9861	719	6	105	False
GCF_000830905.1__GCF_002007905.1	GCF_000830905.1	GCF_002007905.1	ok	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	639.0	1.0	639	1	93	True
GCA_001678055.1__GCF_001459095.1	GCA_001678055.1	GCF_001459095.1	ok	6.0	24.0	0.00909	0.18485	0.18485	122.0	122.0	0.0	0.9923	645.0	0.9639	660	6	103	False
GCA_001889985.1__GCA_002204695.1	GCA_001889985.1	GCA_002204695.1	ok	4.0	28.0	0.00388	0.38797	0.61203	400.0	631.0	0.0	0.9834	1007.0	0.9728	1031	26	222	False
GCA_002503145.1__GCA_002503225.1	GCA_002503145.1	GCA_002503225.1	ok	0.0	46.0	0.0	0.47327	0.52673	540.0	601.0	0.0	0.9908	1076.0	0.9591	1141	5	202	False
GCA_001889985.1__GCA_001896515.1	GCA_001889985.1	GCA_001896515.1	ok	4.0	28.0	0.00375	0.36082	0.36082	385.0	385.0	0.0	0.9831	1044.0	0.9738	1067	14	215	False
GCA_015260165.1__GCF_009728485.1	GCA_015260165.1	GCF_009728485.1	ok	8.0	133.0	0.00573	0.47387	0.52613	662.0	735.0	0.0	0.9151	1261.0	0.9044	1397	19	358	False
GCA_015260225.1__GCA_015260255.1	GCA_015260225.1	GCA_015260255.1	ok	1.0	197.0	0.00082	0.45305	0.45305	550.0	550.0	0.0	0.7917	840.0	0.8198	1214	3	309	False
GCA_015260075.1__GCA_015260255.1	GCA_015260075.1	GCA_015260255.1	ok	8.0	135.0	0.00538	0.42367	0.57633	630.0	857.0	0.0	0.9917	1311.0	0.9062	1487	14	334	False
GCA_902803615.1__GCF_900108495.1	GCA_902803615.1	GCF_900108495.1	ok	0.0	168.0	0.0	0.49208	0.49208	1523.0	1523.0	0.0	0.9445	2908.0	0.9455	3095	12	670	False
GCA_902803615.1__GCF_900167315.1	GCA_902803615.1	GCF_900167315.1	ok	0.0	172.0	0.0	0.46865	0.46865	1450.0	1450.0	0.0	0.9426	2909.0	0.9443	3094	12	669	False
GCF_900108495.1__GCF_900167315.1	GCF_900108495.1	GCF_900167315.1	ok	0.0	9.0	0.0	0.47783	0.47783	2004.0	2004.0	0.0	0.9978	4171.0	0.9978	4194	8	685	False
GCA_902529525.1__GCA_902587425.1	GCA_902529525.1	GCA_902587425.1	ok	0.0	57.0	0.0	0.44535	0.55465	383.0	477.0	0.0	0.9411	767.0	0.9315	860	17	173	False
GCF_900103075.1__GCF_900107955.1	GCF_900103075.1	GCF_900107955.1	ok	0.0	2.0	0.0	0.27581	0.27581	2308.0	2308.0	0.0	0.9999	8357.0	0.9998	8368	20	1344	False
GCF_900103075.1__GCF_900108235.1	GCF_900103075.1	GCF_900108235.1	ok	0.0	0.0	0.0	0.15948	0.15948	1335.0	1335.0	0.0	1.0	8361.0	1.0	8371	22	1344	False
GCF_900108235.1__GCF_900114965.1	GCF_900108235.1	GCF_900114965.1	ok	12.0	28.0	0.00338	0.07636	0.07636	271.0	271.0	0.0	0.9989	3539.0	0.9921	3549	22	1356	False
GCA_903825545.1__GCA_903864035.1	GCA_903825545.1	GCA_903864035.1	ok	0.0	8.0	0.0	0.19096	0.19096	2439.0	2439.0	0.0	0.9995	12715.0	0.9994	12772	28	2529	False
GCF_011751965.1__GCF_011751985.1	GCF_011751965.1	GCF_011751985.1	ok	3.0	21.0	0.00072	0.49091	0.50909	2053.0	2129.0	0.0	0.9986	4144.0	0.995	4182	221	658	False
GCA_902520675.1__GCA_902542605.1	GCA_902520675.1	GCA_902542605.1	ok	0.0	24.0	0.0	0.46604	0.46604	247.0	247.0	0.0	0.9805	503.0	0.9546	530	0	40	False
GCA_902520675.1__GCA_902547435.1	GCA_902520675.1	GCA_902547435.1	ok	0.0	12.0	0.0	0.22018	0.77982	96.0	340.0	0.0	0.9835	417.0	0.9722	436	0	35	False
GCA_902542605.1__GCA_902547435.1	GCA_902542605.1	GCA_902547435.1	ok	0.0	22.0	0.0	0.4047	0.4047	155.0	155.0	0.0	0.957	356.0	0.9423	383	0	33	False
GCA_018971295.1__GCA_018971885.1	GCA_018971295.1	GCA_018971885.1	ok	1.0	193.0	0.00015	0.41326	0.41326	2737.0	2737.0	0.0	0.9889	6337.0	0.9704	6623	70	1212	False
GCA_900768895.1__GCA_905199185.1	GCA_900768895.1	GCA_905199185.1	ok	4.0	82.0	0.00164	0.43845	0.43845	1072.0	1072.0	0.0	0.9837	2351.0	0.9663	2445	9	425	False
GCA_002313955.1__GCA_002716545.1	GCA_002313955.1	GCA_002716545.1	ok	0.0	81.0	0.0	0.42001	0.57999	890.0	1229.0	0.0	0.9629	2022.0	0.9615	2119	7	213	False
GCA_002313955.1__GCA_003450615.1	GCA_002313955.1	GCA_003450615.1	ok	0.0	238.0	0.0	0.46378	0.53622	826.0	955.0	0.0	0.9745	1489.0	0.8623	1781	9	194	False
GCA_002716545.1__GCA_003450615.1	GCA_002716545.1	GCA_003450615.1	ok	0.0	245.0	0.0	0.5	0.5	939.0	939.0	0.0	0.9988	1615.0	0.8683	1878	2	199	False
GCA_002501495.1__GCA_009392525.1	GCA_002501495.1	GCA_009392525.1	ok	0.0	90.0	0.0	0.47649	0.47649	304.0	304.0	0.0	0.8921	488.0	0.8487	638	0	78	False
GCA_002448635.1__GCA_002450545.1	GCA_002448635.1	GCA_002450545.1	ok	0.0	68.0	0.0	0.49771	0.49771	217.0	217.0	0.0	0.8904	317.0	0.827	436	2	69	False
GCA_002448635.1__GCA_009392805.1	GCA_002448635.1	GCA_009392805.1	ok	0.0	93.0	0.0	0.48067	0.51933	485.0	524.0	0.0	0.9021	903.0	0.9074	1009	5	75	False
GCA_000997995.1__GCA_001772745.1	GCA_000997995.1	GCA_001772745.1	ok	0.0	27.0	0.0	0.27332	0.27332	126.0	126.0	0.0	0.9697	416.0	0.9391	461	2	33	False
GCA_000997995.1__GCA_001773305.1	GCA_000997995.1	GCA_001773305.1	ok	0.0	17.0	0.0	0.31776	0.31776	170.0	170.0	0.0	0.9728	500.0	0.9671	535	2	38	False
GCA_001772745.1__GCA_001773305.1	GCA_001772745.1	GCA_001773305.1	ok	0.0	22.0	0.0	0.40159	0.40159	253.0	253.0	0.0	0.9654	586.0	0.9639	630	2	41	False
GCA_018380225.1__GCA_900759405.1	GCA_018380225.1	GCA_900759405.1	ok	6.0	61.0	0.00216	0.4955	0.4955	1377.0	1377.0	0.0	0.9963	2716.0	0.978	2779	7	868	False
GCA_008667525.1__GCA_018380225.1	GCA_008667525.1	GCA_018380225.1	ok	0.0	251.0	0.0	0.46508	0.53492	1132.0	1302.0	0.0	0.8924	2147.0	0.896	2434	32	825	False
GCA_008667695.1__GCA_014864055.1	GCA_008667695.1	GCA_014864055.1	ok	3.0	245.0	0.00131	0.49411	0.49411	1132.0	1132.0	0.0	0.9043	1985.0	0.8907	2291	37	780	False
GCA_900538315.1__GCF_004405045.1	GCA_900538315.1	GCF_004405045.1	ok	16.0	53.0	0.00458	0.20229	0.20229	706.0	706.0	0.0	0.9974	3460.0	0.9848	3490	14	450	False
GCA_905202305.1__GCF_004405045.1	GCA_905202305.1	GCF_004405045.1	ok	16.0	53.0	0.00458	0.20229	0.20229	706.0	706.0	0.0	0.9974	3460.0	0.9848	3490	14	467	False
GCA_900538315.1__GCA_905202305.1	GCA_900538315.1	GCA_905202305.1	ok	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9998	4351.0	1.0	4372	12	461	False
GCA_003445655.1__GCA_012521605.1	GCA_003445655.1	GCA_012521605.1	ok	0.0	139.0	0.0	0.45988	0.54012	447.0	525.0	0.0	0.8536	682.0	0.8374	972	15	136	False
GCA_018381885.1__GCF_001055885.1	GCA_018381885.1	GCF_001055885.1	ok	2.0	43.0	0.00332	0.29685	0.29685	179.0	179.0	0.0	0.9387	551.0	0.9275	603	12	140	False
GCA_015255105.1__GCF_014982385.1	GCA_015255105.1	GCF_014982385.1	ok	2.0	172.0	0.00324	0.47812	0.52188	295.0	322.0	0.0	0.6588	392.0	0.7152	617	5	116	False
GCA_018366855.1__GCF_014931455.1	GCA_018366855.1	GCF_014931455.1	ok	0.0	43.0	0.0	0.37643	0.62357	230.0	381.0	0.0	0.9213	562.0	0.9295	611	26	133	False
GCF_002236815.1__GCF_012396065.1	GCF_002236815.1	GCF_012396065.1	ok	10.0	77.0	0.00079	0.48602	0.51398	6186.0	6542.0	0.0	0.995	12654.0	0.9939	12728	167	2531	False
GCA_003963195.1__GCF_001051035.1	GCA_003963195.1	GCF_001051035.1	ok	6.0	285.0	0.00139	0.48164	0.48164	2072.0	2072.0	0.0	0.9348	4017.0	0.9338	4302	37	1381	False
GCA_002200935.1__GCF_001908615.1	GCA_002200935.1	GCF_001908615.1	ok	25.0	91.0	0.0028	0.46369	0.53631	4138.0	4786.0	0.0	0.995	8876.0	0.9898	8924	290	3132	False
GCA_903882135.1__GCA_903929605.1	GCA_903882135.1	GCA_903929605.1	ok	11.0	213.0	0.00139	0.46379	0.46379	3663.0	3663.0	0.0	0.9861	7466.0	0.9723	7898	177	1487	False
GCA_018711985.1__GCA_900758145.1	GCA_018711985.1	GCA_900758145.1	ok	2.0	226.0	0.00103	0.4745	0.4745	921.0	921.0	0.0	0.9382	1608.0	0.8776	1941	4	358	False
GCA_018711985.1__GCA_905200175.1	GCA_018711985.1	GCA_905200175.1	ok	3.0	279.0	0.00149	0.49329	0.50671	993.0	1020.0	0.0	0.9485	1584.0	0.8517	2013	6	380	False
GCA_900758145.1__GCA_905200175.1	GCA_900758145.1	GCA_905200175.1	ok	3.0	305.0	0.00149	0.46269	0.46269	930.0	930.0	0.0	0.9332	1564.0	0.8378	2010	4	378	False
GCF_003467365.1__GCF_015548795.1	GCF_003467365.1	GCF_015548795.1	ok	5.0	149.0	0.00132	0.45345	0.54655	1724.0	2078.0	0.0	0.991	3630.0	0.9606	3802	32	420	False
GCF_015548795.1__GCF_015559975.1	GCF_015548795.1	GCF_015559975.1	ok	7.0	148.0	0.00206	0.46188	0.46188	1569.0	1569.0	0.0	0.9661	3223.0	0.9561	3397	38	453	False
GCF_000382465.1__GCF_015548795.1	GCF_000382465.1	GCF_015548795.1	ok	10.0	149.0	0.00299	0.48654	0.51346	1626.0	1716.0	0.0	0.9988	3206.0	0.9555	3342	96	456	False
GCA_012275145.1__GCF_018310535.1	GCA_012275145.1	GCF_018310535.1	ok	108.0	217.0	0.01462	0.00677	0.99323	50.0	7338.0	0.0	1.0	7386.0	0.971	7388	235	2282	False
GCA_002373315.1__GCA_002394445.1	GCA_002373315.1	GCA_002394445.1	ok	2.0	118.0	0.00094	0.49176	0.50824	1045.0	1080.0	0.0	0.9874	1957.0	0.9431	2125	5	371	False
GCA_002394115.1__GCA_002394445.1	GCA_002394115.1	GCA_002394445.1	ok	2.0	111.0	0.00132	0.40421	0.59579	614.0	905.0	0.0	0.9768	1345.0	0.9237	1519	5	330	False
GCA_002372295.1__GCA_002394115.1	GCA_002372295.1	GCA_002394115.1	ok	3.0	92.0	0.00164	0.49068	0.49068	895.0	895.0	0.0	0.9907	1705.0	0.9487	1824	7	379	False
GCA_903834125.1__GCA_903897835.1	GCA_903834125.1	GCA_903897835.1	ok	2.0	662.0	0.0004	0.46918	0.46918	2344.0	2344.0	0.0	0.9025	4000.0	0.8596	4996	6	874	False
GCA_903834125.1__GCA_903913455.1	GCA_903834125.1	GCA_903913455.1	ok	1.0	751.0	0.00018	0.48758	0.48758	2670.0	2670.0	0.0	0.891	4481.0	0.8578	5476	4	915	False
GCA_903897835.1__GCA_903913455.1	GCA_903897835.1	GCA_903913455.1	ok	0.0	641.0	0.0	0.48829	0.51171	2690.0	2819.0	0.0	0.916	4644.0	0.8796	5509	8	919	False
GCF_001282985.1__GCF_900197695.1	GCF_001282985.1	GCF_900197695.1	ok	3.0	52.0	0.00258	0.47039	0.47039	548.0	548.0	0.0	0.9791	1078.0	0.954	1165	15	95	False
GCF_900197675.1__GCF_900197695.1	GCF_900197675.1	GCF_900197695.1	ok	2.0	50.0	0.00178	0.49467	0.49467	557.0	557.0	0.0	0.9812	1043.0	0.9543	1126	11	104	False
GCF_001283025.1__GCF_900197675.1	GCF_001283025.1	GCF_900197675.1	ok	5.0	46.0	0.00428	0.25834	0.25834	302.0	302.0	0.0	0.9848	1104.0	0.9599	1169	12	103	False
GCA_905200075.1__GCF_015549175.1	GCA_905200075.1	GCF_015549175.1	ok	10.0	186.0	0.00555	0.45036	0.54964	812.0	991.0	0.0	0.9064	1608.0	0.8967	1803	16	776	False
GCA_018374675.1__GCA_905212535.1	GCA_018374675.1	GCA_905212535.1	ok	4.0	274.0	0.00149	0.48003	0.51997	1286.0	1393.0	0.0	0.9011	2333.0	0.8953	2679	17	413	False
GCA_018374675.1__GCF_900169665.1	GCA_018374675.1	GCF_900169665.1	ok	3.0	311.0	0.0013	0.48873	0.51127	1128.0	1180.0	0.0	0.8565	1976.0	0.8653	2308	225	450	False
GCA_900540215.1__GCF_900169665.1	GCA_900540215.1	GCF_900169665.1	ok	15.0	82.0	0.00533	0.45577	0.45577	1283.0	1283.0	0.0	0.9794	2756.0	0.971	2815	223	464	False
GCA_902756805.1__GCA_902791195.1	GCA_902756805.1	GCA_902791195.1	ok	2.0	209.0	0.00105	0.49631	0.49631	941.0	941.0	0.0	0.902	1555.0	0.883	1896	25	524	False
GCA_903828015.1__GCA_903894925.1	GCA_903828015.1	GCA_903894925.1	ok	1.0	372.0	0.00057	0.452	0.452	791.0	791.0	0.0	0.8175	1133.0	0.7628	1750	27	236	False
GCA_903894925.1__GCA_903915765.1	GCA_903894925.1	GCA_903915765.1	ok	0.0	361.0	0.0	0.49767	0.50233	854.0	862.0	0.0	0.8217	1129.0	0.7665	1716	23	233	False
GCA_903828015.1__GCA_903915765.1	GCA_903828015.1	GCA_903915765.1	ok	0.0	253.0	0.0	0.43416	0.43416	943.0	943.0	0.0	0.8877	1613.0	0.8689	2172	50	231	False
GCF_001702115.1__GCF_002907065.1	GCF_001702115.1	GCF_002907065.1	ok	1.0	17.0	0.00104	0.17409	0.82591	168.0	797.0	0.0	0.9989	950.0	0.9824	965	24	60	False
GCF_001438685.1__GCF_002907065.1	GCF_001438685.1	GCF_002907065.1	ok	0.0	14.0	0.0	0.48163	0.48163	472.0	472.0	0.0	0.9885	949.0	0.9855	980	16	60	False
GCF_001702115.1__GCF_001702135.1	GCF_001702115.1	GCF_001702135.1	ok	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	966.0	1.0	966	31	59	True
GCA_018653115.1__GCA_018671435.1	GCA_018653115.1	GCA_018671435.1	ok	0.0	16.0	0.0	0.36557	0.36557	446.0	446.0	0.0	0.9922	1148.0	0.9863	1220	7	89	False
GCA_018663445.1__GCA_018694655.1	GCA_018663445.1	GCA_018694655.1	ok	0.0	86.0	0.0	0.47007	0.47007	534.0	534.0	0.0	0.9832	997.0	0.9209	1136	2	93	False
GCA_018653115.1__GCA_018694335.1	GCA_018653115.1	GCA_018694335.1	ok	0.0	28.0	0.0	0.44073	0.44073	554.0	554.0	0.0	0.9899	1172.0	0.9767	1257	6	98	False
