dnadiff_blocks	dnadiff_breakpoints	dnadiff_large_indels	dnadiff_synteny_score	pairid
408	222	240	0.4545454545454546	GCA_001898465.1__GCA_016710595.1
886	659	438	0.2553672316384181	GCA_001898485.1__GCA_017998385.1
681	434	365	0.361764705882353	GCA_001899765.1__GCA_001899305.1
660	474	307	0.2807283763277693	GCA_001899765.1__GCA_016195805.1
697	456	379	0.3448275862068966	GCA_001899765.1__GCA_018820765.1
447	215	244	0.5179372197309418	GCA_001899855.1__GCA_016707485.1
454	315	214	0.304635761589404	GCA_001901525.1__GCA_012965425.1
388	260	206	0.3281653746770026	GCA_001914195.1__GCA_018364455.1
405	283	172	0.2995049504950495	GCA_001914195.1__GCA_905221245.1
444	315	224	0.2889390519187359	GCA_001914195.1__GCA_905221385.1
545	387	290	0.2886029411764705	GCA_001915385.1__GCA_905210435.1
235	166	110	0.2905982905982905	GCA_001915925.1__GCA_018371855.1
288	193	167	0.3275261324041811	GCA_001915925.1__GCA_900754085.1
250	158	133	0.3654618473895582	GCA_001915925.1__GCA_900759015.1
288	206	136	0.2822299651567944	GCA_001915995.1__GCA_003525075.1
449	333	215	0.2566964285714286	GCA_001916035.1__GCA_900754285.1
448	322	224	0.2796420581655481	GCA_001916065.1__GCA_000438255.1
451	333	218	0.26	GCA_001916065.1__GCA_900753165.1
325	240	148	0.2592592592592593	GCA_001916715.1__GCA_002472405.1
600	422	293	0.2954924874791319	GCA_001916965.1__GCA_900753305.1
1018	739	517	0.2733529990167158	GCA_001917435.1__GCA_001914785.1
905	672	452	0.2566371681415929	GCA_001940925.1__GCA_016281125.1
761	567	384	0.2539473684210526	GCA_001940925.1__GCA_017545185.1
394	284	182	0.27735368956743	GCA_002018045.1__GCA_001007665.1
1866	1349	893	0.2766756032171582	GCA_002027195.1__GCA_014650015.1
369	50	304	0.8641304347826086	GCA_002029295.1__GCA_001584565.1
427	322	200	0.244131455399061	GCA_002030015.1__GCA_011056825.1
380	280	197	0.2612137203166227	GCA_002030015.1__GCA_018399535.1
299	216	129	0.2751677852348994	GCA_002049945.1__GCA_000404785.1
323	221	140	0.3136645962732919	GCA_002049945.1__GCA_014382685.1
372	128	212	0.6549865229110512	GCA_002050275.1__GCA_015075275.1
566	129	463	0.7716814159292036	GCA_002050295.1__GCA_013285425.1
939	700	415	0.253731343283582	GCA_002050455.1__GCA_013696385.1
428	324	189	0.2412177985948478	GCA_002067095.1__GCA_002501965.1
480	329	276	0.3131524008350731	GCA_002067095.1__GCA_018263335.1
807	604	355	0.250620347394541	GCA_002067235.1__GCA_002305765.1
948	684	443	0.2777191129883843	GCA_002067235.1__GCA_012719415.1
479	313	218	0.3451882845188284	GCA_002067265.1__GCA_002508425.1
380	272	166	0.2823218997361477	GCA_002067325.1__GCA_002502855.1
515	386	222	0.2490272373540856	GCA_002067555.1__GCA_002067235.1
496	347	211	0.298989898989899	GCA_002067555.1__GCA_002305765.1
518	360	246	0.3036750483558994	GCA_002067555.1__GCA_012719415.1
374	264	172	0.292225201072386	GCA_002067635.1__GCA_012719175.1
318	228	156	0.2807570977917981	GCA_002067635.1__GCA_018262895.1
449	328	221	0.2678571428571429	GCA_002067755.1__GCA_012798025.1
856	599	360	0.2994152046783626	GCA_002067855.1__GCA_012728915.1
994	607	476	0.3887210473313192	GCA_002067855.1__GCA_013177795.1
989	683	426	0.3087044534412956	GCA_002067855.1__GCA_018053845.1
704	486	278	0.3086770981507823	GCA_002068815.1__GCA_012514855.1
600	440	285	0.2654424040066778	GCA_002069605.1__GCA_003542295.1
748	556	319	0.2556894243641231	GCA_002069605.1__GCA_012517485.1
719	521	336	0.2743732590529247	GCA_002069605.1__GCA_012517635.1
523	397	237	0.239463601532567	GCA_002070265.1__GCA_012519425.1
448	323	225	0.2774049217002237	GCA_002070395.1__GCA_012523215.1
599	436	264	0.2709030100334448	GCA_002070455.1__GCA_017860985.1
316	223	130	0.292063492063492	GCA_002070565.1__GCA_002305545.1
302	215	136	0.2857142857142857	GCA_002070565.1__GCA_002409325.1
267	188	132	0.2932330827067669	GCA_002070635.1__GCA_017992555.1
295	219	133	0.2551020408163265	GCA_002070755.1__GCA_003452735.1
548	403	264	0.263254113345521	GCA_002070755.1__GCA_012516755.1
441	330	212	0.25	GCA_002071385.1__GCA_002070565.1
355	239	183	0.3248587570621468	GCA_002071385.1__GCA_002409325.1
457	280	246	0.3859649122807017	GCA_002082305.1__GCA_905182865.1
780	585	388	0.2490372272143773	GCA_002083405.1__GCA_015904045.1
1003	767	477	0.2345309381237524	GCA_002083405.1__GCA_015904055.1
1022	766	479	0.2497551420176298	GCA_002083405.1__GCA_015904075.1
743	539	355	0.2735849056603774	GCA_002083565.1__GCA_015904045.1
888	660	421	0.2559188275084555	GCA_002083565.1__GCA_015904055.1
951	717	436	0.2452631578947368	GCA_002083565.1__GCA_015904075.1
579	130	487	0.7750865051903114	GCA_002083595.1__GCA_015709615.1
536	387	264	0.2766355140186916	GCA_002083595.1__GCA_018240285.1
633	445	302	0.2958860759493671	GCA_002084665.1__GCA_001751155.1
424	288	188	0.3191489361702128	GCA_002084865.1__GCA_003527405.1
671	126	534	0.8119402985074626	GCA_002095305.1__GCA_018842655.1
706	99	539	0.8595744680851064	GCA_002127285.1__GCA_018604165.1
859	636	430	0.2587412587412587	GCA_002127295.1__GCA_001464625.1
3021	2189	1385	0.2751655629139072	GCA_002154585.1__GCA_000715605.1
2211	1599	1019	0.2764705882352941	GCA_002154585.1__GCA_002155895.1
1696	1182	734	0.3026548672566371	GCA_002154585.1__GCA_014649355.1
1726	1184	793	0.313623188405797	GCA_002154585.1__GCA_014649575.1
1609	1083	725	0.3264925373134328	GCA_002154585.1__GCA_014656175.1
1037	675	531	0.3484555984555985	GCA_002163025.1__GCA_013215505.1
544	110	456	0.7974217311233885	GCA_002167435.2__GCF_000224085.1
97	63	50	0.34375	GCA_002167525.1__GCA_902561795.1
119	51	83	0.5677966101694916	GCA_002167525.1__GCA_902613595.1
84	41	57	0.5060240963855422	GCA_002167525.1__GCA_902618245.1
328	255	149	0.2201834862385321	GCA_002167775.1__GCA_002480215.1
544	401	278	0.2615101289134438	GCA_002167845.2__GCA_014237965.1
108	82	48	0.2336448598130841	GCA_002167945.1__GCA_902546725.1
25	17	13	0.2916666666666666	GCA_002169115.2__GCA_014239265.1
67	42	33	0.3636363636363636	GCA_002169155.2__GCA_905381055.1
53	38	23	0.2692307692307693	GCA_002169865.1__GCA_902606525.1
114	48	88	0.5752212389380531	GCA_002170245.2__GCA_902619265.1
263	181	135	0.3091603053435114	GCA_002170315.2__GCA_002499705.1
205	142	110	0.303921568627451	GCA_002170315.2__GCA_902520595.1
97	69	58	0.28125	GCA_002170775.2__GCA_002497295.1
174	129	85	0.2543352601156069	GCA_002170775.2__GCA_002504845.1
138	98	76	0.2846715328467153	GCA_002171295.2__GCA_902515395.1
133	94	64	0.2878787878787878	GCA_002171295.2__GCA_902584445.1
144	93	75	0.3496503496503497	GCA_002171295.2__GCA_902590705.1
334	252	157	0.2432432432432432	GCA_002171315.2__GCA_002496635.1
221	151	113	0.3136363636363636	GCA_002171315.2__GCA_016777125.1
156	108	80	0.3032258064516129	GCA_002171475.2__GCA_902593075.1
141	108	72	0.2285714285714285	GCA_002171475.2__GCA_902628605.1
114	77	60	0.3185840707964602	GCA_002171495.2__GCA_902557845.1
144	111	69	0.2237762237762237	GCA_002171575.2__GCA_902536935.1
256	177	123	0.3058823529411765	GCA_002171765.1__GCA_002364975.1
50	37	27	0.2448979591836735	GCA_002171925.1__GCA_902579585.1
117	70	66	0.396551724137931	GCA_002172535.2__GCA_902628925.1
412	287	188	0.3017031630170316	GCA_002172625.1__GCA_018222765.1
1699	632	1101	0.6277974087161367	GCA_002172675.1__GCF_000017845.1
259	176	118	0.3178294573643411	GCA_002197835.1__GCA_018902795.1
1134	834	559	0.263901147396293	GCA_002212985.1__GCA_002212725.1
802	544	388	0.3208489388264669	GCA_002254365.1__GCA_018242765.1
840	617	391	0.2646007151370679	GCA_002254365.1__GCA_900696515.1
846	613	402	0.2745562130177514	GCA_002254365.1__GCA_902500775.1
956	704	455	0.2628272251308901	GCA_002254365.1__GCA_902500805.1
284	163	161	0.4240282685512367	GCA_002255985.1__GCA_002282385.1
467	346	232	0.2575107296137339	GCA_002255985.1__GCA_002299195.1
908	657	469	0.2756339581036383	GCA_002256145.1__GCA_017848645.1
986	736	511	0.2527918781725888	GCA_002256435.1__GCA_903933995.1
910	668	432	0.2651265126512651	GCA_002256765.1__GCA_903933995.1
605	437	281	0.2764900662251656	GCA_002256785.1__GCA_018780025.1
621	419	321	0.3241935483870968	GCA_002256995.1__GCA_002343685.1
664	502	304	0.2428355957767722	GCA_002256995.1__GCA_016195805.1
796	522	399	0.3433962264150944	GCA_002256995.1__GCA_018820765.1
707	490	354	0.3059490084985835	GCA_002257045.1__GCA_002279795.1
1102	716	532	0.3496821071752951	GCA_002257455.1__GCA_017306305.1
1130	812	515	0.2807794508414526	GCA_002257455.1__GCA_018268515.1
453	304	220	0.327433628318584	GCA_002279275.1__GCA_001873935.1
362	256	164	0.2908587257617728	GCA_002279275.1__GCA_011391555.1
1686	1232	791	0.2688427299703264	GCA_002279765.1__GCA_017301975.1
1658	1225	812	0.2607121303560652	GCA_002279765.1__GCA_903838675.1
1628	1185	782	0.2716656422864167	GCA_002279765.1__GCA_903848465.1
628	427	282	0.3189792663476873	GCA_002280615.1__GCA_001464255.1
425	312	175	0.2641509433962264	GCA_002281095.1__GCA_014763665.1
293	147	187	0.4965753424657534	GCA_002281575.1__GCA_001829005.1
386	274	209	0.2883116883116883	GCA_002281575.1__GCA_017996795.1
240	138	133	0.4225941422594143	GCA_002281875.1__GCA_001829005.1
342	232	185	0.3196480938416423	GCA_002281875.1__GCA_002281575.1
387	292	187	0.2435233160621761	GCA_002281875.1__GCA_017996795.1
407	291	215	0.2832512315270936	GCA_002282385.1__GCA_002299195.1
558	421	276	0.2441651705565529	GCA_002282445.1__GCA_903856995.1
171	116	73	0.3176470588235294	GCA_002284855.1__GCA_000372185.1
238	177	125	0.2531645569620253	GCA_002284855.1__GCA_903845465.1
384	266	200	0.3054830287206266	GCA_002287215.1__GCA_002498375.1
471	347	224	0.2617021276595744	GCA_002292345.1__GCA_905182435.1
233	148	116	0.3620689655172413	GCA_002292365.1__GCA_905182375.1
289	211	144	0.2673611111111111	GCA_002292365.1__GCA_905182655.1
289	196	142	0.3194444444444444	GCA_002292365.1__GCA_905479015.1
1059	786	476	0.2570888468809074	GCA_002292925.1__GCA_903889425.1
389	278	168	0.2835051546391752	GCA_002292955.1__GCA_903857985.1
445	312	200	0.2972972972972972	GCA_002292955.1__GCA_903915075.1
540	401	247	0.2560296846011132	GCA_002293065.1__GCA_903919185.1
585	399	285	0.3167808219178082	GCA_002293065.1__GCA_903924185.1
526	381	245	0.2742857142857142	GCA_002293065.1__GCA_903925205.1
368	240	199	0.3460490463215259	GCA_002293125.1__GCA_003569165.1
435	326	219	0.2488479262672811	GCA_002293125.1__GCA_903831005.1
577	415	284	0.2795138888888888	GCA_002293125.1__GCA_903853185.1
542	401	268	0.2587800369685766	GCA_002293125.1__GCA_903910245.1
424	301	202	0.2884160756501182	GCA_002298075.1__GCA_910585445.1
469	349	213	0.2542735042735042	GCA_002298695.1__GCA_905214155.1
934	681	488	0.270096463022508	GCA_002298995.1__GCA_002298165.1
191	136	90	0.2842105263157894	GCA_002299885.1__GCA_000438985.1
256	174	131	0.3176470588235294	GCA_002299885.1__GCA_903851465.1
383	285	184	0.2539267015706806	GCA_002299885.1__GCA_903933765.1
271	194	123	0.2814814814814814	GCA_002304425.1__GCA_903906135.1
410	297	186	0.273838630806846	GCA_002304435.1__GCA_903861185.1
695	506	314	0.270893371757925	GCA_002306375.1__GCA_905214345.1
473	350	229	0.2584745762711864	GCA_002308595.1__GCA_902782645.1
861	613	423	0.2872093023255814	GCA_002309655.1__GCA_902792515.1
528	386	252	0.2675521821631879	GCA_002309855.1__GCA_902774175.1
557	359	294	0.3543165467625899	GCA_002309915.1__GCA_902774335.1
568	396	250	0.3015873015873016	GCA_002309915.1__GCA_902782245.1
473	336	207	0.288135593220339	GCA_002309915.1__GCA_902798685.1
559	370	275	0.3369175627240143	GCA_002309915.1__GCA_905234745.1
543	392	253	0.2767527675276753	GCA_002310015.1__GCA_902763885.1
545	404	271	0.2573529411764705	GCA_002310015.1__GCA_902774275.1
829	597	416	0.2789855072463768	GCA_002310235.1__GCA_902790405.1
767	370	459	0.5169712793733681	GCA_002310235.1__GCA_902800045.1
667	485	344	0.2717717717717718	GCA_002310995.1__GCA_902780365.1
601	267	380	0.5549999999999999	GCA_002311655.1__GCA_902774295.1
577	406	321	0.2951388888888888	GCA_002311655.1__GCA_905233445.1
568	353	337	0.3774250440917107	GCA_002311655.1__GCA_905234275.1
464	329	231	0.2894168466522678	GCA_002313925.1__GCA_002311875.1
630	446	295	0.2909379968203497	GCA_002314055.1__GCA_002298545.1
568	418	255	0.2627865961199295	GCA_002314195.1__GCA_002297815.1
763	380	471	0.5013123359580052	GCA_002316385.1__GCA_902363375.1
273	199	126	0.2683823529411765	GCA_002316795.1__GCA_002306075.1
267	189	147	0.2894736842105263	GCA_002317795.1__GCA_013911135.1
714	495	340	0.3057503506311361	GCA_002321335.1__GCA_002297815.1
663	482	311	0.2719033232628398	GCA_002321335.1__GCA_002314195.1
272	186	135	0.3136531365313653	GCA_002323515.1__GCA_902529115.1
177	129	80	0.2670454545454546	GCA_002323515.1__GCA_902529365.1
421	292	196	0.3047619047619048	GCA_002323895.1__GCA_905181965.1
405	278	202	0.3118811881188119	GCA_002325245.1__GCA_905479755.1
465	332	223	0.2844827586206896	GCA_002329285.1__GCA_905234995.1
710	527	360	0.2566995768688294	GCA_002335385.1__GCA_002327965.1
364	265	169	0.2699724517906335	GCA_002335945.1__GCA_905182245.1
411	291	187	0.2902439024390244	GCA_002336655.1__GCA_905480095.1
312	205	158	0.3408360128617363	GCA_002336675.1__GCA_905182895.1
816	581	400	0.2871165644171779	GCA_002337125.1__GCA_002336115.1
962	72	743	0.9250780437044746	GCA_002339675.1__GCA_019056435.1
309	219	141	0.288961038961039	GCA_002346305.1__GCA_014190175.1
752	512	388	0.318242343541944	GCA_002347095.1__GCA_903869265.1
210	123	104	0.4114832535885168	GCA_002347935.1__GCA_003569145.1
538	394	262	0.2662942271880819	GCA_002347985.1__GCA_903959115.1
169	111	90	0.3392857142857143	GCA_002348545.1__GCA_902529115.1
343	232	149	0.3216374269005848	GCA_002348585.1__GCA_902518965.1
189	106	101	0.4361702127659574	GCA_002348615.1__GCA_002348605.1
199	109	122	0.4494949494949495	GCA_002348925.1__GCA_902781465.1
193	144	95	0.25	GCA_002348925.1__GCA_902798205.1
694	495	337	0.2857142857142857	GCA_002349055.1__GCA_902771735.1
397	271	204	0.3156565656565656	GCA_002350725.1__GCA_902761735.1
530	370	285	0.3005671077504726	GCA_002351725.1__GCA_902761905.1
387	288	175	0.2538860103626943	GCA_002351725.1__GCA_902800365.1
380	259	175	0.316622691292876	GCA_002353215.1__GCA_002342585.1
582	423	294	0.2719449225473321	GCA_002353225.1__GCA_902776195.1
505	381	233	0.244047619047619	GCA_002353525.1__GCA_002350805.1
839	609	396	0.2732696897374701	GCA_002353825.1__GCA_902792635.1
1021	746	424	0.2686274509803922	GCA_002353885.1__GCA_902781045.1
427	288	242	0.323943661971831	GCA_002354095.1__GCA_002353295.1
489	358	228	0.2663934426229508	GCA_002361235.1__GCA_900760735.1
464	332	231	0.2829373650107991	GCA_002361235.1__GCA_902796035.1
442	335	193	0.2403628117913832	GCA_002361235.1__GCA_905198125.1
587	405	275	0.3088737201365188	GCA_002361535.1__GCA_902768785.1
488	361	217	0.2587268993839835	GCA_002361625.1__GCA_902781705.1
618	442	265	0.2836304700162074	GCA_002362135.1__GCA_910576995.1
829	582	413	0.2971014492753623	GCA_002362385.1__GCA_910574745.1
395	194	204	0.5076142131979695	GCA_002364245.1__GCA_002360635.1
1002	105	677	0.8951048951048951	GCA_002364755.1__GCA_014171555.1
983	720	457	0.2668024439918534	GCA_002365025.1__GCA_902363835.1
387	277	159	0.2823834196891192	GCA_002365735.1__GCA_905181745.1
1076	608	572	0.4344186046511628	GCA_002365915.1__GCA_002363385.1
386	282	183	0.2675324675324675	GCA_002366885.1__GCA_002342345.1
718	509	359	0.2900976290097629	GCA_002367105.1__GCA_001312405.1
875	660	419	0.2448512585812357	GCA_002367105.1__GCA_002365025.1
847	609	430	0.2801418439716312	GCA_002367105.1__GCA_902363835.1
444	333	203	0.2483069977426636	GCA_002367695.1__GCA_903853285.1
369	267	175	0.2744565217391305	GCA_002368685.1__GCA_902776395.1
527	354	263	0.3269961977186312	GCA_002368715.1__GCA_902800795.1
289	203	124	0.2951388888888888	GCA_002369055.1__GCA_905235155.1
476	343	227	0.2778947368421053	GCA_002369075.1__GCA_905233255.1
352	272	175	0.2250712250712251	GCA_002369135.1__GCA_902793045.1
248	180	122	0.2712550607287449	GCA_002369135.1__GCA_905235555.1
465	347	211	0.2521551724137931	GCA_002371025.1__GCA_902789175.1
447	316	227	0.2914798206278026	GCA_002371115.1__GCA_902788095.1
234	138	131	0.407725321888412	GCA_002371155.1__GCA_902788485.1
217	110	126	0.4907407407407407	GCA_002371155.1__GCA_902793005.1
528	390	232	0.2599620493358634	GCA_002371375.1__GCA_902795955.1
628	463	307	0.2615629984051036	GCA_002371615.1__GCA_002350465.1
437	326	210	0.2522935779816514	GCA_002372175.1__GCA_902795905.1
438	310	209	0.2906178489702516	GCA_002373045.1__GCA_902781305.1
541	404	254	0.2518518518518519	GCA_002373045.1__GCA_902785885.1
538	405	254	0.2458100558659217	GCA_002373045.1__GCA_902798865.1
892	653	426	0.2671156004489338	GCA_002373755.1__GCA_902779265.1
440	318	191	0.2756264236902049	GCA_002373855.1__GCA_902793845.1
326	239	157	0.2646153846153846	GCA_002376715.1__GCA_002305275.1
156	52	97	0.6645161290322581	GCA_002376865.1__GCA_002331145.1
309	218	161	0.2922077922077922	GCA_002377585.1__GCA_002346435.1
481	371	209	0.2270833333333333	GCA_002378645.1__GCA_002334915.1
580	412	284	0.2884283246977547	GCA_002382975.1__GCA_902768715.1
662	379	367	0.426626323751891	GCA_002383165.1__GCA_002345565.1
202	46	157	0.7711442786069651	GCA_002384685.1__GCA_000168995.1
502	93	353	0.8143712574850299	GCA_002384815.1__GCA_000026125.1
436	283	230	0.3494252873563218	GCA_002389765.1__GCA_002337045.1
501	338	257	0.3239999999999999	GCA_002389905.1__GCA_902363735.1
474	348	217	0.2642706131078224	GCA_002390705.1__GCA_002365735.1
232	172	117	0.2554112554112554	GCA_002390705.1__GCA_905181745.1
716	493	311	0.3104895104895104	GCA_002391185.1__GCA_905236755.1
479	312	227	0.3472803347280334	GCA_002391195.1__GCA_002382975.1
823	587	407	0.2858880778588808	GCA_002391195.1__GCA_902768715.1
834	619	402	0.2569027611044417	GCA_002391195.1__GCA_902781185.1
781	572	370	0.2666666666666667	GCA_002391235.1__GCA_902799665.1
805	579	414	0.2798507462686567	GCA_002391235.1__GCA_902799965.1
618	424	298	0.312803889789303	GCA_002392275.1__GCA_902783155.1
549	405	262	0.2609489051094891	GCA_002392655.1__GCA_902774725.1
1131	786	524	0.304424778761062	GCA_002392705.1__GCA_902779575.1
231	166	116	0.2782608695652173	GCA_002392945.1__GCA_002342545.1
195	130	98	0.3298969072164949	GCA_002392945.1__GCA_902800355.1
571	422	254	0.2596491228070176	GCA_002393095.1__GCA_905235845.1
874	649	408	0.2565864833906071	GCA_002393575.1__GCA_902798705.1
276	151	163	0.4509090909090909	GCA_002393735.1__GCA_902789665.1
136	98	59	0.274074074074074	GCA_002393905.1__GCA_002363735.1
478	354	210	0.2578616352201258	GCA_002394185.1__GCA_002372855.1
912	666	462	0.2689352360043907	GCA_002394305.1__GCA_902799985.1
380	243	191	0.3588390501319261	GCA_002394395.1__GCA_002354055.1
629	450	299	0.2834394904458599	GCA_002394535.1__GCA_002350465.1
464	313	208	0.3239740820734341	GCA_002394535.1__GCA_002371615.1
941	651	438	0.3074468085106383	GCA_002394725.1__GCA_902764715.1
1072	768	539	0.2829131652661064	GCA_002394865.1__GCA_902762795.1
1218	908	556	0.2539030402629416	GCA_002394865.1__GCA_902776765.1
1198	870	595	0.2731829573934837	GCA_002394865.1__GCA_902779965.1
1010	739	516	0.2675916749256689	GCA_002394865.1__GCA_902791475.1
944	705	454	0.2523860021208908	GCA_002395745.1__GCA_902795385.1
827	592	420	0.2832929782082324	GCA_002396085.1__GCA_902781045.1
750	549	363	0.2670226969292389	GCA_002396385.1__GCA_002362105.1
693	183	520	0.7355491329479769	GCA_002396525.1__GCA_013693915.1
830	589	380	0.2895054282267792	GCA_002399435.1__GCA_002398065.1
562	402	264	0.2834224598930481	GCA_002399565.1__GCA_002399025.1
429	325	190	0.2406542056074766	GCA_002401105.1__GCA_002400885.1
689	499	332	0.2747093023255814	GCA_002402045.2__GCA_016744015.1
734	503	353	0.3137789904502046	GCA_002403295.1__GCA_002403075.1
509	141	339	0.7224409448818898	GCA_002404515.1__GCA_014337155.1
590	421	289	0.2852292020373514	GCA_002404515.1__GCA_900767585.1
520	361	265	0.3044315992292871	GCA_002404605.1__GCA_900763675.1
466	352	209	0.243010752688172	GCA_002405915.1__GCA_900770945.1
479	345	207	0.2782426778242678	GCA_002405995.1__GCA_900763705.1
517	363	232	0.2965116279069767	GCA_002405995.1__GCA_900768135.1
583	434	277	0.2542955326460481	GCA_002407045.1__GCA_900772775.1
189	120	105	0.3617021276595744	GCA_002409325.1__GCA_002305545.1
