cluster	genomes	expected_pairs	rows	median_junctions	pct_pairs_ge2_junctions	median_raw_inverted_fraction
HROM_Genome_3618	7	21	21	0.0	19.047619047619047	0.44857
HROM_Genome_3619	4	6	6	0.0	0.0	0.57143
HROM_Genome_3623	9	36	36	0.0	0.0	0.52442
HROM_Genome_3624	2	1	1	0.0	0.0	0.40093
HROM_Genome_3625	9	36	36	0.0	0.0	0.49587
HROM_Genome_3626	2	1	1	0.0	0.0	0.53927
HROM_Genome_3627	7	21	21	0.0	0.0	0.46362
HROM_Genome_3630	3	3	3	0.0	0.0	0.53784
HROM_Genome_3631	3	3	3	0.0	0.0	0.61806
HROM_Genome_3633	2	1	1	0.0	0.0	0.51448
HROM_Genome_3634	2	1	1	0.0	0.0	0.5087
HROM_Genome_3640	3	3	3	0.0	0.0	0.46648
HROM_Genome_3645	13	78	78	0.0	5.128205128205129	0.49013
HROM_Genome_3646	2	1	1	0.0	0.0	0.24934
HROM_Genome_3647	6	15	15	0.0	0.0	0.5
HROM_Genome_3648	2	1	1	0.0	0.0	0.74471
HROM_Genome_3649	2	1	1	0.0	0.0	0.54433
HROM_Genome_3650	4	6	6	0.0	0.0	0.62451
HROM_Genome_3651	2	1	1	0.0	0.0	0.77236
HROM_Genome_3656	7	21	21	0.0	0.0	0.51037
HROM_Genome_3657	6	15	15	0.0	6.666666666666667	0.51858
HROM_Genome_3658	13	78	78	0.0	1.2820512820512822	0.51074
HROM_Genome_3659	2	1	1	0.0	0.0	0.79046
HROM_Genome_3660	3	3	3	0.0	33.333333333333336	0.59382
HROM_Genome_3661	13	78	78	0.0	1.2820512820512822	0.49684
HROM_Genome_3662	10	45	45	0.0	2.2222222222222223	0.48671
HROM_Genome_3664	16	120	120	0.0	4.166666666666667	0.50852
HROM_Genome_3665	5	10	10	0.0	0.0	0.53359
HROM_Genome_3666	26	325	325	0.0	15.076923076923077	0.50379
HROM_Genome_3667	2	1	1	0.0	0.0	0.66324
HROM_Genome_3668	8	28	28	0.0	0.0	0.53632
HROM_Genome_3669	4	6	6	0.0	0.0	0.58121
HROM_Genome_3671	4	6	6	0.0	0.0	0.53571
HROM_Genome_3672	2	1	1	1.0	0.0	0.55645
HROM_Genome_3673	2	1	1	0.0	0.0	0.32764
HROM_Genome_3675	9	36	36	0.0	11.11111111111111	0.4584
HROM_Genome_3676	2	1	1	0.0	0.0	0.53611
HROM_Genome_3678	2	1	1	0.0	0.0	0.58696
HROM_Genome_3681	4	6	6	0.0	16.666666666666668	0.53168
HROM_Genome_3682	11	55	55	0.0	3.6363636363636362	0.53153
HROM_Genome_3683	3	3	3	0.0	0.0	0.55634
HROM_Genome_3685	3	3	3	0.0	0.0	0.4255
HROM_Genome_3687	7	21	21	0.0	0.0	0.55596
HROM_Genome_3689	4	6	6	0.0	0.0	0.46976
HROM_Genome_3690	2	1	1	0.0	0.0	0.60633
HROM_Genome_3692	2	1	1	0.0	0.0	0.58315
HROM_Genome_3694	4	6	6	0.0	0.0	0.46004
HROM_Genome_3697	4	6	6	0.0	0.0	0.58333
HROM_Genome_3698	4	6	6	0.0	0.0	0.45161
HROM_Genome_3702	3	3	3	0.0	0.0	0.49123
HROM_Genome_3703	2	1	1	0.0	0.0	0.50967
HROM_Genome_3704	2	1	1	0.0	0.0	0.50915
HROM_Genome_3705	6	15	15	0.0	0.0	0.50078
HROM_Genome_3708	3	3	3	0.0	0.0	0.54159
HROM_Genome_3710	2	1	1	0.0	0.0	0.47934
HROM_Genome_3717	2	1	1	0.0	0.0	0.49322
HROM_Genome_3720	2	1	1	0.0	0.0	0.37223
HROM_Genome_3721	4	6	6	0.0	0.0	0.48
HROM_Genome_3722	3	3	3	0.0	0.0	0.5102
HROM_Genome_3723	2	1	1	0.0	0.0	0.35478
HROM_Genome_3728	2	1	1	0.0	0.0	0.37115
HROM_Genome_3730	2	1	1	0.0	0.0	0.37518
HROM_Genome_3733	6	15	15	0.0	6.666666666666667	0.5358
HROM_Genome_3734	2	1	1	0.0	0.0	0.61853
HROM_Genome_3749	2	1	1	0.0	0.0	0.32252
HROM_Genome_3750	2	1	1	1.0	0.0	0.41871
HROM_Genome_3754	2	1	1	1.0	0.0	0.7732
HROM_Genome_3755	2	1	1	0.0	0.0	0.90759
HROM_Genome_3766	3	3	3	0.0	33.333333333333336	0.44256
HROM_Genome_3767	3	3	3	0.0	0.0	0.49231
HROM_Genome_3769	3	3	3	0.0	0.0	0.42768
HROM_Genome_3770	2	1	1	0.0	0.0	0.36319
HROM_Genome_3771	2	1	1	0.0	0.0	0.49265
HROM_Genome_3774	5	10	10	0.0	10.0	0.51587
HROM_Genome_3777	2	1	1	0.0	0.0	0.40512
HROM_Genome_3788	3	3	3	0.0	0.0	0.52439
HROM_Genome_3793	2	1	1	0.0	0.0	0.36986
HROM_Genome_3795	2	1	1	0.0	0.0	0.42617
HROM_Genome_3801	2	1	1	0.0	0.0	0.40984
HROM_Genome_3810	2	1	1	0.0	0.0	0.40376
HROM_Genome_3819	86	3655	3655	0.0	14.062927496580027	0.5
HROM_Genome_3820	113	6328	6328	0.0	7.411504424778761	0.5
HROM_Genome_3821	168	14028	14028	0.0	2.4379811804961506	0.50139
HROM_Genome_3822	585	170820	170820	0.0	7.330523357920618	0.49881
HROM_Genome_3824	41	820	820	0.0	4.878048780487805	0.50208
HROM_Genome_3826	8	28	28	0.0	0.0	0.48795
HROM_Genome_3827	5	10	10	0.0	20.0	0.43087
HROM_Genome_3828	14	91	91	0.0	6.593406593406593	0.49057
HROM_Genome_3829	170	14365	14365	0.0	8.20048729550992	0.5
HROM_Genome_3830	5	10	10	0.0	0.0	0.54481
HROM_Genome_3831	21	210	210	0.0	6.666666666666667	0.49438
HROM_Genome_3832	12	66	66	0.0	1.5151515151515151	0.52013
HROM_Genome_3833	9	36	36	0.0	0.0	0.5
HROM_Genome_3834	8	28	28	0.0	10.714285714285714	0.54372
HROM_Genome_3835	2	1	1	0.0	0.0	0.49363
HROM_Genome_3836	13	78	78	0.0	1.2820512820512822	0.52336
HROM_Genome_3837	5	10	10	1.0	20.0	0.57224
HROM_Genome_3838	5	10	10	0.0	10.0	0.51082
HROM_Genome_3839	5	10	10	0.0	10.0	0.53909
HROM_Genome_3840	3	3	3	0.0	0.0	0.45912
HROM_Genome_3841	11	55	55	0.0	0.0	0.48325
HROM_Genome_3842	25	300	300	0.0	2.0	0.48363
HROM_Genome_3843	14	91	91	0.0	5.4945054945054945	0.5019
HROM_Genome_3845	2	1	1	1.0	0.0	0.42353
HROM_Genome_3846	10	45	45	0.0	0.0	0.41616
HROM_Genome_3847	2	1	1	0.0	0.0	0.43505
HROM_Genome_3848	21	210	210	0.0	4.761904761904762	0.5
HROM_Genome_3849	4	6	6	1.0	0.0	0.50753
HROM_Genome_3850	4	6	6	0.0	0.0	0.48249
HROM_Genome_3851	7	21	21	0.0	4.761904761904762	0.52316
HROM_Genome_3852	8	28	28	0.0	3.5714285714285716	0.48945
HROM_Genome_3856	3	3	3	0.0	0.0	0.52141
HROM_Genome_3857	3	3	3	0.0	0.0	0.65353
HROM_Genome_3864	2	1	1	0.0	0.0	0.46305
HROM_Genome_3866	3	3	3	0.0	0.0	0.47716
HROM_Genome_3869	20	190	190	0.0	1.0526315789473684	0.49412
HROM_Genome_3870	4	6	6	0.0	0.0	0.52057
HROM_Genome_3871	11	55	55	0.0	1.8181818181818181	0.50345
HROM_Genome_3872	14	91	91	0.0	0.0	0.5
HROM_Genome_3873	4	6	6	0.0	0.0	0.3391
HROM_Genome_3875	2	1	1	0.0	0.0	0.46465
HROM_Genome_3876	4	6	6	0.0	0.0	0.53933
HROM_Genome_3882	2	1	1	0.0	0.0	0.48945
HROM_Genome_3894	2	1	1	0.0	0.0	0.57078
HROM_Genome_3906	2	1	1	0.0	0.0	0.53693
HROM_Genome_3907	2	1	1	0.0	0.0	0.5877
HROM_Genome_3910	4	6	6	0.0	16.666666666666668	0.44205
HROM_Genome_3911	3	3	3	0.0	0.0	0.5131
HROM_Genome_3915	2	1	1	0.0	0.0	0.21291
HROM_Genome_3917	2	1	1	0.0	0.0	0.6328
HROM_Genome_3920	3	3	3	0.0	0.0	0.39975
HROM_Genome_3921	2	1	1	0.0	0.0	0.41207
HROM_Genome_3924	2	1	1	0.0	0.0	0.46477
HROM_Genome_3927	2	1	1	0.0	0.0	0.70468
HROM_Genome_3944	6	15	15	0.0	0.0	0.45732
HROM_Genome_3948	2	1	1	0.0	0.0	0.79501
HROM_Genome_3949	2	1	1	0.0	0.0	0.46311
HROM_Genome_3951	2	1	1	0.0	0.0	0.42394
HROM_Genome_3952	2	1	1	0.0	0.0	0.62326
HROM_Genome_3953	2	1	1	0.0	0.0	0.37333
HROM_Genome_3954	2	1	1	0.0	0.0	0.83512
HROM_Genome_3956	2	1	1	0.0	0.0	0.35185
HROM_Genome_3964	2	1	1	0.0	0.0	0.61934
HROM_Genome_3965	2	1	1	0.0	0.0	0.37434
HROM_Genome_3973	2	1	1	0.0	0.0	0.73096
HROM_Genome_3975	2	1	1	0.0	0.0	0.50873
HROM_Genome_3977	2	1	1	0.0	0.0	0.52547
HROM_Genome_3979	2	1	1	0.0	0.0	0.62897
HROM_Genome_3980	3	3	3	0.0	0.0	0.44608
HROM_Genome_3984	2	1	1	0.0	0.0	0.65098
HROM_Genome_3987	2	1	1	0.0	0.0	0.43867
HROM_Genome_3989	2	1	1	0.0	0.0	0.42882
HROM_Genome_3995	2	1	1	0.0	0.0	0.73048
HROM_Genome_4000	2	1	1	0.0	0.0	0.55385
HROM_Genome_4001	2	1	1	0.0	0.0	0.51235
HROM_Genome_4004	2	1	1	0.0	0.0	0.34172
HROM_Genome_4005	2	1	1	0.0	0.0	0.41144
HROM_Genome_4008	2	1	1	1.0	0.0	0.55217
HROM_Genome_4010	2	1	1	0.0	0.0	0.56589
HROM_Genome_4013	2	1	1	0.0	0.0	0.56105
HROM_Genome_4035	2	1	1	0.0	0.0	0.28554
HROM_Genome_4043	2	1	1	0.0	0.0	0.66616
HROM_Genome_4067	2	1	1	0.0	0.0	0.83609
HROM_Genome_4071	2	1	1	0.0	0.0	0.43299
HROM_Genome_4072	2	1	1	0.0	0.0	0.54438
HROM_Genome_4079	2	1	1	0.0	0.0	0.43892
HROM_Genome_4084	2	1	1	0.0	0.0	0.61148
HROM_Genome_4088	2	1	1	0.0	0.0	0.74204
HROM_Genome_4109	2	1	1	0.0	0.0	0.86813
HROM_Genome_4111	2	1	1	0.0	0.0	0.31746
HROM_Genome_4115	2	1	1	0.0	0.0	0.58005
HROM_Genome_4116	2	1	1	0.0	0.0	0.48094
HROM_Genome_4118	2	1	1	0.0	0.0	0.53581
HROM_Genome_4124	2	1	1	1.0	0.0	0.43939
HROM_Genome_4128	2	1	1	0.0	0.0	0.68142
HROM_Genome_4138	2	1	1	0.0	0.0	0.73306
HROM_Genome_4147	2	1	1	0.0	0.0	0.43969
HROM_Genome_4150	3	3	3	0.0	0.0	0.57143
HROM_Genome_4155	2	1	1	0.0	0.0	0.26693
HROM_Genome_4158	2	1	1	0.0	0.0	0.42757
HROM_Genome_4160	2	1	1	0.0	0.0	0.1875
HROM_Genome_4162	2	1	1	0.0	0.0	0.77031
HROM_Genome_4165	2	1	1	0.0	0.0	0.41573
HROM_Genome_4168	2	1	1	0.0	0.0	0.3762
HROM_Genome_4179	3	3	3	0.0	0.0	0.56948
HROM_Genome_4180	2	1	1	0.0	0.0	0.3984
HROM_Genome_4184	2	1	1	0.0	0.0	0.55301
HROM_Genome_4187	2	1	1	0.0	0.0	0.45082
HROM_Genome_4193	2	1	1	0.0	0.0	0.22937
HROM_Genome_4200	2	1	1	0.0	0.0	0.60833
HROM_Genome_4212	2	1	1	0.0	0.0	0.41108
HROM_Genome_4213	2	1	1	0.0	0.0	0.61235
HROM_Genome_4215	2	1	1	0.0	0.0	0.37543
HROM_Genome_4216	2	1	1	0.0	0.0	0.42757
HROM_Genome_4217	2	1	1	0.0	0.0	0.23529
HROM_Genome_4227	2	1	1	0.0	0.0	0.45486
HROM_Genome_4228	2	1	1	1.0	0.0	0.50548
HROM_Genome_4244	2	1	1	0.0	0.0	0.79613
HROM_Genome_4300	2	1	1	0.0	0.0	0.69775
HROM_Genome_4364	2	1	1	0.0	0.0	0.09104
HROM_Genome_4370	2	1	1	0.0	0.0	0.53898
HROM_Genome_4374	2	1	1	0.0	0.0	0.38736
HROM_Genome_4385	2	1	1	0.0	0.0	0.5151
HROM_Genome_4393	2	1	1	0.0	0.0	0.56934
HROM_Genome_4401	2	1	1	0.0	0.0	0.50347
HROM_Genome_4406	2	1	1	0.0	0.0	0.64146
HROM_Genome_4407	2	1	1	0.0	0.0	0.44202
HROM_Genome_4409	2	1	1	0.0	0.0	0.40958
HROM_Genome_4476	3	3	3	0.0	0.0	0.4957
HROM_Genome_4477	19	171	171	0.0	2.9239766081871346	0.49794
HROM_Genome_4479	152	11476	11476	0.0	8.74869292436389	0.49818
HROM_Genome_4480	3	3	3	0.0	0.0	0.35075
HROM_Genome_4481	24	276	276	0.0	0.7246376811594203	0.49689
HROM_Genome_4483	7	21	21	0.0	0.0	0.47005
HROM_Genome_4484	2	1	1	0.0	0.0	0.39007
HROM_Genome_4485	4	6	6	0.0	0.0	0.45966
HROM_Genome_4487	35	595	595	0.0	5.2100840336134455	0.50185
HROM_Genome_4493	2	1	1	0.0	0.0	1.0
HROM_Genome_4496	28	378	378	0.0	6.878306878306878	0.5
HROM_Genome_4497	2	1	1	0.0	0.0	0.45627
HROM_Genome_4498	197	19306	19306	0.0	6.137988190199938	0.49826
HROM_Genome_4500	2	1	1	0.0	0.0	0.68702
HROM_Genome_4502	63	1953	1953	0.0	1.1776753712237584	0.49846
HROM_Genome_4503	2	1	1	0.0	0.0	0.74809
HROM_Genome_4505	9	36	36	0.0	11.11111111111111	0.59836
HROM_Genome_4507	11	55	55	0.0	0.0	0.53597
HROM_Genome_4508	5	10	10	0.0	10.0	0.05637
HROM_Genome_4510	75	2775	2775	0.0	1.7297297297297298	0.50243
HROM_Genome_4512	5	10	10	0.0	0.0	0.45481
HROM_Genome_4513	5	10	10	0.0	0.0	0.55378
HROM_Genome_4516	5	10	10	0.0	10.0	0.54333
HROM_Genome_4519	6	15	15	0.0	0.0	0.5339
HROM_Genome_4520	3	3	3	0.0	0.0	0.5749
HROM_Genome_4522	2	1	1	0.0	0.0	0.76923
HROM_Genome_4524	17	136	136	0.0	9.558823529411764	0.50379
HROM_Genome_4526	2	1	1	0.0	0.0	0.22568
HROM_Genome_4527	2	1	1	0.0	0.0	0.61364
HROM_Genome_4529	6	15	15	0.0	6.666666666666667	0.29238
HROM_Genome_4530	4	6	6	0.0	0.0	0.52234
HROM_Genome_4531	2	1	1	3.0	100.0	0.16452
HROM_Genome_4532	2	1	1	0.0	0.0	0.32829
HROM_Genome_4535	6	15	15	0.0	0.0	0.51786
HROM_Genome_4536	2	1	1	0.0	0.0	0.58028
HROM_Genome_4537	4	6	6	0.0	0.0	0.64338
HROM_Genome_4538	3	3	3	0.0	0.0	0.60894
HROM_Genome_4539	3	3	3	0.0	0.0	0.5314
HROM_Genome_4542	3	3	3	1.0	0.0	0.69484
HROM_Genome_4545	4	6	6	0.0	0.0	0.66562
HROM_Genome_4546	2	1	1	0.0	0.0	0.80798
HROM_Genome_4547	2	1	1	0.0	0.0	0.74306
HROM_Genome_4548	2	1	1	0.0	0.0	0.31299
HROM_Genome_4549	3	3	3	0.0	0.0	0.32708
HROM_Genome_4551	2	1	1	0.0	0.0	0.47387
HROM_Genome_4552	2	1	1	0.0	0.0	0.5863
HROM_Genome_4554	2	1	1	3.0	100.0	0.34028
HROM_Genome_4558	2	1	1	0.0	0.0	0.40323
HROM_Genome_4560	2	1	1	0.0	0.0	0.23476
HROM_Genome_4561	4	6	6	0.0	0.0	0.7893
HROM_Genome_4565	4	6	6	0.0	0.0	0.59184
HROM_Genome_4567	2	1	1	0.0	0.0	0.50323
HROM_Genome_4569	2	1	1	0.0	0.0	0.57182
HROM_Genome_4572	3	3	3	0.0	0.0	0.61728
HROM_Genome_4578	2	1	1	0.0	0.0	0.70149
HROM_Genome_4580	2	1	1	0.0	0.0	0.47351
HROM_Genome_4583	2	1	1	0.0	0.0	0.6388
HROM_Genome_4586	3	3	3	0.0	0.0	0.51148
HROM_Genome_4590	6	15	15	0.0	6.666666666666667	0.44444
HROM_Genome_4591	2	1	1	0.0	0.0	0.11702
HROM_Genome_4593	2	1	1	0.0	0.0	0.41696
HROM_Genome_4604	2	1	1	0.0	0.0	0.52189
HROM_Genome_4613	3	3	3	0.0	0.0	0.50929
HROM_Genome_4616	2	1	1	0.0	0.0	0.51908
HROM_Genome_4617	3	3	3	0.0	0.0	0.34599
HROM_Genome_4619	3	3	3	0.0	0.0	0.713
HROM_Genome_4620	2	1	1	0.0	0.0	0.374
HROM_Genome_4621	4	6	6	0.0	0.0	0.52432
HROM_Genome_4623	4	6	6	0.0	0.0	0.64205
HROM_Genome_4627	2	1	1	0.0	0.0	0.50134
HROM_Genome_4629	3	3	3	0.0	0.0	0.53049
HROM_Genome_4631	2	1	1	0.0	0.0	0.4863
HROM_Genome_4633	2	1	1	0.0	0.0	0.28837
HROM_Genome_4635	2	1	1	0.0	0.0	0.44599
HROM_Genome_4638	2	1	1	2.0	100.0	0.53082
HROM_Genome_4640	3	3	3	0.0	0.0	0.41351
HROM_Genome_4648	2	1	1	0.0	0.0	0.56396
HROM_Genome_4653	2	1	1	0.0	0.0	0.49525
HROM_Genome_4656	2	1	1	0.0	0.0	0.64319
HROM_Genome_4665	2	1	1	0.0	0.0	0.23782
HROM_Genome_4676	2	1	1	0.0	0.0	0.90182
HROM_Genome_4679	2	1	1	0.0	0.0	0.51714
HROM_Genome_4686	3	3	3	0.0	0.0	0.45688
HROM_Genome_4699	2	1	1	0.0	0.0	0.70861
HROM_Genome_4705	5	10	10	0.0	20.0	0.41441
HROM_Genome_4714	2	1	1	0.0	0.0	0.72444
HROM_Genome_4717	2	1	1	0.0	0.0	0.58702
HROM_Genome_4729	2	1	1	0.0	0.0	0.66469
HROM_Genome_4733	2	1	1	0.0	0.0	0.84375
HROM_Genome_4739	2	1	1	0.0	0.0	0.63303
HROM_Genome_4741	3	3	3	0.0	0.0	0.4678
HROM_Genome_4744	3	3	3	0.0	0.0	0.45402
HROM_Genome_4747	2	1	1	0.0	0.0	0.425
HROM_Genome_4749	2	1	1	0.0	0.0	0.34711
HROM_Genome_4759	2	1	1	0.0	0.0	0.59477
HROM_Genome_4762	2	1	1	0.0	0.0	0.5687
HROM_Genome_4776	3	3	3	1.0	0.0	0.54607
HROM_Genome_4791	8	28	28	0.0	0.0	0.53378
HROM_Genome_4793	2	1	1	0.0	0.0	0.36267
HROM_Genome_4799	2	1	1	0.0	0.0	0.52687
HROM_Genome_4804	4	6	6	0.0	0.0	0.55947
HROM_Genome_4805	2	1	1	0.0	0.0	0.5
HROM_Genome_4806	2	1	1	0.0	0.0	0.58182
HROM_Genome_4808	3	3	3	9.0	100.0	0.49695
HROM_Genome_4811	2	1	1	2.0	100.0	0.51661
HROM_Genome_4813	11	55	55	0.0	5.454545454545454	0.50872
HROM_Genome_4815	17	136	136	2.0	53.6764705882353	0.50517
HROM_Genome_4816	156	12090	12090	3.0	63.34160463192721	0.49843
HROM_Genome_4817	26	325	325	0.0	20.923076923076923	0.4992
HROM_Genome_4818	78	3003	3003	0.0	14.452214452214452	0.49772
HROM_Genome_4819	7	21	21	0.0	0.0	0.50554
HROM_Genome_4820	3	3	3	0.0	0.0	0.5197
HROM_Genome_4821	2	1	1	0.0	0.0	0.48971
HROM_Genome_4822	685	234270	234270	1.0	35.579459597899856	0.49938
HROM_Genome_4823	2316	2680770	2680770	1.0	40.7034173017454	0.49936
HROM_Genome_4824	90	4005	4005	3.0	70.187265917603	0.4985
HROM_Genome_4825	1186	702705	702705	6.0	79.16992194448595	0.49885
HROM_Genome_4826	256	32640	32640	2.0	52.049632352941174	0.49918
HROM_Genome_4827	6	15	15	2.0	53.333333333333336	0.49818
HROM_Genome_4828	253	31878	31878	3.0	66.85488424618859	0.49799
HROM_Genome_4829	547	149331	149331	1.0	35.580689876850755	0.49858
HROM_Genome_4830	105	5460	5460	1.0	46.84981684981685	0.4992
HROM_Genome_4831	8	28	28	0.0	25.0	0.52289
HROM_Genome_4833	3	3	3	3.0	100.0	0.53452
HROM_Genome_4834	6	15	15	1.0	46.666666666666664	0.49605
HROM_Genome_4835	3	3	3	1.0	33.333333333333336	0.50953
HROM_Genome_4836	7	21	21	1.0	33.333333333333336	0.50894
HROM_Genome_4839	143	10153	10153	1.0	35.29991135624938	0.4979
HROM_Genome_4841	166	13695	13695	1.0	42.175976633807956	0.49758
HROM_Genome_4842	69	2346	2346	1.0	47.78346121057118	0.49607
HROM_Genome_4843	2	1	1	4.0	100.0	0.48635
HROM_Genome_4846	2	1	1	2.0	100.0	0.52155
HROM_Genome_4847	2	1	1	0.0	0.0	0.5052
HROM_Genome_4848	2	1	1	1.0	0.0	0.52881
HROM_Genome_4849	3	3	3	12.0	100.0	0.49057
HROM_Genome_4850	243	29403	29403	1.0	42.09094310104411	0.49958
HROM_Genome_4851	88	3828	3828	1.0	47.54440961337513	0.49907
HROM_Genome_4852	24	276	276	1.0	24.27536231884058	0.49952
HROM_Genome_4853	2	1	1	5.0	100.0	0.48358
HROM_Genome_4854	11	55	55	1.0	47.27272727272727	0.48981
HROM_Genome_4855	664	220116	220116	1.0	28.48634356430246	0.4983
HROM_Genome_4856	119	7021	7021	2.0	62.85429426007691	0.4972
HROM_Genome_4857	686	234955	234955	1.0	43.88882977591454	0.4986
HROM_Genome_4858	13	78	78	1.0	28.205128205128204	0.49951
HROM_Genome_4859	26	325	325	5.0	78.76923076923077	0.49845
HROM_Genome_4861	13	78	78	1.0	44.87179487179487	0.49571
HROM_Genome_4862	2	1	1	2.0	100.0	0.54418
HROM_Genome_4863	2	1	1	3.0	100.0	0.50451
HROM_Genome_4864	3	3	3	0.0	33.333333333333336	0.51754
HROM_Genome_4865	2	1	1	0.0	0.0	0.52608
HROM_Genome_4866	2	1	1	0.0	0.0	0.49678
HROM_Genome_4867	2	1	1	8.0	100.0	0.50847
HROM_Genome_4872	5	10	10	1.0	30.0	0.49324
HROM_Genome_4875	4	6	6	0.0	0.0	0.49051
HROM_Genome_4879	2	1	1	0.0	0.0	0.51553
HROM_Genome_4880	2	1	1	2.0	100.0	0.45577
HROM_Genome_4882	2	1	1	1.0	0.0	0.52908
HROM_Genome_4887	42	861	861	1.0	34.26248548199768	0.49932
HROM_Genome_4888	3	3	3	0.0	0.0	0.49511
HROM_Genome_4889	2	1	1	4.0	100.0	0.4795
HROM_Genome_4890	2	1	1	0.0	0.0	0.56086
HROM_Genome_4892	2196	2410110	2410110	0.0	27.687283982888747	0.4984
HROM_Genome_4893	226	25425	25425	2.0	64.54670599803343	0.49805
HROM_Genome_4895	12	66	66	2.0	54.54545454545455	0.49859
HROM_Genome_4896	2	1	1	1.0	0.0	0.43491
HROM_Genome_4900	3	3	3	9.0	100.0	0.50925
HROM_Genome_4902	396	78210	78210	5.0	76.81882112261859	0.49933
HROM_Genome_4903	14	91	91	2.0	70.32967032967034	0.49893
HROM_Genome_4905	6	15	15	2.0	53.333333333333336	0.45005
HROM_Genome_4906	22	231	231	2.0	54.54545454545455	0.50141
HROM_Genome_4907	6	15	15	2.0	53.333333333333336	0.50173
HROM_Genome_4908	80	3160	3160	3.0	65.15822784810126	0.4976
HROM_Genome_4909	728	264628	264628	2.0	63.84207264537388	0.49685
HROM_Genome_4910	43	903	903	7.0	84.38538205980066	0.49603
HROM_Genome_4911	4	6	6	4.0	83.33333333333333	0.51201
HROM_Genome_4912	13	78	78	2.0	61.53846153846154	0.50036
HROM_Genome_4913	4	6	6	0.0	16.666666666666668	0.51692
HROM_Genome_4914	3	3	3	3.0	100.0	0.53369
HROM_Genome_4915	6	15	15	4.0	86.66666666666667	0.5003
HROM_Genome_4919	217	23436	23436	0.0	19.393241167434716	0.49727
HROM_Genome_4924	5	10	10	1.0	30.0	0.48517
HROM_Genome_4925	2	1	1	0.0	0.0	0.4565
HROM_Genome_4929	423	89253	89253	1.0	45.03265996661177	0.49938
HROM_Genome_4930	125	7750	7750	1.0	30.903225806451612	0.49883
HROM_Genome_4931	12	66	66	1.0	30.303030303030305	0.48331
HROM_Genome_4932	6	15	15	1.0	40.0	0.5088
HROM_Genome_4933	10	45	45	0.0	4.444444444444445	0.50703
HROM_Genome_4934	538	144453	144453	0.0	12.728707607318643	0.5
HROM_Genome_4935	634	200661	200661	0.0	10.247631577635913	0.5
HROM_Genome_4936	874	381501	381501	0.0	11.942563715429317	0.5
HROM_Genome_4937	16	120	120	3.0	61.666666666666664	0.49586
HROM_Genome_4938	5	10	10	0.0	30.0	0.55154
HROM_Genome_4939	37	666	666	0.0	3.6036036036036037	0.5
HROM_Genome_4940	7	21	21	0.0	0.0	0.49896
HROM_Genome_4941	2	1	1	0.0	0.0	0.49519
HROM_Genome_4942	4	6	6	0.0	0.0	0.49529
HROM_Genome_4943	308	47278	47278	1.0	33.82334278099751	0.49909
HROM_Genome_4944	61	1830	1830	0.0	24.972677595628415	0.49735
HROM_Genome_4945	113	6328	6328	0.0	29.946270543615675	0.50107
HROM_Genome_4946	146	10585	10585	2.0	55.011809163911195	0.5
HROM_Genome_4948	4	6	6	0.0	0.0	0.51754
HROM_Genome_4949	10	45	45	0.0	11.11111111111111	0.48164
HROM_Genome_4951	2	1	1	0.0	0.0	0.54282
HROM_Genome_4957	81	3240	3240	0.0	6.3580246913580245	0.49787
HROM_Genome_4958	10	45	45	0.0	0.0	0.49901
HROM_Genome_4959	163	13203	13203	1.0	35.62069226690904	0.5
HROM_Genome_4960	23	253	253	3.0	63.63636363636363	0.49702
HROM_Genome_4961	74	2701	2701	0.0	22.473158089596446	0.5
HROM_Genome_4962	127	8001	8001	0.0	21.409823772028496	0.49851
HROM_Genome_4963	158	12403	12403	0.0	27.138595501088446	0.50028
HROM_Genome_4964	139	9591	9591	0.0	15.087060786153685	0.5
HROM_Genome_4965	466	108345	108345	1.0	33.058286030735154	0.49921
HROM_Genome_4966	33	528	528	0.0	7.007575757575758	0.50113
HROM_Genome_4967	4	6	6	1.0	33.333333333333336	0.51521
HROM_Genome_4971	2	1	1	3.0	100.0	0.54027
HROM_Genome_4972	3	3	3	3.0	100.0	0.40125
HROM_Genome_4973	8	28	28	4.0	75.0	0.50305
HROM_Genome_4974	3	3	3	0.0	33.333333333333336	0.56222
HROM_Genome_4975	13	78	78	3.0	65.38461538461539	0.50577
HROM_Genome_4977	2	1	1	0.0	0.0	0.37065
HROM_Genome_4979	5	10	10	2.0	70.0	0.504
HROM_Genome_4980	2	1	1	1.0	0.0	0.46136
HROM_Genome_4983	4	6	6	4.0	100.0	0.52026
HROM_Genome_4988	10	45	45	6.0	97.77777777777777	0.50395
HROM_Genome_4990	192	18336	18336	0.0	10.258507853403142	0.5
HROM_Genome_4991	17	136	136	0.0	29.41176470588235	0.50523
HROM_Genome_4992	2	1	1	0.0	0.0	0.53073
HROM_Genome_4993	3	3	3	9.0	100.0	0.49769
HROM_Genome_4994	3	3	3	10.0	100.0	0.52543
HROM_Genome_5002	7	21	21	0.0	14.285714285714286	0.49448
HROM_Genome_5003	3	3	3	1.0	33.333333333333336	0.48788
HROM_Genome_5006	3	3	3	0.0	33.333333333333336	0.51496
HROM_Genome_5012	26	325	325	0.0	9.538461538461538	0.49826
HROM_Genome_5013	19	171	171	2.0	53.21637426900585	0.5
HROM_Genome_5014	2	1	1	0.0	0.0	0.48231
HROM_Genome_5017	4	6	6	4.0	66.66666666666667	0.48128
