query	reference	ani	ani_uniform	af_query	af_reference	std_err	ani_cal	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate	ani_upper95	pairid
AHWH21M4_ctg	FJSNT45M1_ctg	99.1249	99.3897	0.8383	0.8857	0.02236	98.8961	58	0.9944	22	0.188	0.9629	99.0164	99.4953	0.233	3.17	AlfI:99.35,AloI:99.34,BcgI:99.39,FalI:99.58	3976	58	4195	318	67.86206896551724	ok	99.1249	gamma	99.111	AHWH21M4_ctg__FJSNT45M1_ctg
AHWH21M4_ctg	FJSNT46M2_ctg	99.1451	99.3676	0.844	0.8515	0.02261	98.8093	60	0.9942	23	0.221	0.9615	99.0562	99.4558	0.0729	0.41	AlfI:99.32,AloI:99.40,BcgI:99.38,FalI:99.37	4031	60	4239	356	66.35	ok	99.1451	gamma	99.1487	AHWH21M4_ctg__FJSNT46M2_ctg
AHWH21M4_ctg	FJSNT49M3_ctg	99.1978	99.4329	0.8434	0.8754	0.02137	98.9327	64	0.9932	27	0.183	0.9655	99.0907	99.528	0.0414	0.08	AlfI:99.42,AloI:99.41,BcgI:99.44,FalI:99.45	4039	64	4241	359	62.375	ok	99.1978	gamma	99.1818	AHWH21M4_ctg__FJSNT49M3_ctg
AHWH21M4_ctg	FJSNT49M4_ctg	99.1808	99.4294	0.8462	0.8563	0.02144	98.8809	61	0.9939	24	0.178	0.9653	99.0726	99.5288	0.031	0.07	AlfI:99.42,AloI:99.41,BcgI:99.44,FalI:99.43	4037	61	4244	359	65.37704918032787	ok	99.1808	gamma	99.1644	AHWH21M4_ctg__FJSNT49M4_ctg
AHWH21M4_ctg	FJSNT53M9_ctg	99.1805	99.4422	0.8483	0.8682	0.02119	98.9248	60	0.994	24	0.161	0.9661	99.0885	99.5405	0.1352	1.02	AlfI:99.41,AloI:99.43,BcgI:99.44,FalI:99.55	4042	60	4247	357	66.75	ok	99.1805	gamma	99.1795	AHWH21M4_ctg__FJSNT53M9_ctg
AHWH21M4_ctg	FJSNT54M6_ctg	99.2149	99.4593	0.8477	0.8514	0.02084	98.9013	60	0.994	24	0.161	0.9671	99.1219	99.5525	0.137	1.03	AlfI:99.42,AloI:99.46,BcgI:99.46,FalI:99.56	4056	60	4245	357	66.8	ok	99.2149	gamma	99.2116	AHWH21M4_ctg__FJSNT54M6_ctg
AHWH21M4_ctg	FJSNT70M6_ctg	99.1431	99.4135	0.8718	0.8529	0.02149	98.9012	57	0.9951	20	0.166	0.9643	99.069	99.51	0.0809	0.8	AlfI:99.36,AloI:99.41,BcgI:99.44,FalI:99.41	4140	57	4350	357	71.64912280701755	ok	99.1431	gamma	99.1598	AHWH21M4_ctg__FJSNT70M6_ctg
AHWH21M4_ctg	FJSNTY49M10_ctg	99.1739	99.4264	0.8478	0.8776	0.02148	98.9327	60	0.9942	23	0.178	0.9651	99.0637	99.5277	0.0297	0.05	AlfI:99.42,AloI:99.41,BcgI:99.43,FalI:99.44	4041	60	4255	359	66.6	ok	99.1739	gamma	99.1557	AHWH21M4_ctg__FJSNTY49M10_ctg
AHWH21M4_ctg	FJSWX14M1_ctg	99.1165	99.3664	0.8758	0.9006	0.02222	98.9931	63	0.9941	24	0.2	0.9614	99.0362	99.4598	0.1663	1.43	AlfI:99.37,AloI:99.23,BcgI:99.40,FalI:99.31	4184	63	4401	351	65.5079365079365	ok	99.1165	gamma	99.1278	AHWH21M4_ctg__FJSWX14M1_ctg
AHWH21M4_ctg	FJSWX30M1_ctg	99.0989	99.4021	0.8598	0.8713	0.02189	98.907	59	0.9945	22	0.166	0.9636	98.9946	99.5174	0.0908	0.45	AlfI:99.38,AloI:99.47,BcgI:99.40,FalI:99.41	4054	59	4295	359	68.08474576271186	ok	99.0989	gamma	99.0889	AHWH21M4_ctg__FJSWX30M1_ctg
AHWH21M4_ctg	FJSWX38M1_ctg	99.0901	99.337	0.8509	0.8253	0.02307	98.7241	62	0.9935	26	0.227	0.9596	98.9792	99.4397	0.1328	0.84	AlfI:99.30,AloI:99.31,BcgI:99.34,FalI:99.44	4078	62	4293	436	64.69354838709677	ok	99.0901	gamma	99.0742	AHWH21M4_ctg__FJSWX38M1_ctg
AHWH21M4_ctg	FJSWX9M2_ctg	99.13	99.425	0.8401	0.894	0.02166	98.9461	54	0.9957	17	0.152	0.965	99.0522	99.5293	0.1096	0.87	AlfI:99.38,AloI:99.37,BcgI:99.45,FalI:99.48	4002	54	4202	342	73.14814814814815	ok	99.13	gamma	99.1453	AHWH21M4_ctg__FJSWX9M2_ctg
AHWH21M4_ctg	FJSWXJ10M2_ctg	99.1205	99.4127	0.8587	0.8703	0.0217	98.9163	60	0.9942	23	0.166	0.9643	99.0156	99.5246	0.1079	0.68	AlfI:99.39,AloI:99.50,BcgI:99.41,FalI:99.41	4059	60	4290	359	66.95	ok	99.1205	gamma	99.1092	AHWH21M4_ctg__FJSWXJ10M2_ctg
AHWH21M4_ctg	FJSWXJ11M1_ctg	99.1345	99.3993	0.8719	0.8691	0.02168	98.9295	60	0.9946	22	0.183	0.9635	99.0295	99.5035	0.0374	0.2	AlfI:99.38,AloI:99.38,BcgI:99.41,FalI:99.39	4162	60	4387	349	68.48333333333333	ok	99.1345	gamma	99.1215	AHWH21M4_ctg__FJSWXJ11M1_ctg
AHWH21M4_ctg	FJSWXJ12M2_ctg	99.0676	99.366	0.872	0.8738	0.02232	98.9039	61	0.9943	23	0.183	0.9614	98.9647	99.4804	0.0915	0.45	AlfI:99.36,AloI:99.29,BcgI:99.38,FalI:99.35	4140	61	4388	349	67.08196721311475	ok	99.0676	gamma	99.0592	AHWH21M4_ctg__FJSWXJ12M2_ctg
AHWH21M4_ctg	FJSWXJ13M2_ctg	99.0975	99.3677	0.8766	0.8946	0.02222	98.9735	61	0.9944	23	0.194	0.9615	98.9976	99.4729	0.1181	0.67	AlfI:99.38,AloI:99.26,BcgI:99.38,FalI:99.38	4169	61	4406	349	67.50819672131148	ok	99.0975	gamma	99.0906	AHWH21M4_ctg__FJSWXJ13M2_ctg
AHWH21M4_ctg	FJSWXJ17M1_ctg	99.1324	99.3987	0.8723	0.8729	0.02169	98.939	60	0.9946	22	0.183	0.9634	99.0263	99.5036	0.0363	0.19	AlfI:99.38,AloI:99.38,BcgI:99.41,FalI:99.39	4162	60	4389	349	68.5	ok	99.1324	gamma	99.1184	AHWH21M4_ctg__FJSWXJ17M1_ctg
AHWH21M4_ctg	FJSWXJ18M1_ctg	99.2217	99.4113	0.8683	0.826	0.02142	98.854	73	0.9917	34	0.221	0.9642	99.132	99.4891	0.1288	1.15	AlfI:99.39,AloI:99.44,BcgI:99.40,FalI:99.52	4169	73	4372	361	56.49315068493151	ok	99.2217	gamma	99.2199	AHWH21M4_ctg__FJSWXJ18M1_ctg
AHWH21M4_ctg	FJSWXJ20M1_ctg	99.2361	99.415	0.8647	0.8255	0.02138	98.8544	75	0.9912	36	0.227	0.9644	99.1503	99.4885	0.1127	0.9	AlfI:99.40,AloI:99.45,BcgI:99.40,FalI:99.51	4163	75	4353	422	54.85333333333333	ok	99.2361	gamma	99.2376	AHWH21M4_ctg__FJSWXJ20M1_ctg
AHWH21M4_ctg	FJSWXJ21M1_ctg	99.136	99.46	0.8459	0.8324	0.02088	98.8333	59	0.9947	21	0.133	0.9672	99.0469	99.5749	0.1662	1.26	AlfI:99.44,AloI:99.40,BcgI:99.46,FalI:99.57	4031	59	4247	433	67.62711864406779	ok	99.136	gamma	99.1397	AHWH21M4_ctg__FJSWXJ21M1_ctg
AHWH21M4_ctg	FJSWXJ24M1_ctg	99.0978	99.3691	0.8193	0.8314	0.02293	98.7031	61	0.9935	25	0.194	0.9616	98.9939	99.476	0.1957	1.18	AlfI:99.36,AloI:99.28,BcgI:99.37,FalI:99.48	3921	61	4131	271	63.31147540983606	ok	99.0978	gamma	99.0902	AHWH21M4_ctg__FJSWXJ24M1_ctg
AHWH21M4_ctg	FJSWXJ2M1_ctg	99.1015	99.4137	0.8482	0.8472	0.02178	98.8332	60	0.9939	24	0.161	0.9643	98.9863	99.5345	0.199	2.21	AlfI:99.36,AloI:99.38,BcgI:99.42,FalI:99.56	4024	60	4259	422	66.31666666666666	ok	99.1015	gamma	99.0814	AHWH21M4_ctg__FJSWXJ2M1_ctg
AHWH21M4_ctg	FJSWXJ37M4_ctg	99.0959	99.3665	0.8745	0.8322	0.02225	98.8096	61	0.9944	23	0.194	0.9614	98.9969	99.4716	0.1104	0.58	AlfI:99.37,AloI:99.27,BcgI:99.38,FalI:99.38	4167	61	4403	349	67.45901639344262	ok	99.0959	gamma	99.09	AHWH21M4_ctg__FJSWXJ37M4_ctg
AHWH21M4_ctg	FJSWXJ39M4_ctg	99.1268	99.3745	0.847	0.8429	0.02241	98.8048	69	0.9922	31	0.2	0.9619	99.038	99.4698	0.2167	1.59	AlfI:99.37,AloI:99.29,BcgI:99.37,FalI:99.50	4066	69	4274	357	58.11594202898551	ok	99.1268	gamma	99.1309	AHWH21M4_ctg__FJSWXJ39M4_ctg
AHWH21M4_ctg	FJSWXJ3M1_ctg	99.1139	99.3918	0.863	0.8794	0.02199	98.9338	63	0.9933	27	0.178	0.963	99.0193	99.4972	0.1096	0.7	AlfI:99.39,AloI:99.40,BcgI:99.38,FalI:99.49	4098	63	4323	349	64.28571428571429	ok	99.1139	gamma	99.1124	AHWH21M4_ctg__FJSWXJ3M1_ctg
AHWH21M4_ctg	FJSWXJ41M1_ctg	99.1335	99.4221	0.8386	0.8919	0.02172	98.9395	57	0.9949	20	0.156	0.9648	99.0515	99.5258	0.0911	0.68	AlfI:99.38,AloI:99.38,BcgI:99.44,FalI:99.47	3999	57	4199	342	69.28070175438596	ok	99.1335	gamma	99.1447	AHWH21M4_ctg__FJSWXJ41M1_ctg
AHWH21M4_ctg	FJSWXJ43M4_ctg	99.2212	99.411	0.8718	0.8261	0.02143	98.8493	62	0.9944	23	0.221	0.9642	99.1316	99.4889	0.13	1.19	AlfI:99.39,AloI:99.44,BcgI:99.40,FalI:99.52	4169	62	4370	410	66.48387096774194	ok	99.2212	gamma	99.2196	AHWH21M4_ctg__FJSWXJ43M4_ctg
AHWH21M4_ctg	FJSWXJ5M1_ctg	99.1621	99.3893	0.8557	0.8277	0.02201	98.8013	69	0.9918	33	0.208	0.9628	99.0622	99.4814	0.102	0.52	AlfI:99.36,AloI:99.38,BcgI:99.40,FalI:99.46	4113	69	4318	385	58.78260869565217	ok	99.1621	gamma	99.1536	AHWH21M4_ctg__FJSWXJ5M1_ctg
AHWH21M4_ctg	FSCCD3M1_ctg	99.2463	99.4601	0.8473	0.8461	0.02071	98.9074	71	0.9916	34	0.17	0.9672	99.169	99.5401	0.1796	2.01	AlfI:99.43,AloI:99.42,BcgI:99.46,FalI:99.60	4124	71	4274	310	57.6056338028169	ok	99.2463	gamma	99.2563	AHWH21M4_ctg__FSCCD3M1_ctg
AHWH21M4_ctg	FSCCD5M1_ctg	99.1142	99.3503	0.8911	0.8997	0.02238	99.0043	60	0.9952	20	0.221	0.9604	99.0236	99.4436	0.1636	1.39	AlfI:99.31,AloI:99.32,BcgI:99.35,FalI:99.48	4226	60	4460	422	69.56666666666666	ok	99.1142	gamma	99.1151	AHWH21M4_ctg__FSCCD5M1_ctg
AHWH21M4_ctg	FSCDJY15M2_ctg	99.067	99.3834	0.8605	0.8625	0.02226	98.8746	66	0.9927	29	0.17	0.9625	98.9554	99.5055	0.1633	1.3	AlfI:99.33,AloI:99.40,BcgI:99.39,FalI:99.49	4057	66	4300	224	60.74242424242424	ok	99.067	gamma	99.0511	AHWH21M4_ctg__FSCDJY15M2_ctg
AHWH21M4_ctg	FSCDJY6M1_ctg	99.1546	99.4058	0.8385	0.8739	0.02196	98.8886	62	0.9934	26	0.183	0.9638	99.0602	99.5028	0.2367	2.06	AlfI:99.40,AloI:99.31,BcgI:99.40,FalI:99.55	4018	62	4221	362	63.983870967741936	ok	99.1546	gamma	99.1528	AHWH21M4_ctg__FSCDJY6M1_ctg
AHWH21M4_ctg	FSCDJY7M2_ctg	99.0125	99.3939	0.8237	0.8535	0.02248	98.778	68	0.9916	32	0.146	0.9631	98.9132	99.5312	0.2913	4.89	AlfI:99.32,AloI:99.39,BcgI:99.39,FalI:99.61	3910	68	4159	330	56.88235294117647	ok	99.0125	gamma	99.0121	AHWH21M4_ctg__FSCDJY7M2_ctg
AHWH21M4_ctg	FSCREG14M4-2-1_ctg	99.1214	99.3851	0.8344	0.8781	0.02244	98.8615	56	0.9954	18	0.188	0.9626	99.0204	99.4882	0.1168	0.81	AlfI:99.38,AloI:99.40,BcgI:99.37,FalI:99.49	3979	56	4196	348	70.23214285714286	ok	99.1214	gamma	99.1148	AHWH21M4_ctg__FSCREG14M4-2-1_ctg
AHWH21M4_ctg	FSCREG2M3-3_ctg	99.1069	99.3905	0.8331	0.8413	0.02246	98.768	55	0.9953	18	0.178	0.9629	99.0042	99.4999	0.1646	1.08	AlfI:99.39,AloI:99.34,BcgI:99.38,FalI:99.50	3937	55	4159	349	70.89090909090909	ok	99.1069	gamma	99.0997	AHWH21M4_ctg__FSCREG2M3-3_ctg
AHWH21M4_ctg	FSCREG6M5-3_ctg	99.0816	99.3086	0.8399	0.8243	0.0238	98.683	67	0.9921	31	0.259	0.9579	98.9704	99.4062	0.0958	0.27	AlfI:99.31,AloI:99.24,BcgI:99.32,FalI:99.34	3981	67	4208	358	58.76119402985075	ok	99.0816	gamma	99.0666	AHWH21M4_ctg__FSCREG6M5-3_ctg
AHWH21M4_ctg	FSCREG7M3-3_ctg	99.1054	99.3703	0.8666	0.8917	0.02238	98.9531	62	0.9938	25	0.2	0.9617	98.9917	99.4781	0.1607	1.63	AlfI:99.29,AloI:99.38,BcgI:99.39,FalI:99.45	4102	62	4331	351	65.43548387096774	ok	99.1054	gamma	99.0858	AHWH21M4_ctg__FSCREG7M3-3_ctg
AHWH21M4_ctg	FSDJN3M1_ctg	99.0306	99.3312	0.8688	0.7675	0.02296	98.6067	71	0.9921	32	0.202	0.9593	98.9089	99.4533	0.2412	3.05	AlfI:99.27,AloI:99.28,BcgI:99.34,FalI:99.51	4155	71	4395	350	57.6056338028169	ok	99.0306	gamma	99.0053	AHWH21M4_ctg__FSDJN3M1_ctg
AHWH21M4_ctg	FSDJN6M3_ctg	99.4571	99.5397	0.7141	0.6135	0.01972	98.3592	224	0.9507	186	0.234	0.972	99.4623	99.5601	0.0555	0.39	AlfI:99.50,AloI:99.56,BcgI:99.55,FalI:99.55	4308	224	3943	125	17.004464285714285	ok	99.4571	gamma	99.5365	AHWH21M4_ctg__FSDJN6M3_ctg
AHWH21M4_ctg	FSDLZ46M1_ctg	99.1709	99.3839	0.8644	0.8201	0.02206	98.7835	57	0.9953	19	0.214	0.9625	99.0867	99.4675	0.1613	1.89	AlfI:99.40,AloI:99.44,BcgI:99.35,FalI:99.51	4117	57	4329	482	71.52631578947368	ok	99.1709	gamma	99.177	AHWH21M4_ctg__FSDLZ46M1_ctg
AHWH21M4_ctg	FSDLZ50M2_ctg	99.2157	99.4332	0.8243	0.8744	0.02154	98.8976	65	0.9926	29	0.194	0.9655	99.1059	99.5242	0.1962	2.73	AlfI:99.41,AloI:99.43,BcgI:99.42,FalI:99.60	3988	65	4169	423	60.49230769230769	ok	99.2157	gamma	99.1971	AHWH21M4_ctg__FSDLZ50M2_ctg
AHWH21M4_ctg	FSDLZ51M1_ctg	99.1564	99.3853	0.817	0.8256	0.02252	98.7499	96	0.9845	60	0.202	0.9626	99.0784	99.4717	0.072	0.28	AlfI:99.39,AloI:99.38,BcgI:99.38,FalI:99.45	3985	96	4148	164	40.770833333333336	ok	99.1564	gamma	99.171	AHWH21M4_ctg__FSDLZ51M1_ctg
AHWH21M4_ctg	FSDLZ56M1_ctg	99.2239	99.4502	0.835	0.8198	0.02106	98.8276	91	0.9863	54	0.173	0.9666	99.1353	99.5372	0.0906	0.58	AlfI:99.47,AloI:99.46,BcgI:99.43,FalI:99.52	4055	91	4219	227	43.86813186813187	ok	99.2239	gamma	99.2246	AHWH21M4_ctg__FSDLZ56M1_ctg
AHWH21M4_ctg	FSDLZ59M1_ctg	99.0962	99.4371	0.8072	0.8395	0.02179	98.7511	61	0.9934	25	0.141	0.9658	98.9904	99.5625	0.145	1.53	AlfI:99.42,AloI:99.48,BcgI:99.42,FalI:99.56	3868	61	4084	354	62.67213114754098	ok	99.0962	gamma	99.0873	AHWH21M4_ctg__FSDLZ59M1_ctg
AHWH21M4_ctg	FSDLZ61M5_ctg	99.0807	99.4357	0.8304	0.8034	0.02155	98.6992	59	0.9941	23	0.137	0.9657	98.9807	99.5637	0.1206	1.01	AlfI:99.43,AloI:99.47,BcgI:99.42,FalI:99.54	3959	59	4187	354	66.38983050847457	ok	99.0807	gamma	99.0768	AHWH21M4_ctg__FSDLZ61M5_ctg
AHWH21M4_ctg	FSDTA2M6_ctg	99.1771	99.4307	0.8252	0.8334	0.02166	98.7797	60	0.9938	24	0.173	0.9654	99.0755	99.5298	0.1541	1.24	AlfI:99.37,AloI:99.44,BcgI:99.44,FalI:99.53	3940	60	4152	353	65.18333333333334	ok	99.1771	gamma	99.1681	AHWH21M4_ctg__FSDTA2M6_ctg
AHWH21M4_ctg	FSDTA5M1_ctg	99.1094	99.3411	0.8471	0.8455	0.02302	98.7769	65	0.9927	29	0.227	0.9599	99.0194	99.4331	0.1399	1.32	AlfI:99.27,AloI:99.41,BcgI:99.35,FalI:99.41	4051	65	4273	349	61.66153846153846	ok	99.1094	gamma	99.113	AHWH21M4_ctg__FSDTA5M1_ctg
AHWH21M4_ctg	FSDTA7M1_ctg	99.0357	99.2685	0.8235	0.8298	0.02468	98.6158	61	0.9935	25	0.266	0.9554	98.9553	99.3601	0.17	1.21	AlfI:99.21,AloI:99.24,BcgI:99.28,FalI:99.38	3901	61	4145	352	63.52459016393443	ok	99.0357	gamma	99.0528	AHWH21M4_ctg__FSDTA7M1_ctg
AHWH21M4_ctg	FSHHK13M1_ctg	99.0597	99.4106	0.8794	0.8683	0.02163	98.938	57	0.9955	18	0.152	0.9641	98.942	99.5434	0.089	0.46	AlfI:99.38,AloI:99.38,BcgI:99.42,FalI:99.47	4103	57	4353	436	71.17543859649123	ok	99.0597	gamma	99.0377	AHWH21M4_ctg__FSHHK13M1_ctg
AHWH21M4_ctg	FSHHK15M2_ctg	98.9283	99.2959	0.8287	0.8427	0.02422	98.6623	63	0.9932	26	0.188	0.9571	98.8198	99.4361	0.2252	2.39	AlfI:99.22,AloI:99.21,BcgI:99.32,FalI:99.44	3921	63	4189	335	61.41269841269841	ok	98.9283	gamma	98.9216	AHWH21M4_ctg__FSHHK15M2_ctg
AHWH21M4_ctg	FSHHK16M1_ctg	99.1232	99.3897	0.8458	0.8694	0.02224	98.865	55	0.9952	19	0.188	0.9629	99.0156	99.4956	0.065	0.4	AlfI:99.43,AloI:99.36,BcgI:99.37,FalI:99.41	4019	55	4241	355	72.34545454545454	ok	99.1232	gamma	99.1097	AHWH21M4_ctg__FSHHK16M1_ctg
AHWH21M4_ctg	FSHHK17M1_ctg	99.1976	99.439	0.837	0.853	0.02139	98.8607	56	0.9949	20	0.17	0.9659	99.1096	99.5305	0.2379	2.53	AlfI:99.45,AloI:99.36,BcgI:99.43,FalI:99.59	3991	56	4186	421	70.5	ok	99.1976	gamma	99.2004	AHWH21M4_ctg__FSHHK17M1_ctg
AHWH21M4_ctg	FSHHK18M1_ctg	99.0726	99.3796	0.8644	0.8542	0.02223	98.8515	60	0.9943	23	0.176	0.9622	98.9626	99.4984	0.0918	1.06	AlfI:99.44,AloI:99.38,BcgI:99.35,FalI:99.38	4089	60	4331	479	67.35	ok	99.0726	gamma	99.0578	AHWH21M4_ctg__FSHHK18M1_ctg
AHWH21M4_ctg	FSHHK21M1_ctg	99.2394	99.4639	0.8508	0.7985	0.02063	98.7897	69	0.9923	31	0.17	0.9674	99.1416	99.5527	0.0471	0.19	AlfI:99.47,AloI:99.48,BcgI:99.45,FalI:99.50	4098	69	4288	266	58.72463768115942	ok	99.2394	gamma	99.2299	AHWH21M4_ctg__FSHHK21M1_ctg
AHWH21M4_ctg	FSHHK22M1_ctg	99.1114	99.382	0.8643	0.8652	0.02219	98.8847	57	0.9948	21	0.188	0.9624	99.0075	99.4883	0.164	1.62	AlfI:99.41,AloI:99.34,BcgI:99.36,FalI:99.51	4081	57	4319	355	70.9298245614035	ok	99.1114	gamma	99.1011	AHWH21M4_ctg__FSHHK22M1_ctg
AHWH21M4_ctg	FSHHK25M1_ctg	99.109	99.4275	0.8734	0.8924	0.02121	99.0049	55	0.9953	19	0.146	0.9652	99.0196	99.542	0.1741	2.22	AlfI:99.42,AloI:99.42,BcgI:99.41,FalI:99.58	4149	55	4373	464	74.56363636363636	ok	99.109	gamma	99.1121	AHWH21M4_ctg__FSHHK25M1_ctg
AHWH21M4_ctg	FXJWS23M10_ctg	99.0428	99.3794	0.8668	0.8627	0.02219	98.8742	63	0.9933	27	0.166	0.9622	98.9295	99.5079	0.3178	4.44	AlfI:99.31,AloI:99.24,BcgI:99.41,FalI:99.56	4106	63	4360	436	64.38095238095238	ok	99.0428	gamma	99.0256	AHWH21M4_ctg__FXJWS23M10_ctg
AHWH21M4_ctg	FXJWS23M13_ctg	99.1707	99.3918	0.8572	0.8814	0.022	98.9494	73	0.9913	35	0.214	0.963	99.0629	99.4843	0.1493	1.48	AlfI:99.35,AloI:99.28,BcgI:99.42,FalI:99.42	4095	73	4302	277	55.35616438356164	ok	99.1707	gamma	99.1544	AHWH21M4_ctg__FXJWS23M13_ctg
AHWH21M4_ctg	FXJWS23M14_ctg	99.1616	99.391	0.8575	0.8821	0.02202	98.9493	73	0.9913	35	0.208	0.9629	99.0559	99.4853	0.1476	1.45	AlfI:99.35,AloI:99.28,BcgI:99.42,FalI:99.42	4094	73	4304	277	55.35616438356164	ok	99.1616	gamma	99.1477	AHWH21M4_ctg__FXJWS23M14_ctg
AHWH21M4_ctg	FXJWS23M15_ctg	99.1631	99.3911	0.8571	0.8839	0.02201	98.9521	72	0.9915	34	0.208	0.9629	99.0596	99.4844	0.1482	1.51	AlfI:99.35,AloI:99.28,BcgI:99.43,FalI:99.41	4095	72	4304	277	56.138888888888886	ok	99.1631	gamma	99.1513	AHWH21M4_ctg__FXJWS23M15_ctg
AHWH21M4_ctg	FXJWS23M55_ctg	99.0285	99.3843	0.8701	0.8631	0.02208	98.8846	63	0.9933	27	0.156	0.9625	98.9245	99.5156	0.2609	3.72	AlfI:99.30,AloI:99.26,BcgI:99.42,FalI:99.52	4125	63	4369	372	64.4920634920635	ok	99.0285	gamma	99.0206	AHWH21M4_ctg__FXJWS23M55_ctg
AHWH21M4_ctg	FXJWS23M56_ctg	99.1582	99.3892	0.8558	0.8543	0.02205	98.873	73	0.9913	35	0.208	0.9628	99.0522	99.4841	0.1465	1.53	AlfI:99.34,AloI:99.28,BcgI:99.42,FalI:99.41	4092	73	4304	277	55.342465753424655	ok	99.1582	gamma	99.1442	AHWH21M4_ctg__FXJWS23M56_ctg
AHWH21M4_ctg	FXJWS23M57_ctg	99.0197	99.3334	0.8634	0.8874	0.02305	98.8919	64	0.993	28	0.194	0.9594	98.909	99.4563	0.1929	1.16	AlfI:99.36,AloI:99.22,BcgI:99.33,FalI:99.41	4107	64	4350	355	63.125	ok	99.0197	gamma	99.0059	AHWH21M4_ctg__FXJWS23M57_ctg
AHWH21M4_ctg	FXJWS23M58_ctg	99.0471	99.3433	0.8605	0.8836	0.02287	98.8958	68	0.992	32	0.194	0.96	98.9466	99.4575	0.2466	1.88	AlfI:99.38,AloI:99.20,BcgI:99.34,FalI:99.45	4124	68	4340	358	59.38235294117647	ok	99.0471	gamma	99.0422	AHWH21M4_ctg__FXJWS23M58_ctg
AHWH21M4_ctg	FXJWS23M59_ctg	99.1589	99.3893	0.8593	0.8838	0.02203	98.9528	71	0.9918	33	0.208	0.9628	99.0535	99.4839	0.1462	1.5	AlfI:99.35,AloI:99.28,BcgI:99.42,FalI:99.41	4097	71	4310	277	56.985915492957744	ok	99.1589	gamma	99.1453	AHWH21M4_ctg__FXJWS23M59_ctg
AHWH21M4_ctg	FXJWS23M60_ctg	99.1598	99.3899	0.8555	0.8792	0.02206	98.9323	68	0.9925	30	0.208	0.9629	99.0544	99.4844	0.1466	1.45	AlfI:99.35,AloI:99.28,BcgI:99.42,FalI:99.42	4104	68	4297	212	59.3235294117647	ok	99.1598	gamma	99.1463	AHWH21M4_ctg__FXJWS23M60_ctg
AHWH21M4_ctg	FXJWS23M61_ctg	99.1619	99.3911	0.8586	0.88	0.02201	98.9445	71	0.9918	33	0.208	0.9629	99.0561	99.4855	0.1479	1.45	AlfI:99.35,AloI:99.28,BcgI:99.42,FalI:99.42	4097	71	4305	277	56.929577464788736	ok	99.1619	gamma	99.1479	AHWH21M4_ctg__FXJWS23M61_ctg
AHWH21M4_ctg	FXJWS23M7_ctg	99.1713	99.3909	0.8586	0.8834	0.022	98.954	71	0.9918	33	0.214	0.9629	99.0674	99.4819	0.149	1.65	AlfI:99.34,AloI:99.28,BcgI:99.43,FalI:99.42	4095	71	4306	281	56.985915492957744	ok	99.1713	gamma	99.1587	AHWH21M4_ctg__FXJWS23M7_ctg
AHWH21M4_ctg	FXJWS23M8_ctg	99.0505	99.382	0.8651	0.8601	0.02215	98.8693	64	0.993	28	0.166	0.9624	98.9387	99.5084	0.3394	4.99	AlfI:99.31,AloI:99.23,BcgI:99.41,FalI:99.56	4105	64	4353	436	63.3125	ok	99.0505	gamma	99.0345	AHWH21M4_ctg__FXJWS23M8_ctg
AHWH21M4_ctg	FXJWS49M11_ctg	99.2069	99.4466	0.8426	0.8584	0.02113	98.9004	63	0.9934	26	0.178	0.9663	99.0826	99.5477	0.1715	2.53	AlfI:99.44,AloI:99.52,BcgI:99.42,FalI:99.59	4049	63	4238	479	63.36507936507937	ok	99.2069	gamma	99.174	AHWH21M4_ctg__FXJWS49M11_ctg
AHWH21M4_ctg	FXJWS49M12_ctg	99.1946	99.4436	0.8435	0.8631	0.02118	98.9099	64	0.9932	27	0.173	0.9662	99.0759	99.5459	0.1657	2.39	AlfI:99.44,AloI:99.52,BcgI:99.41,FalI:99.58	4044	64	4242	479	62.28125	ok	99.1946	gamma	99.1675	AHWH21M4_ctg__FXJWS49M12_ctg
AHWH21M4_ctg	FXJWS49M14_ctg	99.0283	99.3999	0.8583	0.8082	0.02192	98.734	64	0.993	28	0.146	0.9635	98.9302	99.5334	0.2367	3.12	AlfI:99.32,AloI:99.27,BcgI:99.44,FalI:99.50	4060	64	4318	484	62.765625	ok	99.0283	gamma	99.0267	AHWH21M4_ctg__FXJWS49M14_ctg
AHWH21M4_ctg	FXJWS49M16_ctg	99.1733	99.437	0.846	0.8686	0.02133	98.9139	58	0.9947	21	0.17	0.9658	99.0495	99.5451	0.1423	1.91	AlfI:99.43,AloI:99.52,BcgI:99.41,FalI:99.55	4044	58	4242	360	68.63793103448276	ok	99.1733	gamma	99.1423	AHWH21M4_ctg__FXJWS49M16_ctg
AHWH21M4_ctg	FXJWS49M17_ctg	99.1797	99.4394	0.8435	0.8667	0.02127	98.9132	64	0.9932	27	0.17	0.9659	99.0579	99.5458	0.1398	1.85	AlfI:99.43,AloI:99.52,BcgI:99.41,FalI:99.55	4046	64	4246	479	62.296875	ok	99.1797	gamma	99.1503	AHWH21M4_ctg__FXJWS49M17_ctg
