query_asm	ref_asm	band	anim_ani	ani_gated	ani_npmle	lrt_np	ani_spatial
GCA_015055975.1	GCA_016287155.1	0.8-0.85	85.4083	94.4174	94.34689887729625	0.17612104420428665	94.4174
GCF_014323405.1	GCF_012317385.1	0.8-0.85	86.2424	89.6403	89.48153282418997	1.1467407572499724	89.6403
GCA_015065865.1	GCA_015065885.1	0.8-0.85	84.9169	88.5419	85.28513877183022	0.5763317384530637	88.5419
GCF_001006285.1	GCF_015668515.1	0.8-0.85	85.7945	92.9622	92.57043231258086	0.8076632729479911	92.9622
GCA_012728365.1	GCA_012735405.1	0.8-0.85	85.6794	91.3047	91.41556923664994	0.18554448934869683	91.3047
GCA_017547245.1	GCA_017847995.1	0.8-0.85	85.8689	91.2808	91.16059887314097	0.3856022005777504	91.2808
GCA_017510725.1	GCA_017432075.1	0.8-0.85	85.7193	87.6289	84.68823258907169	0.35626791000595404	87.6289
GCA_017397765.1	GCA_015056325.1	0.8-0.85	86.9908	89.6541	90.4521774357654	3.914134590807407	89.6541
GCA_017461985.1	GCA_017500745.1	0.8-0.85	85.2911	89.0225	84.67472916300804	0.14503813973985302	89.0225
GCF_014323405.1	GCA_900604495.1	0.8-0.85	86.4745	87.5572	88.534573675861	0.8109560229270301	87.5572
GCA_910579155.1	GCA_910577525.1	0.8-0.85	86.3345	91.2649	91.67115323122884	1.1298568902884654	91.2649
GCA_902772845.1	GCA_002310055.1	0.8-0.85	84.4761	83.8738	81.60125548323826	0.3665750905291816	83.8738
GCF_018917235.1	GCF_000498755.1	0.8-0.85	85.8453	89.0783	88.6702015037697	2.8923879179956202	89.0783
GCA_900604495.1	GCF_012317385.1	0.8-0.85	86.4233	90.4038	86.51575122061412	0.5611550049278549	90.4038
GCA_910583695.1	GCA_910584465.1	0.8-0.85	86.4315	92.1774	91.60116099673813	0.27356522619538737	92.1774
GCF_004345005.1	GCF_008281175.1	0.8-0.85	84.7519	83.8787	85.49956830709617	10.050773988958099	85.49956830709617
GCA_910584395.1	GCA_910579775.1	0.8-0.85	85.5438	89.0113	88.46250121492764	-0.11471074665223568	89.0113
GCA_017428635.1	GCA_017518975.1	0.8-0.85	86.2732	89.1139	88.27537124703943	0.5276676412021288	89.1139
GCA_017394605.1	GCA_017556125.1	0.8-0.85	84.6367	89.0153	85.31048412097547	0.20820581905951485	89.0153
GCF_000189775.2	GCF_000145615.1	0.8-0.85	84.7457	88.0001	85.04520469096018	1.169454019063778	88.0001
GCA_017613735.1	GCA_015066565.1	0.8-0.85	84.4848	83.2667	84.54863832647051	1.951163855381992	83.2667
GCA_002308615.1	GCA_017443595.1	0.8-0.85	85.4998	93.5688	93.55665926576997	0.36426906387808344	93.5688
GCF_900176615.1	GCF_017100085.1	0.8-0.85	85.1674	88.8346	88.32426858118703	3.4054388366429293	88.8346
GCF_000312025.1	GCF_900454685.1	0.8-0.85	85.9145	85.8341	86.74457954271844	2.063938933264353	85.8341
GCA_019120515.1	GCF_002161285.1	0.8-0.85	86.2886	92.5161	92.97119389230069	0.24482282721368165	92.5161
GCF_000243155.2	GCF_900143285.1	0.8-0.85	87.0024	86.1178	85.08484142378134	2.33430619955152	86.1178
GCF_009877435.1	GCF_009877425.1	0.8-0.85	86.3429	87.1679	82.46671657141422	4.530603979784246	87.1679
GCA_016841725.1	GCA_016841325.1	0.8-0.85	85.2358	86.4275	87.89923733434541	3.510560427974042	86.4275
GCF_000430885.1	GCF_900113335.1	0.8-0.85	87.1067	88.4766	85.80881329693422	2.532597478261323	88.4766
GCF_900129285.1	GCF_003627965.1	0.8-0.85	86.4901	90.1831	82.45553923712927	1.1543098097795337	90.1831
GCF_900129285.1	GCF_900142025.1	0.8-0.85	86.6627	87.6956	87.10580169760023	5.257948196633151	87.10580169760023
GCF_001950325.1	GCF_001950255.1	0.8-0.85	85.6162	86.1505	84.49187755836462	0.21232569955111558	86.1505
GCA_018436095.1	GCA_018434325.1	0.8-0.85	86.4188	86.7192	81.77682675814279	3.7340436634099206	86.7192
GCF_900106585.1	GCF_009696675.1	0.8-0.85	85.9804	88.7578	89.27078069904879	3.8878827909179563	88.7578
GCA_000436095.1	GCA_003150755.1	0.8-0.85	85.4347	88.3388	85.59517478905073	0.4695126028750565	88.3388
GCF_003269275.1	GCA_900544795.1	0.8-0.85	83.8735	88.0002	82.19243030510677	1.371976983707782	88.0002
GCA_900544795.1	GCA_900545535.1	0.8-0.85	84.105	86.117	87.11165861082834	0.8168174847079399	86.117
GCA_002337925.1	GCF_004339805.1	0.8-0.85	84.9563	85.8446	83.73528414054898	1.297387108100338	85.8446
GCA_902364065.1	GCF_000155955.1	0.8-0.85	86.7458	88.8044	86.53636897501717	4.709867425064658	88.8044
GCA_900544795.1	GCA_900551745.1	0.8-0.85	83.7221	86.7027	86.13328098776155	1.288448277501459	86.7027
GCA_012521405.1	GCA_012523945.1	0.8-0.85	84.3021	88.904	84.73586363817599	1.7864554652603886	88.904
GCA_012800855.1	GCA_012510625.1	0.8-0.85	84.9337	90.4678	90.27748406171425	0.540488783261452	90.4678
GCF_000183545.2	GCF_000184705.1	0.8-0.85	87.9127	88.5327	86.2420120955008	3.0366423691821183	88.5327
GCF_003053565.1	GCF_900156285.1	0.8-0.85	85.7505	91.468	89.2256504505013	12.51757142400811	89.2256504505013
GCA_012727675.1	GCA_012510855.1	0.8-0.85	85.0717	93.4814	94.40760543969031	2.0156750837205806	93.4814
GCA_012518595.1	GCA_002398515.1	0.8-0.85	85.2461	91.3453	87.1773124385633	0.3995519118379889	91.3453
GCA_012837705.1	GCF_013664685.1	0.8-0.85	84.6596	87.9689	87.6989887185433	0.8729718293762403	87.9689
GCA_017578085.1	GCA_002159155.1	0.8-0.85	85.8538	93.2996	92.84160982489121	1.0343320238280285	93.2996
GCA_000007325.1	GCF_000163935.1	0.8-0.85	87.0224	97.4338	97.41760470297702	-0.004255219164910784	97.4338
GCA_900542625.1	GCA_900545035.1	0.8-0.85	85.1221	92.9081	92.8804260006003	0.34681822115143746	92.9081
GCF_000024565.1	GCF_009733925.1	0.8-0.85	85.3053	98.968	97.12934071517643	1.1888203665431263	98.968
GCA_002428805.1	GCA_905216205.1	0.8-0.85	84.5736	89.252	89.23088805842275	0.1456617469935395	89.252
GCF_004006635.1	GCF_003019695.1	0.8-0.85	84.983	89.1435	85.48911448474725	0.04762200446242559	89.1435
GCA_001919865.1	GCA_003222135.1	0.8-0.85	85.0633	88.8421	88.47652032583152	0.11797690065623101	88.8421
GCA_001919865.1	GCA_001917665.1	0.8-0.85	85.4422	88.9234	88.76429348772494	-0.0766774420112597	88.9234
GCA_001917665.1	GCA_003220795.1	0.8-0.85	85.8785	89.2168	88.10796055030299	-0.06425930146860992	89.2168
GCA_003220935.1	GCA_003222135.1	0.8-0.85	85.8267	88.6642	88.6019063663751	1.9008256510542196	88.6642
GCF_005576615.1	GCF_000337175.1	0.8-0.85	87.0734	86.2728	85.658430369086	0.24224736235873934	86.2728
GCF_009831625.1	GCA_003020945.1	0.8-0.85	86.5514	87.2503	87.34816405891375	0.21171175674999176	87.2503
GCF_002844335.1	GCF_010119195.1	0.8-0.85	85.9589	88.0207	86.12169325406212	3.9799166641910233	88.0207
GCF_003697815.1	GCF_000196895.1	0.8-0.85	85.9265	87.818	88.55469976215934	3.98337779368876	87.818
GCF_017874235.1	GCF_001307315.1	0.8-0.85	86.2887	84.4404	84.38707518121574	0.026172032940394274	84.4404
GCF_000376445.1	GCF_001625445.1	0.8-0.85	86.1376	86.2713	86.65074328888616	1.353831746979722	86.2713
GCF_000970325.1	GCF_900774055.1	0.8-0.85	85.6355	83.8354	85.56833115233782	3.3395379856201544	83.8354
GCF_014647455.2	GCF_017874335.1	0.8-0.85	86.6103	86.9066	89.252421710318	3.5186251546322183	86.9066
GCF_900107665.1	GCF_003342675.1	0.8-0.85	85.4876	86.8103	87.3154967698908	0.365644506146964	86.8103
GCA_002508425.1	GCA_002067275.1	0.8-0.85	84.6097	88.7378	88.10722557253409	2.7776136060080034	88.7378
GCF_000230715.2	GCF_900104065.1	0.8-0.85	86.9344	87.8916	87.0217642383562	0.07190049526070652	87.8916
GCF_004944975.1	GCF_900880625.1	0.8-0.85	86.0783	85.821	86.98129771161535	2.4856205618957574	85.821
GCF_003856835.1	GCF_003336245.1	0.8-0.85	86.3688	86.2121	87.02573027685891	1.3520250867891264	86.2121
GCF_002844195.1	GCA_004116405.1	0.8-0.85	86.5731	88.739	81.17171636403256	0.952990243745262	88.739
GCA_017094465.1	GCA_017094525.1	0.8-0.85	87.2267	93.2655	93.42051809489509	3.4634331195113646	93.2655
GCF_900110535.1	GCF_008124605.1	0.8-0.85	85.9656	85.4308	88.19503967150924	3.8011294677185106	85.4308
GCF_900110865.1	GCF_000337615.1	0.8-0.85	86.9332	88.0735	86.93513650166096	0.32615091440402466	88.0735
GCF_900115785.1	GCF_000337095.1	0.8-0.85	85.6793	87.6886	85.00323493220661	1.080128730940487	87.6886
GCF_000337815.1	GCF_001469875.2	0.8-0.85	86.2884	87.7949	83.78335878559828	1.1218132321432677	87.7949
GCF_900112175.1	GCF_900115785.1	0.8-0.85	85.9928	87.4056	83.93634746813964	2.155548955528502	87.4056
GCF_003856835.1	GCF_000427685.1	0.8-0.85	86.324	86.8318	84.16837558019412	0.1920968179938427	86.8318
GCA_013152685.1	GCA_015521615.1	0.8-0.85	87.0514	93.3677	90.52125427463932	2.978541802716677	93.3677
GCA_016703265.1	GCA_903912525.1	0.8-0.85	85.16	85.051	85.49942727049006	1.0086462640183527	85.051
GCA_016867395.1	GCA_009691525.1	0.8-0.85	84.3236	88.5944	88.53658926405717	1.887446202768615	88.5944
GCA_016867395.1	GCA_016187725.1	0.8-0.85	84.983	90.1091	88.49356135642061	0.20366694546737563	90.1091
GCA_001771575.1	GCA_018822365.1	0.8-0.85	84.4679	87.0629	79.37208142235494	1.785062074535233	87.0629
GCA_002707645.1	GCA_002705605.1	0.8-0.85	83.389	88.7681	76.17748677283312	0.5601703554300457	88.7681
GCA_014381415.1	GCA_004124405.1	0.8-0.85	85.4456	90.2736	89.63168556036479	0.002570449150638865	90.2736
GCA_018658715.1	GCA_016784605.1	0.8-0.85	83.8845	91.8914	90.85484666178267	2.716354810348591	91.8914
GCA_011370395.1	GCF_003264935.1	0.8-0.85	85.0893	90.1098	84.53393450159051	0.5653364615519365	90.1098
GCA_016217785.1	GCF_000302455.1	0.8-0.85	86.9494	86.6165	87.33618687421585	0.46209847223929046	86.6165
GCF_000006175.1	GCF_017875625.1	0.8-0.85	87.2314	86.0177	88.27183024748659	9.934825552571738	88.27183024748659
GCF_000739065.1	GCF_000023985.1	0.8-0.85	86.5184	93.3039	92.79499539883795	2.18050003116943	93.3039
GCA_001788495.1	GCA_016179875.1	0.8-0.85	85.0013	90.137	90.08743853331234	0.42071966564571994	90.137
GCA_001465015.1	GCA_016793325.1	0.8-0.85	85.677	86.8697	87.29726533202098	3.7772208980695723	86.8697
GCA_016930215.1	GCA_011367485.1	0.8-0.85	85.7415	90.5117	88.30127080524343	1.7821975601327722	90.5117
GCA_016926755.1	GCF_000737315.1	0.8-0.85	86.1242	90.5439	90.77188105729857	9.765429814978233	90.77188105729857
GCA_012798435.1	GCA_011368045.1	0.8-0.85	85.8493	89.219	89.61601743704097	4.949013546996866	89.219
GCA_012797735.1	GCA_016930215.1	0.8-0.85	86.0094	92.9045	92.5951770265998	0.0597403077731542	92.9045
GCF_012933655.1	GCF_014656495.1	0.8-0.85	86.066	90.702	90.98592643469485	2.669337684592392	90.702
GCA_903857665.1	GCA_903847405.1	0.8-0.85	86.1574	89.2748	89.16457833778881	0.7342677609676684	89.2748
GCA_017881345.1	GCA_003818285.1	0.8-0.85	85.1744	90.0172	90.6470449320389	1.507314866945876	90.0172
GCA_903874275.1	GCA_903855945.1	0.8-0.85	85.5638	89.8195	90.23282755142921	6.065152657296949	90.23282755142921
GCF_013116825.1	GCF_010894405.1	0.8-0.85	85.9121	89.3293	89.68251220030919	1.647700280233039	89.3293
GCA_014879945.1	GCA_016879935.1	0.8-0.85	85.0894	90.6186	89.51595715757186	0.025692380754662736	90.6186
GCA_014240455.1	GCA_018698915.1	0.8-0.85	84.8553	89.807	89.76154688377554	0.024322997503048782	89.807
GCA_018830225.1	GCA_016929255.1	0.8-0.85	86.887	89.7723	89.07337833618435	0.32507351400272455	89.7723
GCA_017610275.1	GCA_018819345.1	0.8-0.85	86.7834	94.6544	93.86812535786103	0.36128450040533266	94.6544
GCA_018302605.1	GCA_016203205.1	0.8-0.85	87.8882	89.9303	83.82163002673092	2.090013896851019	89.9303
GCA_014382285.1	GCA_905612265.1	0.8-0.85	84.7681	91.332	87.16366656822518	0.08863202127771785	91.332
GCA_009840285.1	GCA_002238765.1	0.8-0.85	86.4892	90.6744	90.48726619259885	2.745302193646012	90.6744
GCA_011523385.1	GCA_002238765.1	0.8-0.85	86.7053	88.7069	86.13306205375079	1.3661852328616533	88.7069
GCA_002083555.1	GCA_900299245.1	0.8-0.85	85.7561	91.115	91.0830885630892	0.6977987359709914	91.115
GCA_002328825.1	GCA_002726235.1	0.8-0.85	85.2396	85.4292	87.07442794521018	1.8985499522478904	85.4292
GCA_009692155.1	GCA_001805245.1	0.8-0.85	86.2436	89.0653	87.02996130731185	0.14784287433531063	89.0653
GCA_011051565.1	GCA_013152485.1	0.8-0.85	85.0001	88.6588	88.43076225736527	1.8353355617880425	88.6588
GCA_018812705.1	GCA_001805965.1	0.8-0.85	85.6255	89.1688	88.57003595039768	0.3710799661995452	89.1688
GCA_002421805.1	GCF_004102945.1	0.8-0.85	85.8416	86.1897	81.57208759904972	2.8619474914698912	86.1897
GCA_000503835.1	GCA_001773385.1	0.8-0.85	84.1347	90.846	90.66702188246344	0.2331870647843104	90.846
GCA_000998805.1	GCA_000998045.1	0.8-0.85	87.0376	90.0122	89.77034529078826	0.3379204728512377	90.0122
GCA_001872945.1	GCA_000993275.1	0.8-0.85	86.3674	88.8818	89.02659383368268	0.6164082930445858	88.8818
GCA_016214465.1	GCA_003514455.1	0.8-0.85	86.0633	93.7004	93.65295458714365	0.23972189615737705	93.7004
GCA_016432645.1	GCA_019248265.1	0.8-0.85	85.2727	88.7616	81.13890864757529	1.7487243387629974	88.7616
GCA_001001925.1	GCA_016212585.1	0.8-0.85	86.5142	92.4442	92.61516921971436	0.1844737190881247	92.4442
GCA_018656065.1	GCA_018656655.1	0.8-0.85	85.675	92.1864	92.18461631841173	0.07214823534798853	92.1864
GCA_000996895.1	GCA_001773135.1	0.8-0.85	83.3747	88.855	86.61683540726153	0.31743895375858244	88.855
GCA_014238205.1	GCA_002722935.1	0.8-0.85	83.1294	86.7694	86.32083634286495	1.4725600783738173	86.7694
GCA_009691785.1	GCA_005787685.1	0.8-0.85	85.9462	88.5031	87.99364065429492	1.23307654596033	88.5031
GCA_011525805.1	GCA_900696685.1	0.8-0.85	86.3617	91.7355	91.28127578889293	0.026760670054500224	91.7355
GCA_016188675.1	GCA_016235875.1	0.8-0.85	86.5962	89.3935	89.20918529551483	0.04663437792157765	89.3935
GCA_016794425.1	GCA_016794035.1	0.8-0.85	85.2491	85.6229	85.67616731927741	1.9699899122697389	85.6229
GCA_002683135.1	GCA_013213915.1	0.8-0.85	84.8465	91.4078	91.13735441912225	4.1277320463227625	91.4078
GCA_017347445.1	GCA_002009475.1	0.8-0.85	87.0538	92.2022	92.33715502211619	0.5086948951282011	92.2022
GCA_016793015.1	GCA_017303555.1	0.8-0.85	86.186	88.3086	88.3891404571184	0.7118871573275101	88.3086
GCA_005798445.1	GCA_003669125.1	0.8-0.85	86.9648	91.3329	91.19871263196532	0.8182248108437307	91.3329
GCA_002724245.1	GCA_002709225.1	0.8-0.85	85.7208	86.0724	87.03067797248114	8.125204708685487	87.03067797248114
GCA_903857265.1	GCA_003170415.1	0.8-0.85	86.4275	89.9112	84.56750175194824	3.4019004498923096	89.9112
GCA_015709575.1	GCA_016710275.1	0.8-0.85	86.0246	86.7168	84.55392773847207	0.5503007370834894	86.7168
GCA_016872795.1	GCA_903928115.1	0.8-0.85	85.4569	87.0658	86.25553203389717	-0.4873047544951987	87.0658
GCA_009691815.1	GCA_005808665.1	0.8-0.85	83.9947	90.7907	90.70537150963641	0.20344059809559667	90.7907
GCF_013618625.1	GCF_007748115.1	0.8-0.85	84.5083	84.16	83.14931129780562	0.32874329531659896	84.16
GCA_016872645.1	GCA_005798445.1	0.8-0.85	86.6573	90.8916	90.78946739976048	2.8199887942755595	90.8916
GCF_000735345.1	GCF_006438725.1	0.8-0.85	84.8556	87.3567	80.09916678891835	3.7269240230302785	87.3567
GCF_900109745.1	GCF_003387155.1	0.8-0.85	86.282	85.7798	84.55237053875409	-1.5033503806607769	85.7798
GCF_900116015.1	GCF_001888805.2	0.8-0.85	85.6096	83.5612	80.4114553100322	2.5002911498977483	83.5612
GCF_000526275.1	GCF_900142185.1	0.8-0.85	84.3904	85.2796	82.94005895321632	0.959364371713491	85.2796
GCA_903909015.1	GCA_903953055.1	0.8-0.85	85.1842	91.3599	88.8423460682275	0.3243659642238015	91.3599
GCF_001468395.1	GCF_014595975.1	0.8-0.85	86.2176	85.3104	84.65504292072977	13.792201701897284	84.65504292072977
GCF_000312485.1	GCF_001155565.1	0.8-0.85	85.2474	88.5973	83.7958607186364	7.029280954625392	83.7958607186364
GCA_002320455.1	GCF_003788585.1	0.8-0.85	85.7493	86.5389	90.20557294289938	23.175885382190472	90.20557294289938
GCF_004115925.1	GCF_001652505.2	0.8-0.85	85.0833	87.4793	83.53997582538575	1.1991582242790173	87.4793
GCA_016704435.1	GCA_018058035.1	0.8-0.85	84.1287	90.4968	87.8286554649055	0.3776688944110447	90.4968
GCF_005222785.1	GCF_002900975.1	0.8-0.85	85.1968	86.2383	87.07658235265285	1.4554779115942438	86.2383
GCF_000175255.2	GCF_006715975.1	0.8-0.85	85.0417	86.3308	81.00221856142805	2.61941595711005	86.3308
GCF_900111105.1	GCF_018494085.1	0.8-0.85	84.4876	87.4865	79.2794835038687	3.8084121001284075	87.4865
GCF_015234305.1	GCA_002421005.1	0.8-0.85	85.6807	87.57	78.9583791884408	1.3574735709198649	87.57
GCF_013283195.1	GCF_016919405.1	0.8-0.85	86.0643	85.6889	85.18632291251672	-0.7733937825923931	85.6889
GCF_900109145.1	GCA_006226775.1	0.8-0.85	85.0472	88.2469	87.27458858204224	-0.3221075196183847	88.2469
GCF_002002905.1	GCF_003201855.1	0.8-0.85	87.1741	91.7576	92.12106834149684	6.5041232492333165	92.12106834149684
GCF_001676055.1	GCF_003996855.1	0.8-0.85	85.0766	86.4238	87.1197485339191	4.199946146148704	86.4238
GCA_018670435.1	GCA_018667355.1	0.8-0.85	82.9237	87.7301	86.8205418785035	1.2824634540755433	87.7301
GCA_016794005.1	GCA_016794025.1	0.8-0.85	84.9775	89.7337	87.72700716978733	0.5416362575451785	89.7337
GCA_003695905.1	GCA_015488115.1	0.8-0.85	84.4087	88.7432	88.7152976204306	3.5562146671084065	88.7432
GCA_902518075.1	GCA_016778085.1	0.8-0.85	86.5626	90.401	90.46631671330255	1.4384712614942146	90.401
GCA_009776435.1	GCA_009782565.1	0.8-0.85	85.6195	91.4568	91.3788813914892	0.5803577249926661	91.4568
GCF_000319385.1	GCF_000510265.1	0.8-0.85	86.3879	86.0954	83.2274695343956	1.3026788542724717	86.0954
GCF_900107095.1	GCF_002564105.1	0.8-0.85	86.419	87.8892	86.79483155267924	3.886823265002022	87.8892
GCF_004296575.1	GCF_014297575.1	0.8-0.85	86.165	84.4217	86.15291960637698	7.328622343602547	86.15291960637698
GCA_002709005.1	GCF_004354915.1	0.8-0.85	85.3855	86.4435	85.07708238256629	0.15231161898100254	86.4435
GCA_900455085.1	GCF_001874625.1	0.8-0.85	85.3815	88.6255	83.54566151180953	6.919737990379872	83.54566151180953
GCA_016869285.1	GCA_016792585.1	0.8-0.85	85.1441	90.0393	88.50132912883983	-0.27814349066466093	90.0393
GCF_000186705.1	GCA_002729695.1	0.8-0.85	85.7103	87.9883	84.60445632336415	0.3675245312488187	87.9883
GCF_003260095.1	GCF_901764975.1	0.8-0.85	85.2201	92.1988	91.64125895979747	2.9903111940576537	92.1988
GCA_903832735.1	GCA_903904605.1	0.8-0.85	86.0939	90.046	89.65217741501701	1.6380609021844066	90.046
GCF_000474945.1	GCF_000382285.1	0.8-0.85	86.5986	87.8881	86.1353436983743	-0.18237463901459705	87.8881
GCF_010131535.1	GCA_015654925.1	0.8-0.85	85.4406	88.7453	83.60004336644617	3.368115759597913	88.7453
GCF_004362405.1	GCF_015624425.1	0.8-0.85	86.4164	87.7297	88.1225128730425	1.999016426891103	87.7297
GCF_011302915.1	GCF_014396975.1	0.8-0.85	85.279	87.0205	83.38416545029402	0.3517344212577882	87.0205
GCF_000378405.1	GCA_902776415.1	0.8-0.85	86.6571	88.8973	87.9012167533015	3.087545789587466	88.8973
GCF_900454865.1	GCF_002850605.1	0.8-0.85	85.9718	86.6197	88.22122424769343	11.658846211556238	88.22122424769343
GCA_902624425.1	GCA_902605165.1	0.8-0.85	84.5042	86.3549	87.50251326474108	1.4571866936692572	86.3549
GCA_009668205.1	GCF_900215375.1	0.8-0.85	85.2956	83.44	83.63448537505079	9.425188922619782	83.63448537505079
GCF_003076595.1	GCF_001660005.1	0.8-0.85	84.537	85.6306	83.08738730721996	-0.07417986244377062	85.6306
GCF_000445425.4	GCF_000500065.1	0.8-0.85	84.4248	85.9411	84.60644330093554	-0.04077132614213497	85.9411
GCF_000445425.4	GCF_000500045.1	0.8-0.85	84.4408	85.6481	85.06487080966944	2.167038903165917	85.6481
GCF_000332455.1	GCF_004769235.1	0.8-0.85	84.8097	87.1529	85.30370276885543	3.830257269886715	87.1529
GCF_011812965.1	GCF_011812995.1	0.8-0.85	84.1648	85.0357	82.0545044546331	7.510603937796986	82.0545044546331
GCA_009908925.1	GCA_009908735.1	0.8-0.85	85.9864	90.3554	90.16809355210202	0.6177880956629451	90.3554
GCF_001701045.1	GCF_000585335.1	0.8-0.85	86.2714	85.8662	81.78162562472092	5.197889937228865	81.78162562472092
GCA_018398915.1	GCA_016756725.1	0.8-0.85	86.4448	90.1128	80.27930804109991	1.816721360728252	90.1128
GCA_002504905.1	GCA_902593945.1	0.8-0.85	85.0669	87.7928	87.2541215423584	5.76336613016133	87.2541215423584
GCA_905202485.1	GCF_000404225.1	0.8-0.85	85.287	86.2706	87.57055071018239	1.7326837995601636	86.2706
GCA_002502095.1	GCA_002506825.1	0.8-0.85	83.3347	86.1294	86.00842586748198	0.41174935215221353	86.1294
GCA_002498205.1	GCA_002692465.1	0.8-0.85	85.1482	93.1758	93.31529093246151	0.4744859294645778	93.1758
GCA_001421175.1	GCA_012522645.1	0.8-0.85	84.2508	86.9427	88.35444472094323	2.2796898048572416	86.9427
GCA_003135935.1	GCA_003153895.1	0.8-0.85	85.9377	91.7112	91.5282718099238	0.1322328851281327	91.7112
GCA_015520565.1	GCF_000025665.1	0.8-0.85	85.4165	90.8503	90.71844689914978	0.32197904537633804	90.8503
GCA_012729095.1	GCA_013329565.1	0.8-0.85	84.3339	90.026	89.78675011478565	0.000494286835589719	90.026
GCA_002504525.1	GCA_001421185.1	0.8-0.85	84.8525	88.4238	87.68700317944361	-0.4575366580793343	88.4238
GCA_902563095.1	GCA_002709705.1	0.8-0.85	83.2679	87.9687	80.01066693789933	1.197773673317613	87.9687
GCA_002696315.1	GCA_002720275.1	0.8-0.85	83.8392	91.5947	87.74745977829714	0.38056517329503947	91.5947
GCA_002722135.1	GCA_003602635.1	0.8-0.85	84.8781	90.3943	78.80262047760186	6.109390572383063	78.80262047760186
GCA_014361245.1	GCA_014361195.1	0.8-0.85	83.3188	92.2864	92.36934323537628	0.19905467768505503	92.2864
GCA_011369655.1	GCA_018396815.1	0.8-0.85	85.6785	88.6763	87.60001694340389	0.01600085729978673	88.6763
GCF_000092185.1	GCA_011053855.1	0.8-0.85	85.4453	89.5697	85.28798326981764	0.40042922846373585	89.5697
GCA_002495905.1	GCA_013306035.1	0.8-0.85	83.1308	88.6538	87.40785147128824	0.5834929112671148	88.6538
GCA_002737445.1	GCA_005798405.1	0.8-0.85	85.1532	89.7071	89.62976810601762	0.966813950936114	89.7071
GCA_002506595.1	GCF_000317795.1	0.8-0.85	85.7561	88.715	88.68481521679851	0.34912854836710494	88.715
GCA_016927895.1	GCA_001273335.1	0.8-0.85	84.7557	93.694	93.65968145686028	0.11008230092241433	93.694
