query	reference	enzyme	tag_len	body_len	n_miss	hist
NZ_CP027007.1	NZ_CP072028.1	CjeI	28	23	351	2406,381,106
NZ_CP027007.1	NZ_CP072028.1	CjePI	27	22	465	3412,550,170
NZ_CP027007.1	NZ_CP072028.1	FalI	27	21	68	462,101,15
NZ_CP027007.1	NZ_CP072028.1	PpiI	28	21	47	265,43,14
NZ_CP027007.1	NZ_CP072028.1	PsrI	27	20	20	159,16,6
NZ_CP029703.1	NZ_CP072028.1	AlfI	32	26	132	593,157,66
NZ_CP029703.1	NZ_CP072028.1	AloI	27	20	131	539,158,37
NZ_CP029703.1	NZ_CP072028.1	BcgI	32	26	137	526,133,60
NZ_CP029703.1	NZ_CP072028.1	BplI	27	21	69	208,43,15
NZ_CP029703.1	NZ_CP072028.1	BsaXI	27	21	299	1097,295,75
NZ_CP029703.1	NZ_CP072028.1	Bsp24I	27	21	112	469,121,27
NZ_CP029703.1	NZ_CP072028.1	CjeI	28	23	481	1967,536,160
NZ_CP029703.1	NZ_CP072028.1	CjePI	27	22	577	2795,818,239
NZ_CP029703.1	NZ_CP072028.1	FalI	27	21	102	378,124,26
NZ_CP029703.1	NZ_CP072028.1	PpiI	28	21	66	222,65,18
NZ_CP029703.1	NZ_CP072028.1	PsrI	27	20	35	118,30,6
NZ_CP157286.1	NZ_CP072500.1	AloI	27	20	0	0,1,0
NZ_CP157286.1	NZ_CP072500.1	Bsp24I	27	21	0	0,0,2
NZ_CP157286.1	NZ_CP072500.1	CjeI	28	23	0	0,0,2
NZ_CP157286.1	NZ_CP072500.1	CjePI	27	22	0	0,0,2
NZ_CP170812.1	NZ_CP072500.1	AloI	27	20	0	0,0,1
NZ_CP170812.1	NZ_CP072500.1	Bsp24I	27	21	0	0,0,2
NZ_CP170812.1	NZ_CP072500.1	CjeI	28	23	1	0,0,2
NZ_CP170812.1	NZ_CP072500.1	CjePI	27	22	1	0,0,2
NZ_CP046514.1	NZ_CP072500.1	AlfI	32	26	74	838,100,28
NZ_CP046514.1	NZ_CP072500.1	AloI	27	20	17	381,36,8
NZ_CP046514.1	NZ_CP072500.1	BcgI	32	26	187	1866,221,67
NZ_CP046514.1	NZ_CP072500.1	BplI	27	21	32	309,40,11
NZ_CP046514.1	NZ_CP072500.1	BsaXI	27	21	77	952,108,19
NZ_CP046514.1	NZ_CP072500.1	Bsp24I	27	21	65	842,86,27
NZ_CP046514.1	NZ_CP072500.1	CjeI	28	23	257	2913,336,65
NZ_CP046514.1	NZ_CP072500.1	CjePI	27	22	251	3030,339,94
NZ_CP046514.1	NZ_CP072500.1	FalI	27	21	28	336,28,9
NZ_CP046514.1	NZ_CP072500.1	PpiI	28	21	26	307,29,4
NZ_CP046514.1	NZ_CP072500.1	PsrI	27	20	14	196,18,2
NZ_CP026999.1	NZ_CP072500.1	AlfI	32	26	77	878,110,29
NZ_CP026999.1	NZ_CP072500.1	AloI	27	20	25	399,39,12
NZ_CP026999.1	NZ_CP072500.1	BcgI	32	26	171	1983,253,57
NZ_CP026999.1	NZ_CP072500.1	BplI	27	21	29	321,40,12
NZ_CP026999.1	NZ_CP072500.1	BsaXI	27	21	75	1003,106,28
NZ_CP026999.1	NZ_CP072500.1	Bsp24I	27	21	74	917,95,25
NZ_CP026999.1	NZ_CP072500.1	CjeI	28	23	294	3125,350,75
NZ_CP026999.1	NZ_CP072500.1	CjePI	27	22	238	3258,359,79
NZ_CP026999.1	NZ_CP072500.1	FalI	27	21	18	349,31,8
NZ_CP026999.1	NZ_CP072500.1	PpiI	28	21	23	327,34,6
NZ_CP026999.1	NZ_CP072500.1	PsrI	27	20	15	210,10,6
NZ_CP157286.1	NZ_CP010453.1	AloI	27	20	0	0,1,0
NZ_CP157286.1	NZ_CP010453.1	Bsp24I	27	21	0	0,0,2
NZ_CP157286.1	NZ_CP010453.1	CjeI	28	23	0	0,0,2
NZ_CP157286.1	NZ_CP010453.1	CjePI	27	22	0	0,0,2
NZ_CP186690.1	NZ_CP010453.1	CjeI	28	23	0	3,0,0
NZ_CP186690.1	NZ_CP010453.1	CjePI	27	22	0	1,0,0
NZ_CP186690.1	NZ_CP010453.1	FalI	27	21	0	3,0,0
NZ_CP186690.1	NZ_CP010453.1	PpiI	28	21	1	0,0,0
NZ_CP030777.1	NZ_CP010453.1	CjeI	28	23	0	3,0,0
NZ_CP030777.1	NZ_CP010453.1	CjePI	27	22	0	1,1,0
NZ_CP030777.1	NZ_CP010453.1	FalI	27	21	0	3,0,0
NZ_CP170812.1	NZ_CP010453.1	AloI	27	20	0	0,0,1
NZ_CP170812.1	NZ_CP010453.1	Bsp24I	27	21	0	0,0,2
NZ_CP170812.1	NZ_CP010453.1	CjeI	28	23	1	0,0,2
NZ_CP170812.1	NZ_CP010453.1	CjePI	27	22	1	0,0,2
NZ_CP046514.1	NZ_CP010453.1	AlfI	32	26	62	873,94,18
NZ_CP046514.1	NZ_CP010453.1	AloI	27	20	18	379,34,9
NZ_CP046514.1	NZ_CP010453.1	BcgI	32	26	129	2032,222,42
NZ_CP046514.1	NZ_CP010453.1	BplI	27	21	26	339,32,2
NZ_CP046514.1	NZ_CP010453.1	BsaXI	27	21	57	1027,76,16
NZ_CP046514.1	NZ_CP010453.1	Bsp24I	27	21	54	894,80,19
NZ_CP046514.1	NZ_CP010453.1	CjeI	28	23	179	3140,290,54
NZ_CP046514.1	NZ_CP010453.1	CjePI	27	22	215	3259,292,60
NZ_CP046514.1	NZ_CP010453.1	FalI	27	21	22	348,27,5
NZ_CP046514.1	NZ_CP010453.1	PpiI	28	21	17	335,19,2
NZ_CP046514.1	NZ_CP010453.1	PsrI	27	20	12	199,17,6
NZ_CP026999.1	NZ_CP010453.1	AlfI	32	26	75	897,100,28
NZ_CP026999.1	NZ_CP010453.1	AloI	27	20	24	392,33,11
NZ_CP026999.1	NZ_CP010453.1	BcgI	32	26	167	2041,258,63
NZ_CP026999.1	NZ_CP010453.1	BplI	27	21	28	330,42,5
NZ_CP026999.1	NZ_CP010453.1	BsaXI	27	21	85	1019,85,24
NZ_CP026999.1	NZ_CP010453.1	Bsp24I	27	21	75	917,97,22
NZ_CP026999.1	NZ_CP010453.1	CjeI	28	23	260	3165,337,82
NZ_CP026999.1	NZ_CP010453.1	CjePI	27	22	232	3304,362,79
NZ_CP026999.1	NZ_CP010453.1	FalI	27	21	20	343,36,7
NZ_CP026999.1	NZ_CP010453.1	PpiI	28	21	27	339,37,4
NZ_CP026999.1	NZ_CP010453.1	PsrI	27	20	14	206,16,3
NZ_CP072500.1	NZ_CP010453.1	AlfI	32	26	61	860,111,32
NZ_CP072500.1	NZ_CP010453.1	AloI	27	20	32	378,40,11
NZ_CP072500.1	NZ_CP010453.1	BcgI	32	26	174	1949,251,64
NZ_CP072500.1	NZ_CP010453.1	BplI	27	21	32	331,38,9
NZ_CP072500.1	NZ_CP010453.1	BsaXI	27	21	90	1000,94,18
NZ_CP072500.1	NZ_CP010453.1	Bsp24I	27	21	88	877,85,32
NZ_CP072500.1	NZ_CP010453.1	CjeI	28	23	292	3078,349,84
NZ_CP072500.1	NZ_CP010453.1	CjePI	27	22	262	3170,369,97
NZ_CP072500.1	NZ_CP010453.1	FalI	27	21	26	341,33,6
NZ_CP072500.1	NZ_CP010453.1	PpiI	28	21	23	329,26,5
NZ_CP072500.1	NZ_CP010453.1	PsrI	27	20	15	203,19,4
NZ_CP157286.1	NZ_CP143939.1	AloI	27	20	0	0,1,0
NZ_CP157286.1	NZ_CP143939.1	Bsp24I	27	21	0	0,0,2
NZ_CP157286.1	NZ_CP143939.1	CjeI	28	23	0	0,0,2
NZ_CP157286.1	NZ_CP143939.1	CjePI	27	22	0	0,0,2
NZ_CP170812.1	NZ_CP143939.1	AloI	27	20	0	0,0,1
NZ_CP170812.1	NZ_CP143939.1	Bsp24I	27	21	0	0,0,2
NZ_CP170812.1	NZ_CP143939.1	CjeI	28	23	1	0,0,2
NZ_CP170812.1	NZ_CP143939.1	CjePI	27	22	1	0,0,2
NZ_CP046514.1	NZ_CP143939.1	AlfI	32	26	76	827,94,30
NZ_CP046514.1	NZ_CP143939.1	AloI	27	20	29	367,38,8
NZ_CP046514.1	NZ_CP143939.1	BcgI	32	26	169	1878,236,62
NZ_CP046514.1	NZ_CP143939.1	BplI	27	21	25	332,30,3
NZ_CP046514.1	NZ_CP143939.1	BsaXI	27	21	78	962,98,23
NZ_CP046514.1	NZ_CP143939.1	Bsp24I	27	21	71	834,90,22
NZ_CP046514.1	NZ_CP143939.1	CjeI	28	23	237	2946,318,82
NZ_CP046514.1	NZ_CP143939.1	CjePI	27	22	240	3072,316,89
NZ_CP046514.1	NZ_CP143939.1	FalI	27	21	26	327,28,8
NZ_CP046514.1	NZ_CP143939.1	PpiI	28	21	23	314,27,6
NZ_CP046514.1	NZ_CP143939.1	PsrI	27	20	17	188,17,8
NZ_CP026999.1	NZ_CP143939.1	AlfI	32	26	76	850,110,23
NZ_CP026999.1	NZ_CP143939.1	AloI	27	20	26	378,41,9
NZ_CP026999.1	NZ_CP143939.1	BcgI	32	26	173	1885,258,69
NZ_CP026999.1	NZ_CP143939.1	BplI	27	21	23	328,38,8
NZ_CP026999.1	NZ_CP143939.1	BsaXI	27	21	83	985,85,20
NZ_CP026999.1	NZ_CP143939.1	Bsp24I	27	21	79	845,107,28
NZ_CP026999.1	NZ_CP143939.1	CjeI	28	23	257	2968,374,80
NZ_CP026999.1	NZ_CP143939.1	CjePI	27	22	246	3109,338,95
NZ_CP026999.1	NZ_CP143939.1	FalI	27	21	19	323,31,10
NZ_CP026999.1	NZ_CP143939.1	PpiI	28	21	26	326,29,7
NZ_CP026999.1	NZ_CP143939.1	PsrI	27	20	13	199,18,3
NZ_CP072500.1	NZ_CP143939.1	AlfI	32	26	80	842,108,33
NZ_CP072500.1	NZ_CP143939.1	AloI	27	20	34	374,37,11
NZ_CP072500.1	NZ_CP143939.1	BcgI	32	26	198	1888,253,72
NZ_CP072500.1	NZ_CP143939.1	BplI	27	21	33	313,39,14
NZ_CP072500.1	NZ_CP143939.1	BsaXI	27	21	93	966,102,24
NZ_CP072500.1	NZ_CP143939.1	Bsp24I	27	21	90	853,95,31
NZ_CP072500.1	NZ_CP143939.1	CjeI	28	23	313	2977,354,95
NZ_CP072500.1	NZ_CP143939.1	CjePI	27	22	256	3103,353,104
NZ_CP072500.1	NZ_CP143939.1	FalI	27	21	25	335,28,9
NZ_CP072500.1	NZ_CP143939.1	PpiI	28	21	26	319,35,4
NZ_CP072500.1	NZ_CP143939.1	PsrI	27	20	20	189,25,5
NZ_CP010453.1	NZ_CP143939.1	AlfI	32	26	84	822,104,18
NZ_CP010453.1	NZ_CP143939.1	AloI	27	20	25	359,40,12
NZ_CP010453.1	NZ_CP143939.1	BcgI	32	26	193	1863,265,75
NZ_CP010453.1	NZ_CP143939.1	BplI	27	21	37	325,34,7
NZ_CP010453.1	NZ_CP143939.1	BsaXI	27	21	80	967,92,18
NZ_CP010453.1	NZ_CP143939.1	Bsp24I	27	21	69	808,112,27
NZ_CP010453.1	NZ_CP143939.1	CjeI	28	23	284	2899,364,85
NZ_CP010453.1	NZ_CP143939.1	CjePI	27	22	246	3022,358,99
NZ_CP010453.1	NZ_CP143939.1	FalI	27	21	21	328,34,5
NZ_CP010453.1	NZ_CP143939.1	PpiI	28	21	26	317,32,5
NZ_CP010453.1	NZ_CP143939.1	PsrI	27	20	25	189,23,6
NZ_CP157286.1	NZ_CP102289.1	AlfI	32	26	0	2,0,0
NZ_CP157286.1	NZ_CP102289.1	AloI	27	20	0	2,0,0
NZ_CP157286.1	NZ_CP102289.1	BcgI	32	26	3	1,1,0
NZ_CP157286.1	NZ_CP102289.1	BplI	27	21	0	1,0,0
NZ_CP157286.1	NZ_CP102289.1	BsaXI	27	21	2	3,1,1
NZ_CP157286.1	NZ_CP102289.1	CjeI	28	23	1	9,1,1
NZ_CP157286.1	NZ_CP102289.1	CjePI	27	22	4	11,3,2
NZ_CP157286.1	NZ_CP102289.1	FalI	27	21	1	2,2,1
NZ_CP157286.1	NZ_CP102289.1	PpiI	28	21	0	2,0,0
NZ_CP157286.1	NZ_CP102289.1	PsrI	27	20	0	1,1,1
NZ_CP065380.1	NZ_CP102289.1	AlfI	32	26	0	0,1,1
NZ_CP065380.1	NZ_CP102289.1	AloI	27	20	0	0,1,0
NZ_CP065380.1	NZ_CP102289.1	BcgI	32	26	2	5,1,0
NZ_CP065380.1	NZ_CP102289.1	BplI	27	21	0	1,0,0
NZ_CP065380.1	NZ_CP102289.1	BsaXI	27	21	1	2,0,0
NZ_CP065380.1	NZ_CP102289.1	Bsp24I	27	21	1	4,0,1
NZ_CP065380.1	NZ_CP102289.1	CjeI	28	23	4	9,1,2
NZ_CP065380.1	NZ_CP102289.1	CjePI	27	22	5	8,4,1
NZ_CP065380.1	NZ_CP102289.1	FalI	27	21	1	0,1,0
NZ_CP065380.1	NZ_CP102289.1	PsrI	27	20	0	1,1,0
NZ_CP186690.1	NZ_CP102289.1	AlfI	32	26	1	3,0,0
NZ_CP186690.1	NZ_CP102289.1	AloI	27	20	4	3,0,0
NZ_CP186690.1	NZ_CP102289.1	BcgI	32	26	2	2,2,0
NZ_CP186690.1	NZ_CP102289.1	BplI	27	21	2	1,0,0
NZ_CP186690.1	NZ_CP102289.1	BsaXI	27	21	2	3,0,2
NZ_CP186690.1	NZ_CP102289.1	Bsp24I	27	21	2	3,0,0
NZ_CP186690.1	NZ_CP102289.1	CjeI	28	23	8	15,5,2
NZ_CP186690.1	NZ_CP102289.1	CjePI	27	22	16	19,2,3
NZ_CP186690.1	NZ_CP102289.1	FalI	27	21	5	6,6,2
NZ_CP186690.1	NZ_CP102289.1	PpiI	28	21	0	1,0,0
NZ_CP186690.1	NZ_CP102289.1	PsrI	27	20	0	1,0,0
NZ_CP030777.1	NZ_CP102289.1	AlfI	32	26	2	3,0,0
NZ_CP030777.1	NZ_CP102289.1	AloI	27	20	3	2,0,0
NZ_CP030777.1	NZ_CP102289.1	BcgI	32	26	6	3,0,0
NZ_CP030777.1	NZ_CP102289.1	BplI	27	21	1	1,0,0
NZ_CP030777.1	NZ_CP102289.1	BsaXI	27	21	5	3,1,0
NZ_CP030777.1	NZ_CP102289.1	Bsp24I	27	21	0	3,2,0
NZ_CP030777.1	NZ_CP102289.1	CjeI	28	23	9	16,4,3
NZ_CP030777.1	NZ_CP102289.1	CjePI	27	22	13	10,6,2
NZ_CP030777.1	NZ_CP102289.1	FalI	27	21	7	9,7,1
NZ_CP030777.1	NZ_CP102289.1	PpiI	28	21	1	0,0,0
NZ_CP030777.1	NZ_CP102289.1	PsrI	27	20	1	2,0,0
NZ_CP170812.1	NZ_CP102289.1	AlfI	32	26	1	1,1,0
NZ_CP170812.1	NZ_CP102289.1	AloI	27	20	0	1,1,0
NZ_CP170812.1	NZ_CP102289.1	BcgI	32	26	3	1,0,1
NZ_CP170812.1	NZ_CP102289.1	BplI	27	21	0	2,2,0
NZ_CP170812.1	NZ_CP102289.1	BsaXI	27	21	0	2,3,1
NZ_CP170812.1	NZ_CP102289.1	Bsp24I	27	21	0	2,1,0
NZ_CP170812.1	NZ_CP102289.1	CjeI	28	23	5	10,4,1
NZ_CP170812.1	NZ_CP102289.1	CjePI	27	22	4	10,9,1
NZ_CP170812.1	NZ_CP102289.1	FalI	27	21	2	3,1,4
NZ_CP170812.1	NZ_CP102289.1	PpiI	28	21	0	0,1,0
NZ_CP170812.1	NZ_CP102289.1	PsrI	27	20	0	3,0,1
NZ_CP069563.1	NZ_CP131534.1	AlfI	32	26	56	944,128,14
NZ_CP069563.1	NZ_CP131534.1	AloI	27	20	35	580,53,7
NZ_CP069563.1	NZ_CP131534.1	BcgI	32	26	79	1814,224,23
NZ_CP069563.1	NZ_CP131534.1	BplI	27	21	55	352,36,5
NZ_CP069563.1	NZ_CP131534.1	BsaXI	27	21	99	1720,180,21
NZ_CP069563.1	NZ_CP131534.1	Bsp24I	27	21	35	1143,119,12
NZ_CP069563.1	NZ_CP131534.1	CjeI	28	23	229	5810,584,57
NZ_CP069563.1	NZ_CP131534.1	CjePI	27	22	206	6170,621,77
NZ_CP069563.1	NZ_CP131534.1	FalI	27	21	66	1351,139,14
NZ_CP069563.1	NZ_CP131534.1	PpiI	28	21	24	319,28,2
NZ_CP069563.1	NZ_CP131534.1	PsrI	27	20	25	523,43,4
NZ_CP157286.1	NZ_CP065380.1	AlfI	32	26	884	117,116,116
NZ_CP157286.1	NZ_CP065380.1	AloI	27	20	211	45,38,30
NZ_CP157286.1	NZ_CP065380.1	BcgI	32	26	842	96,95,97
NZ_CP157286.1	NZ_CP065380.1	BplI	27	21	154	44,38,30
NZ_CP157286.1	NZ_CP065380.1	BsaXI	27	21	404	94,68,43
NZ_CP157286.1	NZ_CP065380.1	Bsp24I	27	21	253	66,50,37
NZ_CP157286.1	NZ_CP065380.1	CjeI	28	23	1217	282,201,148
NZ_CP157286.1	NZ_CP065380.1	CjePI	27	22	1164	279,220,192
NZ_CP157286.1	NZ_CP065380.1	FalI	27	21	353	84,52,62
NZ_CP157286.1	NZ_CP065380.1	PpiI	28	21	151	30,41,34
NZ_CP157286.1	NZ_CP065380.1	PsrI	27	20	128	27,14,17
NZ_CP157286.1	NZ_JADNJF010000010.1	AlfI	32	26	0	2,0,0
NZ_CP157286.1	NZ_JADNJF010000010.1	AloI	27	20	0	1,0,0
NZ_CP157286.1	NZ_JADNJF010000010.1	BsaXI	27	21	1	1,0,1
NZ_CP157286.1	NZ_JADNJF010000010.1	CjeI	28	23	0	6,1,0
NZ_CP157286.1	NZ_JADNJF010000010.1	CjePI	27	22	2	9,2,0
NZ_CP157286.1	NZ_JADNJF010000010.1	FalI	27	21	0	0,1,0
NZ_CP157286.1	NZ_JADNJF010000010.1	PpiI	28	21	0	1,0,0
NZ_CP065380.1	NZ_JADNJF010000010.1	AloI	27	20	0	0,1,0
NZ_CP065380.1	NZ_JADNJF010000010.1	BcgI	32	26	0	0,1,0
NZ_CP065380.1	NZ_JADNJF010000010.1	CjeI	28	23	0	2,0,0
NZ_CP065380.1	NZ_JADNJF010000010.1	CjePI	27	22	0	1,0,0
NZ_CP065380.1	NZ_JADNJF010000010.1	FalI	27	21	0	0,1,0
NZ_CP065380.1	NZ_JADNJF010000010.1	PsrI	27	20	0	1,0,0
NZ_CP186690.1	NZ_JADNJF010000010.1	AlfI	32	26	0	2,1,0
NZ_CP186690.1	NZ_JADNJF010000010.1	AloI	27	20	1	3,0,1
NZ_CP186690.1	NZ_JADNJF010000010.1	BcgI	32	26	1	2,1,0
NZ_CP186690.1	NZ_JADNJF010000010.1	BplI	27	21	1	1,1,0
NZ_CP186690.1	NZ_JADNJF010000010.1	BsaXI	27	21	1	2,0,2
NZ_CP186690.1	NZ_JADNJF010000010.1	Bsp24I	27	21	0	2,0,0
NZ_CP186690.1	NZ_JADNJF010000010.1	CjeI	28	23	3	12,2,2
NZ_CP186690.1	NZ_JADNJF010000010.1	CjePI	27	22	4	19,5,1
NZ_CP186690.1	NZ_JADNJF010000010.1	FalI	27	21	2	6,5,0
NZ_CP186690.1	NZ_JADNJF010000010.1	PpiI	28	21	0	1,0,0
NZ_CP186690.1	NZ_JADNJF010000010.1	PsrI	27	20	0	1,0,0
NZ_CP030777.1	NZ_JADNJF010000010.1	AlfI	32	26	1	1,1,0
NZ_CP030777.1	NZ_JADNJF010000010.1	AloI	27	20	0	2,0,0
NZ_CP030777.1	NZ_JADNJF010000010.1	BcgI	32	26	2	2,0,0
NZ_CP030777.1	NZ_JADNJF010000010.1	BplI	27	21	0	1,0,0
NZ_CP030777.1	NZ_JADNJF010000010.1	BsaXI	27	21	2	2,0,0
NZ_CP030777.1	NZ_JADNJF010000010.1	Bsp24I	27	21	0	0,1,0
NZ_CP030777.1	NZ_JADNJF010000010.1	CjeI	28	23	0	8,1,0
NZ_CP030777.1	NZ_JADNJF010000010.1	CjePI	27	22	3	5,2,2
NZ_CP030777.1	NZ_JADNJF010000010.1	FalI	27	21	0	7,3,0
NZ_CP030777.1	NZ_JADNJF010000010.1	PsrI	27	20	0	1,0,0
NZ_CP170812.1	NZ_JADNJF010000010.1	AlfI	32	26	0	2,0,0
NZ_CP170812.1	NZ_JADNJF010000010.1	BplI	27	21	0	1,0,0
NZ_CP170812.1	NZ_JADNJF010000010.1	Bsp24I	27	21	0	1,0,0
NZ_CP170812.1	NZ_JADNJF010000010.1	CjeI	28	23	0	4,0,0
NZ_CP170812.1	NZ_JADNJF010000010.1	CjePI	27	22	0	8,3,1
NZ_CP170812.1	NZ_JADNJF010000010.1	FalI	27	21	0	1,0,0
NZ_CP170812.1	NZ_JADNJF010000010.1	PsrI	27	20	0	1,0,0
NZ_CP102289.1	NZ_JADNJF010000010.1	AlfI	32	26	77	788,87,16
NZ_CP102289.1	NZ_JADNJF010000010.1	AloI	27	20	25	326,29,4
NZ_CP102289.1	NZ_JADNJF010000010.1	BcgI	32	26	108	1117,105,22
NZ_CP102289.1	NZ_JADNJF010000010.1	BplI	27	21	29	198,24,8
NZ_CP102289.1	NZ_JADNJF010000010.1	BsaXI	27	21	82	996,83,23
NZ_CP102289.1	NZ_JADNJF010000010.1	Bsp24I	27	21	73	866,90,11
NZ_CP102289.1	NZ_JADNJF010000010.1	CjeI	28	23	330	3983,397,102
NZ_CP102289.1	NZ_JADNJF010000010.1	CjePI	27	22	420	5057,498,139
NZ_CP102289.1	NZ_JADNJF010000010.1	FalI	27	21	82	947,89,18
NZ_CP102289.1	NZ_JADNJF010000010.1	PpiI	28	21	15	119,16,2
NZ_CP102289.1	NZ_JADNJF010000010.1	PsrI	27	20	32	239,17,4
NZ_CP097279.1	NZ_JADNJF010000010.1	AlfI	32	26	71	803,79,12
NZ_CP097279.1	NZ_JADNJF010000010.1	AloI	27	20	16	320,27,8
NZ_CP097279.1	NZ_JADNJF010000010.1	BcgI	32	26	96	1129,85,18
NZ_CP097279.1	NZ_JADNJF010000010.1	BplI	27	21	21	197,18,2
NZ_CP097279.1	NZ_JADNJF010000010.1	BsaXI	27	21	80	975,85,23
NZ_CP097279.1	NZ_JADNJF010000010.1	Bsp24I	27	21	52	852,85,14
NZ_CP097279.1	NZ_JADNJF010000010.1	CjeI	28	23	265	3892,372,86
NZ_CP097279.1	NZ_JADNJF010000010.1	CjePI	27	22	352	5035,447,116
NZ_CP097279.1	NZ_JADNJF010000010.1	FalI	27	21	67	912,73,18
NZ_CP097279.1	NZ_JADNJF010000010.1	PpiI	28	21	11	118,11,3
NZ_CP097279.1	NZ_JADNJF010000010.1	PsrI	27	20	17	231,18,1
NZ_CP157286.1	NZ_CP097279.1	AlfI	32	26	1	2,0,1
NZ_CP157286.1	NZ_CP097279.1	AloI	27	20	0	2,1,0
NZ_CP157286.1	NZ_CP097279.1	BcgI	32	26	0	5,1,0
NZ_CP157286.1	NZ_CP097279.1	BplI	27	21	2	1,0,0
NZ_CP157286.1	NZ_CP097279.1	BsaXI	27	21	3	2,1,2
NZ_CP157286.1	NZ_CP097279.1	Bsp24I	27	21	1	1,0,1
NZ_CP157286.1	NZ_CP097279.1	CjeI	28	23	6	14,3,2
NZ_CP157286.1	NZ_CP097279.1	CjePI	27	22	12	23,5,7
NZ_CP157286.1	NZ_CP097279.1	FalI	27	21	2	5,2,3
NZ_CP157286.1	NZ_CP097279.1	PpiI	28	21	0	1,0,0
NZ_CP065380.1	NZ_CP097279.1	AlfI	32	26	0	1,0,1
NZ_CP065380.1	NZ_CP097279.1	AloI	27	20	0	0,2,0
NZ_CP065380.1	NZ_CP097279.1	BcgI	32	26	2	4,3,0
NZ_CP065380.1	NZ_CP097279.1	BplI	27	21	0	1,0,0
NZ_CP065380.1	NZ_CP097279.1	BsaXI	27	21	0	2,1,0
NZ_CP065380.1	NZ_CP097279.1	Bsp24I	27	21	4	4,1,0
NZ_CP065380.1	NZ_CP097279.1	CjeI	28	23	10	9,1,1
NZ_CP065380.1	NZ_CP097279.1	CjePI	27	22	10	12,5,0
NZ_CP065380.1	NZ_CP097279.1	FalI	27	21	0	2,1,0
NZ_CP065380.1	NZ_CP097279.1	PsrI	27	20	0	1,1,0
NZ_CP186690.1	NZ_CP097279.1	AlfI	32	26	0	2,0,0
NZ_CP186690.1	NZ_CP097279.1	AloI	27	20	0	1,0,0
NZ_CP186690.1	NZ_CP097279.1	BsaXI	27	21	1	1,0,1
NZ_CP186690.1	NZ_CP097279.1	CjeI	28	23	0	6,1,0
NZ_CP186690.1	NZ_CP097279.1	CjePI	27	22	1	9,0,1
NZ_CP186690.1	NZ_CP097279.1	FalI	27	21	1	0,1,0
NZ_CP186690.1	NZ_CP097279.1	PpiI	28	21	0	1,0,0
NZ_CP170812.1	NZ_CP097279.1	AlfI	32	26	0	0,0,1
NZ_CP170812.1	NZ_CP097279.1	AloI	27	20	0	1,0,0
NZ_CP170812.1	NZ_CP097279.1	BcgI	32	26	0	2,0,0
NZ_CP170812.1	NZ_CP097279.1	BplI	27	21	0	1,0,0
NZ_CP170812.1	NZ_CP097279.1	BsaXI	27	21	0	0,1,0
NZ_CP170812.1	NZ_CP097279.1	CjeI	28	23	0	0,1,0
NZ_CP170812.1	NZ_CP097279.1	CjePI	27	22	1	4,3,1
NZ_CP170812.1	NZ_CP097279.1	FalI	27	21	0	1,0,2
NZ_CP170812.1	NZ_CP097279.1	PsrI	27	20	0	1,0,0
NZ_CP102289.1	NZ_CP097279.1	AlfI	32	26	73	807,79,21
NZ_CP102289.1	NZ_CP097279.1	AloI	27	20	35	320,23,6
NZ_CP102289.1	NZ_CP097279.1	BcgI	32	26	98	1137,106,20
NZ_CP102289.1	NZ_CP097279.1	BplI	27	21	22	224,17,4
NZ_CP102289.1	NZ_CP097279.1	BsaXI	27	21	85	984,100,26
NZ_CP102289.1	NZ_CP097279.1	Bsp24I	27	21	64	875,89,18
NZ_CP102289.1	NZ_CP097279.1	CjeI	28	23	341	3976,386,100
NZ_CP102289.1	NZ_CP097279.1	CjePI	27	22	390	5159,503,122
NZ_CP102289.1	NZ_CP097279.1	FalI	27	21	81	913,84,21
NZ_CP102289.1	NZ_CP097279.1	PpiI	28	21	12	135,10,3
NZ_CP102289.1	NZ_CP097279.1	PsrI	27	20	25	241,21,3
NZ_CP157286.1	NZ_JADNLD010000100.1	AlfI	32	26	0	2,0,1
NZ_CP157286.1	NZ_JADNLD010000100.1	AloI	27	20	0	1,0,0
NZ_CP157286.1	NZ_JADNLD010000100.1	BcgI	32	26	1	1,0,0
NZ_CP157286.1	NZ_JADNLD010000100.1	BplI	27	21	0	1,0,0
NZ_CP157286.1	NZ_JADNLD010000100.1	BsaXI	27	21	1	2,0,1
NZ_CP157286.1	NZ_JADNLD010000100.1	Bsp24I	27	21	0	1,2,0
NZ_CP157286.1	NZ_JADNLD010000100.1	CjeI	28	23	2	10,5,0
NZ_CP157286.1	NZ_JADNLD010000100.1	CjePI	27	22	3	14,5,1
NZ_CP157286.1	NZ_JADNLD010000100.1	FalI	27	21	3	2,1,0
NZ_CP157286.1	NZ_JADNLD010000100.1	PpiI	28	21	0	1,0,0
NZ_CP157286.1	NZ_JADNLD010000100.1	PsrI	27	20	0	1,0,0
NZ_CP065380.1	NZ_JADNLD010000100.1	AloI	27	20	0	0,1,0
NZ_CP065380.1	NZ_JADNLD010000100.1	BcgI	32	26	0	0,1,0
NZ_CP065380.1	NZ_JADNLD010000100.1	BsaXI	27	21	0	1,0,0
NZ_CP065380.1	NZ_JADNLD010000100.1	Bsp24I	27	21	0	1,0,0
NZ_CP065380.1	NZ_JADNLD010000100.1	CjeI	28	23	0	7,0,0
NZ_CP065380.1	NZ_JADNLD010000100.1	CjePI	27	22	0	3,0,0
